panel,who,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
ALL,CH_ISCAGR,0.11811717285883344,0.7866383532484397,-0.2620924557938004
ALL,CH_ISDD,0.09560938338936424,0.8157454567892016,-0.21845280128621905
ALL,CH_ISSHARPE,0.11613083826637349,0.7962888272475567,-0.2558553734254213
U56,RULES v2 (live),0.09415798496154681,1.2714387324337506,-0.12054948821512845
U56,SPY,0.15150873781069918,0.8684062229066973,-0.33717235283398317
B136,RULES v2 (live),0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,SPY,0.15331427255204866,0.8767278433896203,-0.3371595330739301
SMALL,RULES v2 (live),0.03752405311624618,0.5600309396391431,-0.13891550841156985
SMALL,SPY,0.15331699963496637,0.8767140742030719,-0.33717235283398317
