floor_musd,g,Sharpe_none,Sharpe_200d,Sharpe_vol60,Sharpe_both,ordering,n_inversions,inversions
0.0,0.5,0.57674590160564,0.564940752776971,0.49723813909278247,0.5375645219079481,none>200d>both>vol60,1,vol60<both
0.0,0.75,0.5760708634353514,0.5645907065490738,0.4971734243802317,0.5367530863147083,none>200d>both>vol60,1,vol60<both
0.0,1.0,0.5752159067143271,0.5640881855681849,0.49695249708065514,0.5358164575641001,none>200d>both>vol60,1,vol60<both
1.0,0.5,0.356563339190875,0.34645380651069596,0.32101624284430097,0.3101665043956503,none>200d>vol60>both,0,none
1.0,0.75,0.35809578942761383,0.34805738724088503,0.3234971174563558,0.3115490508490791,none>200d>vol60>both,0,none
1.0,1.0,0.359487739305493,0.34953799002354113,0.3258576126569297,0.312881900784207,none>200d>vol60>both,0,none
5.0,0.5,0.08236888870946837,0.019607141563217533,0.04739738175333154,-0.02403890600369449,none>vol60>200d>both,1,200d<vol60
5.0,0.75,0.083850044044207,0.021767821565219878,0.04895712967879188,-0.021811086062375168,none>vol60>200d>both,1,200d<vol60
5.0,1.0,0.08524098360808527,0.02391693823121052,0.050447789787300384,-0.019498316658472594,none>vol60>200d>both,1,200d<vol60
20.0,0.5,-0.21788690262720747,-0.34421413456338523,-0.37335372055787,-0.4414265538067812,none>200d>vol60>both,0,none
20.0,0.75,-0.21559486913610731,-0.34051231170215224,-0.3710299238870833,-0.43846744595979087,none>200d>vol60>both,0,none
20.0,1.0,-0.2131601436677495,-0.33665947459513873,-0.3685166065708476,-0.43539036841451956,none>200d>vol60>both,0,none
