panel,cost_bps,chooser,pick_band,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b_full,ungated_OOS_CAGR,ungated_OOS_Sharpe,ungated_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_ungated_OOS_Sharpe,pick_is_live_cell
U56,0.0,C_ISSHARPE,0.1,1.0,0.12364412768789967,1.2137049108321556,-0.1628295344092161,True,0.13861034308597064,1.140579640490736,-0.22511373853868133,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,0.0,C_ISCALMAR,0.02,1.0,0.12936542718438315,1.3155750650970002,-0.15610183973461944,True,0.13861034308597064,1.140579640490736,-0.22511373853868133,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,10.0,C_ISSHARPE,0.1,1.0,0.12209517425475802,1.199810205628512,-0.16295335164054747,True,0.13763492184510873,1.1334362483894145,-0.22525861233760025,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,10.0,C_ISCALMAR,0.02,1.0,0.12611022140342287,1.2855737583153508,-0.1565243621341712,True,0.13763492184510873,1.1334362483894145,-0.22525861233760025,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,25.0,C_ISSHARPE,0.1,1.0,0.1197755797870057,1.1789584643205935,-0.16313905780744709,True,0.13617332218590317,1.1227194774564142,-0.22547588421504916,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,25.0,C_ISCALMAR,0.08,1.0,0.11818077060582244,1.1467630175560541,-0.1907042625871872,True,0.13617332218590317,1.1227194774564142,-0.22547588421504916,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,50.0,C_ISSHARPE,0.1,1.0,0.11591979581820921,1.1441822355298514,-0.16344851560806162,True,0.13374140304939375,1.1048538689888512,-0.2258379005058334,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,50.0,C_ISCALMAR,0.08,1.0,0.11385579716603345,1.1084526657367058,-0.19103442264689663,True,0.13374140304939375,1.1048538689888512,-0.2258379005058334,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
B136,0.0,C_ISSHARPE,0.1,1.0,0.11190899637566365,1.102914468648437,-0.19181208795697635,True,0.13802462236056545,1.0942575838042894,-0.25357601635444726,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,0.0,C_ISCALMAR,0.03,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,0.13802462236056545,1.0942575838042894,-0.25357601635444726,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,10.0,C_ISSHARPE,0.1,1.0,0.1101778207657702,1.087314814735454,-0.19196215352765655,True,0.13699404154142325,1.0870117476710783,-0.253711244588802,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,10.0,C_ISCALMAR,0.03,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,0.13699404154142325,1.0870117476710783,-0.253711244588802,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,25.0,C_ISSHARPE,0.1,1.0,0.1075859189777777,1.0639077607216285,-0.19218722204143412,True,0.1354498825852537,1.076141643582969,-0.2539140517346915,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,25.0,C_ISCALMAR,0.08,1.0,0.10692303480271548,1.065988937916227,-0.19528446290347024,True,0.1354498825852537,1.076141643582969,-0.2539140517346915,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,50.0,C_ISSHARPE,0.1,1.0,0.10327901568889009,1.0248789569794348,-0.19256225665619142,True,0.13288084378957654,1.058021369112047,-0.2542519697782992,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,50.0,C_ISCALMAR,0.08,1.0,0.10214797934681275,1.0224796032218144,-0.19577156728140044,True,0.13288084378957654,1.058021369112047,-0.2542519697782992,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
SMALL,0.0,C_ISSHARPE,0.1,1.0,0.05549932472314634,0.6064623963290003,-0.200803051761691,False,0.09193466288470642,0.6047867148278345,-0.34987992423905123,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,True,False
SMALL,0.0,C_ISCALMAR,0.1,1.0,0.05549932472314634,0.6064623963290003,-0.200803051761691,False,0.09193466288470642,0.6047867148278345,-0.34987992423905123,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,True,False
SMALL,10.0,C_ISSHARPE,0.1,1.0,0.05319927876228103,0.5838974550920651,-0.2032077553426186,False,0.09017168323096603,0.5952272398315005,-0.35010487800692625,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
