panel,book,cost,family,level,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,paid_pp,bought_pp,xrate,IS_paid,IS_bought,IS_xrate,OOS_paid,OOS_bought,OOS_xrate,gross,turn_yr,fail4a,fail4b,pass4a,pass4b
u56,EWALL0,10,none,,0.13302298945495172,1.1283846288141748,-0.2245669005850882,1.1945035309295693,1.0763231845153864,0.12634754371811874,1.1139781251808667,-0.12483213919456981,0.13856166520174384,1.14036882356416,-0.2245669005850882,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.7502302459379794,0.8394535840391721,H1|H2|DD,DD,False,False
u56,EWALL0,10,200d,75.0,0.10611486593670372,1.0412162331148624,-0.22456395604785673,1.1688198586653475,0.927705281925217,0.11175709022853497,1.1069329009111541,-0.12357984295369406,0.10148021111420413,0.9885116049959032,-0.22456395604785662,2.6908123518248006,0.0002944537231486244,9138.320015286828,1.4590453489583766,0.125229624087575,11.65096006307616,3.708145408753971,0.0002944537231597266,12593.304540226463,0.7501823045314635,13.799844892968467,H1|H2|DD,DD|CAGR,False,False
u56,EWALL0,10,200d,100.0,0.10918676068198896,1.0467412555777238,-0.20561771120609595,1.2247338618792842,0.8953576455674654,0.11722867864006203,1.1537110046476573,-0.1174501387499679,0.10259380925552053,0.9647921143425321,-0.20561771120609595,2.3836228772962764,1.894918937899226,1.25790229313917,0.9118865078056704,0.738200044460191,1.2352837346040633,3.5967855946223315,1.894918937899226,1.8981210872322882,0.7501958675574563,11.556621825818278,H1|H2|DD,DD,False,False
u56,EWALL0,10,200d,150.0,0.11596934809651227,1.0996415806060982,-0.18918308089537328,1.2897005808314368,0.9477627127088225,0.12189949951511325,1.2178059998193633,-0.11697112259521614,0.11109912508831399,1.0147838694231683,-0.1891830808953734,1.7053641358439453,3.5383819689714935,0.4819615719270822,0.44480442030054856,0.7861016599353676,0.5658357474237109,2.7462540113429856,3.5383819689714824,0.7761327169947262,0.7502174124700489,8.873862992163625,H2|DD,,False,True
u56,EWALL0,10,200d,200.0,0.11616236879254571,1.0966558184409683,-0.18623029468302343,1.173558104515917,1.041587156055376,0.10560716298846629,1.0734463611248999,-0.10805189444968699,0.12494886966103702,1.1169529493533705,-0.18623029468302332,1.6860620662406012,3.833660590206478,0.4398047314224526,2.0740380729652452,1.6780244744882822,1.2359998942194979,1.3612795540706824,3.833660590206489,0.355086091227852,0.7502405978305416,7.603863954869992,H1|H2|DD,,False,True
u56,EWALL0,10,200d,250.0,0.11557008884534103,1.0884155760659353,-0.18255579866493066,1.1817107904595605,1.021454218427426,0.10589208712473375,1.0789160697210622,-0.11404400998214581,0.12362058276663035,1.0991936279272796,-0.1825557986649302,1.7452900609610689,4.201110192015756,0.4154354399648947,2.045545659338499,1.0788129212424002,1.896107859908439,1.4941082435113495,4.2011101920158005,0.35564604954921164,0.750245540170056,6.5950479528608,H1|H2|DD,,False,True
u56,EWALL0,10,200d,300.0,0.11091317778390208,1.048604129237486,-0.1838995623919546,1.1140337440296568,1.004912604719132,0.0983848292321372,1.011454048318144,-0.12231589681917288,0.1213597087918421,1.079342592178432,-0.18389956239195437,2.210981167104964,4.066733819313361,0.5436749158759233,2.7962714485981532,0.25162423753969376,11.112885928395674,1.7201956409901742,4.066733819313384,0.42299194326925654,0.7431395555469763,6.011867257950304,H1|H2|DD,,False,True
u56,EWALL0,10,band,0.01,0.11996820818426479,1.130502738886884,-0.18194850986337952,1.211794664996465,1.0708322095510212,0.11035720076558575,1.113691619387243,-0.10136849189553665,0.1279622831743079,1.145884201348964,-0.18194850986337907,1.3054781270686933,4.26183907217087,0.3063180249093067,1.5990342952532988,2.3463647299033163,0.6814943452202284,1.0599382027435933,4.261839072170915,0.24870441722326161,0.7502487237117554,6.3685313728016,H1|H2|DD,,False,True
u56,EWALL0,10,band,0.02,0.12093156474491296,1.1431130646939272,-0.17706665353579054,1.206671587727168,1.0975383894042896,0.10947069221973615,1.1075855796600917,-0.09691920200338944,0.1304787237062104,1.1721896734781598,-0.17706665353579054,1.2091424710038767,4.750024704929768,0.25455498573491203,1.6876851498382583,2.7912937191180376,0.6046247079907859,0.8082941495533458,4.750024704929768,0.1701663043382628,0.7502463945346638,5.2776050110613175,H1|H2|DD,,False,True
u56,EWALL0,10,band,0.03,0.12323949519794719,1.1681070756798926,-0.17635073899680498,1.2166141642656274,1.1365049363137936,0.10917990455648052,1.114722024329179,-0.09892575360265543,0.13497624785379414,1.2105638413953643,-0.17635073899680542,0.9783494257004532,4.8216161588283235,0.2029090233383897,1.7167639161638215,2.5906385591914383,0.6626798285205941,0.3585417347949704,4.821616158828279,0.07436131848415348,0.7502493764366786,4.320391349147908,H1|H2|DD,,False,True
