panel,book,arm,bps,exit_cadence,disposal,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,keep4a,keep4b,fail4a,fail4b
broad,top20 (idea 2),W ref,10,wref,n/a,0.7390521163050053,0.1310601248016776,0.9581086298845515,-0.20052048331108274,1.124588659762104,0.8135078772658964,1.043837850225855,0.12522447158897898,0.8939893512532118,-0.2005204833110832,13.776362615185906,False,False,"H1,H2,DD",H2
broad,top20 (idea 2),W ref,25,wref,n/a,0.7390521163050053,0.10793092823165606,0.8088311784943469,-0.20155317029654185,0.9723408351073488,0.6664013072309818,0.8934202619944265,0.10151202677493876,0.7454051778633731,-0.20155317029654174,13.776362615185906,False,False,"H1,H2,DD","H2,OOS"
broad,top20 (idea 2),M,10,none,cash,0.7380248358115414,0.16350199566695234,1.101449898305899,-0.26104593526574216,1.3284377023105516,0.9234758459970561,1.2386787755380104,0.15723833114928065,1.0091365206469072,-0.2610459352657425,6.3028154738087245,False,False,"H2,DD",DD
broad,top20 (idea 2),M,25,none,cash,0.7380248358115414,0.1525589023060825,1.0372840889321067,-0.2616246092029815,1.2600663845542606,0.8622475381734525,1.1719607859553292,0.14591117490143257,0.9464675321188017,-0.26162460920298103,6.3028154738087245,False,False,"H2,DD",DD
broad,top20 (idea 2),M+W-cash,10,W,cash,0.7113896228318294,0.14284823554313086,1.053718753694457,-0.20394719168542297,1.2688766305403054,0.8731379164285673,1.172455943695337,0.13586706349966282,0.968495579084887,-0.20394719168542297,6.487572818967754,False,False,"H2,DD",DD
broad,top20 (idea 2),M+W-cash,25,W,cash,0.7113896228318294,0.1317854120018076,0.9818726645946769,-0.2045238786720205,1.1945798093389504,0.8030664262909265,1.0996115881165973,0.12442603602581648,0.8971997613236795,-0.20452387867202093,6.487572818967754,False,False,"H2,DD","H2,DD"
broad,top20 (idea 2),M+W-spread,10,W,spread,0.7368414904901183,0.14827766532130582,1.0492529369944203,-0.22230258323667007,1.2723087589722044,0.8624816676590724,1.180114913432332,0.13929942332782885,0.9549415776300486,-0.22230258323667007,7.814713791010788,False,False,"H2,DD",DD
broad,top20 (idea 2),M+W-spread,25,W,spread,0.7368414904901183,0.1348954060833436,0.9660352881866744,-0.22447353706920226,1.1877845063449395,0.7800484558689315,1.096522749071413,0.1254061828776165,0.8718209926014402,-0.22447353706920214,7.814713791010788,False,False,"H1,H2,DD","H2,OOS,DD"
broad,top20 (idea 2),M+D-cash,10,D,cash,0.7000628513586723,0.13791500200053153,1.0624581247122034,-0.16517323462797617,1.2748645041890438,0.8770385586606863,1.176788194680585,0.13015107585489427,0.9774137097490221,-0.16517323462797628,6.5913090615816605,False,True,"H2,DD",
broad,top20 (idea 2),M+D-cash,25,D,cash,0.7000628513586723,0.12672579498420178,0.9861917623548458,-0.17255459083926772,1.1966154666603697,0.80232606133621,1.099688352247928,0.1186947727651837,0.9016680881778674,-0.17255459083926739,6.5913090615816605,False,False,"H2,DD",H2
broad,top20 (idea 2),M+D-spread,10,D,spread,0.7368198949213879,0.14862319481666697,1.0597102632992843,-0.2266415852949365,1.2805230807501784,0.8739153433579155,1.18907661073118,0.13979097290856424,0.9661456482557879,-0.2266415852949364,8.606467688143344,False,False,"H2,DD",DD
broad,top20 (idea 2),M+D-spread,25,D,spread,0.7368198949213879,0.1338993905191339,0.9676670033486952,-0.23120882806952348,1.1864367935669038,0.7832151007846372,1.095062802466519,0.12470496407612708,0.875347567044211,-0.2312088280695236,8.606467688143344,False,False,"H1,H2,DD","H2,OOS,DD"
broad,frac85 (idea 46),W ref,10,wref,n/a,0.7498137844607345,0.11181432646179923,1.024139931580659,-0.18577165522849148,1.1281683800040518,0.9282222238071138,1.021813372565216,0.11221128432212124,1.0258466381678466,-0.18577165522849126,9.52396959805866,False,True,"H1,H2,DD",
broad,frac85 (idea 46),W ref,25,wref,n/a,0.7498137844607345,0.09604123881632476,0.8929832284780786,-0.191230563066756,1.00041648873347,0.7937675776272701,0.892117209069009,0.0962668665355686,0.8935150394902308,-0.191230563066756,9.52396959805866,False,False,"H1,H2,DD","H2,CAGR"
broad,frac85 (idea 46),M,10,none,cash,0.7509046702715451,0.12157197948066933,1.0582373714455928,-0.22623433426631367,1.1544826024020243,0.9784031280065875,1.046895892130305,0.12642583958424525,1.0678210225454314,-0.22623433426631323,4.257480317103265,False,False,"H1,H2,DD",DD
broad,frac85 (idea 46),M,25,none,cash,0.7509046702715451,0.11443506581814744,1.0025490389781453,-0.22727795200707546,1.0986560527943983,0.9225440327098418,0.9906340720912293,0.11906949831725577,1.0125205327693836,-0.22727795200707535,4.257480317103265,False,False,"H1,H2,DD",DD
broad,frac85 (idea 46),M+W-cash,10,W,cash,0.7012282099450772,0.10500330101752486,1.052101718348178,-0.17237172318843808,1.1235603035943353,0.9895154818541172,1.003687505254212,0.11103189962630289,1.0907657025188386,-0.17237172318843808,4.85846311038113,False,False,"H1,DD",CAGR
broad,frac85 (idea 46),M+W-cash,25,W,cash,0.7012282099450772,0.09698367632109384,0.9790929345664867,-0.17351767987652933,1.051602800556263,0.915382874940044,0.9306679604599667,0.10282621944112713,1.0177645461536498,-0.1735176798765291,4.85846311038113,False,False,"H1,H2,DD",CAGR
