panel,family,level,w,depth,cadence,gross,on_share_IS,gap_IS,dSharpe_IS,win_IS,on_share_OOS,gap_OOS,dSharpe_OOS,win_OOS
U56,ABS,0.5,0,0.5,W,0.75,0.1818634778276034,0.09093173891380169,-0.010586019215893083,False,0.1655710764174199,0.08278553820870993,0.05270865344437525,True
U56,ABS,0.5,0,1.0,D,0.75,0.18385650224215247,0.18385650224215244,-0.16873814032933143,False,0.1532456861133936,0.15324568611339362,0.04559218073346383,True
U56,ABS,0.5,0,1.0,W,0.75,0.1818634778276034,0.18186347782760337,-0.09943902452273046,False,0.1655710764174199,0.16557107641741986,0.018777843409886197,True
U56,QEXP,0.07,0,0.25,D,0.75,0.0,0.0,5.542036958239294e-07,True,0.004108463434675432,0.0010271158586688811,-0.01891493170182401,False
U56,QEXP,0.07,0,0.25,W,0.75,0.0,0.0,5.542036958239294e-07,True,0.004108463434675432,0.0010271158586688811,-0.01459888248862784,False
U56,QEXP,0.07,0,0.5,D,0.75,0.0,0.0,1.1090631713006616e-06,True,0.004108463434675432,0.0020542317173377622,-0.03862354675897439,False
U56,QEXP,0.07,0,0.5,W,0.75,0.0,0.0,1.1090631713006616e-06,True,0.004108463434675432,0.0020542317173377622,-0.029866470873039397,False
U56,QEXP,0.07,0,1.0,D,0.75,0.0,0.0,2.2220728443933524e-06,True,0.004108463434675432,0.004108463434675413,-0.08028714042946672,False
U56,QEXP,0.07,0,1.0,W,0.75,0.0,0.0,2.2220728443933524e-06,True,0.004108463434675432,0.004108463434675413,-0.06232005644646166,False
U56,QEXP,0.12,0,0.25,D,0.75,0.0,0.0,8.04854182867576e-06,True,0.05916187345932621,0.014790468364831555,0.03910900454051869,True
U56,QEXP,0.12,0,0.25,W,0.75,0.0,0.0,7.991134277740564e-06,True,0.05875102711585867,0.014687756778964722,0.038017226863600984,True
U56,QEXP,0.12,0,0.5,D,0.75,0.0,0.0,1.617361965688957e-05,True,0.05916187345932621,0.02958093672966311,0.06887393909144657,True
U56,QEXP,0.12,0,0.5,W,0.75,0.0,0.0,1.606193206293849e-05,True,0.05875102711585867,0.029375513557929334,0.06888910446492691,True
U56,QEXP,0.12,0,1.0,D,0.75,0.0,0.0,3.2514443576880936e-05,True,0.05916187345932621,0.05916187345932622,0.08929382579877898,True
U56,QEXP,0.12,0,1.0,W,0.75,0.0,0.0,3.228627063744938e-05,True,0.05875102711585867,0.05875102711585867,0.10222365741991912,True
U56,QEXP,0.17,0,0.25,D,0.75,0.006975585450921774,0.0017438963627304238,-0.017688818727100264,False,0.08915365653245687,0.02228841413311422,0.07166179931053573,True
U56,QEXP,0.17,0,0.25,W,0.75,0.006975585450921774,0.0017438963627304238,-0.0006715537782551184,False,0.08874281018898932,0.022185702547247277,0.05242078718680809,True
U56,QEXP,0.17,0,0.5,D,0.75,0.006975585450921774,0.0034877927254608476,-0.03666221606615094,False,0.08915365653245687,0.04457682826622844,0.13386965430534237,True
U56,QEXP,0.17,0,0.5,W,0.75,0.006975585450921774,0.0034877927254608476,-0.002114368564660518,False,0.08874281018898932,0.044371405094494665,0.09654998879827925,True
U56,QEXP,0.17,0,1.0,D,0.75,0.006975585450921774,0.006975585450921806,-0.0782581541525682,False,0.08915365653245687,0.08915365653245688,0.20593422666699102,True
U56,QEXP,0.17,0,1.0,W,0.75,0.006975585450921774,0.006975585450921806,-0.007330271361965068,False,0.08874281018898932,0.08874281018898933,0.1476316727506417,True
U56,QROLL,0.07,252,0.25,D,0.75,0.08520179372197309,0.02130044843049328,0.020959890710233076,True,0.1322925225965489,0.033073130649137195,0.11154747308184021,True
U56,QROLL,0.07,252,0.25,W,0.75,0.0966616841056303,0.02416542102640762,-0.01652275405076764,False,0.1314708299096138,0.03286770747740342,0.10980141343296679,True
U56,QROLL,0.07,252,0.5,D,0.75,0.08520179372197309,0.04260089686098656,0.03298959282150604,True,0.1322925225965489,0.0661462612982745,0.2155903890401898,True
U56,QROLL,0.07,252,0.5,W,0.75,0.0966616841056303,0.048330842052815126,-0.04455319773867317,False,0.1314708299096138,0.06573541495480695,0.2119522030967087,True
U56,QROLL,0.07,252,1.0,D,0.75,0.08520179372197309,0.08520179372197312,0.022460294885425114,True,0.1322925225965489,0.1322925225965489,0.34111015928415545,True
U56,QROLL,0.07,252,1.0,W,0.75,0.0966616841056303,0.09666168410563025,-0.1382090961409611,False,0.1314708299096138,0.13147082990961378,0.3383383150906263,True
U56,QROLL,0.07,504,0.25,D,0.75,0.09068261086198307,0.02267065271549573,0.03371562000338113,True,0.11914543960558752,0.029786359901396886,0.06444105980507109,True
U56,QROLL,0.07,504,0.25,W,0.75,0.09367214748380667,0.023418036870951675,-0.013379315441728767,False,0.11544782251437963,0.02886195562859495,0.056471436294979194,True
U56,QROLL,0.07,504,0.5,D,0.75,0.09068261086198307,0.045341305430991574,0.058608243792187875,True,0.11914543960558752,0.05957271980279377,0.11656650448571093,True
U56,QROLL,0.07,504,0.5,W,0.75,0.09367214748380667,0.04683607374190335,-0.03728637700144055,False,0.11544782251437963,0.057723911257189786,0.10218721707184164,True
U56,QROLL,0.07,504,1.0,D,0.75,0.09068261086198307,0.09068261086198304,0.0709777548933549,True,0.11914543960558752,0.11914543960558754,0.15024437069413987,True
U56,QROLL,0.07,504,1.0,W,0.75,0.09367214748380667,0.0936721474838067,-0.11952756500769146,False,0.11544782251437963,0.11544782251437957,0.1402461790786449,True
U56,QROLL,0.07,1008,0.25,D,0.75,0.04833084205281515,0.012082710513203754,0.012965556283574098,True,0.06902218570254724,0.01725554642563676,0.021375855095808527,True
U56,QROLL,0.07,1008,0.25,W,0.75,0.04783258594917788,0.01195814648729443,0.00865629599665041,True,0.0686113393590797,0.017152834839769926,0.0337059803500348,True
U56,QROLL,0.07,1008,0.5,D,0.75,0.04833084205281515,0.02416542102640762,0.019155082985000238,True,0.06902218570254724,0.03451109285127363,0.03161804858604378,True
U56,QROLL,0.07,1008,0.5,W,0.75,0.04783258594917788,0.02391629297458897,0.010614743331048282,True,0.0686113393590797,0.03430566967953985,0.059070578377436345,True
U56,QROLL,0.07,1008,1.0,D,0.75,0.04833084205281515,0.048330842052815126,0.007532738915281723,True,0.06902218570254724,0.06902218570254726,0.009033952111228816,True
U56,QROLL,0.07,1008,1.0,W,0.75,0.04783258594917788,0.04783258594917783,-0.00859949282406991,False,0.0686113393590797,0.0686113393590797,0.07680784485563241,True
U56,QROLL,0.07,2016,0.25,D,0.75,0.0,0.0,1.1158937760158416e-05,True,0.08175842235004109,0.020439605587510234,0.03303989548063879,True
U56,QROLL,0.07,2016,0.25,W,0.75,0.0,0.0,1.0478049163098468e-05,True,0.07682826622843057,0.019207066557107688,0.03358672709841937,True
U56,QROLL,0.07,2016,0.5,D,0.75,0.0,0.0,2.2391490289042082e-05,True,0.08175842235004109,0.04087921117502058,0.0545801764552698,True
U56,QROLL,0.07,2016,0.5,W,0.75,0.0,0.0,2.102708831253075e-05,True,0.07682826622843057,0.038414133114215265,0.05858660942264704,True
U56,QROLL,0.07,2016,1.0,D,0.75,0.0,0.0,4.510771081989162e-05,True,0.08175842235004109,0.08175842235004105,0.04939361815299059,True
U56,QROLL,0.07,2016,1.0,W,0.75,0.0,0.0,4.2372871516982435e-05,True,0.07682826622843057,0.07682826622843053,0.0744129464304275,True
U56,QROLL,0.12,252,0.25,D,0.75,0.1395117090184355,0.03487792725460892,0.0299189107270047,True,0.1791290057518488,0.04478225143796222,0.10289079619446984,True
U56,QROLL,0.12,252,0.25,W,0.75,0.13702042850024912,0.0342551071250623,-0.023523993907257346,False,0.1741988496302383,0.04354971240755956,0.11526224374281124,True
U56,QROLL,0.12,252,0.5,D,0.75,0.1395117090184355,0.06975585450921773,0.047068799522091864,True,0.1791290057518488,0.08956450287592443,0.19674985256671218,True
U56,QROLL,0.12,252,0.5,W,0.75,0.13702042850024912,0.0685102142501246,-0.06272739788772308,False,0.1741988496302383,0.08709942481511912,0.22363586218050968,True
U56,QROLL,0.12,252,1.0,D,0.75,0.1395117090184355,0.13951170901843546,0.023056810678505624,True,0.1791290057518488,0.17912900575184876,0.28143204902230523,True
U56,QROLL,0.12,252,1.0,W,0.75,0.13702042850024912,0.1370204285002491,-0.1935083942132937,False,0.1741988496302383,0.17419884963023824,0.3435382996291141,True
U56,QROLL,0.12,504,0.25,D,0.75,0.1290483308420528,0.03226208271051323,0.042989273944239015,True,0.15036976170912078,0.03759244042728016,0.06107618614697263,True
U56,QROLL,0.12,504,0.25,W,0.75,0.12954658694569007,0.03238664673642255,0.03311333744169043,True,0.1516023007395234,0.03790057518488088,0.04734690539213049,True
U56,QROLL,0.12,504,0.5,D,0.75,0.1290483308420528,0.06452416542102646,0.07545694756352062,True,0.15036976170912078,0.07518488085456043,0.10825979227106797,True
U56,QROLL,0.12,504,0.5,W,0.75,0.12954658694569007,0.064773293472845,0.05559950129031266,True,0.1516023007395234,0.07580115036976176,0.08136540719779584,True
U56,QROLL,0.12,504,1.0,D,0.75,0.1290483308420528,0.1290483308420528,0.08970438420045657,True,0.15036976170912078,0.15036976170912075,0.12018592109438919,True
U56,QROLL,0.12,504,1.0,W,0.75,0.12954658694569007,0.1295465869456901,0.05355489418352,True,0.1516023007395234,0.1516023007395234,0.08348059588903878,True
U56,QROLL,0.12,1008,0.25,D,0.75,0.0737419033383159,0.01843547583457894,0.02368260121743615,True,0.11544782251437963,0.02886195562859495,0.059280319811597204,True
U56,QROLL,0.12,1008,0.25,W,0.75,0.07174887892376682,0.017937219730941756,0.018730417983194414,True,0.11462612982744454,0.028656532456861172,0.09684374759068293,True
U56,QROLL,0.12,1008,0.5,D,0.75,0.0737419033383159,0.03687095166915799,0.039038456217424744,True,0.11544782251437963,0.057723911257189786,0.10565234206733698,True
U56,QROLL,0.12,1008,0.5,W,0.75,0.07174887892376682,0.0358744394618834,0.02972639584762926,True,0.11462612982744454,0.057313064913722234,0.18501873915043654,True
U56,QROLL,0.12,1008,1.0,D,0.75,0.0737419033383159,0.07374190333831587,0.03732856771801152,True,0.11544782251437963,0.11544782251437957,0.12735639547063626,True
U56,QROLL,0.12,1008,1.0,W,0.75,0.07174887892376682,0.0717488789237668,0.02286655135588811,True,0.11462612982744454,0.11462612982744458,0.29413441402645546,True
U56,QROLL,0.12,2016,0.25,D,0.75,0.0,0.0,1.6904235508596877e-05,True,0.12366474938373048,0.0309161873459326,0.06572362494413708,True
U56,QROLL,0.12,2016,0.25,W,0.75,0.0,0.0,1.6679206649272693e-05,True,0.12202136400986031,0.030505341002465047,0.06113109351094548,True
U56,QROLL,0.12,2016,0.5,D,0.75,0.0,0.0,3.3999610303259153e-05,True,0.12366474938373048,0.0618323746918652,0.1192783287541832,True
U56,QROLL,0.12,2016,0.5,W,0.75,0.0,0.0,3.35419253354452e-05,True,0.12202136400986031,0.061010682004930206,0.11208275616966845,True
U56,QROLL,0.12,2016,1.0,D,0.75,0.0,0.0,6.865562693458838e-05,True,0.12366474938373048,0.12366474938373051,0.1559417126660556,True
U56,QROLL,0.12,2016,1.0,W,0.75,0.0,0.0,6.773738091780945e-05,True,0.12202136400986031,0.1220213640098603,0.1622418975932023,True
U56,QROLL,0.17,252,0.25,D,0.75,0.17438963627304435,0.04359740906826104,0.02323666360041099,True,0.21487263763352507,0.053718159408381316,0.11570360596508866,True
U56,QROLL,0.17,252,0.25,W,0.75,0.1768809167912307,0.04422022919780766,-0.042843725580977376,False,0.21487263763352507,0.053718159408381316,0.11327566461726057,True
U56,QROLL,0.17,252,0.5,D,0.75,0.17438963627304435,0.08719481813652219,0.032003423573433,True,0.21487263763352507,0.10743631881676252,0.22510234061584766,True
U56,QROLL,0.17,252,0.5,W,0.75,0.1768809167912307,0.08844045839561532,-0.10565885390790186,False,0.21487263763352507,0.10743631881676252,0.2197189093506533,True
U56,QROLL,0.17,252,1.0,D,0.75,0.17438963627304435,0.17438963627304438,-0.015728882590409943,False,0.21487263763352507,0.21487263763352504,0.3293705867901051,True
U56,QROLL,0.17,252,1.0,W,0.75,0.1768809167912307,0.17688091679123075,-0.2953246567882646,False,0.21487263763352507,0.21487263763352504,0.31952755564590785,True
U56,QROLL,0.17,504,0.25,D,0.75,0.15844544095665172,0.039611360239162896,0.0458450482348256,True,0.18693508627773212,0.046733771569433036,0.066933942470087,True
U56,QROLL,0.17,504,0.25,W,0.75,0.1639262580966617,0.04098156452416546,0.028235666189886377,True,0.18734593262119967,0.04683648315529987,0.04923300239733841,True
U56,QROLL,0.17,504,0.5,D,0.75,0.15844544095665172,0.0792227204783259,0.08044960127944745,True,0.18693508627773212,0.09346754313886607,0.11933637236184014,True
U56,QROLL,0.17,504,0.5,W,0.75,0.1639262580966617,0.08196312904833081,0.04393700968414738,True,0.18734593262119967,0.09367296631059985,0.08340091645591485,True
U56,QROLL,0.17,504,1.0,D,0.75,0.15844544095665172,0.1584454409566517,0.09212884036721092,True,0.18693508627773212,0.18693508627773214,0.12490108238437503,True
U56,QROLL,0.17,504,1.0,W,0.75,0.1639262580966617,0.16392625809666173,0.01919927889103723,True,0.18734593262119967,0.1873459326211997,0.07112834171070181,True
U56,QROLL,0.17,1008,0.25,D,0.75,0.09965122072745392,0.02491280518186345,0.015825862739576313,True,0.1409202958093673,0.03523007395234179,0.07277302905504812,True
U56,QROLL,0.17,1008,0.25,W,0.75,0.09616342800199303,0.024040857000498295,0.029253712072744853,True,0.14585045193097781,0.03646261298274445,0.09752688630312734,True
U56,QROLL,0.17,1008,0.5,D,0.75,0.09965122072745392,0.0498256103637269,0.021257364147631685,True,0.1409202958093673,0.07046014790468369,0.13303778374237396,True
U56,QROLL,0.17,1008,0.5,W,0.75,0.09616342800199303,0.04808171400099648,0.049518211863839756,True,0.14585045193097781,0.0729252259654889,0.185821440132804,True
U56,QROLL,0.17,1008,1.0,D,0.75,0.09965122072745392,0.09965122072745392,-0.007963358398574871,False,0.1409202958093673,0.14092029580936727,0.1712505741765542,True
U56,QROLL,0.17,1008,1.0,W,0.75,0.09616342800199303,0.09616342800199307,0.053065607875614984,True,0.14585045193097781,0.1458504519309778,0.2840542329661948,True
U56,QROLL,0.17,2016,0.25,D,0.75,0.007473841554559043,0.0018684603886397477,-0.008327927142374736,False,0.16105176663927692,0.04026294165981925,0.0602854500039709,True
U56,QROLL,0.17,2016,0.25,W,0.75,0.009466865969108122,0.0023667164922770434,-0.004627310724930944,False,0.1676253081347576,0.04190632703368935,0.0783809973287013,True
U56,QROLL,0.17,2016,0.5,D,0.75,0.007473841554559043,0.0037369207772794955,-0.017234604778197826,False,0.16105176663927692,0.0805258833196385,0.10583137663760334,True
U56,QROLL,0.17,2016,0.5,W,0.75,0.009466865969108122,0.004733432984554087,-0.010387994102435516,False,0.1676253081347576,0.08381265406737881,0.14429949275423604,True
U56,QROLL,0.17,2016,1.0,D,0.75,0.007473841554559043,0.007473841554558991,-0.03673824380243851,False,0.16105176663927692,0.1610517666392769,0.10637623896164028,True
U56,QROLL,0.17,2016,1.0,W,0.75,0.009466865969108122,0.009466865969108174,-0.025294094955892965,False,0.1676253081347576,0.16762530813475762,0.1842411294848143,True
U56,ABS,0.3,0,0.25,D,1.0,0.06975585450921774,0.01743896362730446,-0.015155670742020733,False,0.07025472473294987,0.01756368118323748,0.05119566780364759,True
U56,ABS,0.3,0,0.25,W,1.0,0.07473841554559044,0.01868460388639759,0.016455069909469766,True,0.07271980279375513,0.018179950698438807,0.03080151477829829,True
U56,ABS,0.3,0,0.5,D,1.0,0.06975585450921774,0.03487792725460892,-0.03771652133948944,False,0.07025472473294987,0.03512736236647496,0.0933024476319233,True
U56,ABS,0.3,0,0.5,W,1.0,0.07473841554559044,0.03736920777279518,0.02754030960860976,True,0.07271980279375513,0.036359901396877614,0.05325740442702154,True
U56,ABS,0.3,0,1.0,D,1.0,0.06975585450921774,0.06975585450921773,-0.10576790350553844,False,0.07025472473294987,0.07025472473294991,0.13619934069077333,True
U56,ABS,0.3,0,1.0,W,1.0,0.07473841554559044,0.07473841554559046,0.030813706088031356,True,0.07271980279375513,0.07271980279375512,0.0656492544561944,True
U56,ABS,0.4,0,0.25,D,1.0,0.13303437967115098,0.03325859491778771,0.00117168730793904,True,0.11544782251437963,0.02886195562859495,0.0439949338466481,True
U56,ABS,0.4,0,0.25,W,1.0,0.13602391629297458,0.03400597907324365,-0.015966583486185626,False,0.11380443714050945,0.028451109285127396,0.03819318484002099,True
U56,ABS,0.4,0,0.5,D,1.0,0.13303437967115098,0.06651718983557553,-0.010396065333638793,False,0.11544782251437963,0.057723911257189786,0.07450799144449993,True
U56,ABS,0.4,0,0.5,W,1.0,0.13602391629297458,0.0680119581464873,-0.04488569016706112,False,0.11380443714050945,0.05690221857025468,0.06595495693597786,True
U56,ABS,0.4,0,1.0,D,1.0,0.13303437967115098,0.13303437967115095,-0.0803455709263744,False,0.11544782251437963,0.11544782251437957,0.07060921948484578,True
U56,ABS,0.4,0,1.0,W,1.0,0.13602391629297458,0.1360239162929746,-0.14604241868010193,False,0.11380443714050945,0.11380443714050947,0.07705436569366331,True
U56,ABS,0.5,0,0.25,D,1.0,0.18385650224215247,0.04596412556053808,-0.010843451184591957,False,0.1532456861133936,0.03831142152834843,0.044049575533698704,True
U56,ABS,0.5,0,0.25,W,1.0,0.1818634778276034,0.0454658694569009,0.0028363161509143975,True,0.1655710764174199,0.041392769104354965,0.03381490386931851,True
U56,ABS,0.5,0,0.5,D,1.0,0.18385650224215247,0.09192825112107628,-0.04010125978164958,False,0.1532456861133936,0.07662284305669675,0.07225181180928053,True
U56,ABS,0.5,0,0.5,W,1.0,0.1818634778276034,0.09093173891380169,-0.010173385861942275,False,0.1655710764174199,0.08278553820870993,0.05228374537397751,True
U56,ABS,0.5,0,1.0,D,1.0,0.18385650224215247,0.18385650224215244,-0.16789223047477275,False,0.1532456861133936,0.15324568611339362,0.04604655905475963,True
U56,ABS,0.5,0,1.0,W,1.0,0.1818634778276034,0.18186347782760337,-0.098717669925237,False,0.1655710764174199,0.16557107641741986,0.018109899302661603,True
U56,QEXP,0.07,0,0.25,D,1.0,0.0,0.0,5.916765585256556e-07,True,0.004108463434675432,0.0010271158586688811,-0.01889582464707562,False
U56,QEXP,0.07,0,0.25,W,1.0,0.0,0.0,5.916765585256556e-07,True,0.004108463434675432,0.0010271158586688811,-0.014560840999773506,False
U56,QEXP,0.07,0,0.5,D,1.0,0.0,0.0,1.1840767635273863e-06,True,0.004108463434675432,0.0020542317173377622,-0.038584257517399356,False
U56,QEXP,0.07,0,0.5,W,1.0,0.0,0.0,1.1840767635273863e-06,True,0.004108463434675432,0.0020542317173377622,-0.029781542621447166,False
U56,QEXP,0.07,0,1.0,D,1.0,0.0,0.0,2.3710533972876036e-06,True,0.004108463434675432,0.004108463434675413,-0.08020456611298155,False
U56,QEXP,0.07,0,1.0,W,1.0,0.0,0.0,2.3710533972876036e-06,True,0.004108463434675432,0.004108463434675413,-0.06211604667410797,False
U56,QEXP,0.12,0,0.25,D,1.0,0.0,0.0,8.589207294518175e-06,True,0.05916187345932621,0.014790468364831555,0.03940848851602374,True
U56,QEXP,0.12,0,0.25,W,1.0,0.0,0.0,8.529346351648925e-06,True,0.05875102711585867,0.014687756778964722,0.03787388871637609,True
U56,QEXP,0.12,0,0.5,D,1.0,0.0,0.0,1.7254270505362435e-05,True,0.05916187345932621,0.02958093672966311,0.06940281980949758,True
U56,QEXP,0.12,0,0.5,W,1.0,0.0,0.0,1.7132763501348514e-05,True,0.05875102711585867,0.029375513557929334,0.0686058620825889,True
U56,QEXP,0.12,0,1.0,D,1.0,0.0,0.0,3.4834635727398755e-05,True,0.05916187345932621,0.05916187345932622,0.08984691641083686,True
U56,QEXP,0.12,0,1.0,W,1.0,0.0,0.0,3.4589082673952554e-05,True,0.05875102711585867,0.05875102711585867,0.1016998349647531,True
U56,QEXP,0.17,0,0.25,D,1.0,0.006975585450921774,0.0017438963627304238,-0.017716782100138828,False,0.08915365653245687,0.02228841413311422,0.07186643672074533,True
U56,QEXP,0.17,0,0.25,W,1.0,0.006975585450921774,0.0017438963627304238,-0.0007020395750103603,False,0.08874281018898932,0.022185702547247277,0.052250165302989426,True
U56,QEXP,0.17,0,0.5,D,1.0,0.006975585450921774,0.0034877927254608476,-0.03673653739077476,False,0.08915365653245687,0.04457682826622844,0.13423339009738022,True
U56,QEXP,0.17,0,0.5,W,1.0,0.006975585450921774,0.0034877927254608476,-0.0021727917996509083,False,0.08874281018898932,0.044371405094494665,0.09621160446130816,True
U56,QEXP,0.17,0,1.0,D,1.0,0.006975585450921774,0.006975585450921806,-0.07847782602523501,False,0.08915365653245687,0.08915365653245688,0.20613747962053308,True
U56,QEXP,0.17,0,1.0,W,1.0,0.006975585450921774,0.006975585450921806,-0.0074364052708010275,False,0.08874281018898932,0.08874281018898933,0.14701882857254822,True
U56,QROLL,0.07,252,0.25,D,1.0,0.08520179372197309,0.02130044843049328,0.020836355606914103,True,0.1322925225965489,0.033073130649137195,0.11192677227575953,True
U56,QROLL,0.07,252,0.25,W,1.0,0.0966616841056303,0.02416542102640762,-0.016667658943845476,False,0.1314708299096138,0.03286770747740342,0.11002510427364354,True
U56,QROLL,0.07,252,0.5,D,1.0,0.08520179372197309,0.04260089686098656,0.03270290417434418,True,0.1322925225965489,0.0661462612982745,0.2163967822729298,True
U56,QROLL,0.07,252,0.5,W,1.0,0.0966616841056303,0.048330842052815126,-0.04487613152342518,False,0.1314708299096138,0.06573541495480695,0.21242027410680886,True
U56,QROLL,0.07,252,1.0,D,1.0,0.08520179372197309,0.08520179372197312,0.021696510889048115,True,0.1322925225965489,0.1322925225965489,0.34223325821667405,True
U56,QROLL,0.07,252,1.0,W,1.0,0.0966616841056303,0.09666168410563025,-0.13898628645659716,False,0.1314708299096138,0.13147082990961378,0.33887510442388624,True
U56,QROLL,0.07,504,0.25,D,1.0,0.09068261086198307,0.02267065271549573,0.03381036577052399,True,0.11914543960558752,0.029786359901396886,0.06461811645544868,True
U56,QROLL,0.07,504,0.25,W,1.0,0.09367214748380667,0.023418036870951675,-0.013418454414018788,False,0.11544782251437963,0.02886195562859495,0.05626611195026254,True
U56,QROLL,0.07,504,0.5,D,1.0,0.09068261086198307,0.045341305430991574,0.058769714176187815,True,0.11914543960558752,0.05957271980279377,0.11687929737355907,True
U56,QROLL,0.07,504,0.5,W,1.0,0.09367214748380667,0.04683607374190335,-0.037390239173145545,False,0.11544782251437963,0.057723911257189786,0.10177699024251319,True
U56,QROLL,0.07,504,1.0,D,1.0,0.09068261086198307,0.09068261086198304,0.07110379077120821,True,0.11914543960558752,0.11914543960558754,0.15027556924345897,True
U56,QROLL,0.07,504,1.0,W,1.0,0.09367214748380667,0.0936721474838067,-0.11984987697233107,False,0.11544782251437963,0.11544782251437957,0.13952162791050826,True
U56,QROLL,0.07,1008,0.25,D,1.0,0.04833084205281515,0.012082710513203754,0.013121395264414804,True,0.06902218570254724,0.01725554642563676,0.021638999787585655,True
U56,QROLL,0.07,1008,0.25,W,1.0,0.04783258594917788,0.01195814648729443,0.00874105690932192,True,0.0686113393590797,0.017152834839769926,0.033538600115093686,True
U56,QROLL,0.07,1008,0.5,D,1.0,0.04833084205281515,0.02416542102640762,0.019441974221415137,True,0.06902218570254724,0.03451109285127363,0.0320567704715935,True
U56,QROLL,0.07,1008,0.5,W,1.0,0.04783258594917788,0.02391629297458897,0.010763004057661396,True,0.0686113393590797,0.03430566967953985,0.05875027351082607,True
U56,QROLL,0.07,1008,1.0,D,1.0,0.04833084205281515,0.048330842052815126,0.007963778970965008,True,0.06902218570254724,0.06902218570254726,0.009346496114886582,True
U56,QROLL,0.07,1008,1.0,W,1.0,0.04783258594917788,0.04783258594917783,-0.008415311798404934,False,0.0686113393590797,0.0686113393590797,0.076279942494895,True
U56,QROLL,0.07,2016,0.25,D,1.0,0.0,0.0,1.1894936559508906e-05,True,0.08175842235004109,0.020439605587510234,0.033295524972356105,True
U56,QROLL,0.07,2016,0.25,W,1.0,0.0,0.0,1.1177508128734637e-05,True,0.07682826622843057,0.019207066557107688,0.03347264314363696,True
U56,QROLL,0.07,2016,0.5,D,1.0,0.0,0.0,2.3931592660564327e-05,True,0.08175842235004109,0.04087921117502058,0.05501481855191037,True
U56,QROLL,0.07,2016,0.5,W,1.0,0.0,0.0,2.24762919120991e-05,True,0.07682826622843057,0.038414133114215265,0.058366890594445664,True
U56,QROLL,0.07,2016,1.0,D,1.0,0.0,0.0,4.851055217169886e-05,True,0.08175842235004109,0.08175842235004105,0.04969610327140428,True
U56,QROLL,0.07,2016,1.0,W,1.0,0.0,0.0,4.550574085282477e-05,True,0.07682826622843057,0.07682826622843053,0.07404389955486823,True
U56,QROLL,0.12,252,0.25,D,1.0,0.1395117090184355,0.03487792725460892,0.03011016119308685,True,0.1791290057518488,0.04478225143796222,0.10318662976980897,True
U56,QROLL,0.12,252,0.25,W,1.0,0.13702042850024912,0.0342551071250623,-0.023526288216300206,False,0.1741988496302383,0.04354971240755956,0.11549317210901977,True
U56,QROLL,0.12,252,0.5,D,1.0,0.1395117090184355,0.06975585450921773,0.04743303824953349,True,0.1791290057518488,0.08956450287592443,0.19739716119642203,True
