panel,anchor,ladder,chooser,seed,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
U56,A,N,CH_ISSHARPE,0,8.0,0.0,0.010075690077960164,1.1761930490300028,0.06639209788853395,0.417,0.417,8.0,1.0,1.6528899298134654,0.6882999339756548,1.1681189887548484,0.9645899958378106,0.2953717433610842,0.514,0.1744059310887293,0.0,0.0
U56,A,N,CH_ISCAGR,0,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.816,0.816,0.0,1.0,0.2966420860976031,0.09377811330038259,0.19254198311514614,0.20286397279722052,0.06132049098155963,0.47,0.06462837003915765,0.0,0.0
U56,A,N,CH_ISDD,0,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.924,0.924,8.0,1.0,-0.08631618586845559,-0.18963560370353164,-0.1267371882712589,0.10331941783507605,0.031175079892495832,0.515,0.033229926265373515,0.0,1.0
U56,A,H,CH_ISSHARPE,0,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.423,0.423,3.0,1.0,1.6224402212819549,0.6650863937197099,1.1479838610343165,0.9573538275622449,0.28923781198236204,0.479,0.1574639618069027,0.0,0.0
U56,A,H,CH_ISCAGR,0,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.482,0.482,3.0,1.0,0.20023854717477388,0.08605852807612213,0.14405016056787334,0.11418001909865176,0.03471141118213612,0.48,0.018142395690501974,0.0,0.0
U56,A,H,CH_ISDD,0,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.521,0.521,0.0,1.0,-0.10393152167416608,-0.2099176470151985,-0.13797546446746994,0.10598612534103244,0.03279148953513589,0.799,0.032966919161248734,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,0,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.726,0.726,9.0,1.0,1.6138812108648173,0.6435295400138921,1.126346408428433,0.9703516708509252,0.30166524293969854,0.489,0.0004448819377750601,0.0,0.0
U56,A,GROSS,CH_ISCAGR,0,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.20228919513407445,0.07478989113167243,0.1395111400646667,0.127499304002402,0.03787272401879287,0.491,0.014117866388540169,0.0,1.0
U56,A,GROSS,CH_ISDD,0,0.0,0.0,0.009343501791207132,-0.056833521445480595,0.1129954147387585,1.0,1.0,0.0,1.0,-0.04391905204951388,-0.09579722427605253,-0.06275565525383192,0.05187817222653865,0.016691785358337607,0.652,0.015505485592228982,0.0,1.0
U56,A,CADENCE,CH_ISSHARPE,0,1.0,1.0,0.00784528187974276,1.1118987741862618,0.2163073881153916,0.303,0.303,1.0,1.0,1.59728806104392,0.6392710863402726,1.115374016124337,0.9580169747036473,0.2970815408862591,0.495,0.14848886869869599,0.0,0.0
