arm,dropped,G_full,G_jk,dG,shrink,sign_flip,rho_capQ26_S,rho_capC0_S,rho_capC_S,rho_capC_D,rho_advQ_S,rho_advQ_D
MA-RS,1,0.45998543125492397,0.08817414158458586,-0.3718112896703381,0.8083110124943941,False,-0.40869707889522666,0.5288514893012012,-0.44921726314739946,0.4092704420428068,-0.5604931731962376,-0.3205229373106408
MA-RS,2,0.45998543125492397,0.39190410971855705,-0.06808132153636692,0.1480075604799671,False,0.0949115738723339,0.6378600874356782,0.34172211968060234,0.6376311413161635,0.23315804476380356,0.48681568359089095
MA-RS,3,0.45998543125492397,0.45510847074671745,-0.004876960508206518,0.010602423852645204,False,-0.0025459980195379063,0.7075109475485565,0.3526956436863504,0.8114750713221534,0.32838618630227867,0.45256247272717953
MA-RS,4,0.45998543125492397,0.6511403921032777,0.1911549608483537,-0.41556742422656345,False,-0.2957388508508261,0.658370942175186,0.30770560203044534,0.6196500850258004,0.08385027954406574,0.3554015412524516
MA-RS,5,0.45998543125492397,0.4527537515888347,-0.007231679666089286,0.015721540672190337,False,-0.11226096537530826,0.6579494047458411,0.252866136237018,0.6289973996049582,0.1017125149140264,0.3404927862135264
MA-RS,6,0.45998543125492397,0.4669490465328551,0.006963615277931157,-0.015138773545355866,False,-0.12251627743684317,0.7034457895320779,0.25760876985835934,0.6420542296446525,0.10064324392342369,0.34443276909601195
MA-RS,7,0.45998543125492397,0.44905703590049567,-0.0109283953544283,0.02375813365352386,False,-0.14538912602226017,0.6432994828590923,0.20069525998409657,0.6337923124960004,0.0769567673968733,0.3036679098782355
MA-RS,8,0.45998543125492397,0.44448278987874446,-0.015502641376179516,0.03370246169293989,False,-0.07014450893692942,0.6220329178694498,0.32868752032730114,0.626511008360439,0.05585311721513182,0.37433828094181504
MA-RS,9,0.45998543125492397,0.5724784119903337,0.1124929807354097,-0.24455770355271556,False,-0.14346407467273337,0.8557361697261697,0.2732993470548433,0.5898937034110776,0.2431009401157535,0.42901433731760036
MA-RS,10,0.45998543125492397,0.3107189979030592,-0.1492664333518648,0.32450252379654454,False,-0.07349129650950366,0.47806760904389356,0.22672453218334088,0.6168672644981547,0.10653240518423006,0.2372277013935555
MA-DG,1,0.31137866848352624,0.07345661591261005,-0.2379220525709162,0.7640923308254934,False,-0.4162051823817443,0.6594141767015621,-0.19891050494497003,0.04662758789227821,-0.21160402849201065,-0.34274856646913426
MA-DG,2,0.31137866848352624,0.552772771752736,0.24139410326920974,-0.7752429042260514,False,-0.07324086676541153,0.6944447289100074,0.3431142710791129,0.4653620135011462,0.2715097489779087,0.4795319049873245
MA-DG,3,0.31137866848352624,0.1884716176149965,-0.12290705086852974,0.3947189172177742,False,-0.04081025838907839,0.7498106597720466,0.16739659152194766,0.5328175041186498,0.40550807197239114,0.1476613592259181
MA-DG,4,0.31137866848352624,0.4481099150444551,0.13673124656092883,-0.4391156504934528,False,-0.2837617448274039,0.6870775252673106,0.12301920525874464,0.3880875786814126,0.13929392963479845,0.16434817021705117
MA-DG,5,0.31137866848352624,0.295802069660837,-0.015576598822689247,0.05002461760964638,False,-0.19334880255106576,0.7079718708217743,0.1097074953761563,0.38949736293887033,0.12000461639350732,0.10245326710977122
MA-DG,6,0.31137866848352624,0.33077400029617054,0.0193953318126443,-0.06228856943573979,False,-0.1979975165183884,0.7807879856450828,0.16597680478374158,0.37908278575246407,0.15654090472714224,0.13277648377778214
MA-DG,7,0.31137866848352624,0.2807229076658024,-0.030655760817723865,0.09845170501570732,False,-0.1811389246353244,0.6858425349947126,0.12127660592141057,0.41454245392906325,0.11032860780849642,0.09958398303047798
MA-DG,8,0.31137866848352624,0.23395627704687555,-0.0774223914366507,0.24864385159623348,False,-0.0947645332155815,0.6888568477332393,0.20642131836772257,0.43456889661739284,0.1638543974357121,0.13919174383129404
MA-DG,9,0.31137866848352624,0.6561060197710904,0.34472735128756415,-1.1071000880261077,False,-0.45621809422064014,0.737051585705373,-0.05102454997809748,0.34170022133355715,0.18424521449684292,0.19988792555045032
MA-DG,10,0.31137866848352624,-0.02494966796260678,-0.336328336446133,0.9198735479083509,True,-0.0547815711803747,0.545776206752952,-0.022491733790632348,0.23427604526265158,-0.055949608073738624,-0.07973123914298148
