panel,book,cost,D,k,reset,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_CAGR,ctl_MaxDD,ctl_Calmar,lever,dCAGR,dMaxDD,rate,dSharpe,dominated,matched_ladder_CAGR,episodes,armed_frac,episodes_yr,mean_ep_days,max_ep_days,ends_armed,gross,pass4a,m_H1,m_H2,m_OOS,m_DD,m_CAGR,rate_over_lever,ladder_beats_arm,pass4b
u56,V1u,10.0,0.05,0.5,recover,0.01950350115339372,0.30443580820189686,-0.13684642081670106,0.3687280780898345,0.23746985860536568,0.33733023091569964,-0.09839128246009987,0.01669442989461767,0.27516885875107616,-0.13684642081670229,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,4.347027134535453,1.9874501422382118,2.187238332248149,-0.35836930018268154,True,5.489508344927529,17,0.6958774498760982,0.965082225726515,181.7058823529412,603.0,True,0.4891565741426536,False,-0.587891954513857,-0.5965460790370762,-0.606841908431208,0.0654569908836885,-0.0870928137525725,5.42944770355467,True,False
u56,V1u,10.0,0.05,0.25,recover,0.003562821499713653,0.10172764835297438,-0.10263224067214982,0.1492256850244435,0.06246731301659209,0.1679910355890081,-0.10263224067214982,0.0014755845289746716,0.05484236447555673,-0.08843467082213952,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,5.9410950999034595,5.408868156693336,1.098398949242552,-0.561077460031604,True,4.102517902865617,8,0.892543365622888,0.45415634151836004,495.25,1081.0,True,0.24803665573741743,False,-0.807394347579248,-0.7715486246258498,-0.8271684027067275,0.09967117102823975,-0.10303349340625256,2.7265888516237093,True,False
u56,V1u,10.0,0.08,0.5,recover,0.042994248822118664,0.5421870666245691,-0.12636777232528906,0.5368622672936567,0.5475069051589223,0.49048948584675234,-0.11741773910395115,0.04641883670490765,0.585652743016331,-0.1263677723252873,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,1.9979523676629585,3.035314991379412,0.6582355944398971,-0.12061804176000934,True,5.064067868191534,6,0.44604640684838925,0.34061725613877003,330.0,559.0,False,0.5827408494808681,False,-0.4197577653100347,-0.28650903248351967,-0.29635802416595325,0.0759356393751005,-0.06360206608384755,1.6339580757787204,True,False
u56,V1u,10.0,0.08,0.5,high,0.03715938854814005,0.516003002750825,-0.11984243715107012,0.4453883370945398,0.5873209280485269,0.3885834155283551,-0.11741773910395181,0.04460959495550498,0.6309280405012703,-0.11984243715107101,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,2.58143839506082,3.6878485088013058,0.6999849340069253,-0.1468021056337534,True,4.79939328845866,5,0.6095967560261321,0.283847713448975,541.2,1004.0,True,0.5214901168143089,False,-0.5112316955091516,-0.2466950095939151,-0.25108272668101395,0.08246097454931944,-0.06943692635782617,1.7375937210100003,True,False
u56,V1u,10.0,0.08,0.25,recover,0.024826921741943675,0.4071939948032413,-0.11099363763820047,0.4633362508954266,0.34191205715737816,0.4450219100264159,-0.11099363763820047,0.01883252263858992,0.37771081747369567,-0.10107993245067604,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,3.8146850756804573,4.572728460088271,0.8342251478468108,-0.2556111135813371,True,4.44086236842745,5,0.6370804235188106,0.283847713448975,565.6,793.0,True,0.39163945050794485,False,-0.4932837817082648,-0.4921038804850638,-0.5042999497085885,0.0913097740621891,-0.08176939316402254,2.070822254001422,True,False
u56,V1u,10.0,0.12,0.5,recover,0.043556078963697065,0.5247352057823017,-0.16036629087291643,0.6077716891844942,0.44148987623482383,0.5691406209540243,-0.12786584561657255,0.03916817796518801,0.4864096419701854,-0.16036629087291654,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,1.9417693535051184,-0.3645368633833246,,-0.1380699026022767,,,4,0.24892993917548997,0.22707817075918002,276.25,495.0,False,0.6566539703693068,False,-0.34884834341919724,-0.39252606140761814,-0.39560112521209884,0.04193712082747314,-0.06304023594226915,,False,False
u56,V1u,10.0,0.12,0.25,recover,0.030892728889533982,0.45465913191446405,-0.13023563669070293,0.5596192307783846,0.31865091272644375,0.552263327185158,-0.1266254475066101,0.01775062947958239,0.3552118610318643,-0.13023563669070348,0.06297377249874825,-0.15672092223908318,0.4018210944591022,0.40284729712308665,3.2081043609214266,2.6485285548380255,1.2112779962523843,-0.20814597647011435,True,5.221063209732035,3,0.47713448974994366,0.17030862806938502,706.0,931.0,True,0.4817128046065434,False,-0.39700080182530684,-0.5153650249159982,-0.5267989061504199,0.07206777500968664,-0.07570358601643223,3.0067919157027094,True,False
u56,V1u,25.0,0.05,0.5,recover,0.004631516974503258,0.1055829566636374,-0.1280272173580438,0.09341283708480601,0.11662888515630006,0.016956414000318172,-0.11454159549163256,0.0090980095901243,0.1732123488060015,-0.1280272173580449,0.026556024035808035,-0.19948029385501065,0.1331260523162749,0.13221699657765787,2.1924507061304777,7.1453076496966865,0.306837831709534,-0.20709092472659849,True,1.7639585227555274,11,0.8657355260193738,0.624464969587745,349.3636363636364,1057.0,True,0.4254582846470271,False,-0.8632071955188855,-0.7173870524861419,-0.7087984183762828,0.07427619434234578,-0.10196479793146296,2.3207139751454897,True,False
u56,V1u,25.0,0.05,0.25,recover,0.003418355810411944,0.10764549813372015,-0.08270864233429043,0.14449731757028608,0.07514632597668995,0.08866818119728641,-0.07556658597597721,0.004065060794893549,0.12265020161248717,-0.08270864233428987,0.026556024035808035,-0.19948029385501065,0.1331260523162749,0.13221699657765787,2.313766822539609,11.677165152072021,0.1981445661174921,-0.20502838325651573,True,1.1588606680455302,5,0.9261094841180446,0.283847713448975,822.2,1659.0,True,0.2291573046289062,False,-0.8121227150334054,-0.7588696116657521,-0.759360565569797,0.11959476936609914,-0.10317795909555427,1.498631577227755,True,False
u56,V1u,25.0,0.08,0.5,recover,0.010069352088939887,0.18298758323174796,-0.14302986556469044,0.14001793714782906,0.22263815152190014,0.0751393056558675,-0.13089005478686488,0.016122866247417766,0.2698400657867271,-0.14302986556468966,0.026556024035808035,-0.19948029385501065,0.1331260523162749,0.13221699657765787,1.6486671946868148,5.645042829032021,0.292055746009197,-0.12968629815848792,True,1.958419330416483,7,0.7697679657580536,0.39738679882856504,488.14285714285717,1009.0,True,0.46144019309152084,False,-0.8166020954558624,-0.6113777861205418,-0.6121707013955571,0.05927354613569913,-0.09652696281702633,2.2089122697448174,True,False
