panel,book,gross,inst,cad,turn_net_yr,turn_risk_yr,turn_sweep_yr,netting_yr,sweep_share,mean_sweep_w,mean_gross,max_gross,mean_gross_risk,mean_names,max_name_w,clip_days,n_rebal
U56,CAP2,0.75,SHY,W,3.5063829420832255,2.7216558372613546,0.8024199963434087,0.017692891521537586,0.2276965747137786,0.3281873823977993,1.0,1.0000000000000004,0.6718126176022006,38.43685393258427,0.027381432403730484,0.0,923.0
U56,CAP2,0.75,SHY,M,3.3435152568816817,2.7217066418752203,0.6289821264409664,0.007173511434505036,0.1877172635037205,0.3147845032271852,0.9865979885204302,1.0000000000000004,0.6718134852932449,38.43685393258427,0.027381490204705854,242.0,1033.0
U56,CAP2,0.75,SHY,Q,3.176251745400692,2.721685205315014,0.4585201449025192,0.0039536048168408566,0.1441794143485594,0.29630389156648806,0.9681166859343873,1.0000000000000004,0.6718127943678992,38.43685393258427,0.027381490204705854,151.0,960.0
U56,CAP2,0.75,SHY,NEVER,2.721599915406836,2.721599915406836,0.0,0.0,0.0,0.0,0.6718219548123145,0.7627060606266289,0.6718219548123145,38.43685393258427,0.027383030999553404,0.0,923.0
U56,CAP2,0.75,IEF,W,3.522654558885119,2.7263181991742944,0.812681521322482,0.016345161611657593,0.22963593826122264,0.32819417814584695,1.0,1.0000000000000007,0.671805821854153,38.43685393258427,0.02738554900319977,0.0,923.0
U56,CAP2,0.75,IEF,M,3.3509283298878705,2.726306882274565,0.6330627010413438,0.008441253428038649,0.18844687532607565,0.31459275725036073,0.9864017408689095,1.0000000000000004,0.6718089836185487,38.43685393258427,0.02738544106212533,249.0,1035.0
U56,CAP2,0.75,IEF,Q,3.18336708179764,2.725916936082039,0.4627519136415118,0.00530176792591087,0.1451238543261183,0.2960995687659447,0.9679074833509549,1.0000000000000004,0.6718079145850102,38.43685393258427,0.02738544126060144,160.0,961.0
U56,CAP2,0.75,IEF,NEVER,2.721599915406836,2.721599915406836,0.0,0.0,0.0,0.0,0.6718219548123145,0.7627060606266289,0.6718219548123145,38.43685393258427,0.027383030999553404,0.0,923.0
U56,CAP2,0.75,LQD,W,3.5079708835777867,2.720001427865364,0.8164520549704277,0.028482599258004747,0.23086746621525917,0.3281949963391315,1.0,1.0000000000000007,0.6718050036608685,38.43685393258427,0.027384155360708606,0.0,923.0
U56,CAP2,0.75,LQD,M,3.3372771826805954,2.7193782471164685,0.6349303208509693,0.01703138528684271,0.18928798826510732,0.3146161545214908,0.9864216980963146,1.0000000000000007,0.6718055435748241,38.43685393258427,0.02738410811924256,247.0,1030.0
