panel,kind,etf_share,width,seed,q_target,mean_vol,xs_disp,mean_rho,n_live,yrs,spy_CAGR,spy_Sharpe,spy_MaxDD
U56,anchor,0.6363636363636364,55,-1,,0.26642935912748095,0.22585776850754308,0.3322942550572522,53.113063063063066,17.61904761904762,0.15188355769560324,0.8871396799528589,-0.33717289200673806
B136,anchor,0.25925925925925924,135,-1,,0.2824378249150118,0.22826274304766014,0.3363895171901825,130.3687767515206,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
SMALL439,anchor,0.0,439,-1,,0.5617824192879587,0.4905665122429552,0.17855893408054266,347.862735129639,15.61111111111111,0.14129862948357252,0.8615356138948208,-0.33717289200673795
B30q00s0,cut,0.0,30,0,0.0,0.28962877260950987,0.22789050207453698,0.35450461825873,29.151835999098896,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q00s1,cut,0.0,30,1,0.0,0.3201886646596466,0.24233544951223854,0.3135196688873996,28.12300067582789,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q00s2,cut,0.0,30,2,0.0,0.30294129793631963,0.21244185093597642,0.3660480646494799,28.33543590898851,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q00s3,cut,0.0,30,3,0.0,0.3005366386889914,0.2219915768279647,0.34728782009556364,29.10835773822933,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q00s4,cut,0.0,30,4,0.0,0.3158541737176153,0.24796009105256742,0.3146466957091607,29.10633025456184,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q00s5,cut,0.0,30,5,0.0,0.27708724140896307,0.20885380067802606,0.3673426462676665,29.917098445595855,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s0,cut,0.0,60,0,0.0,0.31392634108125705,0.2410171981251323,0.34095448285315455,56.931741383194414,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s1,cut,0.0,60,1,0.0,0.3035741644732026,0.2356517204434478,0.3285531519490481,58.63685514755576,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s2,cut,0.0,60,2,0.0,0.31376025696355153,0.24206844373950018,0.34808178270729095,58.103852218968235,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s3,cut,0.0,60,3,0.0,0.3067122897004959,0.24256475818813567,0.33582428582252793,58.304573102050014,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s4,cut,0.0,60,4,0.0,0.30295610102340204,0.23178046609420597,0.3497545450535893,58.45100247803559,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q00s5,cut,0.0,60,5,0.0,0.310577591515015,0.24395293168865434,0.33796381051412583,57.79229556206353,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s0,cut,0.26666666666666666,30,0,0.25,0.27922108332315515,0.21138951783509807,0.35132046232979147,29.769993241721107,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s1,cut,0.26666666666666666,30,1,0.25,0.2605049322224436,0.1965892236768612,0.3600034646381351,29.31155665690471,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s2,cut,0.26666666666666666,30,2,0.25,0.2711369168289558,0.2200353980194904,0.31382661904446485,28.33160621761658,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s3,cut,0.26666666666666666,30,3,0.25,0.2700806351387527,0.21411929051489242,0.32700104740074953,30.0,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s4,cut,0.26666666666666666,30,4,0.25,0.2922328501947712,0.2412569815168551,0.28947756038361355,29.967785537283174,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q25s5,cut,0.26666666666666666,30,5,0.25,0.2798227354435916,0.2175865150019832,0.35288924993718823,29.304798378013064,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s0,cut,0.25,60,0,0.25,0.2741095734536904,0.21914608400369429,0.34448957780816675,58.43793647217842,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s1,cut,0.25,60,1,0.25,0.28427840240678387,0.22409294757750042,0.35961299518756557,57.20860554178869,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s2,cut,0.25,60,2,0.25,0.29372822140525773,0.23165041809878384,0.3370122679931307,55.9049335435909,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s3,cut,0.25,60,3,0.25,0.29380100445799057,0.23613101479803517,0.3223535462007889,58.64136066681685,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s4,cut,0.25,60,4,0.25,0.26708123214370044,0.2064916239332783,0.3494558551721945,57.23789141698581,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B60q25s5,cut,0.25,60,5,0.25,0.2917481421515567,0.23683682654440738,0.3215730995357177,57.40955170083352,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q50s0,cut,0.5,30,0,0.5,0.24064180173708158,0.18642853449640095,0.3815712858465181,29.769993241721107,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q50s1,cut,0.5,30,1,0.5,0.25638096277066275,0.2062513890132721,0.3531966366826059,29.414507772020727,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q50s2,cut,0.5,30,2,0.5,0.27245311385471,0.21617675661155475,0.3206717541350193,27.526469925658933,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
B30q50s3,cut,0.5,30,3,0.5,0.23999616303561258,0.18345233998187285,0.42350347554270007,29.08267627844109,17.615079365079364,0.15228333786002324,0.8890499106949826,-0.3371595330739301
