panel,cost_bps,pick_N,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,inc_OOS_Sharpe,inc_OOS_CAGR,d_OOS_Sharpe,spy_OOS_Sharpe,oos_dd_margin_pp,oos_cagr_margin_pp,chooser_pass4b_full
U56,0.0,40,1.183358713882994,0.14440713446058107,1.140672024481622,-0.2242407692991315,1.206091207772102,0.17669799422836507,-0.06541918329048002,0.8736611364726746,-2.193703409508882,3.760496095149471,False
U56,5.0,40,1.1730554103088853,0.14308764345619207,1.1313828054416286,-0.22439373007622376,1.1961508360330986,0.17502988448725953,-0.06476803059146996,0.8736611364726746,-2.208999487218108,3.6285469947105713,False
U56,10.0,40,1.1627483207793163,0.14176961536904553,1.12209157212845,-0.22454666785721744,1.1862051862360805,0.17336400236163074,-0.06411361410763061,0.8736611364726746,-2.224293265317476,3.4967441859959174,False
U56,15.0,40,1.1524375573404602,0.14045304863803376,1.112798406870045,-0.224699582644604,1.1762544165406312,0.1717003450453729,-0.06345600967058629,0.8736611364726746,-2.2395847440561307,3.3650875128947404,False
U56,20.0,40,1.1421232321407948,0.13913794170365446,1.1035033920094461,-0.22485247444087297,1.166298685295473,0.17003890973571845,-0.06279529328602695,0.8736611364726746,-2.254873923683029,3.2335768194568097,False
U56,25.0,40,1.1318054574250074,0.1378242930080078,1.0942066099011372,-0.22500534324851573,1.1563381510258974,0.1683796936332309,-0.06213154112476027,0.8736611364726746,-2.270160804447305,3.1022119498921445,False
U56,35.0,40,1.1111600088682514,0.13520136410931438,1.0756080733948612,-0.22531101190788105,1.1364033083220215,0.16506790786866654,-0.060795234927160324,0.8736611364726746,-2.300727670383837,2.8399190600228024,False
U56,50.0,40,1.0801687756337595,0.13127786869623082,1.0476990733966147,-0.22576934254448078,1.1064689934707355,0.16011680348097124,-0.05876992007412074,0.8736611364726746,-2.3465607340438095,2.4475695187144457,False
B136,0.0,10,1.305963674325004,0.17182424283301945,0.9397064276517176,-0.2018221212124931,1.0392325249732364,0.1658562725714139,-0.09952609732151874,0.8736721309012504,0.0473598631864941,6.502397314537845,True
B136,5.0,10,1.296218888354263,0.1698458551733848,0.9306890572372347,-0.20191040768325164,1.0288383044356975,0.16392743302701773,-0.09814924719846274,0.8736721309012504,0.038531216110640476,6.304558548574379,True
B136,10.0,5,1.28670974360391,0.14680553900639803,0.7516784170331492,-0.28123833335589965,1.0184314748041647,0.16200137027297035,-0.26675305777101554,0.8736721309012504,-7.894261351154161,4.000526931875703,False
B136,15.0,5,1.2781721722208648,0.14482640997089824,0.7434877820600536,-0.28126387386937257,1.0080124595846063,0.16007808080638997,-0.26452467752455266,0.8736721309012504,-7.896815402501453,3.8026140283257237,False
B136,20.0,5,1.269606296858104,0.1428496763559024,0.7352844301963082,-0.28128941370481564,0.9975816835738506,0.15815756112830215,-0.2622972533775424,0.8736721309012504,-7.89936938604576,3.6049406668261397,False
B136,25.0,5,1.2610126690308987,0.14087533614574932,0.7270688484643185,-0.28131495286224073,0.9871395727731552,0.1562398077436291,-0.2600707243088367,0.8736721309012504,-7.901923301788269,3.4075066458108316,False
B136,35.0,5,1.2437443891570792,0.13693382788431152,0.71060295220076,-0.2813660291430845,0.9662230563083071,0.15241258589370843,-0.2556201041075471,0.8736721309012504,-7.907030929872646,3.013355819667052,False
B136,50.0,5,1.2176479178837911,0.13103946571724334,0.6858246534850647,-0.28144263847951256,0.934773980320623,0.14669241316639603,-0.24894932683555826,0.8736721309012504,-7.914691863515452,2.423919602960234,False
SMALL,0.0,25,0.786757444651112,0.061695381752143064,0.419271913453159,-0.37163366050930036,0.4629711820166788,0.07163160665111379,-0.0436992685635198,0.8736611364726746,-16.932992530525766,-4.510679175694329,False
SMALL,5.0,25,0.7754526841941238,0.05954246601752433,0.4081500903694474,-0.37349633619813793,0.4518338494708767,0.06940133541414584,-0.0436837591014293,0.8736611364726746,-17.119260099409527,-4.725970749156202,False
SMALL,10.0,25,0.7641322937774857,0.05739296608820266,0.397020333975998,-0.3753543441202808,0.44068798843578977,0.06717469221744166,-0.04366765445979176,0.8736611364726746,-17.30506089162381,-4.94092074208837,False
SMALL,15.0,25,0.7527972616029801,0.05524687762188307,0.3858835261831662,-0.37720769419501443,0.42953448681629985,0.0649516723418142,-0.04365096063313367,0.8736611364726746,-17.490395899097173,-5.155529588720328,False
SMALL,20.0,25,0.7414485777791419,0.053104196281041016,0.3747405497673963,-0.37905639632340915,0.4183742333826171,0.06273227107337576,-0.0436336836152208,0.8736611364726746,-17.675266111936647,-5.369797722804534,False
SMALL,25.0,25,0.73008723389529,0.05096491773291634,0.3635922880228212,-0.3809004603883466,0.4072081174181608,0.06051648370352902,-0.043615829395339645,0.8736611364726746,-17.85967251843039,-5.583725577617002,False
SMALL,35.0,25,0.7073305371559845,0.046696551707571254,0.3412834422240769,-0.3845747137686384,0.3848618554868937,0.05609573185166883,-0.043578413262816806,0.8736611364726746,-18.22709785645957,-6.01056218015151,False
SMALL,50.0,25,0.6731253693139364,0.0403194155693849,0.3078026070983504,-0.3900515543928076,0.35132071622930416,0.04949159090220001,-0.043518109130953775,0.8736611364726746,-18.77478191887649,-6.648275793970146,False
