panel,sleeve,gross,CAGR,Sharpe,MaxDD,H1,H2,DD_margin_pp,CAGR_margin_pp,vol_real,turn,cost_drag_bp,n_rebal,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,dS_vs_cash_same_gross,dCAGR_vs_cash_same_gross,dDD_vs_cash_same_gross,volmatch_gross,volmatch_vol,dS_vs_volmatch,dCAGR_vs_volmatch,dDD_vs_volmatch,dOOS_S_vs_volmatch,SPY_Sharpe,SPY_CAGR,SPY_MaxDD,LIVE_Sharpe,LIVE_MaxDD,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,OOS_LIVE_Sharpe,keep4a,keep4b,keep4b_oos_sharpe,keep4b_and_oos,leg_H1,leg_H2,leg_DD,leg_CAGR
U56,CASH,0.5,0.1136430808881701,1.171259100086609,-0.1380057436511507,1.2522896293866572,1.121431733426105,0.06429799155289179,0.007784891487466292,0.0958427461973433,2.0699986528644065,20.699986528644065,977,0.12584396811518328,1.1959939657915992,-0.13800574365115148,1.1479076433482558,0.0,0.0,0.0,0.5,0.0958427461973433,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,CASH,0.6,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.11504003545558832,2.4630433479658516,24.630433479658514,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.0,0.0,0.0,0.6,0.11504003545558832,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,CASH,0.75,0.17141797553062155,1.1721692496899654,-0.20144573234926466,1.2531842407195926,1.1224587340486762,0.0008580028547778284,0.06555978612991774,0.14385923631853806,3.0509430496985224,30.509430496985225,977,0.19011276327864612,1.1971310306400553,-0.20144573234926366,1.1485294481326336,0.0,0.0,0.0,0.75,0.14385923631853806,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SHY,0.5,0.12069470053866094,1.2407084998721918,-0.13313616233718184,1.3081191744324192,1.204213738667043,0.06916757286686065,0.014836511137957129,0.095543994358604,2.3272665660621352,23.272665660621353,977,0.1352087870574481,1.2755802269798444,-0.13313616233718295,1.2042067832707544,0.06944939978558273,0.007051619650490837,0.004869581313968863,0.5,0.0958427461973433,0.06944939978558273,0.007051619650490837,0.004869581313968863,0.07958626118824519,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SHY,0.6,0.14242197546609758,1.2182421667581427,-0.16003740042831693,1.2899648798230192,1.1774779209275674,0.042266334775725556,0.036563786065393775,0.11473433738560766,2.7098753351286287,27.098753351286287,977,0.15908492760049442,1.2499888136659651,-0.16003740042831682,1.1857429260947976,0.04657981135653255,0.005719974276815032,0.0037774120871590933,0.6,0.11504003545558832,0.04657981135653255,0.005719974276815032,0.0037774120871590933,0.0535003853704219,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,SHY,0.75,0.1750658179955582,1.1954947508492653,-0.19919215033695936,1.271760847829281,1.1503462565323679,0.003111584867083128,0.0692076285948544,0.1436260771432579,3.243552367393775,32.43552367393775,977,0.19497966925028543,1.2239886292649123,-0.1991921503369598,1.1672204119470766,0.023325501159299877,0.003647842464936657,0.0022535820123052996,0.75,0.14385923631853806,0.023325501159299877,0.003647842464936657,0.0022535820123052996,0.026857598624856927,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,IEF,0.5,0.1251096166342427,1.2706614070317055,-0.15197776890619386,1.506044871330563,1.1208787867268528,0.050325966297848634,0.019251427233538884,0.09645464208412591,2.3588095735598897,23.5880957355989,977,0.1309662769924227,1.207261682893098,-0.15197776890619463,1.3968133356742745,0.09940230694509644,0.011466535746072593,-0.013972025255043152,0.5,0.0958427461973433,0.09940230694509644,0.011466535746072593,-0.013972025255043152,0.011267717101498764,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,IEF,0.6,0.14617253197253732,1.2548446019306168,-0.15221096052706218,1.4462384482072919,1.1332281802295763,0.05009277467698031,0.040314342571833514,0.11392526532767884,2.7383512759292357,27.38351275929236,977,0.1556925701288865,1.2166768957267167,-0.1522109605270625,1.337309916135361,0.08318224652900663,0.009470530783254771,0.011603851988413849,0.6,0.11504003545558832,0.08318224652900663,0.009470530783254771,0.011603851988413849,0.020188467431173418,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,IEF,0.75,0.17762312042223494,1.221695566124661,-0.19448205231817173,1.3599228225901936,1.134075571085695,0.007821682885870762,0.07176493102153113,0.14215166944153215,3.263296318325644,32.63296318325644,977,0.19286568379504399,1.213603399188733,-0.19448205231817128,1.2524388810414986,0.049526316434695516,0.00620514489161339,0.006963680031092934,0.75,0.14385923631853806,0.049526316434695516,0.00620514489161339,0.006963680031092934,0.01647236854867762,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,TLT,0.5,0.1230743147794302,1.0980989812054127,-0.238157013185185,1.4061237987711928,0.8930037706297986,-0.03585327798114252,0.017216125378726396,0.1113758587169806,2.4554216808550855,24.554216808550855,977,0.12181439557401097,0.994939396538191,-0.23815701318518478,1.2833338034211499,-0.07316011888119633,0.009431233891260105,-0.1001512695340343,0.6,0.11504003545558832,-0.0735633741961974,-0.013627686409852346,-0.07434220066970898,-0.20154903175735228,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,False,True
U56,TLT,0.6,0.1449720096617837,1.1853613699124894,-0.21251360518269702,1.4735975009694753,1.002393989291849,-0.010209869978654529,0.03911382026107989,0.12035381409741079,2.8261899821982412,28.26189982198241,977,0.14853117030100682,1.1007573256999452,-0.21251360518269702,1.3501500012712928,0.013699014510879293,0.008270008472501145,-0.04869879266722099,0.65,0.12464318813935478,0.01351629620238759,-0.0032873209339194798,-0.03601195865937845,-0.09595907941607251,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,False,True
U56,TLT,0.75,0.17729885857870298,1.2191197281748463,-0.19811198237236005,1.4278526395628686,1.087780930095023,0.004191752831682438,0.07144066917799917,0.14223378976101148,3.3246299539066912,33.24629953906691,977,0.18856024240276037,1.1771581437344736,-0.19811198237236027,1.31043779966485,0.046950478484880875,0.005880883048081431,0.0033337499769046097,0.75,0.14385923631853806,0.046950478484880875,0.005880883048081431,0.0033337499769046097,-0.019972886905581744,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
B136,CASH,0.5,0.1118436921706365,1.0619196813632898,-0.13444874214426494,1.2309005572982308,0.9393922796934177,0.06784697770009318,0.005983487110589561,0.10506339581543798,2.223415236219555,22.23415236219555,977,0.11686475829787213,1.037485112885105,-0.13444874214426472,1.1063699753430032,0.0,0.0,0.0,0.5,0.10506339581543798,0.0,0.0,0.0,0.0,0.8844567259452163,0.15122886437149563,-0.3371595330739302,1.0973256635620152,-0.12241069123223436,0.8738511437360154,0.15257181383948715,-0.3371595330739301,1.1019125044197382,False,True,True,True,True,True,True,True
B136,CASH,0.6,0.13434740379052235,1.0630027470342966,-0.15970515323140955,1.2318389322712402,0.9406397253110835,0.04259056661294858,0.028487198730475408,0.12610928417549097,2.6461090252500337,26.461090252500338,977,0.14031312750474934,1.0387406949495885,-0.15970515323140955,1.1072271217299616,0.0,0.0,0.0,0.6,0.12610928417549097,0.0,0.0,0.0,0.0,0.8844567259452163,0.15122886437149563,-0.3371595330739302,1.0973256635620152,-0.12241069123223436,0.8738511437360154,0.15257181383948715,-0.3371595330739301,1.1019125044197382,False,True,True,True,True,True,True,True
