panel,book,freq,cost,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,gross,pass4a,fail4b,pass4b
U56,NOGATE,D,0,0.12305656224703143,0.11321827696460451,1.0820010449032453,-0.22287536504479355,1.0607198535150932,1.1192143919066793,0.9635737833399607,0.14047765587026317,1.1490192629611407,-0.22287536504479333,1.7417358047190328,0.75,False,DD,False
U56,NOGATE,D,10,0.12109926321711684,0.1132178371837608,1.0665915226714477,-0.2232033575853688,1.0444763198511797,1.1041082413335386,0.9475106226022901,0.1383900924747299,1.1338478001074894,-0.22320335758536858,1.7417358047190328,0.75,False,DD,False
U56,NOGATE,D,20,0.11914535926067304,0.11321741840929465,1.051181685689925,-0.22353121955162525,1.0282326390105658,1.0890017701482357,0.9314471893583391,0.13630633186871988,1.11867603549118,-0.22353121955162536,1.7417358047190328,0.75,False,DD,False
U56,NOGATE,D,30,0.11719484451667839,0.11321702064143917,1.0357715425305123,-0.22385895099249975,1.0119888191776523,1.0738949862873948,0.9153834909597537,0.13422636715824576,1.1035039779349207,-0.22385895099249953,1.7417358047190328,0.75,False,DD,False
U56,NOGATE,W,0,0.12196672133118347,0.11286976353456299,1.07639006190741,-0.22511403097764326,1.0567992217515794,1.1120711082510892,0.9589389133436821,0.13914868596156915,1.1428677810959933,-0.2251140309776435,0.8141438497548165,0.7502094317509677,False,DD,False
U56,NOGATE,W,10,0.12105195354356324,0.11287209224974737,1.0691409093151854,-0.22525890511540736,1.0490916776718684,1.1050111774909432,0.9513688685626862,0.1381731378987332,1.1357379992068701,-0.2252589051154077,0.8141438497548165,0.7502094317509677,False,DD,False
U56,NOGATE,W,20,0.12013791525149453,0.11287452666736467,1.0618910614188823,-0.22540375854820194,1.0413837762887201,1.0979503853553911,0.9437986257452294,0.13719840691693208,1.1286073199985247,-0.22540375854820183,0.8141438497548165,0.7502094317509677,False,DD,False
U56,NOGATE,W,30,0.11922460588616057,0.11287706678057584,1.054640538694497,-0.2255485912781282,1.033675541440921,1.0908887506500073,0.9362282075168513,0.136224492347071,1.1214757630557768,-0.22554859127812854,0.8141438497548165,0.7502094317509677,False,DD,False
U56,NOGATE,M,0,0.12217265052624016,0.11170623360041403,1.0880858546777492,-0.22274186221043246,1.0624285870534798,1.128035389641847,0.9645584520346929,0.139563101081555,1.1577337794951366,-0.22274186221043235,0.3966144728194335,0.7511176552170801,False,DD,False
U56,NOGATE,M,10,0.12172711643107226,0.11170527914739051,1.0845377325055487,-0.22276986406374444,1.058664207456396,1.1245745921760204,0.96086215523287,0.1390864645673675,1.1542405971959198,-0.22276986406374488,0.3966144728194335,0.7511176552170801,False,DD,False
