panel,s,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,0.20,1.0,10.0,0.09912372350012699,1.2075479430101623,-0.13432148466370386,0.7379588138732958,1.2373260826249186,1.1868812445060724,1.1321560816055356,0.9881110587561338,0.1079639601127893,1.266255549328125,-0.13432148466370353,False,False,True,True,True,True,False
U56,0.20,1.0,25.0,0.09341233852295816,1.1427970774951843,-0.13501099492449486,0.6918868983611236,1.1711690558667234,1.1230670467373507,1.0644816898907847,0.8656094791388074,0.1022091324517096,1.2036560453050784,-0.13501099492449464,False,False,True,True,True,True,False
U56,0.20,1.0,50.0,0.0839564937177566,1.0346326699223911,-0.1361597197837675,0.6166030148349761,1.0606240547908323,1.0164909991947202,0.9514488101574022,0.6734110494824581,0.09268140346553677,1.099077475148737,-0.1361597197837674,False,False,True,True,True,True,False
U56,0.30,1.0,0.0,0.12554822906363539,1.2455614505537052,-0.16665220364551625,0.753354749095832,1.2706734994449183,1.2303242985108407,1.154144500675266,1.0415232484894512,0.1390610736081619,1.3161132939321856,-0.16665220364551614,False,True,True,True,True,True,True
U56,0.30,1.0,10.0,0.1211221038953143,1.2056079785635292,-0.16720761959131736,0.7243814856724619,1.2300408013413089,1.1907411608856948,1.1126265144362697,0.9694413429127836,0.13452105137065828,1.2772595992036304,-0.16720761959131758,False,True,True,True,True,True,True
U56,0.30,1.0,25.0,0.11451421983165777,1.1455678963573441,-0.16804052687296456,0.6814678694635868,1.1689761913338035,1.131260679592047,1.0502469112735937,0.8435238257019381,0.12774359546864633,1.2188652160467452,-0.16804052687296434,False,True,True,True,True,True,True
U56,0.30,1.0,50.0,0.10358405233367218,1.0452662282566492,-0.16942812801759222,0.6113745901915221,1.0669578998969853,1.031898365084959,0.9460745655788184,0.6703591396599664,0.11653417627869,1.1212897815082266,-0.16942812801759233,False,False,True,True,True,True,False
U56,0.40,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,0.40,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,0.40,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,0.40,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,0.60,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,0.60,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,0.60,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,0.60,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,INF,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,INF,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,INF,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,INF,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
B136,0.10,0.75,0.0,0.11817215379963875,1.1554243068441168,-0.16455413333458624,0.7181354330332166,1.3159691889275384,1.0089837882108754,1.206304947774721,1.246346985457732,0.11399960714923796,1.113805145921825,-0.16455413333458602,False,True,True,True,True,True,True
B136,0.10,0.75,10.0,0.112928073676682,1.1086310187954524,-0.1702875038400692,0.6631612486535825,1.271625589181119,0.9598974853122342,1.1609248318017138,1.1845515987188413,0.1086290362445117,1.0658773382741895,-0.1702875038400694,False,True,True,True,True,True,True
B136,0.10,0.75,25.0,0.10510610318188296,1.038332512721767,-0.17881639286875706,0.5877878504071267,1.2049729572138763,0.8861893377688631,1.0927310524611358,1.0942558560590823,0.10061966208544648,0.9938905137523759,-0.1788163928687576,False,False,True,True,True,True,False
B136,0.10,0.75,50.0,0.09218637381498507,0.9209758383188623,-0.19284344753844862,0.47803736653590573,1.0936050132792787,0.7632398791493858,0.9788341463220609,0.9324059298045778,0.08739374332090355,0.8737624719028172,-0.19284344753844818,False,False,True,False,True,True,False
B136,0.20,0.75,0.0,0.12332442817673428,1.16239850706204,-0.16605233181474677,0.7426841094548369,1.3036459169577483,1.035982111748435,1.1924943159384456,1.2166919805669336,0.12169920523645317,1.1381013475480568,-0.166052331814747,False,True,True,True,True,True,True
B136,0.20,0.75,10.0,0.11808600821515691,1.1174887112815248,-0.17096216935248298,0.6907142595488005,1.2607256914787355,0.9892049952836512,1.1484900342094029,1.1573771256334724,0.11633720553902971,1.0924732342385843,-0.17096216935248365,False,True,True,True,True,True,True
B136,0.20,0.75,25.0,0.1102721455633544,1.050017544927843,-0.17934700448983998,0.6148535676803084,1.1962102837023874,0.9189606966486552,1.0823623381115717,1.0706696802311413,0.10834013352009952,1.0239369661727868,-0.1793470044898402,False,True,True,True,True,True,True
B136,0.20,0.75,50.0,0.09736492454598378,0.9373715516895552,-0.193140200371554,0.5041152714902322,1.0884062349829848,0.8017742093229469,0.9719113032126322,0.9319365928347367,0.09513326081232654,0.9095525177124153,-0.193140200371554,False,False,True,False,True,True,False
B136,0.30,0.75,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,0.30,0.75,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,0.30,0.75,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,0.30,0.75,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,0.40,0.75,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,0.40,0.75,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,0.40,0.75,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,0.40,0.75,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,0.60,0.75,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,0.60,0.75,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,0.60,0.75,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,0.60,0.75,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,INF,0.75,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,INF,0.75,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,INF,0.75,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,INF,0.75,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,0.10,1.0,0.0,0.1402951900929712,1.1101642899671134,-0.19898786057305506,0.7050439644355299,1.2742539793738172,0.9570889875219444,1.1628480599102335,1.1803824852348919,0.13366348728689048,1.0663580620820623,-0.19898786057305462,False,True,True,True,True,True,True
B136,0.10,1.0,10.0,0.1336360050772618,1.0631924678359188,-0.19969273606884297,0.6692081430102271,1.23000240204078,0.9075491829673176,1.117591691465058,1.1083162075801924,0.12686792355743615,1.0179803042025939,-0.1996927360688432,False,True,True,True,True,True,True
B136,0.10,1.0,25.0,0.12371707765019702,0.9926292414583284,-0.20074960787813545,0.6162755631647319,1.1634925471807513,0.8331624354838358,1.0495887911805815,1.0052344355319056,0.11674779945212976,0.9453199298242887,-0.20074960787813534,False,True,True,True,True,True,True
B136,0.10,1.0,50.0,0.1073701336359405,0.8748389859445395,-0.22024833838203917,0.48749577147636874,1.0523749933355555,0.709085776193121,0.936023762279281,0.8465675274439202,0.10007438817652914,0.82407232545449,-0.22024833838203872,False,False,True,False,False,False,True
B136,0.20,1.0,0.0,0.15668958934517585,1.1315789284726723,-0.2231195817995919,0.7022673137040742,1.283021244932418,0.994810641035131,1.1691651635812672,1.1965257751490557,0.15313334780971544,1.1010995976904911,-0.22311958179959201,False,False,True,True,True,False,True
B136,0.20,1.0,10.0,0.149965217061524,1.088758821675356,-0.2238138156091145,0.6700445039703655,1.2421625859749952,0.9501425404450208,1.1272640850039533,1.1383585642233975,0.1462623533553562,1.0575469996537852,-0.22381381560911429,False,False,True,True,True,False,True
B136,0.20,1.0,25.0,0.13994863550029368,1.024429008543491,-0.224854765751494,0.6223956829759292,1.180749671214327,0.8830650644563729,1.0643006299526894,1.0533872338479768,0.1360292022837013,0.9921285814589086,-0.2248547657514941,False,False,True,True,True,False,True
B136,0.20,1.0,50.0,0.12343928721577235,0.9170261791027416,-0.22658861454669865,0.5447726818168624,1.0781348034387495,0.7711531867512629,0.9591395786199485,0.8684556513814305,0.11916774868209301,0.8829408100496995,-0.22658861454669832,False,False,True,False,True,False,True
B136,0.30,1.0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,0.30,1.0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,0.30,1.0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,0.30,1.0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
B136,0.40,1.0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,0.40,1.0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,0.40,1.0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,0.40,1.0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
B136,0.60,1.0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,0.60,1.0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,0.60,1.0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,0.60,1.0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
B136,INF,1.0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,INF,1.0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,INF,1.0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,INF,1.0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
