panel,exit,H,CAGR,Sharpe,MaxDD,H1,H2,DD_margin_pp,CAGR_margin_pp,vol_real,turn,cost_drag_bp,mean_held,min_held,n_rebal,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,dS_vs_hold_same_H,dCAGR_vs_hold_same_H,dDD_vs_hold_same_H,turnmatch_H,turnmatch_turn,dS_vs_turnmatch,dCAGR_vs_turnmatch,dDD_vs_turnmatch,dOOS_S_vs_turnmatch,SPY_Sharpe,SPY_CAGR,SPY_MaxDD,LIVE_Sharpe,LIVE_MaxDD,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,OOS_LIVE_Sharpe,keep4a,keep4b,keep4b_oos_sharpe,keep4b_and_oos,leg_H1,leg_H2,leg_DD,leg_CAGR
U56,HOLD,63,0.13433785851010938,1.1521067662592408,-0.21220284581558546,1.2451151226404789,1.0915083820766462,-0.009899110611542972,0.028479669109405567,0.11520776828429062,3.3723917521375717,33.72391752137572,14.087001023541454,8,977,0.14388708844846532,1.1457733762130804,-0.21220284581558535,1.1728421453403926,0.0,0.0,0.0,63,3.3723917521375717,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,False,True
U56,HOLD,126,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.03848892268856646,0.030843811788578743,0.11504003545558832,2.4630433479658516,24.630433479658514,14.08085977482088,8,977,0.15147424801121967,1.1964884282955432,-0.16381481251547625,1.1481941605273667,0.0,0.0,0.0,126,2.4630433479658516,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,HOLD,189,0.13804653470560635,1.1600645527520381,-0.17578281477568747,1.291558874626239,1.0855076838562434,0.02652092042835502,0.03218834530490254,0.11745365498156868,1.9504720341347475,19.504720341347475,14.110542476970318,8,977,0.15210170482459717,1.1570592298248912,-0.17578281477568758,1.1877731777703537,0.0,0.0,0.0,189,1.9504720341347475,0.0,0.0,0.0,0.0,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,ELIG,63,0.11068151544609695,1.0817474265804172,-0.15068844470784393,1.075951001246974,1.0947545855791763,0.05161529049619856,0.0048233260453931365,0.10186485285583675,5.034420544984409,50.34420544984408,13.838280450358239,3,977,0.12712125327643498,1.162032475703978,-0.15068844470784382,0.9757276578454964,-0.07035933967882357,-0.02365634306401243,0.061514401107741534,21,5.318435429231254,-0.022363084244145348,-0.009757679371842798,0.011026821370618056,0.045155319534195604,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,ELIG,126,0.10165732567088082,1.0306240647773746,-0.142671836205417,1.0488984220885518,1.0221214277455566,0.05963189899862548,-0.004200863729822993,0.09868867749103556,4.269189000716678,42.69189000716678,13.838280450358239,3,977,0.1183226880417183,1.1234014417626668,-0.14267183620541712,0.9070742615367693,-0.14103829062423556,-0.035044675518401736,0.021142976310059014,42,4.080745315727043,-0.022816831608223787,-0.01854816074094523,0.047128038131428185,0.05927892156864489,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,True,False
U56,ELIG,189,0.10374988014795239,1.0945906288009224,-0.13207016699011642,1.134513566500161,1.068333060814631,0.07023356821392607,-0.0021083092527514197,0.09426550640718248,3.771210887139773,37.71210887139773,13.838280450358239,3,977,0.11624304454748802,1.1538541331399013,-0.13207016699011642,1.0179859134914082,-0.06547392395111573,-0.03429665455765396,0.043712647785571046,42,4.080745315727043,0.04114973241532405,-0.016455606263873657,0.057729707346728776,0.08973161294587939,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,False,True,False,True,True,True,False
U56,MA,63,0.1215040287362672,1.121092750050494,-0.15858205981283868,1.1835328708470785,1.0855916082725565,0.04372167539120381,0.01564583933556339,0.10746884299874297,4.545772978984756,45.45772978984756,13.886386898669397,5,977,0.1334962876295902,1.1346141561984813,-0.15858205981283813,1.1144429378426242,-0.031014016208746886,-0.012833829773842176,0.05362078600274678,42,4.080745315727043,0.06765185366489557,0.0012985423244411542,0.031217814524006515,0.0704916360044594,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,MA,126,0.11605757725602661,1.0906915904097498,-0.16049112589899595,1.2581907829983658,0.9710546896111705,0.041812609305046544,0.010199387855322803,0.10583999208841949,3.735596920249241,37.35596920249241,13.896622313203684,4,977,0.12122003824743,1.0540776854904625,-0.16049112589899583,1.1587584931649588,-0.08097076499186029,-0.02064442393325594,0.0033236866164800816,42,4.080745315727043,0.03725069402415149,-0.004147909155799434,0.029308748437849252,-0.010044834703559324,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
U56,MA,189,0.11181284652677514,1.0937259855442565,-0.14010855627015195,1.229623076551283,0.9984374520094874,0.06219517893389054,0.005954657126071336,0.10166259228107112,3.2965936544531544,32.965936544531544,13.895598771750256,5,977,0.11978967731135293,1.083720338730893,-0.14010855627015173,1.121084781930117,-0.06633856720778164,-0.026233688178831205,0.03567425850553552,63,3.3723917521375717,-0.058380780714984315,-0.02252501198333423,0.07209428954543351,-0.06205303748218749,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,-0.12054956914840909,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,False,True,True,True,True,True,True,True
B136,HOLD,63,0.14177493747902647,1.0802595303911284,-0.22629523392952178,1.3745290011364941,0.8571816237277192,-0.023999514085163653,0.035914732418979536,0.13068978050845467,3.8290430449739143,38.29043044973914,14.159672466734904,5,977,0.13487615444223167,0.9691495383758616,-0.2262952339295219,1.2536289685867241,0.0,0.0,0.0,63,3.8290430449739143,0.0,0.0,0.0,0.0,0.8844567259452163,0.15122886437149563,-0.3371595330739302,1.0973256635620152,-0.12241069123223436,0.8738511437360154,0.15257181383948715,-0.3371595330739301,1.1019125044197382,False,False,True,False,True,True,False,True
