k,pick_q,pick_arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,interior
40,0.0,v2,1.0826500265189614,0.08671308400526268,1.0944581349920717,-0.12955660160314444,0
80,0.0,v2,1.1123111521790223,0.08789287121570175,1.1381618138727292,-0.12759978366190777,0
