set,book,panel,freq,rung,offgrid,n_off,margin_4b_H1,spread_4b_H1,ratio_4b_H1,flips_4b_H1,verdict_4b_H1,clause_4b_H1,margin_4b_H2,spread_4b_H2,ratio_4b_H2,flips_4b_H2,verdict_4b_H2,clause_4b_H2,margin_4b_OOS,spread_4b_OOS,ratio_4b_OOS,flips_4b_OOS,verdict_4b_OOS,clause_4b_OOS,margin_4b_DD,spread_4b_DD,ratio_4b_DD,flips_4b_DD,verdict_4b_DD,clause_4b_DD,margin_4b_CAGR,spread_4b_CAGR,ratio_4b_CAGR,flips_4b_CAGR,verdict_4b_CAGR,clause_4b_CAGR,margin_4bIS_H1,spread_4bIS_H1,ratio_4bIS_H1,flips_4bIS_H1,verdict_4bIS_H1,clause_4bIS_H1,margin_4bIS_H2,spread_4bIS_H2,ratio_4bIS_H2,flips_4bIS_H2,verdict_4bIS_H2,clause_4bIS_H2,margin_4bIS_DD,spread_4bIS_DD,ratio_4bIS_DD,flips_4bIS_DD,verdict_4bIS_DD,clause_4bIS_DD,margin_4bIS_CAGR,spread_4bIS_CAGR,ratio_4bIS_CAGR,flips_4bIS_CAGR,verdict_4bIS_CAGR,clause_4bIS_CAGR,margin_4bOOS_H1,spread_4bOOS_H1,ratio_4bOOS_H1,flips_4bOOS_H1,verdict_4bOOS_H1,clause_4bOOS_H1,margin_4bOOS_H2,spread_4bOOS_H2,ratio_4bOOS_H2,flips_4bOOS_H2,verdict_4bOOS_H2,clause_4bOOS_H2,margin_4bOOS_DD,spread_4bOOS_DD,ratio_4bOOS_DD,flips_4bOOS_DD,verdict_4bOOS_DD,clause_4bOOS_DD,margin_4bOOS_CAGR,spread_4bOOS_CAGR,ratio_4bOOS_CAGR,flips_4bOOS_CAGR,verdict_4bOOS_CAGR,clause_4bOOS_CAGR,margin_4a_H1,spread_4a_H1,ratio_4a_H1,flips_4a_H1,verdict_4a_H1,clause_4a_H1,margin_4a_H2,spread_4a_H2,ratio_4a_H2,flips_4a_H2,verdict_4a_H2,clause_4a_H2,margin_4a_OOS,spread_4a_OOS,ratio_4a_OOS,flips_4a_OOS,verdict_4a_OOS,clause_4a_OOS,margin_4a_DD,spread_4a_DD,ratio_4a_DD,flips_4a_DD,verdict_4a_DD,clause_4a_DD,margin_4aIS_H1,spread_4aIS_H1,ratio_4aIS_H1,flips_4aIS_H1,verdict_4aIS_H1,clause_4aIS_H1,margin_4aIS_H2,spread_4aIS_H2,ratio_4aIS_H2,flips_4aIS_H2,verdict_4aIS_H2,clause_4aIS_H2,margin_4aIS_DD,spread_4aIS_DD,ratio_4aIS_DD,flips_4aIS_DD,verdict_4aIS_DD,clause_4aIS_DD,margin_4aOOS_H1,spread_4aOOS_H1,ratio_4aOOS_H1,flips_4aOOS_H1,verdict_4aOOS_H1,clause_4aOOS_H1,margin_4aOOS_H2,spread_4aOOS_H2,ratio_4aOOS_H2,flips_4aOOS_H2,verdict_4aOOS_H2,clause_4aOOS_H2,margin_4aOOS_DD,spread_4aOOS_DD,ratio_4aOOS_DD,flips_4aOOS_DD,verdict_4aOOS_DD,clause_4aOOS_DD,pass4b_k0,pass4a_k0,minratio_4b_sharpe,minratio_4b_all,binding_4b
SHELF,u56-v2band-gross100,U56,W,10.0,FULL,5,0.27388391163730863,0.08504056142835492,3.2206268048694704,0,True,True,0.3525829035379683,0.035211136012684774,10.0133918829245,0,True,True,0.402525156658301,0.036003022973773335,11.180315523824857,0,True,True,4.319365184528367,2.4101122572234956,1.7921842319097512,0,True,True,0.9459040693807236,0.5053645494346828,1.8717262032701791,0,True,True,0.07915926548206487,0.1498782759449827,0.5281570326517676,1,True,False,0.2896850695333497,0.0647178864438569,4.476120674686325,0,True,True,2.7853364807040757,2.760351578455266,1.0090513478224363,0,True,True,-0.3081201836405631,0.8976152590469919,0.3432653138803564,0,False,False,0.42752576041844437,0.08669710062031721,4.931257877824059,0,True,True,0.3733575123332936,0.05076271449347103,7.354955621636702,0,True,True,4.3193651845283645,2.410112257223485,1.792184231909758,0,True,True,1.9913853437222253,0.456021673543038,4.3668655663891025,0,True,True,0.0005306815506196383,0.08504056142835492,0.006240334514568411,3,True,False,-0.000745915907365946,0.035211136012684774,0.021184090939219646,2,False,False,-0.0007016892218325577,0.036003022973773335,0.019489730691328568,2,False,False,-3.8560474889041574,2.4101122572234956,1.599945179875734,0,False,True,-0.0004718350769518098,0.1498782759449827,0.0031481218607359147,2,False,False,0.001653086489739053,0.0647178864438569,0.02554296162272101,4,True,False,-2.5647404252974293,2.760351578455266,0.9291354207614004,0,False,False,-0.002089983435731302,0.08669710062031721,0.02410672814635649,2,False,False,0.0007903424913418,0.05076271449347103,0.015569350442113411,3,True,False,-3.8560474889041685,2.410112257223485,1.5999451798757458,0,False,True,True,False,3.2206268048694704,1.7921842319097512,DD
SHELF,u56-v2band-gross100,U56,W,10.0,HALF,3,0.27388391163730863,0.08349333905436929,3.280308522084146,0,True,True,0.3525829035379683,0.021113411820735895,16.69947550550261,0,True,True,0.402525156658301,0.022273725282842216,18.07174828399146,0,True,True,4.319365184528367,1.4650986002606832,2.948173715925896,0,True,True,0.9459040693807236,0.5053645494346828,1.8717262032701791,0,True,True,0.07915926548206487,0.1498782759449827,0.5281570326517676,1,True,False,0.2896850695333497,0.0647178864438569,4.476120674686325,0,True,True,2.7853364807040757,2.662107798480484,1.0462898919021724,0,True,True,-0.3081201836405631,0.7977282489884274,0.38624705096162765,0,False,False,0.42752576041844437,0.08669710062031721,4.931257877824059,0,True,True,0.3733575123332936,0.05076271449347103,7.354955621636702,0,True,True,4.3193651845283645,1.4650986002606832,2.9481737159258943,0,True,True,1.9913853437222253,0.2644797123071214,7.5294446078713655,0,True,True,0.0005306815506196383,0.08349333905436929,0.006355974699659196,2,True,False,-0.000745915907365946,0.021113411820735895,0.03532900857990973,1,False,False,-0.0007016892218325577,0.022273725282842216,0.03150300243547851,1,False,False,-3.8560474889041574,1.4650986002606832,2.631937187175017,0,False,True,-0.0004718350769518098,0.1498782759449827,0.0031481218607359147,1,False,False,0.001653086489739053,0.0647178864438569,0.02554296162272101,2,True,False,-2.5647404252974293,2.662107798480484,0.9634247068286897,0,False,False,-0.002089983435731302,0.08669710062031721,0.02410672814635649,1,False,False,0.0007903424913418,0.05076271449347103,0.015569350442113411,1,True,False,-3.8560474889041685,1.4650986002606832,2.6319371871750246,0,False,True,True,False,3.280308522084146,1.8717262032701791,CAGR
SHELF,u56-v2band-gross100,U56,W,10.0,ALT,3,0.27388391163730863,0.007349417890382348,37.26606864956212,0,True,True,0.3525829035379683,0.035211136012684774,10.0133918829245,0,True,True,0.402525156658301,0.036003022973773335,11.180315523824857,0,True,True,4.319365184528367,2.202373937542612,1.9612315197245176,0,True,True,0.9459040693807236,0.14808433502728668,6.387603855643658,0,True,True,0.07915926548206487,0.04183742233411114,1.8920684178366374,0,True,True,0.2896850695333497,0.0647178864438569,4.476120674686325,0,True,True,2.7853364807040757,0.20421294952421754,13.639372464838543,0,True,True,-0.3081201836405631,0.10738639422720553,2.8692665011979996,0,False,True,0.42752576041844437,0.08060396056822938,5.3040291991179975,0,True,True,0.3733575123332936,0.03492069189930325,10.691584044494348,0,True,True,4.3193651845283645,2.202373937542612,1.9612315197245165,0,True,True,1.9913853437222253,0.3630529158426654,5.485110453114286,0,True,True,0.0005306815506196383,0.007349417890382348,0.0722072902282646,1,True,False,-0.000745915907365946,0.035211136012684774,0.021184090939219646,1,False,False,-0.0007016892218325577,0.036003022973773335,0.019489730691328568,1,False,False,-3.8560474889041574,2.202373937542612,1.75085957165235,0,False,True,-0.0004718350769518098,0.04183742233411114,0.011277823790953545,2,False,False,0.001653086489739053,0.0647178864438569,0.02554296162272101,2,True,False,-2.5647404252974293,0.20421294952421754,12.559146867389414,0,False,True,-0.002089983435731302,0.08060396056822938,0.025929041463938728,1,False,False,0.0007903424913418,0.03492069189930325,0.022632498050749367,2,True,False,-3.8560474889041685,2.202373937542612,1.7508595716523552,0,False,True,True,False,10.0133918829245,1.9612315197245176,DD
SHELF,u56-v2band-gross100,U56,W,25.0,FULL,5,0.23623155706605714,0.08550422336499519,2.762805716129908,0,True,True,0.31532160281194777,0.03474633468910726,9.074960154309425,0,True,True,0.3658435192930163,0.0356631023006766,10.25832010374699,0,True,True,4.271385001653605,2.4249712608669274,1.7614167518532093,0,True,True,0.5528312052269918,0.5069632465341645,1.0904759053174011,0,True,True,0.040619522927310525,0.15029048096563757,0.2702734242802628,1,True,False,0.2509755916838148,0.06466595731333591,3.8811084241392138,0,True,True,2.3643763859196145,2.8392790402307586,0.8327382946226564,1,True,False,-0.6922810659231546,0.9011603701881921,0.7682107301041029,0,False,False,0.39628619342882865,0.0872189793227518,4.543577516108975,0,True,True,0.3303312543708784,0.05091817197232351,6.487492413326021,0,True,True,4.27138500165358,2.4249712608668688,1.7614167518532418,0,True,True,1.5908511598455146,0.4484988149005211,3.5470576665812863,0,True,True,0.0007606224003351425,0.08550422336499519,0.008895729010814403,3,True,False,-0.0005408807122353476,0.03474633468910726,0.015566554489124576,2,False,False,-0.0005017642971891778,0.0356631023006766,0.014069563913951994,2,False,False,-3.866338925174284,2.4249712608669274,1.5943854624454674,0,False,True,-0.0002512688356648418,0.15029048096563757,0.00167188789370028,2,False,False,0.0019177409698900583,0.06466595731333591,0.02965611350339612,4,True,False,-2.6883632958357606,2.8392790402307586,0.9468471600513303,0,False,False,-0.0018564635346987046,0.0872189793227518,0.02128508667624858,2,False,False,0.0009413706582108716,0.05091817197232351,0.01848791152051869,3,True,False,-3.866338925174273,2.4249712608668688,1.5943854624455014,0,False,True,True,False,2.762805716129908,1.0904759053174011,CAGR
SHELF,u56-v2band-gross100,U56,W,25.0,HALF,3,0.23623155706605714,0.08389612263018309,2.815762512737016,0,True,True,0.31532160281194777,0.021222196755761313,14.858103825955038,0,True,True,0.3658435192930163,0.022517762631321103,16.24688585997198,0,True,True,4.271385001653605,1.444113488532949,2.9577903922169124,0,True,True,0.5528312052269918,0.5069632465341645,1.0904759053174011,0,True,True,0.040619522927310525,0.15029048096563757,0.2702734242802628,1,True,False,0.2509755916838148,0.06466595731333591,3.8811084241392138,0,True,True,2.3643763859196145,2.8392790402307586,0.8327382946226564,1,True,False,-0.6922810659231546,0.8029881038277065,0.8621311606276227,0,False,False,0.39628619342882865,0.0872189793227518,4.543577516108975,0,True,True,0.3303312543708784,0.05091817197232351,6.487492413326021,0,True,True,4.27138500165358,1.444113488532972,2.957790392216848,0,True,True,1.5908511598455146,0.2662322364942451,5.975426495280569,0,True,True,0.0007606224003351425,0.08389612263018309,0.009066240208596903,2,True,False,-0.0005408807122353476,0.021222196755761313,0.025486556291045202,1,False,False,-0.0005017642971891778,0.022517762631321103,0.022283044075224787,1,False,False,-3.866338925174284,1.444113488532949,2.6773096130429708,0,False,True,-0.0002512688356648418,0.15029048096563757,0.00167188789370028,1,False,False,0.0019177409698900583,0.06466595731333591,0.02965611350339612,2,True,False,-2.6883632958357606,2.8392790402307586,0.9468471600513303,0,False,False,-0.0018564635346987046,0.0872189793227518,0.02128508667624858,1,False,False,0.0009413706582108716,0.05091817197232351,0.01848791152051869,1,True,False,-3.866338925174273,1.444113488532972,2.67730961304292,0,False,True,True,False,2.815762512737016,1.0904759053174011,CAGR
SHELF,u56-v2band-gross100,U56,W,25.0,ALT,3,0.23623155706605714,0.007231909276215642,32.66517153955142,0,True,True,0.31532160281194777,0.03474633468910726,9.074960154309425,0,True,True,0.3658435192930163,0.0356631023006766,10.25832010374699,0,True,True,4.271385001653605,2.220493377900368,1.9236197883609534,0,True,True,0.5528312052269918,0.14510688569522223,3.809820620009311,0,True,True,0.040619522927310525,0.041967597622802666,0.96787820194979,0,True,False,0.2509755916838148,0.06466595731333591,3.8811084241392138,0,True,True,2.3643763859196145,0.4303005357028997,5.49470937110823,0,True,True,-0.6922810659231546,0.1095018298790329,6.322095865319514,0,False,True,0.39628619342882865,0.08008030998464344,4.948609633314635,0,True,True,0.3303312543708784,0.035344774902478227,9.345971371505806,0,True,True,4.27138500165358,2.2204933779003664,1.9236197883609438,0,True,True,1.5908511598455146,0.35933905236071695,4.427159111691994,0,True,True,0.0007606224003351425,0.007231909276215642,0.10517587697576394,1,True,False,-0.0005408807122353476,0.03474633468910726,0.015566554489124576,1,False,False,-0.0005017642971891778,0.0356631023006766,0.014069563913951994,1,False,False,-3.866338925174284,2.220493377900368,1.7412071405635887,0,False,True,-0.0002512688356648418,0.041967597622802666,0.00598721036937119,2,False,False,0.0019177409698900583,0.06466595731333591,0.02965611350339612,2,True,False,-2.6883632958357606,0.4303005357028997,6.247641061948239,0,False,True,-0.0018564635346987046,0.08008030998464344,0.02318252183407767,1,False,False,0.0009413706582108716,0.035344774902478227,0.026633941248975578,2,True,False,-3.866338925174273,2.2204933779003664,1.741207140563585,0,False,True,True,False,9.074960154309425,1.9236197883609534,DD
SHELF,u56-band008-gross100,U56,W,10.0,FULL,5,0.28338897667869123,0.055868649613578514,5.072415006247357,0,True,True,0.24167759926437082,0.06955710958650352,3.4745204437198844,0,True,True,0.28961578593356374,0.06575316864621494,4.404590560370437,0,True,True,1.1797467724038113,2.2059726598110636,0.5347966427221513,1,True,False,0.7868112558735346,0.4131173974443634,1.9045706153769486,0,True,True,0.04960949406255777,0.08057261805736293,0.6157115811632029,2,True,False,0.3776026871632878,0.05365918630632249,7.037055780303476,0,True,True,2.019964590421658,2.094380246105608,0.9644688896286517,1,True,False,0.1380375666688874,0.6105559944780588,0.2260850240065049,3,True,False,0.2658676584896187,0.09246028590461686,2.875479519540865,0,True,True,0.3153044854942294,0.09603953089752015,3.283069820808245,0,True,True,1.1797467724038309,2.2059726598110494,0.5347966427221637,1,True,False,1.3249874955290022,0.7592559096762717,1.7451131807376314,0,True,True,0.010035746592002237,0.055868649613578514,0.17963109295491392,3,True,False,-0.1116512201809634,0.06955710958650352,1.6051733725667576,0,False,True,-0.11361105994656984,0.06575316864621494,1.7278415973814794,0,False,True,-6.995665901028714,2.2059726598110636,3.1712387140953395,0,False,True,-0.030021606496458908,0.08057261805736293,0.3726030904827407,0,False,False,0.08957070411967716,0.05365918630632249,1.6692520011083978,0,True,True,-3.3301123155798473,2.094380246105608,1.5900227868229846,0,False,True,-0.16374808536455698,0.09246028590461686,1.7710099396997483,0,False,True,-0.057262684347722415,0.09603953089752015,0.5962407751535675,2,False,False,-6.995665901028703,2.2059726598110494,3.1712387140953555,0,False,True,True,False,3.4745204437198844,0.5347966427221513,DD
SHELF,u56-band008-gross100,U56,W,10.0,HALF,3,0.28338897667869123,0.055868649613578514,5.072415006247357,0,True,True,0.24167759926437082,0.03411383493978537,7.084445348667427,0,True,True,0.28961578593356374,0.03516821679286619,8.235156978226765,0,True,True,1.1797467724038113,1.1329923139825624,1.0412663509224551,0,True,True,0.7868112558735346,0.3952851663020951,1.9904902155428148,0,True,True,0.04960949406255777,0.08057261805736293,0.6157115811632029,1,True,False,0.3776026871632878,0.05365918630632249,7.037055780303476,0,True,True,2.019964590421658,2.094380246105608,0.9644688896286517,1,True,False,0.1380375666688874,0.6105559944780588,0.2260850240065049,2,True,False,0.2658676584896187,0.07778327933734808,3.4180566923200013,0,True,True,0.3153044854942294,0.061567979333108536,5.121241413305124,0,True,True,1.1797467724038309,1.1329923139825269,1.041266350922505,0,True,True,1.3249874955290022,0.4020602847070833,3.2954945960263333,0,True,True,0.010035746592002237,0.055868649613578514,0.17963109295491392,2,True,False,-0.1116512201809634,0.03411383493978537,3.272901460009992,0,False,True,-0.11361105994656984,0.03516821679286619,3.2305038556750376,0,False,True,-6.995665901028714,1.1329923139825624,6.174504288063848,0,False,True,-0.030021606496458908,0.08057261805736293,0.3726030904827407,0,False,False,0.08957070411967716,0.05365918630632249,1.6692520011083978,0,True,True,-3.3301123155798473,2.094380246105608,1.5900227868229846,0,False,True,-0.16374808536455698,0.07778327933734808,2.1051836173475964,0,False,True,-0.057262684347722415,0.061567979333108536,0.9300724982040961,1,False,False,-6.995665901028703,1.1329923139825269,6.174504288064033,0,False,True,True,False,5.072415006247357,1.0412663509224551,DD
SHELF,u56-band008-gross100,U56,W,10.0,ALT,3,0.28338897667869123,0.0271865438903085,10.423869169325128,0,True,True,0.24167759926437082,0.06061681957855947,3.9869726083394457,0,True,True,0.28961578593356374,0.06139388470416374,4.717339313664932,0,True,True,1.1797467724038113,2.2059726598110636,0.5347966427221513,1,True,False,0.7868112558735346,0.2206348472845825,3.566124143837887,0,True,True,0.04960949406255777,0.011409811889850796,4.347967744033202,0,True,True,0.3776026871632878,0.05365918630632249,7.037055780303476,0,True,True,2.019964590421658,1.4863776766619647,1.358984746701792,0,True,True,0.1380375666688874,0.22339006336473766,0.6179216953061519,1,True,False,0.2658676584896187,0.09246028590461686,2.875479519540865,0,True,True,0.3153044854942294,0.040459352711171404,7.793117397233331,0,True,True,1.1797467724038309,2.2059726598110494,0.5347966427221637,1,True,False,1.3249874955290022,0.5836543704602626,2.2701577553238117,0,True,True,0.010035746592002237,0.0271865438903085,0.36914389090772937,1,True,False,-0.1116512201809634,0.06061681957855947,1.8419181500649882,0,False,True,-0.11361105994656984,0.06139388470416374,1.8505273040470223,0,False,True,-6.995665901028714,2.2059726598110636,3.1712387140953395,0,False,True,-0.030021606496458908,0.011409811889850796,2.631209592785977,0,False,True,0.08957070411967716,0.05365918630632249,1.6692520011083978,0,True,True,-3.3301123155798473,1.4863776766619647,2.240421373293531,0,False,True,-0.16374808536455698,0.09246028590461686,1.7710099396997483,0,False,True,-0.057262684347722415,0.040459352711171404,1.4153139017449325,0,False,True,-6.995665901028703,2.2059726598110494,3.1712387140953555,0,False,True,True,False,3.9869726083394457,0.5347966427221513,DD
SHELF,u56-band008-gross100,U56,W,25.0,FULL,5,0.26096072706224605,0.05574531050547882,4.681303677312875,0,True,True,0.21852120600070213,0.06901889607497735,3.166106942123731,0,True,True,0.26667547324654106,0.06521027463029316,4.089470175650174,0,True,True,1.159933445567518,2.239977514487048,0.5178326291516999,1,True,False,0.5392649754158013,0.41323229503891135,1.3049923297137807,0,True,True,0.027010538541665907,0.08013341049304767,0.33706962396177215,2,True,False,0.35465032562216003,0.05341691434723872,6.639288883606078,0,True,True,1.9338797940253782,2.280741074584636,0.8479172912591897,1,True,False,-0.09462809197144234,0.6095964617360163,0.15523071066055616,0,False,False,0.24531880454198007,0.09200793843955402,2.6662786788027635,0,True,True,0.2893860390994337,0.09609534592898905,3.0114469780178474,0,True,True,1.1599334455674932,2.239977514487034,0.517832629151692,1,True,False,1.0650406224546451,0.7557366286030422,1.4092748480688868,0,True,True,0.025489792396524047,0.05574531050547882,0.45725446975524214,3,True,False,-0.09734127752348098,0.06901889607497735,1.4103569175858182,0,False,True,-0.0996698103436644,0.06521027463029316,1.5284372119077567,0,False,True,-6.977790481260371,2.239977514487048,3.1151163063609038,0,False,True,-0.01386025322130946,0.08013341049304767,0.17296472390267187,0,False,False,0.10559247490823531,0.05341691434723872,1.976761035312286,0,True,True,-3.1188598877299967,2.280741074584636,1.3674765287848367,0,False,True,-0.15282385242154728,0.09200793843955402,1.6609855085705152,0,False,True,-0.04000384461323381,0.09609534592898905,0.4162932577691659,3,False,False,-6.97779048126036,2.239977514487034,3.1151163063609184,0,False,True,True,False,3.166106942123731,0.5178326291516999,DD
