universe,arm,Sharpe,worst_drop_year,Sharpe_ex_worst,delta
u56,top20 (f=0),1.092135905431323,2013,1.015460757398261,-0.07667514803306208
u56,top20 +25% S9,1.0845122321300773,2013,1.0120415208089726,-0.07247071132110472
u56,top20 +25% S4,1.1435586596473484,2013,1.0781702689079988,-0.06538839073934954
broad,top20 (f=0),0.9569274633118441,2013,0.8735912397092062,-0.08333622360263793
broad,top20 +25% S9,0.9721849859897319,2013,0.8926759000987781,-0.07950908589095385
broad,top20 +25% S4,1.0103552765592498,2013,0.9363856365464533,-0.07396964001279649
