panel,book,gross,cadence,rung,turn_yr,drag_bp,p4b,base4b,null_turn_yr,null_drag_bp,degenerate,dec
U56,TOP5,0.5,W,0.0,12.41203701839728,0.0,True,0.005,44.705884472008016,0.0,False,0
U56,TOP5,0.5,W,5.0,12.41203701839728,62.0601850919864,False,0.0,44.705884472008016,223.5294223600401,False,5
U56,TOP5,0.5,W,10.0,12.41203701839728,124.1203701839728,False,0.0,44.705884472008016,447.0588447200802,False,7
U56,TOP5,0.5,W,25.0,12.41203701839728,310.300925459932,False,0.0,44.705884472008016,1117.6471118002005,False,8
U56,TOP5,0.5,W,50.0,12.41203701839728,620.601850919864,False,0.0,44.705884472008016,2235.294223600401,False,9
U56,TOP5,0.5,M,0.0,5.2361373039734636,0.0,True,0.0,10.50416628832002,0.0,False,0
U56,TOP5,0.5,M,5.0,5.2361373039734636,26.18068651986732,False,0.0,10.50416628832002,52.5208314416001,False,3
U56,TOP5,0.5,M,10.0,5.2361373039734636,52.36137303973464,False,0.0,10.50416628832002,105.0416628832002,False,5
U56,TOP5,0.5,M,25.0,5.2361373039734636,130.90343259933658,False,0.0,10.50416628832002,262.6041572080005,False,7
U56,TOP5,0.5,M,50.0,5.2361373039734636,261.80686519867317,False,0.0,10.50416628832002,525.208314416001,False,8
U56,TOP5,0.5,Q,0.0,2.6820498825753085,0.0,False,0.0,3.548705221092094,0.0,False,0
U56,TOP5,0.5,Q,5.0,2.6820498825753085,13.410249412876542,False,0.0,3.548705221092094,17.743526105460468,False,2
U56,TOP5,0.5,Q,10.0,2.6820498825753085,26.820498825753084,False,0.0,3.548705221092094,35.487052210920936,False,3
U56,TOP5,0.5,Q,25.0,2.6820498825753085,67.05124706438271,False,0.0,3.548705221092094,88.71763052730235,False,5
U56,TOP5,0.5,Q,50.0,2.6820498825753085,134.10249412876541,False,0.0,3.548705221092094,177.4352610546047,False,7
U56,TOP5,0.75,W,0.0,18.568319442034227,0.0,False,0.27,67.02834217507858,0.0,False,0
U56,TOP5,0.75,W,5.0,18.568319442034227,92.84159721017113,False,0.005,67.02834217507858,335.1417108753929,False,6
U56,TOP5,0.75,W,10.0,18.568319442034227,185.68319442034226,False,0.0,67.02834217507858,670.2834217507858,False,8
U56,TOP5,0.75,W,25.0,18.568319442034227,464.20798605085565,False,0.0,67.02834217507858,1675.7085543769645,False,9
U56,TOP5,0.75,W,50.0,18.568319442034227,928.4159721017113,False,0.0,67.02834217507858,3351.417108753929,False,9
U56,TOP5,0.75,M,0.0,7.816861737358066,0.0,False,0.3,15.728943657006266,0.0,False,0
U56,TOP5,0.75,M,5.0,7.816861737358066,39.08430868679033,False,0.165,15.728943657006266,78.64471828503133,False,4
U56,TOP5,0.75,M,10.0,7.816861737358066,78.16861737358066,False,0.07,15.728943657006266,157.28943657006266,False,6
U56,TOP5,0.75,M,25.0,7.816861737358066,195.42154343395165,False,0.0,15.728943657006266,393.22359142515666,False,8
U56,TOP5,0.75,M,50.0,7.816861737358066,390.8430868679033,False,0.0,15.728943657006266,786.4471828503133,False,9
U56,TOP5,0.75,Q,0.0,3.9884509517359295,0.0,False,0.085,5.3000879111111665,0.0,False,0
U56,TOP5,0.75,Q,5.0,3.9884509517359295,19.942254758679645,False,0.07,5.3000879111111665,26.500439555555833,False,3
U56,TOP5,0.75,Q,10.0,3.9884509517359295,39.88450951735929,False,0.06,5.3000879111111665,53.000879111111665,False,4
U56,TOP5,0.75,Q,25.0,3.9884509517359295,99.71127379339823,False,0.04,5.3000879111111665,132.50219777777917,False,6
U56,TOP5,0.75,Q,50.0,3.9884509517359295,199.42254758679647,False,0.015,5.3000879111111665,265.00439555555835,False,8
U56,TOP5,1.0,W,0.0,24.75083181468039,0.0,False,0.02,89.34347656987825,0.0,False,0
U56,TOP5,1.0,W,5.0,24.75083181468039,123.75415907340195,False,0.0,89.34347656987825,446.71738284939124,False,7
U56,TOP5,1.0,W,10.0,24.75083181468039,247.5083181468039,False,0.0,89.34347656987825,893.4347656987825,False,8
U56,TOP5,1.0,W,25.0,24.75083181468039,618.7707953670097,False,0.0,89.34347656987825,2233.5869142469564,False,9
U56,TOP5,1.0,W,50.0,24.75083181468039,1237.5415907340193,False,0.0,89.34347656987825,4467.173828493913,False,9
U56,TOP5,1.0,M,0.0,10.393833166448362,0.0,False,0.02,20.94290642708687,0.0,False,0
U56,TOP5,1.0,M,5.0,10.393833166448362,51.969165832241806,False,0.02,20.94290642708687,104.71453213543435,False,5
U56,TOP5,1.0,M,10.0,10.393833166448362,103.93833166448361,False,0.01,20.94290642708687,209.4290642708687,False,6
U56,TOP5,1.0,M,25.0,10.393833166448362,259.84582916120905,False,0.0,20.94290642708687,523.5726606771718,False,8
U56,TOP5,1.0,M,50.0,10.393833166448362,519.6916583224181,False,0.0,20.94290642708687,1047.1453213543437,False,9
U56,TOP5,1.0,Q,0.0,5.281081393225391,0.0,False,0.005,7.037678468232885,0.0,False,0
U56,TOP5,1.0,Q,5.0,5.281081393225391,26.405406966126957,False,0.0,7.037678468232885,35.18839234116442,False,3
U56,TOP5,1.0,Q,10.0,5.281081393225391,52.810813932253915,False,0.0,7.037678468232885,70.37678468232885,False,5
U56,TOP5,1.0,Q,25.0,5.281081393225391,132.0270348306348,False,0.0,7.037678468232885,175.94196170582214,False,7
U56,TOP5,1.0,Q,50.0,5.281081393225391,264.0540696612696,False,0.0,7.037678468232885,351.8839234116443,False,8
U56,TOP10,0.5,W,0.0,9.852177095333086,0.0,False,0.0,37.716748539102,0.0,False,0
U56,TOP10,0.5,W,5.0,9.852177095333086,49.260885476665436,False,0.0,37.716748539102,188.58374269551,False,5
U56,TOP10,0.5,W,10.0,9.852177095333086,98.52177095333087,False,0.0,37.716748539102,377.16748539102,False,6
U56,TOP10,0.5,W,25.0,9.852177095333086,246.30442738332715,False,0.0,37.716748539102,942.91871347755,False,8
U56,TOP10,0.5,W,50.0,9.852177095333086,492.6088547666543,False,0.0,37.716748539102,1885.8374269551,False,9
U56,TOP10,0.5,M,0.0,4.2355346863170675,0.0,True,0.0,9.104991454072618,0.0,False,0
U56,TOP10,0.5,M,5.0,4.2355346863170675,21.177673431585337,True,0.0,9.104991454072618,45.52495727036309,False,3
U56,TOP10,0.5,M,10.0,4.2355346863170675,42.35534686317067,True,0.0,9.104991454072618,91.04991454072618,False,4
U56,TOP10,0.5,M,25.0,4.2355346863170675,105.8883671579267,True,0.0,9.104991454072618,227.62478635181543,False,6
U56,TOP10,0.5,M,50.0,4.2355346863170675,211.7767343158534,False,0.0,9.104991454072618,455.24957270363086,False,8
U56,TOP10,0.5,Q,0.0,2.2831043014348835,0.0,False,0.0,3.1514674168486323,0.0,False,0
U56,TOP10,0.5,Q,5.0,2.2831043014348835,11.415521507174418,False,0.0,3.1514674168486323,15.757337084243161,False,2
U56,TOP10,0.5,Q,10.0,2.2831043014348835,22.831043014348836,False,0.0,3.1514674168486323,31.514674168486323,False,3
U56,TOP10,0.5,Q,25.0,2.2831043014348835,57.07760753587209,False,0.0,3.1514674168486323,78.78668542121581,False,5
U56,TOP10,0.5,Q,50.0,2.2831043014348835,114.15521507174418,False,0.0,3.1514674168486323,157.57337084243161,False,7
U56,TOP10,0.75,W,0.0,14.734881395555067,0.0,True,0.655,56.544696301268125,0.0,False,0
U56,TOP10,0.75,W,5.0,14.734881395555067,73.67440697777533,True,0.005,56.544696301268125,282.72348150634065,False,6
U56,TOP10,0.75,W,10.0,14.734881395555067,147.34881395555067,False,0.0,56.544696301268125,565.4469630126813,False,7
