panel,arm,n,r_target,bps,n_elig,r_real,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_Vol,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Vol,turn,gross,sat_share,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_Sharpe,p4a,f4b,p4b
U56,EWall,,,10,41.0,,0.1040491811310249,0.0990648706361151,1.0490288480160836,-0.15874704847794507,1.06846717048947,1.0344959688835331,0.09295248819931046,0.9696219470490614,0.09648853117975478,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.10115817378530595,8.208759352934159,0.7500000000000001,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,CAGR,False
U56,EWall,,,0,41.0,,0.11314831389325475,0.09904343933520983,1.1321362346444486,-0.15769540293383966,1.1502926877747832,1.1189906484817445,0.10174928028647812,1.0530336720591569,0.09645802386074663,0.12264409917161023,1.194763825348269,-0.15769540293383966,0.10114375073696137,8.208759352934159,0.7500000000000001,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,-,True
U56,v1,,,10,41.0,,0.06453053483847215,0.10201267848492176,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.04925613582932131,0.5534299312214817,0.09505469357982894,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.10742889767303315,23.58532168462946,0.7495269204775851,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,"H1,H2,OOS,CAGR",False
U56,v1,,,0,41.0,,0.0899230928204462,0.10206878834166895,0.8948880940589614,-0.13594394240496122,0.8773917061188327,0.9148968978097718,0.07260657232215895,0.7847264314088308,0.09509697077478917,0.10442384778230118,0.9780477105237235,-0.135943942404961,0.10749391015232436,23.58532168462946,0.7495269204775851,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,"H1,CAGR",False
U56,FWD,2.0,0.05,10,41.0,0.04878048780487805,0.19551093112402285,0.24541822668974284,0.8503068449969838,-0.2597998250093234,0.8378368347422906,0.8631480158424841,0.19644302833930105,0.8826595758148738,0.23415243375718098,0.19474226788534743,0.8268268345476769,-0.25979982500932397,0.25438762935758125,24.807028341578285,0.75,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,"H1,OOS,DD",False
U56,FWD,2.0,0.05,0,41.0,0.04878048780487805,0.22549134409295113,0.24551435280045558,0.9510149761902427,-0.2524765323863013,0.9356172232685045,0.9667092805108405,0.22448050934022268,0.98157259031087,0.2341771199475357,0.22632616058627275,0.92905618549519,-0.25247653238630186,0.2545380587084441,24.807028341578285,0.75,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,"H1,DD",False
U56,FWD,4.0,0.1,10,41.0,0.0975609756097561,0.19494975553492955,0.19428686131389622,1.0141260874026305,-0.242992366770724,1.0694534346973736,0.9763356720377309,0.1886048895729009,1.0681359539022224,0.1763554502723018,0.20021133575319228,0.981820595790861,-0.24299236677072433,0.20795838688135357,19.83509062089424,0.75,0.002171552660152009,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,DD,False
U56,FWD,4.0,0.1,0,41.0,0.0975609756097561,0.21886773236257318,0.1943047736438285,1.116114962344783,-0.2377444510241048,1.17657345589113,1.0748562747747987,0.2116203891361954,1.1767701628104215,0.17638835624384716,0.22488121590741073,1.079694806938792,-0.23774445102410457,0.20796574519762664,19.83509062089424,0.75,0.002171552660152009,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,DD,False
U56,FWD,8.0,0.2,10,41.0,0.1951219512195122,0.1392415116911454,0.15363431914315215,0.9256897784292935,-0.18305019876334183,0.8983024521326779,0.9546130824606975,0.11816395146119762,0.8579981610908891,0.14195573178396834,0.1569346059174328,0.9779060119132543,-0.17573371678987926,0.16266310196974776,15.762080043526776,0.75,0.02714440825190011,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,H1,False
U56,FWD,8.0,0.2,0,41.0,0.1951219512195122,0.15732515876583886,0.15366973012601137,1.0280476106826046,-0.174808029892778,1.0091677327651503,1.0504173892348625,0.1360888985166615,0.9699374113726789,0.14197985849770864,0.17514895309456135,1.073747238603393,-0.17480802989277777,0.1627068983578711,15.762080043526776,0.75,0.02714440825190011,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,-,True
U56,FWD,14.0,0.35,10,41.0,0.34146341463414637,0.1334353514942319,0.13117934664085387,1.020794612399066,-0.1903064102519748,1.0304170689089194,1.0197430457295777,0.11527410266166549,0.962032080426817,0.12105318762600369,0.14864538539301697,1.0669656316970761,-0.19030641025197492,0.13899962692403764,12.733337697678643,0.75,0.06623235613463627,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,-,True
