panel,book,rung,arm,kind,cost,nominal,names,v2_names,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,dCAGR,dMaxDD,rate,rate_IS,rate_OOS,published,pass4a,pass4b,fail4b,corr_v2,dw_vs_v2
U56,TOP3,3,control,ctl,0.0,3.0,2.953311617806732,38.442996742671006,0.29419624601325345,1.1776057980592025,-0.3448374326337723,1.4055254660286474,1.03406187502814,0.2757315999669856,1.0306007466078664,-0.3448374326337723,1.442382850780491,0.0,0.0,,,,False,False,False,DD,0.7118722426494098,0.25
U56,TOP3,3,control,ctl,10.0,3.0,2.953311617806732,38.442996742671006,0.2718331379944703,1.106594143783877,-0.34495020802748455,1.3233945576014445,0.9697475895700285,0.25344365795822466,0.9662120706673085,-0.34495020802748455,1.3588862430380817,0.0,0.0,,,,False,False,False,DD,0.71188472938537,0.25
U56,TOP3,3,control,ctl,25.0,3.0,2.953311617806732,38.442996742671006,0.23898606043975934,0.9996761308653255,-0.35401304533986,1.1996231649189515,0.872961226771393,0.22071444555710085,0.8692990293047361,-0.35401304533986,1.233081078372126,0.0,0.0,,,,False,False,False,OOS,0.7117744573863369,0.25
U56,TOP3,3,g200-dg,gate,0.0,3.0,2.9457111834961998,38.442996742671006,0.29624922000213183,1.184995250050296,-0.3448374326337722,1.4202597753171553,1.0368183781326104,0.27655564459160975,1.0331797915258192,-0.34483743263377253,1.458679707045893,-0.20529739888783816,1.1102230246251565e-14,,-0.2428491498446259,,False,False,False,DD,0.7115895993776996,0.25
U56,TOP3,3,g200-dg,gate,10.0,3.0,2.9457111834961998,38.442996742671006,0.2740349343919193,1.114546528170274,-0.34495020802748433,1.339145151176244,0.9727265371727873,0.2543239155317154,0.9689990292870246,-0.3449502080274848,1.3762993167366186,-0.22017963974489962,2.220446049250313e-14,,-0.2578482276059539,,False,False,False,DD,0.7116108815589531,0.25
U56,TOP3,3,g200-dg,gate,25.0,3.0,2.9457111834961998,38.442996742671006,0.241400802041418,1.0084649567905075,-0.3601526504437096,1.2168835552055515,0.8762685764218319,0.22167506916898305,0.8723928484076753,-0.3601526504437097,1.2521518466696784,-0.24147416016586654,-0.6139605103849588,,-0.2785701653298875,,False,False,False,OOS,0.7115162207727396,0.25
U56,TOP3,3,g200-rw,gate,0.0,3.0,2.953311617806732,38.442996742671006,0.2954746949173883,1.1820952662304018,-0.34483743263377253,1.4152241883253247,1.0350783777301205,0.2760146857057473,1.031553416788789,-0.3448374326337723,1.4530941122853076,-0.12784489041348657,-2.220446049250313e-14,,-0.2170396242634135,,False,False,False,DD,0.7116930309601858,0.25
U56,TOP3,3,g200-rw,gate,10.0,3.0,2.953311617806732,38.442996742671006,0.2732361641605705,1.1115466608153854,-0.34495020802748455,1.3336064943420025,0.9711900444132121,0.25385641210731835,0.9675626365438916,-0.34495020802748444,1.370160955594659,-0.14030261661002186,0.0,,-0.22788378212503332,,False,False,False,DD,0.7117120523781212,0.25
U56,TOP3,3,g200-rw,gate,25.0,3.0,2.953311617806732,38.442996742671006,0.24056753483539262,1.0053184911323294,-0.35879970779118286,1.2105935817143827,0.875040643034906,0.22131346533784346,0.8712446127565816,-0.35879970779118264,1.2451881280283246,-0.15814743956332755,-0.4786662451322865,,-0.2435122891943554,,False,False,False,OOS,0.7116130983115092,0.25
U56,TOP3,3,band3-dg,gate,0.0,3.0,2.9478827361563518,38.442996742671006,0.29211830109052683,1.1716266620321034,-0.3448374326337724,1.401200687090842,1.0266046211550017,0.27311958103403877,1.0236537275478532,-0.34483743263377264,1.4376332318788307,0.20779449227266156,-1.1102230246251565e-14,,,,False,False,False,DD,0.7120579958372222,0.23660714285714285
U56,TOP3,3,band3-dg,gate,10.0,3.0,2.9478827361563518,38.442996742671006,0.2698662522180093,1.1008094456954134,-0.34629925019218977,1.3193012732293328,0.9624636112992251,0.2509483018215046,0.9594253774596403,-0.34629925019219,1.3543912868185073,0.19668857764609804,-0.13490421647052164,,,,False,False,False,DD,0.7120710650562282,0.23660714285714285
U56,TOP3,3,band3-dg,gate,25.0,3.0,2.9478827361563518,38.442996742671006,0.23718005213812554,0.9941877800331148,-0.374651478643131,1.1958873752081727,0.8659394615030266,0.2183882653655731,0.8627550174730865,-0.37465147864313064,1.2289794649133008,0.1806008301633799,-2.0638433303270975,,,,False,False,False,OOS,0.7119634854250724,0.23660714285714285
U56,TOP3,3,band3-rw,gate,0.0,3.0,2.953311617806732,38.442996742671006,0.2909684379810433,1.1677827247599435,-0.3448374326337724,1.400528288006096,1.0204420197255826,0.2712021298764522,1.0178940327602706,-0.3448374326337724,1.4368919119774657,0.3227808032210122,-1.1102230246251565e-14,,,,False,False,False,DD,0.7121309740928463,0.23660714285714285
U56,TOP3,3,band3-rw,gate,10.0,3.0,2.953311617806732,38.442996742671006,0.26866395568772994,1.096747582922856,-0.34585163110043127,1.3183600034870342,0.9561122851449738,0.24899863345140982,0.953489564598109,-0.34585163110043105,1.353354284403508,0.3169182306740348,-0.09014230729467165,,,,False,False,False,DD,0.712145515830377,0.23660714285714285
U56,TOP3,3,band3-rw,gate,25.0,3.0,2.953311617806732,38.442996742671006,0.23590289895785155,0.9897966575856878,-0.3747008625022089,1.1945369925554337,0.8593041899095883,0.21639325937941822,0.8565541897845319,-0.3747008625022096,1.227492571257047,0.30831614819077924,-2.068781716234891,,,,False,False,False,OOS,0.7120384238376082,0.23660714285714285
U56,TOP3,3,abs12-dg,gate,0.0,3.0,2.9022801302931596,38.442996742671006,0.2924012865446839,1.1787264307913514,-0.3448374326337724,1.4068458800895947,1.0404051305211557,0.27746031671200755,1.0365481161491548,-0.3448374326337723,1.4444850505113118,0.1794959468569557,-1.1102230246251565e-14,,,,False,False,False,DD,0.701742262856991,0.25
U56,TOP3,3,abs12-dg,gate,10.0,3.0,2.9022801302931596,38.442996742671006,0.27062468086297553,1.1090402237508017,-0.34495020802748455,1.3270849414630026,0.976433538570447,0.2552749506529004,0.9724781230348258,-0.34495020802748455,1.3635813956060803,0.12084571314947556,0.0,,,,False,False,False,DD,0.7017392453655477,0.25
U56,TOP3,3,abs12-dg,gate,25.0,3.0,2.9022801302931596,38.442996742671006,0.23862205235922662,1.004106004127573,-0.3540130453398601,1.2068516468106338,0.8801590561655817,0.2226922527777886,0.8760410483320761,-0.35401304533986,1.241646486250255,0.03640080805327184,-1.1102230246251565e-14,,,,False,False,False,OOS,0.7016117351591996,0.25
U56,TOP3,3,abs12-rw,gate,0.0,3.0,2.952225841476656,38.442996742671006,0.29973409811183704,1.1987030460262518,-0.34483743263377253,1.4485766869062344,1.0426084050757425,0.2783887987659428,1.038589250379392,-0.3448374326337723,1.490161647968528,-0.5537852098583596,-2.220446049250313e-14,,,,False,False,False,DD,0.7078101690323504,0.25
U56,TOP3,3,abs12-rw,gate,10.0,3.0,2.952225841476656,38.442996742671006,0.2774984293179925,1.1282000178600398,-0.34495020802748444,1.366376952476743,0.9791052608155129,0.25631657170160627,0.9749581867331496,-0.34495020802748455,1.4065749226770194,-0.5665291323522226,1.1102230246251565e-14,,,,False,False,False,DD,0.7077583216640982,0.25
U56,TOP3,3,abs12-rw,gate,25.0,3.0,2.952225841476656,38.442996742671006,0.2448317842698049,1.0220274422295184,-0.35401304533985956,1.2424494840861224,0.883532051256942,0.22389585318715644,0.8791782725310189,-0.35401304533986,1.2805761785951113,-0.5845723830045557,4.440892098500626e-14,,,,False,False,False,OOS,0.7075544853488092,0.25
U56,TOP3,3,vol60-dg,gate,0.0,3.0,2.489685124864278,38.442996742671006,0.20392905542756656,1.075568037275517,-0.1984860725895462,1.0558880987591175,1.09493131110958,0.20296417841729708,1.05061798169869,-0.19848607258954498,1.1080826700491229,9.026719058568688,14.63513600442261,0.6167840910969937,5.549676565702384,0.4972104224224375,True,False,True,,0.6511334563838841,0.25
U56,TOP3,3,vol60-dg,gate,10.0,3.0,2.489685124864278,38.442996742671006,0.1827093776314368,0.9816736670341337,-0.21218735141332945,0.9598572541107566,1.002944208442841,0.18188610424351848,0.9595441024485055,-0.21218735141332923,1.0105156460739737,8.91237603630335,13.27628566141551,0.6713004121480403,5.457014114421599,0.5389877525961326,True,False,False,DD,0.6508584655995461,0.25
U56,TOP3,3,vol60-dg,gate,25.0,3.0,2.489685124864278,38.442996742671006,0.1515555660013821,0.8403455502022859,-0.23231774907396152,0.8153166285262633,0.8644839304481973,0.15093605044747505,0.8224459533625564,-0.23231774907396174,0.8636818332935118,8.743049443837725,12.169529626589847,0.7184377467420413,5.321228428803453,0.5733861311875476,True,False,False,H1,0.6502348523780512,0.25
U56,TOP3,3,vol60-rw,gate,0.0,3.0,2.9457111834961998,38.442996742671006,0.24673297308232112,1.143049207006147,-0.25899272832505893,1.1097701508079656,1.1786428771982682,0.2705781599155732,1.1698622138531778,-0.25899272832505893,1.1127849169335307,4.746327293093233,8.584470430871338,0.552896923731552,,0.060032125370013074,True,False,False,DD,0.7191622612840192,0.25
U56,TOP3,3,vol60-rw,gate,10.0,3.0,2.9457111834961998,38.442996742671006,0.22112636048855028,1.0456463022045062,-0.26566779640253424,1.007846077841874,1.0843840532117563,0.24399013868427089,1.0768244554629636,-0.265667796402534,1.0085516622431134,5.070677750592001,7.928241162495031,0.6395715829860364,,0.11923854333132702,True,False,False,DD,0.7192260569927144,0.25
