uni,book,cost,arm,D,k,reset,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,gross,cut_days,episodes,y2020,y2022,m_H1,m_H2,m_OOS,m_DD,m_CAGR,p4b,f4b,p4a
universe.json(56),V1,5,D8%/k0.25/high,0.08,0.25,high,0.0239541068375142,0.40939375731327005,-0.11181482731269499,0.06262332913834567,0.41014221840897547,0.4089654905275103,0.3781350260085029,0.024261659625663512,0.44172044893307877,-0.11181482731269521,11.610737708534739,0.36191246411217554,0.6899504281207751,3,-0.05222047840188693,0.010689725658015181,-0.5464764722528529,-0.427580856907135,-0.442698220519185,0.09048890789134784,-0.08284486289009087,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.50/high,0.08,0.5,high,0.047650468960491965,0.5977111207522056,-0.12010992520452424,0.08376691630012337,0.5001005203221902,0.6861437596133352,0.4407996268310904,0.05975177187571812,0.7215581071054045,-0.12010992520452413,18.314448741124092,0.5738824025350412,0.4693555655700766,5,0.026894268955335088,0.0114076184477927,-0.45651817033963815,-0.1504025878213101,-0.1628605623468593,0.08219380999951859,-0.0591485007671131,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.75/high,0.08,0.75,high,0.06687017740346968,0.7270192152775603,-0.12854253116693615,0.0953024296187555,0.668788359329643,0.7808023114076488,0.595701075103748,0.08050237030875729,0.8260783189982268,-0.12854253116693581,21.739742254591714,0.6858401276503691,0.34069400630914826,5,0.06223294671480062,0.024021358543010685,-0.2878303313321854,-0.05574403602699651,-0.05834035045403696,0.07376120403710668,-0.03992879232413539,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.00/high,0.1,0.0,high,0.023746923885973548,0.4114589891713428,-0.1124966405865725,0.06166608605955796,0.58202088999311,,0.6120177884849296,0.0,,0.0,8.796681401513792,0.29834289748482024,0.6022983325822443,1,0.0,0.0,-0.3745978006687184,,,0.08980709461747033,-0.08305204584163152,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.25/high,0.1,0.25,high,0.05656247178582485,0.6754867535302757,-0.11486419181516827,0.0870809731823328,0.6371750312590819,0.7141192150695221,0.6310391434566929,0.05766749110807723,0.7177003528969136,-0.08914921870165471,18.606020400101652,0.591586651678326,0.2814330779630464,1,0.02671575598908471,0.03658531320026048,-0.31944365940274644,-0.12242713236512315,-0.1667183165553502,0.08743954338887455,-0.050236497941780214,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.50/high,0.1,0.5,high,0.06365384454084011,0.7028415318244945,-0.12010992520452435,0.0941237769421429,0.6855138139423254,0.7202340109353477,0.6469535535978029,0.0690570503857566,0.7475923017411714,-0.1201099252045239,21.443257327332365,0.6804175550621986,0.18499324019828753,2,0.026894268955335088,0.03658531320026048,-0.271104876719503,-0.11631233649929762,-0.13682636771109236,0.08219380999951847,-0.04314512518676496,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.75/high,0.1,0.75,high,0.07262471758670741,0.759390802712686,-0.12854253116693637,0.09876876095294028,0.7245008151148552,0.7930787466356806,0.6596653668133915,0.0839823086395306,0.835647981144959,-0.12854253116693581,22.897114510805114,0.7257914810853706,0.12730959891843172,2,0.06223294671480062,0.03658531320026048,-0.23211787554697316,-0.04346760079896472,-0.0487706883073048,0.07376120403710645,-0.03417425214089766,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.00/high,0.12,0.0,high,0.041609308399169764,0.5715072188038433,-0.12463207461085013,0.07646086314509565,0.7593111108123943,0.3017145989687149,0.6692082162521141,0.0259729265554014,0.4808412344370504,-0.12463207461085013,14.428076970924932,0.4749763145202893,0.3666065795403335,1,-0.0668227220937504,0.0,-0.19730757984943403,-0.5348317484659304,-0.40357743501521337,0.07767166059319269,-0.0651896613284353,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.25/high,0.12,0.25,high,0.05445596913291895,0.6758789005607411,-0.12774949204893438,0.08364636401305761,0.7593111108123943,0.5805183201640048,0.6692082162521141,0.04919107211167506,0.6952599848610386,-0.12774949204893427,18.614784649494997,0.6012188812021353,0.26430824695808924,1,-0.026491803457496133,0.010689725658015181,-0.19730757984943403,-0.25602802727064045,-0.1891586845912252,0.07455424315510845,-0.05234300059468612,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.50/high,0.12,0.5,high,0.0694456398818768,0.7449842947336334,-0.13086709321496803,0.09637936209672147,0.7593111108123943,0.7318871082613099,0.6692082162521141,0.07657902113865811,0.805965395698706,-0.13086709321496792,22.643454828091865,0.7186037891356288,0.0829202343397927,1,0.014339889156605334,0.03658531320026048,-0.19730757984943403,-0.10465923917333542,-0.07845327375355782,0.07143664198907479,-0.03735332984572827,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.75/high,0.12,0.75,high,0.07468081310382679,0.7713016130244564,-0.1339848770957941,0.09986909557501514,0.7593111108123943,0.7844763720975438,0.6692082162521141,0.0862194653137367,0.8497203497216845,-0.1339848770957942,23.33005461979871,0.7408272567822911,0.04686795853988283,1,0.0555991873406414,0.03658531320026048,-0.19730757984943403,-0.05206997533710145,-0.03469831973057924,0.06831885810824873,-0.032118156623778274,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.00/high,0.15,0.0,high,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.25/high,0.15,0.25,high,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.50/high,0.15,0.5,high,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.75/high,0.15,0.75,high,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D4%/k0.00/recover,0.04,0.0,recover,-0.0020711607212712257,-0.2398867097705062,-0.04098379123915541,0.008492614999774193,-0.3392515524130556,,-0.356719579659769,0.0,,0.0,0.1333431438611119,0.012844212375077076,0.9828751689950428,1,0.0,0.0,-1.295870243074884,,,0.1613199439648874,-0.10887013044887629,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D4%/k0.25/recover,0.04,0.25,recover,0.013281736190001503,0.3017592510220709,-0.07826974175207646,0.047470212103597566,0.23889207597972645,0.3596635031148522,0.17447980341182523,0.01838117514828741,0.4055156516674075,-0.07826974175207702,8.390132400765069,0.2566971241717861,0.8769716088328076,12,0.02671575598908471,0.024760234839697137,-0.717726614682102,-0.4768828443197931,-0.4789030177848563,0.12403399345196636,-0.09351723353760356,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D4%/k0.50/recover,0.04,0.5,recover,0.02398790245155147,0.37420770564324973,-0.12010992520452457,0.06989530271161438,0.30634506399293543,0.4343016689685974,0.22917957459080515,0.03324004642590683,0.4814116006151353,-0.12010992520452424,15.062135832357562,0.4579778451006145,0.7785038305543037,23,0.007639656650667126,0.009505209201343456,-0.6502736266688929,-0.4022446784660479,-0.40300706883712845,0.08219380999951825,-0.0828110672760536,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D4%/k0.75/recover,0.04,0.75,recover,0.057008259178376264,0.6651491831344496,-0.12854253116693604,0.08937931203389904,0.6343181124482395,0.6945938365210919,0.5510251545716661,0.0675214902355854,0.7530666648971996,-0.12854253116693615,20.337847725015674,0.6332613281804801,0.6210004506534474,27,0.06591922445924725,0.016100139020059023,-0.3223005782135888,-0.14195251091355343,-0.13135200455506413,0.07376120403710679,-0.0497907105492288,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D6%/k0.00/recover,0.06,0.0,recover,0.0045617026629696245,0.1731605300082837,-0.07874729846164708,0.02866477146369833,0.24487294454586137,,0.25747845065731884,0.0,,0.0,1.5436047614752897,0.056139361978391776,0.925191527715187,1,0.0,0.0,-0.711745746115967,,,0.12355643674239575,-0.10223726706463544,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D6%/k0.25/recover,0.06,0.25,recover,0.020564873950044138,0.37686542498411657,-0.08570707474064876,0.0585783486530429,0.3850678956557343,0.3685640633140896,0.41986067529012927,0.01708252055576498,0.3376861663798479,-0.07826974175207713,10.334545524874356,0.31969706984222135,0.7649842271293376,8,0.02671575598908471,-0.04491859050212499,-0.5715507950060941,-0.4679822841205557,-0.5467325030724159,0.11659666046339406,-0.08623409577756093,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D6%/k0.50/recover,0.06,0.5,recover,0.04280947481136055,0.5593842655710503,-0.12010992520452424,0.08078806256306575,0.6296773955614471,0.48976982405172687,0.5578985664374569,0.042594607222590675,0.5605535655331689,-0.12010992520452435,17.384497111266402,0.5362073619232136,0.5698512843623253,13,0.026894268955335088,-0.02900035814838986,-0.3269412951003813,-0.3467765233829184,-0.32386510391909484,0.08219380999951859,-0.06398949491624452,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D6%/k0.75/recover,0.06,0.75,recover,0.06201909366399594,0.6921215742035873,-0.12854253116693581,0.09324178831274073,0.7297518914124322,0.6609939593087192,0.6445974329176221,0.06811846370144825,0.7290850436730495,-0.12854253116693604,21.25784872454711,0.66615879486746,0.44547093285263634,17,0.05073766894995457,-0.005571375827905456,-0.22686679924939612,-0.1755523881259261,-0.15533362577921428,0.07376120403710701,-0.04477987606360913,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.00/recover,0.08,0.0,recover,0.004434177638954484,0.15773359665166284,-0.08529867859903006,0.031124352882401805,0.22305486666848914,,0.23453672533241146,0.0,,0.0,1.6128443537303119,0.05783575876511241,0.9229382604776927,1,0.0,0.0,-0.7335638239933392,,,0.11700505660501276,-0.10236479208865058,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.25/recover,0.08,0.25,recover,0.017895271166919136,0.30715697278981074,-0.13067043008883472,0.06454478865231718,0.3822984551303931,0.2241128364301544,0.3512967774918846,0.013909083938957956,0.26568996198785,-0.1118148273126951,12.011597055322948,0.3697662892696733,0.67598017124831,6,-0.04287260282474803,-0.011617920493585898,-0.5743202355314352,-0.612433511004491,-0.6187287074644138,0.0716333051152081,-0.08890369856068593,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.50/recover,0.08,0.5,recover,0.05076446618001884,0.6047950076137211,-0.12010992520452435,0.08834716347498375,0.596062207646554,0.6136420334187889,0.5423937801782068,0.05616225478668557,0.6547256022186421,-0.12010992520452424,19.363412458973666,0.6032042989308346,0.3911671924290221,8,0.02950608994925008,0.0114076184477927,-0.3605564830152743,-0.22290431401585642,-0.2296930672336217,0.08219380999951847,-0.056034503547586226,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D8%/k0.75/recover,0.08,0.75,recover,0.06737295599578119,0.7163166414723162,-0.12854253116693615,0.09770995563264716,0.6946360430964771,0.7385424809235381,0.606958193328784,0.07957725926514803,0.7988919147635829,-0.1285425311669357,22.49822974371054,0.7055197444494542,0.23546642631816134,9,0.05519599486926752,0.01713518140711745,-0.2619826475653513,-0.09800386651110715,-0.08552675468868087,0.07376120403710668,-0.039426013731823875,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.00/recover,0.1,0.0,recover,0.023746923885973548,0.4114589891713428,-0.1124966405865725,0.06166608605955796,0.58202088999311,,0.6120177884849296,0.0,,0.0,8.796681401513792,0.29834289748482024,0.6022983325822443,1,0.0,0.0,-0.3745978006687184,,,0.08980709461747033,-0.08305204584163152,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.25/recover,0.1,0.25,recover,0.05446907778623289,0.6266166226981338,-0.11486419181516827,0.09131315643089655,0.6371750312590819,0.6177024931023787,0.6310391434566929,0.05384495230088393,0.6228124448615987,-0.11181482731269499,20.160982691227435,0.6384824508402271,0.19806219017575485,2,-0.00870731770657962,0.03658531320026048,-0.31944365940274644,-0.2188438543322666,-0.26160622459066507,0.08743954338887455,-0.05232989194137218,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.50/recover,0.1,0.5,recover,0.06633656251556208,0.7098043747230721,-0.12984332650021957,0.0971616872657282,0.6988038853332726,0.7222737188287591,0.6469535535978029,0.07398458613633974,0.758427256210375,-0.1298433265002199,22.279875079077453,0.7032296090186825,0.12415502478593961,3,-0.0020552419321462345,0.03658531320026048,-0.2578148053285557,-0.11427262860588616,-0.12599141324188878,0.07246040870382325,-0.040462407212042986,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D10%/k0.75/recover,0.1,0.75,recover,0.07315406196136709,0.7572679279282695,-0.12882075195738985,0.09983930367482689,0.7428834560975354,0.7735127473151996,0.6596653668133915,0.08495910379186533,0.8312062879207632,-0.12882075195738918,23.08402377248395,0.7310280583294337,0.09914375844975214,3,0.046548691393704766,0.03658531320026048,-0.213735234564293,-0.0630336001194457,-0.05321238153150054,0.07348298324665298,-0.03364490776623798,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.00/recover,0.12,0.0,recover,0.041609308399169764,0.5715072188038433,-0.12463207461085013,0.07646086314509565,0.7593111108123943,0.3017145989687149,0.6692082162521141,0.0259729265554014,0.4808412344370504,-0.12463207461085013,14.428076970924932,0.4749763145202893,0.3666065795403335,1,-0.0668227220937504,0.0,-0.19730757984943403,-0.5348317484659304,-0.40357743501521337,0.07767166059319269,-0.0651896613284353,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.25/recover,0.12,0.25,recover,0.06478697152659363,0.7090724933340697,-0.12774949204893438,0.09490245999896647,0.7593111108123943,0.6601869027817203,0.6692082162521141,0.06803289129392942,0.7419357971196479,-0.12774949204893427,22.155540051517352,0.7024948666640513,0.08404686795853988,1,-0.026491803457496133,0.03658531320026048,-0.19730757984943403,-0.17635944465292497,-0.14248287233261592,0.07455424315510845,-0.04201199820101144,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.50/recover,0.12,0.5,recover,0.07304191149666894,0.7652123758440578,-0.13086709321496803,0.09848900369040818,0.7593111108123943,0.7721371985406134,0.6692082162521141,0.08319728897513379,0.8401733592943894,-0.13086709321496792,23.131599911219517,0.734065699935832,0.041685443893645785,1,0.021401342597242357,0.03658531320026048,-0.19730757984943403,-0.06440914889403193,-0.04424531015787436,0.07143664198907479,-0.033757058230936124,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D12%/k0.75/recover,0.12,0.75,recover,0.07413199745026655,0.7580282078953128,-0.1339848770957941,0.10111008510099331,0.7593111108123943,0.7604349949231356,0.6692082162521141,0.08520701119487839,0.8256351324559472,-0.1339848770957942,23.474883288623687,0.744502560823156,0.02726453357368184,2,0.03983007645966241,0.03658531320026048,-0.19730757984943403,-0.07611135251150969,-0.058783536996316554,0.06831885810824873,-0.032666972277338516,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.00/recover,0.15,0.0,recover,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.25/recover,0.15,0.25,recover,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.50/recover,0.15,0.5,recover,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,5,D15%/k0.75/recover,0.15,0.75,recover,0.07741235087876408,0.7819915695575373,-0.13711151337554284,0.10203186957418144,0.7593111108123943,0.8057892196945552,0.6692082162521141,0.09126495117443989,0.8667483737661267,-0.13711151337554262,23.59063621957033,0.7495206975788611,0.0,0,0.09719720908457563,0.03658531320026048,-0.19730757984943403,-0.030757127740090096,-0.017670295686137094,0.06519222182849999,-0.029386618848840987,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,control,,1.0,-,0.06478305297139286,0.6664694744160106,-0.13827804821227863,0.10201929170574103,0.6409045653228889,0.6920626625762498,0.5534265921534492,0.07777518253801574,0.7510632499063633,-0.1382780482122784,23.59063621957033,0.7495206975788611,0.0,0,0.08444687330070799,0.025820459785296457,-0.3157141253389395,-0.14448368485839547,-0.13335541954590047,0.0640256869917642,-0.042015916756212204,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D4%/k0.00/high,0.04,0.0,high,-0.0021377689017264556,-0.24747589818985985,-0.04211046961716669,0.008501583616679818,-0.349986871476285,,-0.36800823016295153,0.0,,0.0,0.1333431438611119,0.012844212375077076,0.9828751689950428,1,0.0,0.0,-1.3066055621381134,,,0.16019326558687613,-0.10893673862933152,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D4%/k0.25/high,0.04,0.25,high,0.011021154881819983,0.28675994295253765,-0.08108950806042681,0.041190038282604105,0.04683822644505597,0.4616518663829531,-0.048965899505966026,0.02213397221764568,0.49876741016502923,-0.061725092203593124,7.402011774562883,0.2332535818187646,0.9186570527264534,7,0.023703526625091342,0.021378493866018866,-0.9097804642167724,-0.3748944810516922,-0.38565125928723454,0.12121422714361602,-0.09577781484578508,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D4%/k0.50/high,0.04,0.5,high,0.021242988495068893,0.3700782157017143,-0.12099918048612035,0.062008372980364004,0.29090662593433436,0.4396349018854253,0.19612424218968355,0.03079084559987022,0.5003102686974215,-0.12099918048612068,13.410648861452886,0.41759387716412505,0.8862100045065344,13,-0.009611163165373693,-0.015843995389326904,-0.665712064727494,-0.39691144554922,-0.3841084007548423,0.08130455471792247,-0.08555598123253617,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D4%/k0.75/high,0.04,0.75,high,0.04073888257276814,0.5157687651335822,-0.12957151463342864,0.08433575645454769,0.46150405350060747,0.5648525723556068,0.3887816145708294,0.051622328190797706,0.609524752335835,-0.12957151463342875,19.080828568642573,0.598552140137911,0.8064443442992338,20,0.04258566548496456,0.012228988262544815,-0.4951146371612209,-0.27169377507903847,-0.27489391711642874,0.07273222057061418,-0.06606008715483692,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D6%/k0.00/high,0.06,0.0,high,0.003788506104140721,0.14656479697081018,-0.07950347815452641,0.0286003510059617,0.20725940077358926,,0.2179278694890796,0.0,,0.0,1.5436047614752897,0.056139361978391776,0.925191527715187,1,0.0,0.0,-0.7493592898882391,,,0.12280025704951641,-0.10301046362346435,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D6%/k0.25/high,0.06,0.25,high,0.01721622988561089,0.3625253976053538,-0.0836066202699931,0.050624216667375904,0.3764481697098094,0.3543370639006638,0.34180404810092896,0.015676292882307985,0.40465887710968834,-0.07752463432084367,9.29718245852437,0.28218150041379386,0.8316809373591708,4,0.023703526625091342,-0.048651967384439776,-0.5801705209520189,-0.4822092835339815,-0.47975979234257543,0.11869711493404972,-0.08958273984199418,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D6%/k0.50/high,0.06,0.5,high,0.027547304199259326,0.4350734575344501,-0.12099918048612024,0.06775059259061338,0.38939602692289127,0.4799591094406406,0.3179713521392088,0.03392183122874415,0.5366550055128164,-0.1209991804861209,14.234602134237239,0.4458005087065438,0.8109508787742227,8,0.0008471255484325813,-0.02359214374944596,-0.567222663738937,-0.3565872379940047,-0.34776366393944735,0.08130455471792258,-0.07925166552834574,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D6%/k0.75/high,0.06,0.75,high,0.04786920388176985,0.5712564019655574,-0.12957151463342864,0.08876990546752485,0.5689488188998761,0.574512207153859,0.4933571095887591,0.05461545191215866,0.6329611941091629,-0.12957151463342875,19.987627550420573,0.6281975853446983,0.6482649842271293,11,0.04258566548496456,-0.01168389570468742,-0.3876698717619522,-0.2620341402807863,-0.2514574753431009,0.07273222057061418,-0.058929765845835216,False,"H1,H2,OOS,CAGR",False
universe.json(56),V1,10,D8%/k0.00/high,0.08,0.0,high,0.0036269499300671804,0.13216305616077192,-0.08625761448323788,0.03104448448695487,0.18689220166242454,,0.19651195855174963,0.0,,0.0,1.6128443537303119,0.05783575876511241,0.9229382604776927,1,0.0,0.0,-0.7697264889994038,,,0.11604612072080495,-0.10317201979753789,False,"H1,H2,OOS,CAGR",False
