panel,band_A,band_B,match,cost_bps,book_A,book_B,book_gain,null_gain_median,null_gain_p95,null_gain_sd,book_pctl_in_null,pctl_half,excess,clears95,n_draws,book_gross_A,book_gross_B,book_dGross,null_gross_A,null_gross_B,null_dGross,gross_mismatch_A,gross_mismatch_B
SMALL,0.0,0.02,TARGET,0.0,0.7205185291799701,0.7501065396998742,0.029588010519904118,-0.008801149586097401,0.08777877781212644,0.05494639688651526,72.39999999999999,72.0,0.03838916010600152,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4238461201783531,0.4234596947873943,-0.0003864253909587889,0.00030827598904048514,0.00016964921169898561
SMALL,0.0,0.02,TARGET,10.0,0.6649091145674912,0.7056675150308819,0.04075840046339063,-0.0018878773646984204,0.05868032576887616,0.03712671021452233,84.8,85.6,0.04264627782808905,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4238461201783531,0.4234596947873943,-0.0003864253909587889,0.00030827598904048514,0.00016964921169898561
SMALL,0.0,0.02,TARGET,25.0,0.5814587363359911,0.6389743668503997,0.057515630514408556,-0.00016439674451620978,0.10881816612902902,0.06731169432345216,78.0,76.8,0.057680027258924765,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4238461201783531,0.4234596947873943,-0.0003864253909587889,0.00030827598904048514,0.00016964921169898561
SMALL,0.0,0.02,TARGET,50.0,0.4423505820600423,0.5277649793507848,0.08541439729074252,0.004465184349004628,0.2583132533678246,0.15341349365951124,79.2,80.0,0.08094921294173789,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4238461201783531,0.4234596947873943,-0.0003864253909587889,0.00030827598904048514,0.00016964921169898561
SMALL,0.0,0.02,REALISED,0.0,0.7205185291799701,0.7501065396998742,0.029588010519904118,-0.008821445146448115,0.08327214803782118,0.052569001492559726,72.39999999999999,71.2,0.03840945566635223,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.0,0.0
SMALL,0.0,0.02,REALISED,10.0,0.6649091145674912,0.7056675150308819,0.04075840046339063,-0.0002974370592057074,0.05739552050757944,0.03696119169852725,84.0,84.0,0.04105583752259634,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.0,0.0
SMALL,0.0,0.02,REALISED,25.0,0.5814587363359911,0.6389743668503997,0.057515630514408556,-0.0006571624961953515,0.11344917683639631,0.06968045229781726,77.2,75.2,0.05817279301060391,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.0,0.0
SMALL,0.0,0.02,REALISED,50.0,0.4423505820600423,0.5277649793507848,0.08541439729074252,0.0049327139793700625,0.2625041404763658,0.15599697520099848,79.2,80.0,0.08048168331137245,False,250,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.4235378441893126,0.42329004557569533,-0.0002477986136172894,0.0,0.0
SMALL,0.0,0.03,TARGET,0.0,0.7205185291799701,0.7576355963254219,0.03711706714545182,-0.0074914886675260806,0.09180319546111378,0.054759242580052145,84.0,81.6,0.0446085558129779,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4238461201783531,0.42385463650713845,8.51632878534625e-06,0.00030827598904048514,-5.3143840864966485e-05
SMALL,0.0,0.03,TARGET,10.0,0.6649091145674912,0.7183860360371869,0.053476921469695626,-0.005618061578992695,0.05275562410757868,0.03710565630539694,95.19999999999999,94.39999999999999,0.05909498304868832,True,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4238461201783531,0.42385463650713845,8.51632878534625e-06,0.00030827598904048514,-5.3143840864966485e-05
SMALL,0.0,0.03,TARGET,25.0,0.5814587363359911,0.659480308829393,0.07802157249340191,-0.005927580697517587,0.1167975761617685,0.0747156945798395,83.6,84.0,0.0839491531909195,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4238461201783531,0.42385463650713845,8.51632878534625e-06,0.00030827598904048514,-5.3143840864966485e-05
SMALL,0.0,0.03,TARGET,50.0,0.4423505820600423,0.5612473675920296,0.11889678553198735,-0.0033660272985923945,0.26816356163180877,0.16978827065844376,77.2,77.60000000000001,0.12226281283057974,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4238461201783531,0.42385463650713845,8.51632878534625e-06,0.00030827598904048514,-5.3143840864966485e-05
SMALL,0.0,0.03,REALISED,0.0,0.7205185291799701,0.7576355963254219,0.03711706714545182,-0.007916152129354537,0.08690180098693451,0.052264600196204006,84.0,81.6,0.04503321927480636,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.0,0.0
SMALL,0.0,0.03,REALISED,10.0,0.6649091145674912,0.7183860360371869,0.053476921469695626,-0.0053938301063614635,0.053203022522757756,0.037307302164135164,94.8,93.60000000000001,0.05887075157605709,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.0,0.0
SMALL,0.0,0.03,REALISED,25.0,0.5814587363359911,0.659480308829393,0.07802157249340191,-0.005304209118780351,0.12089148465086547,0.07737692724846972,82.8,83.2,0.08332578161218226,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.0,0.0
SMALL,0.0,0.03,REALISED,50.0,0.4423505820600423,0.5612473675920296,0.11889678553198735,-0.003824870144243528,0.2722214350175086,0.17257195023647842,77.2,77.60000000000001,0.12272165567623088,False,250,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.4235378441893126,0.4239077803480034,0.0003699361586907979,0.0,0.0
SMALL,0.0,0.04,TARGET,0.0,0.7205185291799701,0.7649019625457568,0.04438343336578676,-0.009994499244688926,0.08507770646203959,0.0582761915676117,83.2,81.6,0.05437793261047569,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4238461201783531,0.4245454430400927,0.0006993228617395708,0.00030827598904048514,-6.337630556879637e-05
SMALL,0.0,0.04,TARGET,10.0,0.6649091145674912,0.7296070429184018,0.0646979283509106,-0.004271385781571491,0.05400312900292301,0.03838217260927453,96.39999999999999,96.0,0.06896931413248208,True,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4238461201783531,0.4245454430400927,0.0006993228617395708,0.00030827598904048514,-6.337630556879637e-05
SMALL,0.0,0.04,TARGET,25.0,0.5814587363359911,0.6766382956230262,0.09517955928703514,9.501103506587283e-06,0.11469938902706789,0.07057346177479012,90.8,90.4,0.09517005818352856,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4238461201783531,0.4245454430400927,0.0006993228617395708,0.00030827598904048514,-6.337630556879637e-05
SMALL,0.0,0.04,TARGET,50.0,0.4423505820600423,0.5883066932855286,0.14595611122548635,0.004731358671826377,0.26765382473375154,0.1627825582073862,75.6,73.6,0.14122475255365996,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4238461201783531,0.4245454430400927,0.0006993228617395708,0.00030827598904048514,-6.337630556879637e-05
SMALL,0.0,0.04,REALISED,0.0,0.7205185291799701,0.7649019625457568,0.04438343336578676,-0.010077385693081753,0.079552414984315,0.055784139447434176,84.0,81.6,0.054460819058868515,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.0,0.0
SMALL,0.0,0.04,REALISED,10.0,0.6649091145674912,0.7296070429184018,0.0646979283509106,-0.004800789945038464,0.053680415096172725,0.03824751036658863,96.8,96.0,0.06949871829594906,True,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.0,0.0
SMALL,0.0,0.04,REALISED,25.0,0.5814587363359911,0.6766382956230262,0.09517955928703514,-0.0005333841969761832,0.11897096937448912,0.07313791336678248,88.4,88.8,0.09571294348401133,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.0,0.0
SMALL,0.0,0.04,REALISED,50.0,0.4423505820600423,0.5883066932855286,0.14595611122548635,0.004541414031122709,0.2716164979500567,0.1655307398172811,75.6,73.6,0.14141469719436364,False,250,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.4235378441893126,0.42460881934566147,0.0010709751563488523,0.0,0.0
