panel,n,d0,d10,d30,sign_flip,turn_FWD,turn_RANDW
U56,20,0.039367940152353675,0.3275151857533556,0.9011570284745333,no flip in 0..30,10.996244092602641,38.38078916711707
B136,20,-0.05878422274693307,0.3952912524026321,1.2864231223809606,1.3 bps,14.310741802245708,60.19245571719076
B136,30,-0.04506905312858467,0.3485214969109166,1.1247489910060238,1.1 bps,12.474083989706207,52.23979959229449
B136,40,-0.03260101813322658,0.30115942589708833,0.9627365444457555,1.0 bps,11.281328549974669,45.0288719405542
B136,60,-0.022364987199514408,0.19296489318879073,0.6224846180780077,1.0 bps,9.7518290604377,31.534126000354924
BSTK100,20,-0.03362961341525561,0.3048013720644659,0.9739967099215929,1.0 bps,13.493725841440154,54.954905528939065
BSTK100,30,-0.02618313820212914,0.24271797288780783,0.7769170348080594,1.0 bps,11.759927342383351,44.66510537065398
BSTK100,40,-0.009231801862912947,0.1937427956298906,0.5982574023937142,0.5 bps,10.473413422985026,35.31686600840875
