panel,n,gross,turn_per_yr,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25
U56,5,0.75,18.50682667900333,0.18348777583652742,1.0236045097898903,-0.20535881414456514,0.9987179786235163,1.0519111528481513,1.052082788087777,0.20186376120172334,-0.20535881414456447,0.990211392379776,False,DD,False,0.04209794601982486,0.21789521520570931,0.17007202090549278,-0.00305540244417557,0.0768914609305612,0.16180664985050486,0.9212981220701545,-0.21508789981207932,0.8869648319751691,0.9567142855045767,0.9548662408690617,0.17956766240699396,-0.2150878998120782,0.8800312315415106,False,"H1,DD",False,-0.06965520062852237,0.12269834786213474,0.07285547368677747,-0.012784488111689751,0.05521033494453864,0.13000714502935984,0.7673978745008257,-0.23257265961713314,0.7188533493169269,0.8135081341524961,0.8086223702837753,0.14687550073110067,-0.23257265961713358,0.7142854915489248,False,"H1,H2,OOS,DD",False,-0.23776668328676454,-0.020507803489945853,-0.07338839689850896,-0.03026924791674357,0.023410830123393622
U56,5,0.85,20.966895834447545,0.20767162534276884,1.024707441458007,-0.2300084413258826,0.9995053966115024,1.053274402806547,1.053498630948984,0.22861821974317453,-0.23000844132588216,0.9908685749426268,False,DD,False,0.042885364007810955,0.21925846516410508,0.17148786376669978,-0.02770502962549304,0.10107531043680262,0.18263983638485604,0.9224453671102574,-0.24113840718719037,0.8878225138431186,0.9581033916991997,0.9563098333483908,0.2028291688557824,-0.24113840718719237,0.8807598436669454,False,"H1,DD",False,-0.06879751876057283,0.1240874540567577,0.0742990661661066,-0.038834995486800805,0.07604352147888982,0.1460352092189623,0.7686114806722597,-0.26027456715778063,0.7198168689599032,0.8149355632565926,0.8101070822411592,0.16512940659441,-0.26027456715777997,0.7151218460052291,False,"H1,H2,OOS,DD",False,-0.23680316364378828,-0.01908037438584942,-0.07190368494112498,-0.057971155457391066,0.039438894312996076
U56,5,1.0,24.669369057161138,0.24365482007829087,1.0263516362178629,-0.26584947585762597,1.0006735465289134,1.05531314046344,1.0556171828789411,0.26848172258392644,-0.26584947585762564,0.991838710953057,False,DD,False,0.04405351392522194,0.22129720282099796,0.1736064156966569,-0.0635460641572364,0.13705850517232465,0.21338557985730344,0.9240962592388359,-0.27908777135011853,0.8890279550140112,0.9601271859396644,0.9584171553004941,0.2372153361576541,-0.27908777135011753,0.8817667599014344,False,"H1,DD",False,-0.06759207758968022,0.12611124829722242,0.07640638811820988,-0.07678435964972896,0.10678926495133723,0.1693201419361794,0.7702716045545858,-0.30044826380285194,0.721078151638918,0.8169356735700394,0.8121962302456021,0.1917157084197887,-0.30044826380285217,0.716184040983962,False,"H1,H2,OOS,DD",False,-0.23554188096477346,-0.017080264072402596,-0.06981453693668216,-0.09814485210246238,0.06272382703021318
U56,10,0.75,14.686610712021187,0.14747059147755937,1.03265600920204,-0.17473594747739718,1.0133176229315972,1.0557350886346264,1.0870830945898762,0.1659187403950242,-0.17473594747739718,0.9625132864143953,True,,False,0.05669759032790578,0.22171915099218442,0.20507232740759196,0.02756746422299239,0.04087427657159315,0.13075835389295642,0.9304570940525174,-0.17538190355779537,0.9033560162108623,0.9593984028717507,0.9889777884605897,0.14862652556496214,-0.17538190355779526,0.8540267892600898,False,H1,False,-0.05326401639282918,0.12538246522930874,0.10696702127830549,0.026921508142594197,0.02416203898699021,0.10613412971800273,0.776685496841767,-0.17635035763299522,0.7378776142575562,0.8144644300657055,0.8413629029505785,0.123156403243313,-0.17635035763299522,0.6908015605791343,False,"H1,H2,OOS,CAGR",False,-0.21874241834613528,-0.019551507576736515,-0.040647864231705744,0.025953054067394343,-0.00046218518796348196
U56,10,0.85,16.63556128317432,0.16703008235927763,1.0332078700397664,-0.1967319986803796,1.0138461439657704,1.056312276781444,1.0877230327085736,0.18811092151876885,-0.1967319986803796,0.9629454333523055,True,,False,0.057226111362079,0.22229633913900193,0.2057122655262894,0.005571413020009963,0.060433767453311416,0.1477984955627103,0.9310889803190099,-0.19744038113238205,0.9039478554508235,0.9600696570923586,0.9897069011451494,0.16817604117769758,-0.19744038113238194,0.8545267748208638,False,H1,False,-0.05267217715286798,0.1260537194499166,0.10769613396286515,0.00486303056800752,0.04120218065674408,0.1195292340354579,0.7774376725474612,-0.19850236115313347,0.7385650532567777,0.8152768183736725,0.8422257418320258,0.13888417092021488,-0.19850236115313358,0.6914040967502979,False,"H1,H2,OOS",False,-0.21805497934691376,-0.018739119268769477,-0.03978502535025841,0.003801050547256102,0.012932919129491682
U56,10,1.0,19.569301089355054,0.1962357366732943,1.0340294442269562,-0.22915212667093288,1.0146327132579904,1.0571733121896418,1.0886774875211336,0.2213252560612975,-0.22915212667093277,0.9635865991895588,False,DD,False,0.05801268065429899,0.22315737454719986,0.20666672033884936,-0.026848714970543308,0.08963942176732809,0.1730845120042932,0.9319591191141419,-0.22995272465958316,0.9047530705805992,0.961003576592612,0.990726589434519,0.19726409656244437,-0.22995272465958327,0.8551933943979094,False,"H1,DD",False,-0.05186696202309227,0.12698763895017007,0.10871582225223475,-0.027649312959193595,0.06648819709832698,0.13917468953451007,0.7783804066393997,-0.23115283223347927,0.7393985300791556,0.8163194983834857,0.8433426482315833,0.16203714098183042,-0.23115283223347938,0.6921093732853777,False,"H1,H2,OOS,DD",False,-0.21722150252453587,-0.017696439258956254,-0.03866811895070088,-0.028849420533089698,0.03257837462854385
U56,20,0.75,10.996244092602641,0.14034814475179003,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,1.218588771085467,0.1573376597525562,-0.1822003619415381,1.0729399129541783,True,,False,0.20793445196668248,0.32042040680099426,0.3365780039031828,0.020103049758851355,0.03375182984582381,0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,1.1306969416161394,0.14453585654383216,-0.1830834869787813,0.9759401521429143,True,,False,0.1115488260319194,0.2323740614790456,0.2486861744338552,0.019219924721608495,0.02128827206553352,0.10943762843851523,0.9258519118821691,-0.18440712200737264,0.9231772688851755,0.9340026251423675,0.9985108040321351,0.12559120208679553,-0.18440712200737253,0.8300711586462184,False,H1,False,-0.033442763718515955,0.09998668749992556,0.11650003684985089,0.01789628969301693,0.002841313532549017
U56,20,0.85,12.450889500080233,0.1592694992168826,1.1551099925515886,-0.20504876233082436,1.1644764519853745,1.1545493038539454,1.218701856809978,0.17874652533778312,-0.20504876233082414,1.0728236450060709,False,DD,False,0.2078564193816831,0.3205333662115034,0.3366910896276937,-0.002745350630434795,0.05267318431091639,0.14493443287177232,1.063668062859295,-0.20602127401146664,1.068203907874361,1.06661336848784,1.1309170331921883,0.1639938349316019,-0.20602127401146664,0.9759426936018624,False,DD,False,0.1115838752706696,0.23259743084539808,0.24890626600990406,-0.003717862311077069,0.03833811796580611,0.12375497624024812,0.9261498788959314,-0.20747872570060144,0.9233832441949641,0.9343914986108525,0.9988913596585964,0.14220119812632004,-0.20747872570060166,0.8302532076857413,False,"H1,DD",False,-0.03323678840872735,0.1003755609684105,0.11688059247631222,-0.0051753140002118725,0.0171586613342819
U56,20,1.0,14.640373351417702,0.18768741093042074,1.1551262869320018,-0.23868813822669666,1.1643535622983114,1.1547105394454085,1.218861069717608,0.2109864753923163,-0.23868813822669688,1.0726437778069744,False,DD,False,0.20773352969462,0.3206946018029665,0.3368503025353239,-0.03638472652630709,0.08109109602445452,0.17043894112856628,1.063778208604389,-0.23978888764278328,1.06816742980379,1.066871819684657,1.131166085677921,0.19318469927152337,-0.23978888764278372,0.9758599191176789,False,DD,False,0.11154739720009854,0.23285588204221497,0.24915531849563688,-0.03748547594239371,0.06384262622260006,0.14502274892642886,0.9264006942170793,-0.24143824954361703,0.9234772661807196,0.9347949851083374,0.9992744837005781,0.16695867522604813,-0.24143824954361703,0.8303169175267208,False,"H1,DD",False,-0.03314276642297187,0.10077904746589539,0.11726371651829393,-0.039134837843227466,0.03842643402046264
U56,40,0.75,8.42827519287586,0.11666590196371462,1.1334359286434195,-0.165520971662792,1.132012749158231,1.1386336197913773,1.2179501877417305,0.13004840435480092,-0.1655209716627919,1.0252607817207142,True,,False,0.17539271655453958,0.30461768214893536,0.33593942055944626,0.036782440037597564,0.010069587057748408,0.10729609309121058,1.0506590895132306,-0.16663447329617465,1.0499214718679708,1.0549508904715428,1.1358494573491724,0.12036596378596465,-0.16663447329617487,0.9415307990956086,True,,False,0.09330143926427936,0.2209349528291008,0.2538386901668882,0.03566893840421492,0.0006997781852443596,0.09338339488516989,0.9261560013806579,-0.16830338806964074,0.9264788290329327,0.929063819982621,1.012311958204982,0.10599213820687603,-0.16830338806964074,0.8156640756944791,False,"H1,CAGR",False,-0.03014120357075878,0.09504788234017902,0.13030119102269777,0.03400002363074883,-0.013212920020796326
