panel,book,cadence,cost,arm,pick,ties_within_band,IS_Sharpe_pick,IS_Sharpe_dflt,IS_spread,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,d_OOS_CAGR,d_OOS_Sharpe,d_OOS_MaxDD,pick_4b,dflt_4b,pick_4b_oos,dflt_4b_oos,pick_4a,dflt_4a,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD
broad,RULESV2,M,50.0,RAW,1.5,2,1.0280342244783633,1.019789271628315,0.01524690818079355,0.1521394482536247,1.0053098379361545,-0.297030995921963,0.07636294246856412,0.0022634629413147422,-0.13928392837124148,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,RULESV2,W,0.0,FIN,1.0,4,1.1187929952950035,1.1179358815955824,0.021705500514060727,0.10781635410691504,1.1301111094183593,-0.16120589976447586,0.027073538555771215,-0.0012455942915048368,-0.0390891519437061,True,False,True,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,RULESV2,W,0.0,RAW,1.5,6,1.120510317530521,1.1179358815955824,0.004286166097141608,0.16200130486991715,1.127527150240761,-0.23692484671060998,0.08125848931877333,-0.0038295534691032973,-0.11480809888984023,False,False,False,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,RULESV2,W,10.0,FIN,1.0,4,1.0932093743791003,1.092172960863223,0.021807115350314987,0.10473004292318344,1.1006130604666327,-0.16158091944280495,0.026257206867670746,-0.0010737115929742025,-0.03917022821057092,True,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,RULESV2,W,10.0,RAW,1.5,5,1.094823930126583,1.092172960863223,0.005106733479405712,0.1571289622550105,1.0979774310418273,-0.23746586354817178,0.0786561261994978,-0.0037093410177795327,-0.11505517231593776,False,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,RULESV2,W,25.0,FIN,1.0,4,1.0548015858676636,1.053495815841588,0.021959567388079027,0.10011623648394741,1.056323334346681,-0.16214332877286775,0.025039683761636233,-0.0008154868712380026,-0.039291793066920766,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,RULESV2,W,25.0,RAW,1.5,5,1.056261246541246,1.053495815841588,0.006339410476890128,0.14985764010167202,1.0536089082670022,-0.23827712377118593,0.07478108737936084,-0.003529912950916758,-0.11542558806523895,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,RULESV2,W,50.0,FIN,1.0,3,0.9907134756501951,0.988957858988056,0.02221358497028647,0.092468137029039,0.9824090445101564,-0.16308035717709757,0.023028970645055713,-0.00038422231103474314,-0.03949426905518971,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,RULESV2,W,50.0,RAW,1.5,4,0.9919131410898699,0.988957858988056,0.008397962753878274,0.13783729461740624,0.9795601341361669,-0.23962851745682467,0.06839812823342295,-0.0032331326850242315,-0.11604242933491682,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,S3-50_b3rw,M,0.0,FIN,1.0,2,1.4717124277093294,1.4685533235723118,0.04414538544093327,0.17133632901813844,1.1938999276126183,-0.14585743465513135,0.04379589539125517,0.004729892567644445,-0.03474004149012844,True,True,True,True,False,True,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,S3-50_b3rw,M,0.0,RAW,1.5,2,1.4779050978465378,1.4685533235723118,0.01583147226408954,0.26059030186908516,1.2029198810362212,-0.2121651830808169,0.13304986824220189,0.01374984599124729,-0.10104778991581398,False,True,False,True,False,True,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,S3-50_b3rw,M,10.0,FIN,1.0,2,1.4207112470830883,1.4174431705956405,0.04400018947687245,0.16370452095791466,1.1479370083446963,-0.14606567672487591,0.04168874230650865,0.0047691926133794915,-0.03478578374951513,True,True,True,True,False,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,S3-50_b3rw,M,10.0,RAW,1.5,2,1.427050058955596,1.4174431705956405,0.016388620536589293,0.24830977432311285,1.1569739768215475,-0.21245379244131413,0.12629399567170685,0.013806161090230695,-0.10117389946595334,False,True,False,True,False,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,S3-50_b3rw,M,25.0,FIN,1.0,2,1.3436030401150016,1.340171546826695,0.04376134342388016,0.15234122483891643,1.0785145364475057,-0.14637803982949227,0.03856646554667842,0.004827645968431105,-0.03485439713859473,True,True,True,True,False,True,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,S3-50_b3rw,M,25.0,RAW,1.5,2,1.350159510284132,1.340171546826695,0.017224779600629736,0.2300920204787571,1.087575246641873,-0.21288670648205943,0.11631726118651908,0.013888356162798488,-0.10136306379116189,False,True,False,True,False,True,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,S3-50_b3rw,M,50.0,FIN,1.0,2,1.2137877121058418,1.210085977781234,0.04331025108527675,0.13362551913364462,0.9617603757031681,-0.1468986450038542,0.03346403823208033,0.004923399345650781,-0.03496875278706146,True,True,True,False,False,True,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,S3-50_b3rw,M,50.0,RAW,1.5,2,1.2207000117650544,1.210085977781234,0.018609354964154612,0.2002633864412624,0.9708559849731353,-0.21360822988330208,0.10010190553969811,0.014019008615618,-0.10167833766650936,False,True,False,False,False,True,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,S3-50_b3rw,W,0.0,FIN,1.0,3,1.369217066646285,1.367309509192136,0.04769291625067651,0.1598333494389328,1.1474670773508902,-0.1541549347314075,0.040464194217610716,0.0017995836724904457,-0.03698676594634276,True,True,True,True,False,True,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,S3-50_b3rw,W,0.0,RAW,1.5,3,1.3730418601522603,1.367309509192136,0.009539629094735602,0.241334082422761,1.1510204434398328,-0.2250992293709192,0.12196492720143892,0.005352949761433079,-0.10793106058585444,False,True,False,True,False,True,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,S3-50_b3rw,W,10.0,FIN,1.0,3,1.2555799494000195,1.2535371239289292,0.04770834956588521,0.1433161734713948,1.0431997896451317,-0.1554497420641603,0.035933189477319605,0.0019102606764183072,-0.03727512979327907,True,True,True,True,False,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,S3-50_b3rw,W,10.0,RAW,1.5,3,1.2593877362330206,1.2535371239289292,0.01020605392006324,0.21488021832484616,1.0467208803954335,-0.22691636622058897,0.10749723433077096,0.005431351426720132,-0.10874175394970775,False,True,False,True,False,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,S3-50_b3rw,W,25.0,FIN,1.0,3,1.0846137862294782,1.082369594054082,0.047712012516282654,0.11897013493480357,0.8864047260405205,-0.15738938919038514,0.029331815530325267,0.002076079000004727,-0.037706604349288186,False,False,True,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,S3-50_b3rw,W,25.0,RAW,1.5,3,1.088390321080786,1.082369594054082,0.01119958889919892,0.17622837555853077,0.8898747983086805,-0.22963660659026297,0.08659005615405246,0.005546151268164823,-0.10995382174916601,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,S3-50_b3rw,W,50.0,FIN,1.0,2,0.7990585567950178,0.796485628659642,0.047667703909515136,0.07951356426161404,0.624593658249089,-0.1773992083431417,0.01883470044922886,0.002350149681829561,-0.042604489113971744,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,S3-50_b3rw,W,50.0,RAW,1.5,3,0.8027665986241032,0.796485628659642,0.01282520411108945,0.11446040241823363,0.6279713677345891,-0.2612016636974558,0.053781538605848445,0.005727859167329652,-0.12640694446828582,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,TOP20_b3rw,M,0.0,FIN,1.0,2,1.3396626553877027,1.3348329823008438,0.024314107971084242,0.2301069769836852,1.0342672824064796,-0.32814596650549943,0.058051644601174734,0.004233071170761882,-0.07383035759751044,False,False,False,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,TOP20_b3rw,M,0.0,RAW,1.5,2,1.3493238974592514,1.3348329823008438,0.02419935260809969,0.34596949528221654,1.0425225887762875,-0.4617410068428479,0.17391416289970607,0.01248837754056975,-0.20742539793485892,False,False,False,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,TOP20_b3rw,M,10.0,FIN,1.0,1,1.3001826042382993,1.2951421997246961,0.024118932564717754,0.22029052798984528,0.9986471556677327,-0.3284799533049314,0.05527898064232706,0.004493047832797137,-0.07388629716247386,False,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,TOP20_b3rw,M,10.0,RAW,1.5,2,1.310043137363333,1.2951421997246961,0.025250054206095607,0.32986692387880123,1.0072664145947496,-0.4621465004503148,0.16485537653128302,0.013112306759814119,-0.20755284430785725,False,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,TOP20_b3rw,M,25.0,FIN,1.0,1,1.2406236394925476,1.2352646551985653,0.02381539359535756,0.20569942416503495,0.9450170028479161,-0.3289809335040792,0.05118135193529394,0.004885192905274005,-0.07397020650991892,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,TOP20_b3rw,M,25.0,RAW,1.5,1,1.2507850948282124,1.2352646551985653,0.02683854241749084,0.30604136973494334,0.9541848209466032,-0.462754740861515,0.15152329750520233,0.014053011003961058,-0.20774401386735475,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,TOP20_b3rw,M,50.0,FIN,1.0,1,1.140594247758344,1.134699779103417,0.023282852251602426,0.1817332195128627,0.8551988329466832,-0.32981590050265863,0.04451331502999012,0.0055425970238421884,-0.07411005542232696,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,TOP20_b3rw,M,50.0,RAW,1.5,1,1.1512604787749228,1.134699779103417,0.02950855556810228,0.2671932926792071,0.8652851384318978,-0.4637684748801826,0.12997338819633453,0.015628902509056797,-0.2080626297998509,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,TOP20_b3rw,W,0.0,FIN,1.0,3,1.19803575306241,1.1958069167916108,0.03100802871241548,0.20924711910505467,1.000592162512351,-0.28560386478953226,0.05184612289415269,0.002614767569061205,-0.06521472683767005,False,False,False,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,TOP20_b3rw,W,0.0,RAW,1.5,3,1.2025681646792057,1.1958069167916108,0.01133826571291463,0.3102935619386158,1.0058589438099192,-0.40450047668847744,0.15289256572771381,0.007881548866629395,-0.18411133873661523,False,False,False,False,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976
broad,TOP20_b3rw,W,10.0,FIN,1.0,2,1.1055490119906572,1.1031778489959558,0.03142226876601417,0.18765101680986374,0.9157227997202843,-0.2870334091339879,0.045800346051229957,0.0028051224130956065,-0.06550568323314154,False,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,TOP20_b3rw,W,10.0,RAW,1.5,3,1.1096654754888884,1.1031778489959558,0.012049058007551183,0.2751186181989318,0.920736419600452,-0.40643828933627746,0.13326794744029802,0.007818742293263403,-0.1849105634354311,False,False,False,False,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403
broad,TOP20_b3rw,W,25.0,FIN,1.0,2,0.9665619876933675,0.9639760712361881,0.03203778771281429,0.15596198579591936,0.7882610130283392,-0.28917419079837625,0.03705458851787369,0.003091075369184404,-0.06594065060033905,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,TOP20_b3rw,W,25.0,RAW,1.5,3,0.9700495280514989,0.9639760712361881,0.013119773890555853,0.22408032974017877,0.7928933521568328,-0.40933728387892143,0.1051729324621331,0.007723414497677994,-0.18610374368088423,False,False,False,False,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698
broad,TOP20_b3rw,W,50.0,FIN,1.0,2,0.7346052529335124,0.7316596746401619,0.03304389737079916,0.1049741701058926,0.5756877703928702,-0.30824280570184026,0.02330801097943702,0.0035672770976442614,-0.07224304198650866,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
broad,TOP20_b3rw,W,50.0,RAW,1.5,3,0.737035566371712,0.7316596746401619,0.014908281378204213,0.14341974119486522,0.5796831066843152,-0.44253219793948695,0.06175358206840964,0.007562613389089257,-0.20653243422415535,False,False,False,False,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786
small,EWall_b3dg,M,0.0,FIN,1.25,4,1.030600298395982,1.0275234080819142,0.006858568679429133,0.0672971983162518,0.6015967672487983,-0.26917288282027496,0.025799577299529197,0.002702724119336364,-0.10079336216275858,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,EWall_b3dg,M,0.0,RAW,1.5,4,1.0325059644213725,1.0275234080819142,0.008137764520232516,0.07976919826763784,0.6039769577046772,-0.31628246567136564,0.038271577250915234,0.005082914575215258,-0.14790294501384926,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,EWall_b3dg,M,10.0,FIN,1.25,4,1.0067146262054822,1.0035265118463295,0.006841503781802261,0.06437846682547499,0.5789066009555819,-0.27255803673858703,0.02459527028065822,0.002730423827973727,-0.10187768009964582,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,EWall_b3dg,M,10.0,RAW,1.5,3,1.008635918195345,1.0035265118463295,0.008493761335015115,0.07622542719185166,0.5812700949736269,-0.32009606987603356,0.03644223064703489,0.005093917846018758,-0.14941571323709235,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,EWall_b3dg,M,25.0,FIN,1.25,3,0.9708186910256003,0.9674627962447907,0.007085522876593808,0.06001399969732901,0.5448117307391999,-0.27760801456411444,0.022797620542139407,0.002772080544145794,-0.10348767581365315,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,EWall_b3dg,M,25.0,RAW,1.5,3,0.9727636340697268,0.9674627962447907,0.00903046592072032,0.07092963074637071,0.5471498283194858,-0.325778835089118,0.033713251591181104,0.005110178124431708,-0.1516584963386567,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,EWall_b3dg,M,50.0,FIN,1.25,3,0.9108412111030784,0.9072035491121534,0.007946065918931322,0.052776098431704055,0.4878529896206107,-0.2859511435462707,0.019824925766332768,0.0028416957292661804,-0.10612743635703448,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,EWall_b3dg,M,50.0,RAW,1.5,3,0.9128260878124048,0.9072035491121534,0.009930942628257777,0.0621560253969764,0.490147879373665,-0.3351505624722898,0.029204852731605113,0.005136585482320488,-0.15532685528305357,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,EWall_b3dg,W,0.0,FIN,1.25,5,0.9167100627717568,0.9150604141901355,0.007894886468570395,0.06285223177286992,0.5811852243597248,-0.22202997612650865,0.023814597701251383,-0.001471650791369905,-0.08389095653640355,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,EWall_b3dg,W,0.0,RAW,1.5,6,0.9177933596867627,0.9150604141901355,0.004479386132197671,0.07421585117571827,0.5816094042825287,-0.2616193899079803,0.03517821710409974,-0.0010474708685659362,-0.12348037031787518,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,EWall_b3dg,W,10.0,FIN,1.25,5,0.8768571818365295,0.8750694089015435,0.007926676598591254,0.05817612660395466,0.5433694109675822,-0.22725539575189446,0.021896117720375363,-0.0012929981916947053,-0.08563851752581952,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,EWall_b3dg,W,10.0,RAW,1.5,6,0.8779074799082796,0.8750694089015435,0.004995182595161851,0.06854506489057388,0.5437878435315203,-0.2675735810702913,0.032265056006994586,-0.0008745656277565628,-0.12595670284421634,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,EWall_b3dg,W,25.0,FIN,1.25,5,0.8170604806303692,0.8150654180481491,0.007974006984365678,0.051199663097585724,0.48661700094761096,-0.2350288196457052,0.01904267909496693,-0.0010242152701894214,-0.08822103892135058,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,EWall_b3dg,W,25.0,RAW,1.5,5,0.8180611873049299,0.8150654180481491,0.005769364664793386,0.0600937281812397,0.48702678080222206,-0.2764163734674189,0.02793674417862091,-0.0006144354155783183,-0.12960859274306424,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,EWall_b3dg,W,50.0,FIN,1.25,4,0.7173808341414598,0.7150403020174831,0.008051870798141625,0.039672038621598515,0.3919779162141605,-0.2478138439657238,0.01435114608230581,-0.0005744389009222917,-0.09242313793373247,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,EWall_b3dg,W,50.0,RAW,1.5,4,0.718298717296971,0.7150403020174831,0.007059851544819362,0.046153186898278076,0.39237321759483845,-0.2909214376358137,0.02083229435898537,-0.00017913752024434348,-0.13553073160382234,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,RULESV2,M,0.0,FIN,1.25,4,1.030600298395982,1.0275234080819142,0.006858568679429133,0.0672971983162518,0.6015967672487983,-0.26917288282027496,0.025799577299529197,0.002702724119336364,-0.10079336216275858,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,RULESV2,M,0.0,RAW,1.5,4,1.0325059644213725,1.0275234080819142,0.008137764520232516,0.07976919826763784,0.6039769577046772,-0.31628246567136564,0.038271577250915234,0.005082914575215258,-0.14790294501384926,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,RULESV2,M,10.0,FIN,1.25,4,1.0067146262054822,1.0035265118463295,0.006841503781802261,0.06437846682547499,0.5789066009555819,-0.27255803673858703,0.02459527028065822,0.002730423827973727,-0.10187768009964582,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,RULESV2,M,10.0,RAW,1.5,3,1.008635918195345,1.0035265118463295,0.008493761335015115,0.07622542719185166,0.5812700949736269,-0.32009606987603356,0.03644223064703489,0.005093917846018758,-0.14941571323709235,False,False,False,False,False,False,0.036280008883579296,0.5446624091592769,-0.14161687822607494
small,RULESV2,M,25.0,FIN,1.25,3,0.9708186910256003,0.9674627962447907,0.007085522876593808,0.06001399969732901,0.5448117307391999,-0.27760801456411444,0.022797620542139407,0.002772080544145794,-0.10348767581365315,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,RULESV2,M,25.0,RAW,1.5,3,0.9727636340697268,0.9674627962447907,0.00903046592072032,0.07092963074637071,0.5471498283194858,-0.325778835089118,0.033713251591181104,0.005110178124431708,-0.1516584963386567,False,False,False,False,False,False,0.032156984002618794,0.4876412162178004,-0.14680778072435463
small,RULESV2,M,50.0,FIN,1.25,3,0.9108412111030784,0.9072035491121534,0.007946065918931322,0.052776098431704055,0.4878529896206107,-0.2859511435462707,0.019824925766332768,0.0028416957292661804,-0.10612743635703448,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,RULESV2,M,50.0,RAW,1.5,3,0.9128260878124048,0.9072035491121534,0.009930942628257777,0.0621560253969764,0.490147879373665,-0.3351505624722898,0.029204852731605113,0.005136585482320488,-0.15532685528305357,False,False,False,False,False,False,0.025320892539292705,0.3925523551150828,-0.15539070603199134
small,RULESV2,W,0.0,FIN,1.25,5,0.9167100627717568,0.9150604141901355,0.007894886468570395,0.06285223177286992,0.5811852243597248,-0.22202997612650865,0.023814597701251383,-0.001471650791369905,-0.08389095653640355,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
small,RULESV2,W,0.0,RAW,1.5,6,0.9177933596867627,0.9150604141901355,0.004479386132197671,0.07421585117571827,0.5816094042825287,-0.2616193899079803,0.03517821710409974,-0.0010474708685659362,-0.12348037031787518,False,False,False,False,False,False,0.03903763407161853,0.5826568751510947,-0.1381390195901051
