panel,N,H,cost_bps,cap,mean_nsel,turnover,drag_pp,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,dd_margin_pp,cagr_margin_pp
U56,5,21,0.0,INF,4.731832139201638,8.05261133560521,0.0,0.17536444078511448,0.9592315935593768,-0.2522056269174341,1.1499554313798575,0.8174787799315857,0.18673612688632168,1.112399028794092,-0.17005622292044287,0.16608491036959117,0.8624023976676887,-0.2522056269174342,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-4.990208626371265,6.968828305968088
U56,5,21,5.0,INF,4.731832139201638,8.05261133560521,0.4026305667802605,0.17064716611782815,0.9377318369492382,-0.2532324895432687,1.1276708020351156,0.7964155517081067,0.1823326541435295,1.0902878169734533,-0.1712422348520506,0.1611142103378298,0.8412104104012997,-0.25323248954326893,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.092894888954727,6.497100839239456
U56,5,21,10.0,INF,4.731832139201638,8.05261133560521,0.805261133560521,0.16594738081423888,0.9161981013498406,-0.2544832466951876,1.105328631450365,0.7753316021673687,0.17794401993471598,1.068117656533968,-0.17242689901953856,0.15616330252569188,0.8199971322252426,-0.2544832466951873,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.217970604146618,6.027122308880529
U56,5,21,15.0,INF,4.731832139201638,8.05261133560521,1.2078917003407814,0.16126502515124885,0.8946325596165553,-0.25576544293200476,1.0829318553596783,0.7542286346883464,0.17357017907286032,1.045891426718131,-0.17361021661176557,0.1512321134773893,0.7987643402583633,-0.2557654429320051,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.346190227828332,5.558886742581526
U56,5,21,20.0,INF,4.731832139201638,8.05261133560521,1.610522267121042,0.15660003959299496,0.8730373945331186,-0.25704607420030645,1.0604834335058655,0.7331083568084905,0.1692110864946521,1.023612032547033,-0.17479218881679282,0.1463205699906176,0.777513815676265,-0.2570460742003069,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.474253354658501,5.092388186756136
U56,5,21,25.0,INF,4.731832139201638,8.05261133560521,2.0131528339013025,0.15195236479031715,0.8514147977071027,-0.2583251417620104,1.037986347687086,0.711972479533307,0.16486669726019665,1.0012824029281309,-0.1759728168218777,0.14142859911574623,0.7562473429652001,-0.2583251417620094,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.602160110828894,4.627620706488356
U56,5,21,30.0,INF,4.731832139201638,8.05261133560521,2.415783400681563,0.1473219415802165,0.8297669684580928,-0.25960264687842916,1.0154435997774167,0.6908227166440943,0.16053696655270522,0.9789054887336267,-0.1771521018134805,0.13655612815500984,0.7349667091744517,-0.25960264687842827,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.729910622470771,4.16457838547829
U56,5,21,40.0,INF,4.731832139201638,8.05261133560521,3.221044534242084,0.1381126142133715,0.7864044418180005,-0.26215297481763633,0.9702332135269587,0.6484883988664567,0.1519213020651955,0.9340217082184834,-0.17950664749807888,0.1268693964393699,0.6923701148756881,-0.2621529748176362,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-5.984943416391489,3.2436456487937915
U56,5,21,50.0,INF,4.731832139201638,8.05261133560521,4.026305667802605,0.12897158789148988,0.7429675208273921,-0.2646970680963272,0.9248766147024716,0.606119142882203,0.14336373694854765,0.8889846626856888,-0.18185583534628402,0.11725979826829125,0.6497383519997951,-0.26469706809632676,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-6.239352744260576,2.3295430166056286
U56,5,21,75.0,INF,4.731832139201638,8.05261133560521,6.0394585017039075,0.10641478392662651,0.6341663070396922,-0.2710300907054466,0.8110067155677411,0.5001332536552411,0.12222168968039226,0.7758806794244362,-0.1877054265016418,0.09356951415260473,0.5430989262509458,-0.27103009070544704,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-6.872655005172515,0.07386262011929157
U56,5,21,100.0,INF,4.731832139201638,8.05261133560521,8.05261133560521,0.08427474109928546,0.5252883066778957,-0.2950385970078775,0.6967620158027484,0.3942284397511927,0.1014350750045021,0.6623515463553835,-0.20137077284157934,0.07034890751390477,0.4365513799140395,-0.2950385970078817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.273505635415605,-2.140141662614814
U56,5,63,0.0,INF,4.733879222108495,4.695650270626428,0.0,0.19605452437944004,1.0358186432686403,-0.26256982221011804,1.2474246772741415,0.8893030476692952,0.2081849162872118,1.2222647688040331,-0.19183086556067486,0.1861600472099454,0.9238830862873151,-0.26256982221011826,True,True,True,False,True,False,False,False,True,False,True,False,False,False,-6.02662815563966,9.037836665400645
U56,5,63,5.0,INF,4.733879222108495,4.695650270626428,0.23478251353132137,0.1932554590213038,1.02358262697102,-0.26260806258670455,1.2345270727957032,0.8773773275341954,0.20562267407464763,1.2095129134768816,-0.19284297143478635,0.18316983429402467,0.911846279519399,-0.26260806258670477,True,True,True,False,True,False,False,False,True,False,True,False,False,False,-6.030452193298311,8.757930129587022
U56,5,63,10.0,INF,4.733879222108495,4.695650270626428,0.46956502706264275,0.19046169527761125,1.0113156184927041,-0.2626463015129019,1.2215893273556029,0.8654260010394765,0.2030648352001574,1.1967236175851375,-0.19385426881155832,0.18018573430424678,0.8997819838538258,-0.2626463015129019,True,True,True,False,True,False,False,False,True,False,True,False,False,False,-6.034276085918047,8.478553755217765
U56,5,63,15.0,INF,4.733879222108495,4.695650270626428,0.7043475405939641,0.1876732251535571,0.9990186538296073,-0.26268453898874466,1.2086126573824363,0.8534500114417913,0.20051139361110648,1.1838980485830666,-0.1948647580498093,0.17720773730208128,0.887691176390444,-0.26268453898874455,True,True,True,False,True,False,False,False,True,False,True,False,False,False,-6.038099833502322,8.199706742812351
