panel,rung,tie,dp,n,CAGR,Sharpe,MaxDD,H1,H2,oos_Sharpe,oos_CAGR,oos_MaxDD,p4a,p4b,is_Sharpe
U56,10,ALPHA,dp6,5,0.3031867769331187,1.1151234861301758,-0.3653165567577391,1.2577060526141015,1.0343227909133772,1.0426433394163717,0.3080422056138956,-0.3653165567577392,False,False,1.258760061273737
U56,10,ALPHA,dp6,10,0.2227040346935074,1.0765758812869595,-0.3011406269037886,1.1532998523803446,1.0322438464112373,1.0639897019364564,0.239286954562131,-0.30114062690378873,False,False,1.1111652839918211
U56,10,ALPHA,dp6,20,0.2030799659832867,1.1572258190955311,-0.2832446389609806,1.2629253790626889,1.0876265431275218,1.1549499443723517,0.2189360479890008,-0.28324463896098073,False,False,1.1727542379622902
U56,10,ALPHA,FULL,5,0.3037513474544331,1.1166655150602118,-0.3653165567577392,1.2514804325517193,1.0414439388145047,1.049307128235805,0.3106394320036212,-0.3653165567577391,False,False,1.2519349514312323
U56,10,ALPHA,FULL,10,0.22305532619143342,1.0780054953165965,-0.30114062690378873,1.1534175238292372,1.0347555252588916,1.0676346828241663,0.24031876620201764,-0.30114062690378884,False,False,1.1093153326563074
U56,10,ALPHA,FULL,20,0.2032053808051526,1.158011518930829,-0.2832446389609806,1.2613732538312372,1.0901755018946853,1.1574362591397502,0.21942090562696914,-0.2832446389609806,False,False,1.1709877655812002
U56,10,SPREAD,dp0,5,0.17816731631949168,1.1084587920316027,-0.2607753168372057,1.1440414697328236,1.0909109409685056,1.1536430585574233,0.1997013286811098,-0.26077531683720556,False,False,1.052412162775759
U56,10,SPREAD,dp0,10,0.18477537548965528,1.1199619247350745,-0.26814545212758456,1.15001990058523,1.103831213601487,1.164544189437757,0.20468289148142094,-0.26814545212758467,False,False,1.0637664727360077
U56,10,SPREAD,dp0,20,0.20470126668796862,1.1627215058376172,-0.29927360102334777,1.1641243150618121,1.168532296937353,1.2211797316707742,0.2270530566548068,-0.29927360102334777,False,False,1.0874407162504829
U56,10,SPREAD,dp1,5,0.2400639421022952,1.0006370050274986,-0.36330290712812485,1.0879834631810672,0.9559651435918831,0.9678352299672309,0.253637131353718,-0.36330290712812485,False,False,1.074453284068224
U56,10,SPREAD,dp1,10,0.2066372141498536,1.0634509590602022,-0.277082242624221,1.167829380421261,0.997216177233104,1.044129469011431,0.22007988677263524,-0.27708224262422065,False,False,1.107541163452609
U56,10,SPREAD,dp1,20,0.1965102911422747,1.1546077944159172,-0.27726821298249305,1.2113122855283127,1.1200420870499763,1.1884207296399254,0.21761180095152333,-0.27726821298249327,False,False,1.1151633611936673
U56,10,SPREAD,dp2,5,0.29225852669631003,1.0963057564630565,-0.36531655675773933,1.2240331375877178,1.0245992538885513,1.0319554622920715,0.29917323104177473,-0.3653165567577392,False,False,1.2250793888941296
U56,10,SPREAD,dp2,10,0.21789983078102915,1.0640857666984533,-0.3011406269037885,1.1576153689397883,1.0069067228463982,1.042444085851304,0.2316575680189068,-0.30114062690378873,False,False,1.1124578610302087
U56,10,SPREAD,dp2,20,0.20495016796690968,1.1708050084299624,-0.27907360135939696,1.268142032911817,1.107394460563452,1.1739704336041932,0.22199472169584222,-0.2790736013593965,False,False,1.178114148856588
U56,10,SPREAD,dp3,5,0.2958939233243667,1.1025636586035856,-0.3653165567577392,1.2276841338510762,1.032923197694276,1.0411027030115652,0.30413299228790924,-0.3653165567577391,False,False,1.2267298552768768
U56,10,SPREAD,dp3,10,0.2230639787118276,1.0803983479997512,-0.30114062690378873,1.1750057722727487,1.0224701344219937,1.0575473473948076,0.2368847708685866,-0.30114062690378873,False,False,1.1306368105359268
U56,10,SPREAD,dp3,20,0.20512876996715135,1.170474907509067,-0.27891261050570093,1.2660858116027014,1.1084904468720131,1.177953252399298,0.22319632303717096,-0.27891261050570093,False,False,1.171526686334267
U56,10,SPREAD,dp4,5,0.29899470066933964,1.1110471051004533,-0.365316556757739,1.2457507438503523,1.0342224222870182,1.0423156943498733,0.3046177748030996,-0.365316556757739,False,False,1.2465735479242344
U56,10,SPREAD,dp4,10,0.22269442541088647,1.0785168778614527,-0.3011406269037885,1.170935313884075,1.0221172947442525,1.0572067679525652,0.2368326881327687,-0.30114062690378873,False,False,1.1262445462180355
U56,10,SPREAD,dp4,20,0.2051372784407648,1.170334317895273,-0.27891261050570115,1.2665189769794065,1.107818979756747,1.177321001223986,0.22305942117033672,-0.27891261050570104,False,False,1.1720500302779926
U56,10,SPREAD,dp6,5,0.29899470066933964,1.1110471051004533,-0.365316556757739,1.2457507438503523,1.0342224222870182,1.0423156943498733,0.3046177748030996,-0.365316556757739,False,False,1.2465735479242344
U56,10,SPREAD,dp6,10,0.22269442541088647,1.0785168778614527,-0.3011406269037885,1.170935313884075,1.0221172947442525,1.0572067679525652,0.2368326881327687,-0.30114062690378873,False,False,1.1262445462180355
U56,10,SPREAD,dp6,20,0.20505031164574206,1.1697663079668263,-0.27891261050570093,1.2651342550644191,1.107818979756747,1.177321001223986,0.22305942117033672,-0.27891261050570104,False,False,1.1705950619948984
U56,10,SPREAD,FULL,5,0.30133522974048654,1.1164180447039804,-0.3653165567577392,1.2461537699379854,1.043760133181282,1.0511630093868287,0.30868473166799815,-0.365316556757739,False,False,1.2470201122768352
U56,10,SPREAD,FULL,10,0.22279200054940507,1.0786013328593667,-0.3011406269037884,1.1699845785179948,1.02305380837863,1.0577750213099018,0.23709249522555842,-0.3011406269037886,False,False,1.1256469809283947
U56,10,SPREAD,FULL,20,0.20510953595832726,1.1695886057275189,-0.27967446268793483,1.2590112973109722,1.1124128012853745,1.18129881971452,0.22410135811915066,-0.27967446268793494,False,False,1.164396384334461
U56,25,ALPHA,dp0,5,0.2279580024569965,1.0597860577423237,-0.31992883042278464,1.0407479516096685,1.0802816619061957,1.1041726094760058,0.24977282571671666,-0.31992883042278397,False,False,1.0031005187050883
U56,25,ALPHA,dp0,10,0.15290651025611002,0.8996877196666874,-0.2759212357518378,0.919090924201326,0.8862967442929085,0.9349060807128005,0.16569194095080797,-0.2759212357518379,False,False,0.8548336909355014
U56,25,ALPHA,dp0,20,0.19605695107756427,1.1173891908602531,-0.28037472582451395,1.1576799330227383,1.0980846491088871,1.1504143114110186,0.21838236418509038,-0.28037472582451395,False,False,1.0798704788718858
U56,25,ALPHA,dp1,5,0.24230676007735585,0.9483224685852827,-0.36551813968602054,1.027075330167791,0.9056314573718055,0.9141742447667788,0.2526586810594811,-0.3655181396860203,False,False,1.0197534444823635
U56,25,ALPHA,dp1,10,0.18408511097880553,0.9177880951168496,-0.30032005394109806,1.039579654212919,0.8360988970778171,0.8772549000935677,0.18882331970658428,-0.3003200539410984,False,False,0.9917433787073777
U56,25,ALPHA,dp1,20,0.1928761082419319,1.102235791226912,-0.2849888403208837,1.152805862947907,1.075448787500356,1.1431736427091965,0.21753184998221942,-0.2849888403208839,False,False,1.0538253213480668
U56,25,ALPHA,dp2,5,0.25759322244759253,0.9830889577374421,-0.36551813968602054,1.1199146119886048,0.9032284342471744,0.910380242651313,0.2568605892126108,-0.3655181396860203,False,False,1.1231711172948498
U56,25,ALPHA,dp2,10,0.18811794328409537,0.9382170962185179,-0.3025946895095002,1.0042864038022432,0.90050196231014,0.9330817638330813,0.20321485551676166,-0.3025946895095002,False,False,0.9598143942238458
U56,25,ALPHA,dp2,20,0.18055343466612483,1.0472516444165598,-0.2865183788738196,1.1484266072817693,0.9799664280636525,1.044070500409072,0.19410130557838823,-0.2865183788738198,False,False,1.062948565807348
U56,25,ALPHA,dp3,5,0.26273883534651543,0.9984778900553458,-0.3655181396860203,1.1153773860578238,0.9338671579136,0.9390298924558976,0.26780191927232777,-0.3655181396860204,False,False,1.1181832913879508
U56,25,ALPHA,dp3,10,0.19141978784200497,0.9514331481287922,-0.30259468950949997,1.0105103868666139,0.9190684460053298,0.9488081179237188,0.2074407402571985,-0.3025946895095003,False,False,0.969200297681865
U56,25,ALPHA,dp3,20,0.18104615627275455,1.0500995703854865,-0.28487790718024386,1.1421220662030456,0.9900071809195018,1.0565251897862584,0.19676481028696724,-0.2848779071802442,False,False,1.0517146513686861
U56,25,ALPHA,dp4,5,0.2634325811994538,1.0005245500861881,-0.3655181396860201,1.1199596715650033,0.9341358600985223,0.9392803386873446,0.2679050680734001,-0.3655181396860204,False,False,1.1232094731991757
U56,25,ALPHA,dp4,10,0.1912014974863061,0.9503156610454698,-0.3025946895095001,1.0092013977344187,0.9180363359065963,0.9478347319161381,0.20721109487581657,-0.3025946895095003,False,False,0.967797243411721
U56,25,ALPHA,dp4,20,0.1810224159574212,1.0500113936506652,-0.2848779071802441,1.1410596467227205,0.9907028510546062,1.0571773085475686,0.19691045756913472,-0.2848779071802441,False,False,1.050551169109494
U56,25,ALPHA,dp6,5,0.2634325811994538,1.0005245500861881,-0.3655181396860201,1.1199596715650033,0.9341358600985223,0.9392803386873446,0.2679050680734001,-0.3655181396860204,False,False,1.1232094731991757
U56,25,ALPHA,dp6,10,0.1912014974863061,0.9503156610454698,-0.3025946895095001,1.0092013977344187,0.9180363359065963,0.9478347319161381,0.20721109487581657,-0.3025946895095003,False,False,0.967797243411721
U56,25,ALPHA,dp6,20,0.1810224159574212,1.0500113936506652,-0.2848779071802441,1.1410596467227205,0.9907028510546062,1.0571773085475686,0.19691045756913472,-0.2848779071802441,False,False,1.050551169109494
U56,25,ALPHA,FULL,5,0.26376605456309465,1.001445694301716,-0.36551813968602076,1.1131913323463043,0.9405790198229296,0.9453093721901757,0.2701827024351431,-0.3655181396860204,False,False,1.115787426989934
U56,25,ALPHA,FULL,10,0.1915022608919572,0.951574892213014,-0.3025946895095003,1.0087356290533187,0.920690533386497,0.9514820929855516,0.20821405892707423,-0.3025946895095002,False,False,0.9655033338346424
U56,25,ALPHA,FULL,20,0.18118444418706403,1.0509747030877472,-0.2848779071802441,1.139881390333973,0.9932928303960357,1.0596999701981378,0.19740374838124586,-0.2848779071802441,False,False,1.0491884243585832
U56,25,SPREAD,dp0,5,0.15512774122466189,0.9841257815901074,-0.2637348890996296,1.0060273478929147,0.9763759049961632,1.0389826398454094,0.17657560613977563,-0.2637348890996297,False,False,0.9133361284923275
U56,25,SPREAD,dp0,10,0.16039570643581502,0.9917793323321625,-0.2727244298428325,1.014388424896571,0.9808302245361137,1.0419261426388569,0.17962526616560082,-0.27272442984283285,False,False,0.9272260432425788
U56,25,SPREAD,dp0,20,0.18158282346574817,1.050065901419324,-0.30217393066016485,1.043596261653731,1.0618613553429264,1.114110313878628,0.20364156029192948,-0.30217393066016485,False,False,0.9669304453377278
U56,25,SPREAD,dp1,5,0.19087631863315035,0.8353957189385417,-0.3640208058010821,0.8823269609323114,0.8171090010110652,0.8256877533048937,0.2060756822056522,-0.3640208058010822,False,False,0.8688313619538147
U56,25,SPREAD,dp1,10,0.1661475302521469,0.8878227705198803,-0.279218744927637,0.9639023380460472,0.8410893131355801,0.8870948178540271,0.18012170733698585,-0.2792187449276371,False,False,0.9013911481787584
U56,25,SPREAD,dp1,20,0.1709293283043214,1.02531366297037,-0.2793098324166735,1.0617922054908762,1.005838469311638,1.073536557074408,0.19284637997015674,-0.27930983241667384,False,False,0.9643061249537371
U56,25,SPREAD,dp2,5,0.24974594118425775,0.9706711400829878,-0.3655181396860202,1.0751118850057173,0.9134335346359108,0.9176809041252902,0.25587800047562825,-0.36551813968602054,False,False,1.0781763074103035
U56,25,SPREAD,dp2,10,0.18413221109118627,0.9270291040669298,-0.3025946895095002,1.0012659316715065,0.8827917712515599,0.9167638069821876,0.19743525324341427,-0.3025946895095003,False,False,0.9561420983644002
U56,25,SPREAD,dp2,20,0.18136254328563095,1.0556690879878845,-0.28094577819626965,1.1384581020379598,1.0024427169677679,1.0681998042022425,0.19827709180748343,-0.280945778196269,False,False,1.0481037679893253
U56,25,SPREAD,dp3,5,0.2545186116651379,0.9813550462817601,-0.3655181396860204,1.0829980681199618,0.9264115998154349,0.9314523560818491,0.26218337529544056,-0.36551813968602065,False,False,1.0840619010930457
U56,25,SPREAD,dp3,10,0.1904883599569871,0.9494866263256455,-0.3025946895095001,1.0238890853471891,0.9053256526330307,0.9384644233774204,0.20414519363109296,-0.3025946895095001,False,False,0.9799173312005284
U56,25,SPREAD,dp3,20,0.18231731415069352,1.0593003377497128,-0.2806387762519208,1.1404511101580765,1.0074745082413277,1.0761600992256657,0.2003136897551805,-0.28063877625192046,False,False,1.045486058193301
U56,25,SPREAD,dp4,5,0.25784381922687905,0.9908697017179158,-0.36551813968602054,1.1036055204681785,0.9276992991932472,0.9326548109273377,0.26264685393232434,-0.36551813968602065,False,False,1.1066884678881523
U56,25,SPREAD,dp4,10,0.19027307465391963,0.9482505242384092,-0.3025946895095001,1.021137880928101,0.9051260267254881,0.9382676534787033,0.20412828778803238,-0.3025946895095001,False,False,0.9769663995191404
U56,25,SPREAD,dp4,20,0.1824004574893785,1.0595479306186777,-0.280638776251921,1.1413183964593665,1.0071666311749838,1.0758690889388516,0.20025395014030312,-0.28063877625192046,False,False,1.0464805387341802
U56,25,SPREAD,dp6,5,0.25784381922687905,0.9908697017179158,-0.36551813968602054,1.1036055204681785,0.9276992991932472,0.9326548109273377,0.26264685393232434,-0.36551813968602065,False,False,1.1066884678881523
U56,25,SPREAD,dp6,10,0.19027307465391963,0.9482505242384092,-0.3025946895095001,1.021137880928101,0.9051260267254881,0.9382676534787033,0.20412828778803238,-0.3025946895095001,False,False,0.9769663995191404
U56,25,SPREAD,dp6,20,0.18231846802111717,1.0590127795862485,-0.2806387762519206,1.140019034828131,1.0071666311749838,1.0758690889388516,0.20025395014030312,-0.28063877625192046,False,False,1.0451176333374002
U56,25,SPREAD,FULL,5,0.2603529749315183,0.9971452674547352,-0.3655181396860203,1.1039168542484934,0.9388312830060774,0.9430048093944956,0.26706174303211827,-0.3655181396860204,False,False,1.107032985280607
U56,25,SPREAD,FULL,10,0.19052868938519385,0.949047327489743,-0.3025946895095001,1.021161883108518,0.9065868535694327,0.9392100675804693,0.20446908466353175,-0.3025946895095001,False,False,0.9776016481197402
U56,25,SPREAD,FULL,20,0.18252577937210046,1.0596331385448354,-0.28134427572467324,1.1346625612725285,1.012590026410772,1.0807341019832926,0.2014581473637358,-0.28134427572467324,False,False,1.0395844907030167
B136,10,-,SPY,0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,
B136,10,-,RULESv2,0,0.0803031894255104,1.1057901818007876,-0.1224079386020801,1.2290677258478542,0.9843850631086558,1.1185082795688428,0.07983337481604313,-0.12240793860207999,False,False,
B136,25,-,SPY,0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,
B136,25,-,RULESv2,0,0.07704992234239327,1.0639810341503693,-0.1228487970108898,1.1905864581466719,0.9393033946163352,1.0740236940215926,0.07643420182382155,-0.12284879701089024,False,False,
B136,10,ALPHA,dp0,5,0.21649771689698483,0.9921459526722515,-0.2970243883619348,1.0047229858696962,0.9936034430285386,1.0694526458391436,0.25464190940616716,-0.29702438836193423,False,False,0.8894236657430815
B136,10,ALPHA,dp0,10,0.2084737435747135,1.019867755300022,-0.32288238175436923,1.1483493073235778,0.9160956849776161,1.00728450751227,0.21518525666669008,-0.32288238175436834,False,False,1.0405101247175732
B136,10,ALPHA,dp0,20,0.18446209524819146,1.0504493985725727,-0.28313849959701387,1.1661130974228742,0.9441736298528017,1.0253314968775824,0.18043252436232105,-0.283138499597014,False,False,1.081157191144665
B136,10,ALPHA,dp1,5,0.29563913301758493,1.0284706891378463,-0.378127124621099,1.3418785331848155,0.8266823915022538,0.877468365736855,0.26419548038696505,-0.3781271246211002,False,False,1.3027744859126416
B136,10,ALPHA,dp1,10,0.2165497095299287,0.9415615918827237,-0.35356077180255885,1.1873531564376587,0.7718438136216514,0.8420374125670257,0.20473358151333398,-0.3535607718025593,False,False,1.1114386624781174
B136,10,ALPHA,dp1,20,0.19675472557312612,0.9932097875450617,-0.3095171099767271,1.134629318360749,0.8849990902282364,0.9667725054852462,0.20217987859751219,-0.309517109976727,False,False,1.0368019786761822
B136,10,ALPHA,dp2,5,0.28561115796930836,0.9933343049966757,-0.3759150327969617,1.1940126116356458,0.8710895210895758,0.9242714425874086,0.28676076276887796,-0.3759150327969617,False,False,1.132271220410403
B136,10,ALPHA,dp2,10,0.23400425729529628,0.9889074973848343,-0.3353597352065135,1.3044017588121093,0.7715788297471032,0.8470654565229175,0.21012028481585587,-0.3353597352065141,False,False,1.2292446436187923
B136,10,ALPHA,dp2,20,0.19852466500627397,0.9985383095620551,-0.30952574774790964,1.17743030981948,0.8627890003307143,0.9400440772293447,0.19668709020066877,-0.30952574774790964,False,False,1.0896223140209982
B136,10,ALPHA,dp3,5,0.28752704261582807,0.9947865406945554,-0.37591503279696137,1.1680598367753512,0.89222504466982,0.9386200163691644,0.29428934607340906,-0.3759150327969617,False,False,1.1129260551742355
B136,10,ALPHA,dp3,10,0.2317753259187001,0.9836082375749529,-0.33518447276204477,1.2878530217602204,0.772849419516579,0.8480551077230947,0.20958138271148763,-0.3351844727620452,False,False,1.2121838545108266
B136,10,ALPHA,dp3,20,0.19824373529301753,0.9974876955840611,-0.3102397258848343,1.1645278125971437,0.8705994005932335,0.947521471806514,0.19837722483716047,-0.3102397258848346,False,False,1.0758726735712976
B136,10,ALPHA,dp4,5,0.2853179853518293,0.9894019384789331,-0.3759150327969615,1.1591789311799743,0.8896361374297811,0.9361949825795121,0.29324738666953776,-0.3759150327969617,False,False,1.1030715511114735
B136,10,ALPHA,dp4,10,0.23148033425521874,0.9826702518606221,-0.3351844727620453,1.285307392056139,0.7731727246513284,0.8483575218941019,0.2096800244581174,-0.335184472762045,False,False,1.209387324725312
B136,10,ALPHA,dp4,20,0.19695437401660754,0.9920416105770395,-0.31023972588483417,1.156622017837046,0.867123408647705,0.9442494628617513,0.1975630203447165,-0.3102397258848343,False,False,1.0673049580981966
B136,10,ALPHA,dp6,5,0.2853179853518293,0.9894019384789331,-0.3759150327969615,1.1591789311799743,0.8896361374297811,0.9361949825795121,0.29324738666953776,-0.3759150327969617,False,False,1.1030715511114735
B136,10,ALPHA,dp6,10,0.23165536723036895,0.9832614495378581,-0.335184472762045,1.286707470498524,0.7731727246513284,0.8483575218941019,0.2096800244581174,-0.335184472762045,False,False,1.2109125392916023
B136,10,ALPHA,dp6,20,0.19684137898621135,0.9914779703265179,-0.3102397258848344,1.1552774154659693,0.867123408647705,0.9442494628617513,0.1975630203447165,-0.3102397258848343,False,False,1.0658819616857447
B136,10,ALPHA,FULL,5,0.2838776416637212,0.9861037079537444,-0.3759150327969617,1.157813269157195,0.884784449842392,0.9287262931889366,0.28981636056852134,-0.3759150327969616,False,False,1.1063691772657647
B136,10,ALPHA,FULL,10,0.23226049648178093,0.984968990355371,-0.3351844727620453,1.286707470498524,0.7764176224917289,0.8513368976096489,0.21076504774391114,-0.335184472762045,False,False,1.2109125392916023
B136,10,ALPHA,FULL,20,0.19688640928039702,0.991632251388575,-0.3102397258848345,1.1559389155578252,0.8668510138543856,0.9439930275407283,0.1974992164081093,-0.3102397258848343,False,False,1.0666093431965022
B136,10,SPREAD,dp0,5,0.16677956227956958,1.0488933282983959,-0.2699256550159007,1.1262475220828354,0.983724490885783,1.0697967917609459,0.17510886164155726,-0.2699256550159004,False,False,1.0227992515106543
B136,10,SPREAD,dp0,10,0.16871036345834622,1.0455768210219132,-0.2699256550159006,1.1148372249987117,0.983724490885783,1.0697967917609459,0.17510886164155726,-0.2699256550159004,False,False,1.0154314893251781
B136,10,SPREAD,dp0,20,0.17663783550968493,1.0498284830627929,-0.28807071049044897,1.1084948723605625,0.9969684513228612,1.078075676812648,0.18334251351313813,-0.28807071049044874,False,False,1.0149361987862315
B136,10,SPREAD,dp1,5,0.2385613287979551,0.9594000717989561,-0.3560780740699646,1.263684996351487,0.7665273680825258,0.8503421226552921,0.226335198987466,-0.35607807406996483,False,False,1.1668612264201403
B136,10,SPREAD,dp1,10,0.2009429562138465,0.9380927299902708,-0.3334162281803318,1.155265299870011,0.7764506327032901,0.8572490803633203,0.19295729615494306,-0.3334162281803318,False,False,1.0670267644863876
B136,10,SPREAD,dp1,20,0.19383394281616773,1.0237240731355721,-0.30463698916612314,1.159542778394273,0.9172208792956071,1.0077160048603486,0.20058757708391162,-0.30463698916612303,False,False,1.05059348904397
B136,10,SPREAD,dp2,5,0.284915417668671,1.0007085240672768,-0.3759150327969616,1.1904010290395517,0.887469611664646,0.9323151016646242,0.287107168151032,-0.3759150327969616,False,False,1.139759109053342
B136,10,SPREAD,dp2,10,0.2271576826309767,0.9746616386408459,-0.33379663710747853,1.272748866400734,0.7683196205257375,0.8468276622595204,0.20759237888695004,-0.3337966371074781,False,False,1.191525123377875
B136,10,SPREAD,dp2,20,0.19854134742933405,1.0047573827492997,-0.3106543340441361,1.186850469611217,0.8654644495579271,0.9465786153395725,0.19661237101235463,-0.31065433404413645,False,False,1.0946166175478014
B136,10,SPREAD,dp3,5,0.28499776688608414,0.9902671316488733,-0.3759150327969616,1.1644538131852278,0.8869899196015258,0.9344560762105459,0.29168727199978206,-0.3759150327969616,False,False,1.107605546811653
B136,10,SPREAD,dp3,10,0.22887378314461748,0.9749034749641796,-0.3351844727620451,1.2727421245409447,0.7686317129099213,0.8411549418836318,0.20707076366891308,-0.3351844727620449,False,False,1.2003806383239883
B136,10,SPREAD,dp3,20,0.19846064963067778,1.0003096744116893,-0.3102397258848343,1.1700838042378237,0.8709764278632198,0.9492777295726524,0.19828647171297242,-0.3102397258848345,False,False,1.0800196136187774
B136,10,SPREAD,dp4,5,0.28398863253826856,0.9878198118765436,-0.3759150327969615,1.1653900938822443,0.8822201567957353,0.9299942659156398,0.28975430942529634,-0.3759150327969616,False,False,1.1085812671919013
B136,10,SPREAD,dp4,10,0.2296677978186743,0.9773644563624108,-0.3351844727620449,1.2738180504287784,0.7720920097139978,0.8443796496874386,0.20814325515196797,-0.3351844727620451,False,False,1.201597078825133
B136,10,SPREAD,dp4,20,0.1983296972307209,0.999399409636793,-0.3102397258848343,1.1705653290056264,0.8687287313759271,0.9471612482306482,0.19776228231832982,-0.3102397258848343,False,False,1.0806581033409355
B136,10,SPREAD,dp6,5,0.28372467248131206,0.9871163985255604,-0.3759150327969619,1.1636666922804253,0.8822201567957353,0.9299942659156398,0.28975430942529634,-0.3759150327969616,False,False,1.1066953023824833
B136,10,SPREAD,dp6,10,0.22981911235029484,0.9778714880468251,-0.3351844727620451,1.275009085892474,0.7720920097139978,0.8443796496874386,0.20814325515196797,-0.3351844727620451,False,False,1.2028965557318516
B136,10,SPREAD,dp6,20,0.19812881576295238,0.9985280210962476,-0.3102397258848343,1.16858253587515,0.8687287313759271,0.9471612482306482,0.19776228231832982,-0.3102397258848343,False,False,1.0785215766293266
B136,10,SPREAD,FULL,5,0.28401464529240195,0.9873453835642382,-0.3759150327969615,1.1630808096837966,0.8831643763954438,0.9291673169968641,0.2896375991659854,-0.3759150327969617,False,False,1.108803318984241
B136,10,SPREAD,FULL,10,0.23049202756053178,0.979674415910826,-0.335184472762045,1.27538561774647,0.7753502637191815,0.8473973069896206,0.20929692858261983,-0.3351844727620453,False,False,1.2032197925027874
B136,10,SPREAD,FULL,20,0.19821048053722912,0.998624056907247,-0.3102397258848344,1.1683118872569798,0.8691906731392638,0.9475532369487524,0.19793957642209126,-0.3102397258848343,False,False,1.0782433883859903
B136,25,ALPHA,dp0,5,0.1861818123176393,0.8786149463168238,-0.31710769670180605,0.8756291047247984,0.8911295209491458,0.9673277884673561,0.2244610545272432,-0.3171076967018054,False,False,0.7584729369508636
