panel,book,cost,instr,regime,mode,armed_frac,on_days,off_days,g_arm,g_ctl,g_matched,mu,match_gap,g_arm_on,g_arm_off,g_ctl_on,g_ctl_off,d_on_pub,d_off_pub,d_on_matched,d_off_matched,dSharpe_pub,dSharpe_matched
u56,V1u,10.0,g200-dg,spy200,always,0.17053390403243973,757,3682,0.7256651680361145,0.7498934888027835,0.7671180366004624,1.0229883949715164,1.3460820486699276e-05,0.6206259864117514,0.7472606760452515,0.7490489978795707,0.7500671117329496,-0.5367386260926003,-0.06138670698744939,-0.28562368698373186,-0.2954657452340475,-0.010641778937371615,-0.010569191588101545
u56,V1u,10.0,g200-dg,breadth20,always,0.08650596981302094,384,4055,0.7256651680361145,0.7498934888027835,0.7671180366004624,1.0229883949715164,1.3460820486699276e-05,0.5418117195386708,0.7430757042193495,0.7492842668815772,0.7499511808416843,-0.15347906720778637,-0.14140592682419165,0.1566465178623799,-0.3364424828255491,-0.010641778937371615,-0.010569191588101545
u56,V1u,10.0,g200-dg,hivol80,always,0.10858301419238567,482,3957,0.7256651680361145,0.7498934888027835,0.7671180366004624,1.0229883949715164,1.3460820486699276e-05,0.6297587309184901,0.7373474785467778,0.7502062739627773,0.7498553886139745,-0.1427980141908323,-0.14240797377809095,-0.38727466475606187,-0.28239970093152034,-0.010641778937371615,-0.010569191588101545
u56,V1u,10.0,g200-dg,spy200,cond,0.17053390403243973,757,3682,0.7272888612311091,0.7498934888027835,0.7688330578221316,1.0252773560084214,1.4831144364624294e-05,0.6226198931038587,0.7488082552757394,0.7490489978795707,0.7500671117329496,-0.5934765226495643,-0.05418307821746757,-0.31734370266935835,-0.31156920963133355,-0.011123647202626041,-0.011043717076712145
u56,V1u,10.0,g200-dg,breadth20,cond,0.08650596981302094,384,4055,0.7305310893622218,0.7498934888027835,0.7722576346296305,1.0298480063552675,1.7583660700482007e-05,0.5461196284412945,0.7479944681522678,0.7492842668815772,0.7499511808416843,-0.12977846983201177,-0.07746209241725156,0.27296651220463836,-0.33069403093940825,-0.005168288665350906,-0.0050736499640433586
u56,V1u,10.0,g200-dg,hivol80,cond,0.10858301419238567,482,3957,0.7364078777487267,0.7498934888027835,0.7784648855741932,1.038132662397624,2.2627828384025328e-05,0.6366061809267572,0.7485646677078347,0.7502062739627773,0.7498553886139745,-0.3911226548047602,-0.04032829590112023,-0.7964860298355136,-0.2725358323950112,-0.005687623054228763,-0.005566158816843525
u56,V1u,10.0,band3-dg,spy200,always,0.17053390403243973,757,3682,0.7328635507450268,0.7498934888027835,0.7747212635944477,1.0331361356901594,1.9577179283136736e-05,0.6618405796242678,0.7474655032541019,0.7490489978795707,0.7500671117329496,-0.5420733074675901,0.01109671424035766,-0.18002590463091256,-0.32631065598587206,-0.006307337731351281,-0.0062020735166886665
u56,V1u,10.0,band3-dg,breadth20,always,0.08650596981302094,384,4055,0.7328635507450268,0.7498934888027835,0.7747212635944477,1.0331361356901594,1.9577179283136736e-05,0.6137223004261659,0.7441459774090076,0.7492842668815772,0.7499511808416843,0.30633691646012823,-0.12012941253777018,0.7534916526030974,-0.40125677922199043,-0.006307337731351281,-0.0062020735166886665
u56,V1u,10.0,band3-dg,hivol80,always,0.10858301419238567,482,3957,0.7328635507450268,0.7498934888027835,0.7747212635944477,1.0331361356901594,1.9577179283136736e-05,0.6705369804499249,0.740455516093078,0.7502062739627773,0.7498553886139745,-0.06191105926526535,-0.08583529475716724,-0.4142077989714628,-0.2876187227802216,-0.006307337731351281,-0.0062020735166886665
u56,V1u,10.0,band3-dg,spy200,cond,0.17053390403243973,757,3682,0.7346533905391477,0.7498934888027835,0.7766117482235003,1.03565931775662,2.1114498507612822e-05,0.6634370903633158,0.7492950904938203,0.7490489978795707,0.7500671117329496,-0.51189136228679,-0.01839262695266616,-0.12225316417366035,-0.3814921571070527,-0.008271129380570952,-0.008157694651759195
u56,V1u,10.0,band3-dg,breadth20,cond,0.08650596981302094,384,4055,0.7381012217787957,0.7498934888027835,0.7802534354705488,1.040519811964335,2.4094400635221724e-05,0.6180256887580945,0.7494721230562185,0.7492842668815772,0.7499511808416843,0.2965735500806315,-0.02550191618288725,0.8434843263444471,-0.36926955313269544,0.0018644784252848101,0.0019937141057655428
u56,V1u,10.0,band3-dg,hivol80,cond,0.10858301419238567,482,3957,0.7409050396802292,0.7498934888027835,0.7832148803400086,1.044472424410296,2.6535639097269303e-05,0.6727248765726077,0.7492100279586911,0.7502062739627773,0.7498553886139745,-0.036308601629380995,-0.04380081841900682,-0.5089839655491624,-0.31461057091909683,-0.00311728022266744,-0.0029751427548165843
u56,V1u,10.0,abs12-dg,spy200,always,0.17053390403243973,757,3682,0.7109712091342857,0.7498934888027835,0.7515973224467849,1.0022739524229785,1.3070082726107657e-06,0.5956430172322797,0.7346820840038724,0.7490489978795707,0.7500671117329496,-0.14768711228558104,-0.14926431388530867,-0.12285912508122213,-0.1724188118538975,-0.005907486972202558,-0.005900389399192574
u56,V1u,10.0,abs12-dg,breadth20,always,0.08650596981302094,384,4055,0.7109712091342857,0.7498934888027835,0.7515973224467849,1.0022739524229785,1.3070082726107657e-06,0.5551032050153982,0.7257315823973319,0.7492842668815772,0.7499511808416843,1.490874347850066,-0.30428757023435676,1.5215328658128031,-0.32358052858314473,-0.005907486972202558,-0.005900389399192574
u56,V1u,10.0,abs12-dg,hivol80,always,0.10858301419238567,482,3957,0.7109712091342857,0.7498934888027835,0.7515973224467849,1.0022739524229785,1.3070082726107657e-06,0.6387964561507485,0.7197627762149187,0.7502062739627773,0.7498553886139745,0.29562998846802974,-0.2031549158876627,0.27143111734931286,-0.21700283585921257,-0.005907486972202558,-0.005900389399192574
u56,V1u,10.0,abs12-dg,spy200,cond,0.17053390403243973,757,3682,0.7231623427918318,0.7498934888027835,0.7644744234071472,1.019460099426517,1.1359179495462612e-05,0.5992317535574726,0.7486418256952564,0.7490489978795707,0.7500671117329496,-0.5257263468031217,-0.09037367800160245,-0.3131698932660942,-0.2885257285562554,-0.012611482380480044,-0.01255013855459286
u56,V1u,10.0,abs12-dg,breadth20,cond,0.08650596981302094,384,4055,0.7321510568366371,0.7498934888027835,0.7739687033565676,1.03213171515039,1.896703701087521e-05,0.5637255431625706,0.748100599931789,0.7492842668815772,0.7499511808416843,0.8305184823629204,-0.16197075269979816,1.2641065362008173,-0.4345769520095358,-0.00530264428405447,-0.005200628927617079
u56,V1u,10.0,abs12-dg,hivol80,cond,0.10858301419238567,482,3957,0.7375257350188136,0.7498934888027835,0.7796455934838914,1.0397085338393084,2.359532397844255e-05,0.6440924344497,0.7489067941227591,0.7502062739627773,0.7498553886139745,0.14986875417337786,-0.05142453054092287,-0.2722285251327233,-0.2932274679425511,-0.0018590133660488783,-0.0017324204667354959
u56,V1u,10.0,vol60-dg,spy200,always,0.17053390403243973,757,3682,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7490489978795707,0.7500671117329496,0.7490489978795707,0.7500671117329496,0.0,0.0,0.6247050656802493,-0.5818644561750019,0.0,0.0001838336674838681
u56,V1u,10.0,vol60-dg,breadth20,always,0.08650596981302094,384,4055,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7492842668815772,0.7499511808416843,0.7492842668815772,0.7499511808416843,0.0,0.0,0.7716614947009837,-0.48479437900902245,0.0,0.0001838336674838681
u56,V1u,10.0,vol60-dg,hivol80,always,0.10858301419238567,482,3957,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7502062739627773,0.7498553886139745,0.7502062739627773,0.7498553886139745,0.0,0.0,-0.6071297183167272,-0.3479622614828775,0.0,0.0001838336674838681
u56,V1u,10.0,vol60-dg,spy200,cond,0.17053390403243973,757,3682,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7490489978795707,0.7500671117329496,0.7490489978795707,0.7500671117329496,0.0,0.0,0.6247050656802493,-0.5818644561750019,0.0,0.0001838336674838681
u56,V1u,10.0,vol60-dg,breadth20,cond,0.08650596981302094,384,4055,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7492842668815772,0.7499511808416843,0.7492842668815772,0.7499511808416843,0.0,0.0,0.7716614947009837,-0.48479437900902245,0.0,0.0001838336674838681
u56,V1u,10.0,vol60-dg,hivol80,cond,0.10858301419238567,482,3957,0.7498934888027835,0.7498934888027835,0.7927085332110904,1.0571436666666245,3.447001867851185e-05,0.7502062739627773,0.7498553886139745,0.7502062739627773,0.7498553886139745,0.0,0.0,-0.6071297183167272,-0.3479622614828775,0.0,0.0001838336674838681
u56,V1u,10.0,stop15,spy200,always,0.17053390403243973,757,3682,0.7496444124432753,0.7498934888027835,0.7924454596535775,1.0567925374730762,3.424793122308589e-05,0.7484861716040226,0.7498825407201123,0.7490489978795707,0.7500671117329496,-0.20851194925308117,0.02757159410702413,0.41234938533724447,-0.5507174532155681,-0.0011692118895553216,-0.0009865394728496568
u56,V1u,10.0,stop15,breadth20,always,0.08650596981302094,384,4055,0.7496444124432753,0.7498934888027835,0.7924454596535775,1.0567925374730762,3.424793122308589e-05,0.748174736958166,0.7497835876310143,0.7492842668815772,0.7499511808416843,-0.4110508999598501,0.025035415413579003,0.35586114898667326,-0.4567802365598791,-0.0011692118895553216,-0.0009865394728496568
u56,V1u,10.0,stop15,hivol80,always,0.10858301419238567,482,3957,0.7496444124432753,0.7498934888027835,0.7924454596535775,1.0567925374730762,3.424793122308589e-05,0.7487671490386402,0.7497512714175067,0.7502062739627773,0.7498553886139745,-0.3851457149009537,0.03268013608787972,-0.9885510282212758,-0.313144195713109,-0.0011692118895553216,-0.0009865394728496568
u56,V1u,10.0,stop15,spy200,cond,0.17053390403243973,757,3682,0.7497975078407222,0.7498934888027835,0.7926071584791381,1.0570083598961582,3.4384422856414965e-05,0.7484861716040226,0.7500671117329496,0.7490489978795707,0.7500671117329496,-0.20851194925308117,0.0,0.4147119368513826,-0.5804866806707939,-0.003473522532086326,-0.0032901363553570206
u56,V1u,10.0,stop15,breadth20,cond,0.08650596981302094,384,4055,0.7497975078407222,0.7498934888027835,0.7926071584791381,1.0570083598961582,3.4384422856414965e-05,0.748174736958166,0.7499511808416843,0.7492842668815772,0.7499511808416843,-0.4110508999598501,0.0,0.3587803961043278,-0.4836465336960365,-0.003473522532086326,-0.0032901363553570206
