panel,arm,cost_bps,split,pick_c,pick_tol,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,turn_yr,beats_base_OOS,beats_spy_OOS
U56,LAZY-ALL,10.0,2017-11-10,0.02,0.3,1.3151887339533452,0.09079140176366685,1.0947440377808055,-0.12593882053582384,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.6603004217670196,False,True
U56,LAZY-KEEPEXIT,10.0,2017-11-10,0.02,0.4,1.4158870342526573,0.0753007076431842,1.0949625645681482,-0.11200358897838503,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.8614191160089566,False,True
U56,LAZY-ALL,25.0,2017-11-10,0.05,0.4,1.3040844017953057,0.08982922084811484,0.9926384798865959,-0.15004670022818656,0.08625120167901201,1.1432012948488115,-0.12092630671374749,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.43651729646231263,False,True
U56,LAZY-KEEPEXIT,25.0,2017-11-10,0.02,0.4,1.3956534199387083,0.07372189955506836,1.073611234105431,-0.11245972893878176,0.08625120167901201,1.1432012948488115,-0.12092630671374749,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.8614191160089566,False,True
U56,LAZY-ALL,50.0,2017-11-10,0.05,0.4,1.290041356884301,0.08848808362334815,0.9785433673433708,-0.15004670022818678,0.08119892928021288,1.0807131422584972,-0.12155429823435815,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.43651729646231263,False,True
U56,LAZY-KEEPEXIT,50.0,2017-11-10,0.02,0.4,1.361496243429568,0.07109432625224343,1.0377339466636344,-0.11340993010329825,0.08119892928021288,1.0807131422584972,-0.12155429823435815,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.8614191160089566,False,True
B136,LAZY-ALL,10.0,2017-11-10,0.03,0.4,1.349449291118236,0.06517249101765521,0.8130233568467465,-0.13372103006964198,0.07005652854058897,0.966907033404254,-0.12241069123223458,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.5246081882398769,False,False
B136,LAZY-KEEPEXIT,10.0,2017-11-10,0.08,0.3,1.379956386922868,0.05906905491033543,0.8351115457339919,-0.14008754453554806,0.07005652854058897,0.966907033404254,-0.12241069123223458,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.556054164306479,False,True
B136,LAZY-ALL,25.0,2017-11-10,0.03,0.4,1.3399827966663522,0.06418189083265458,0.8014111471420978,-0.13372103006964164,0.06654680936934598,0.9217420460009172,-0.12285153570594731,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.5246081882398769,False,False
B136,LAZY-KEEPEXIT,25.0,2017-11-10,0.08,0.3,1.369265647448344,0.05803452204442583,0.8213896836381889,-0.140214573572351,0.06654680936934598,0.9217420460009172,-0.12285153570594731,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.556054164306479,False,False
B136,LAZY-ALL,50.0,2017-11-10,0.03,0.4,1.323936555318522,0.06253154376232062,0.78192304588222,-0.13372103006964176,0.06072213358862055,0.8463794185625343,-0.12358608812190797,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.5246081882398769,False,False
B136,LAZY-KEEPEXIT,50.0,2017-11-10,0.08,0.3,1.3513016612609547,0.05631183308016485,0.7984262958100262,-0.14042626792989077,0.06072213358862055,0.8463794185625343,-0.12358608812190797,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.556054164306479,False,False
