panel,book,gate,cost,pick,conv,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_rank,n_arms,conv_right,beat_ctl,ctl_Sharpe,beat_SPY,spy_Sharpe,v1_Sharpe,rho
u56,TOP20,abs12,25.0,126/dg,dg,1.0494409215626974,0.1425005134339572,1.0671213422810413,-0.203360329731485,1,10,True,False,1.0721876011978528,True,0.8820107671822842,0.39920030769495,0.7696969696969697
u56,TOP20,band3,10.0,8/dg,dg,1.1768008144081454,0.15849808763599138,1.1765576782000997,-0.20130835549317894,7,10,False,True,1.1676752607259366,True,0.8820107671822842,0.747063834691694,-0.16363636363636364
u56,TOP20,band3,25.0,8/rw,rw,1.0680548182885155,0.15018361783950307,1.110406281290068,-0.20291232950748095,1,10,True,True,1.0721876011978528,True,0.8820107671822842,0.39920030769495,0.38181818181818183
u56,TOP20,g200,10.0,200/rw,rw,1.1234029093966,0.1574376712965142,1.1707203858269182,-0.19388801037374837,2,10,False,True,1.1676752607259366,True,0.8820107671822842,0.747063834691694,0.8909090909090909
u56,TOP20,g200,25.0,300/dg,dg,0.9986119736145034,0.14275620392942612,1.0572806854867036,-0.2208532759049182,3,10,False,False,1.0721876011978528,True,0.8820107671822842,0.39920030769495,0.9515151515151514
u56,TOP20,v1gate,10.0,1/rw,rw,1.103281842913228,0.1516257732333488,1.1527428777230195,-0.19025693900541463,6,10,False,False,1.1676752607259366,True,0.8820107671822842,0.747063834691694,-0.4545454545454545
u56,TOP20,v1gate,25.0,1/rw,rw,0.975066559796166,0.13586446344989778,1.046565623675468,-0.19149534432836446,5,10,False,False,1.0721876011978528,True,0.8820107671822842,0.39920030769495,-0.3939393939393939
u56,TOP20,vol60,10.0,1/dg,dg,1.1715757153213338,0.1555272001794381,1.1369408183698948,-0.20031739261481663,7,10,False,False,1.1676752607259366,True,0.8820107671822842,0.747063834691694,-0.5272727272727272
u56,TOP20,vol60,25.0,1/dg,dg,1.0529493396838157,0.13992683867854172,1.0363707735322014,-0.20180420943021848,6,10,False,False,1.0721876011978528,True,0.8820107671822842,0.39920030769495,-0.19999999999999998
u56,V1u,abs12,10.0,378/rw,rw,0.633320458116968,0.08533144942405024,0.8181773138006379,-0.13621392292415668,1,10,True,True,0.7135835570891119,False,0.8820107671822842,0.747063834691694,0.38181818181818183
u56,V1u,abs12,25.0,378/rw,rw,0.2976809253265104,0.045998481353464404,0.47304843157573007,-0.13972123360540922,1,10,True,True,0.3592038657013107,False,0.8820107671822842,0.39920030769495,0.49090909090909085
u56,V1u,band3,10.0,5/rw,rw,0.6189193547290676,0.09042729933816585,0.842106212375095,-0.1438714037363673,1,10,True,True,0.7135835570891119,False,0.8820107671822842,0.747063834691694,-0.04242424242424241
u56,V1u,band3,25.0,5/rw,rw,0.2867253302225477,0.051811699762071006,0.5138818231345282,-0.1469683917317216,2,10,False,True,0.3592038657013107,False,0.8820107671822842,0.39920030769495,-0.06666666666666665
u56,V1u,g200,10.0,400/rw,rw,0.5932876795777482,0.07959566446214272,0.7667868552767474,-0.13621392292415657,2,10,False,True,0.7135835570891119,False,0.8820107671822842,0.747063834691694,0.6
u56,V1u,g200,25.0,400/rw,rw,0.25734069804598203,0.04076105724906287,0.42530052030607635,-0.1483432759382618,2,10,False,True,0.3592038657013107,False,0.8820107671822842,0.39920030769495,0.6
u56,V1u,v1gate,10.0,0.4/dg,dg,0.575876828966793,0.06710415678082549,0.6845476090229186,-0.14051673107873963,10,10,False,False,0.7135835570891119,False,0.8820107671822842,0.747063834691694,-0.936281675898539
u56,V1u,v1gate,25.0,0.4/dg,dg,0.23087259803835172,0.029401354965033377,0.33360979977669547,-0.17839510985144869,10,10,False,False,0.3592038657013107,False,0.8820107671822842,0.39920030769495,-0.936281675898539
u56,V1u,vol60,10.0,0.4/dg,dg,0.5961099815679317,0.06795278045437514,0.6882680001689148,-0.15672092223908385,10,10,False,False,0.7135835570891119,False,0.8820107671822842,0.747063834691694,
u56,V1u,vol60,25.0,0.4/dg,dg,0.25045220562899934,0.029286825026535235,0.33091373800880675,-0.19948029385500987,10,10,False,False,0.3592038657013107,False,0.8820107671822842,0.39920030769495,
broad,EWall,abs12,10.0,378/rw,rw,1.1364196784856675,0.12888495899491503,1.0622340290869265,-0.22040043481799698,3,10,False,False,1.1022031339130582,True,0.8820239235972316,0.5762505378038233,0.18787878787878787
broad,EWall,abs12,25.0,378/rw,rw,1.08271056747649,0.1219947205905183,1.011598519286802,-0.22222600646714785,4,10,False,False,1.0913501695849346,True,0.8820239235972316,0.15539928865606328,0.4424242424242424
broad,EWall,band3,10.0,8/dg,dg,1.1411863398422468,0.08363493461181792,1.1094642338971092,-0.14813995230211774,5,10,False,True,1.1022031339130582,True,0.8820239235972316,0.5762505378038233,0.4545454545454545
broad,EWall,band3,25.0,8/dg,dg,1.1190108375910581,0.08150637071722855,1.08308168702519,-0.14838094033740212,2,10,False,False,1.0913501695849346,True,0.8820239235972316,0.15539928865606328,0.8181818181818182
broad,EWall,g200,10.0,100/rw,rw,1.0726732137195358,0.1005707718101263,0.9466994736666864,-0.18385328594682393,8,10,False,False,1.1022031339130582,True,0.8820239235972316,0.5762505378038233,0.2606060606060606
broad,EWall,g200,25.0,400/rw,rw,1.003566203295205,0.10670983395772127,0.929617901644327,-0.2158579965491776,6,10,False,False,1.0913501695849346,True,0.8820239235972316,0.15539928865606328,0.7333333333333332
broad,EWall,v1gate,10.0,1/dg,dg,1.0535247067024898,0.0777135008994323,1.1196088786019158,-0.1249708003633625,2,10,False,True,1.1022031339130582,True,0.8820239235972316,0.5762505378038233,0.5151515151515151
broad,EWall,v1gate,25.0,1/dg,dg,0.9870041421371027,0.0721438559659664,1.0444307918178963,-0.12573775077733274,2,10,False,False,1.0913501695849346,True,0.8820239235972316,0.15539928865606328,0.8909090909090909
broad,EWall,vol60,10.0,0.4/dg,dg,1.1838970875314136,0.10227180719398676,1.1953869470642997,-0.1260318863027785,1,10,True,True,1.1022031339130582,True,0.8820239235972316,0.5762505378038233,0.5878787878787878
broad,EWall,vol60,25.0,0.4/dg,dg,1.148880809244192,0.09845308861707958,1.1543047940520204,-0.12659643769979123,1,10,True,True,1.0913501695849346,True,0.8820239235972316,0.15539928865606328,0.9393939393939393
broad,TOP20,abs12,10.0,378/rw,rw,1.1296948234085256,0.14475972783798463,0.9209286854949819,-0.2499180203865342,6,10,False,False,0.9301240819488711,True,0.8820239235972316,0.5762505378038233,-0.10303030303030303
broad,TOP20,abs12,25.0,378/rw,rw,0.9872096254523803,0.12187401788798669,0.7952600410530499,-0.2519894723983058,6,10,False,False,0.8066189970303554,False,0.8820239235972316,0.15539928865606328,-0.04242424242424241
broad,TOP20,band3,10.0,8/rw,rw,1.1097856768692662,0.14568129571828003,0.9284320698345337,-0.2356960092941187,5,10,False,False,0.9301240819488711,True,0.8820239235972316,0.5762505378038233,-0.19999999999999998
broad,TOP20,band3,25.0,8/rw,rw,0.9724174193607004,0.12319637482942047,0.8045928431342126,-0.23719715273195796,3,10,False,False,0.8066189970303554,False,0.8820239235972316,0.15539928865606328,-0.07878787878787878
broad,TOP20,g200,10.0,300/dg,dg,1.1225803498321278,0.14250887061907513,0.9079699863698704,-0.25415428689849373,6,10,False,False,0.9301240819488711,True,0.8820239235972316,0.5762505378038233,0.7333333333333332
broad,TOP20,g200,25.0,300/dg,dg,0.9833680115888408,0.11985199555908643,0.7834558466977288,-0.2554551701456046,6,10,False,False,0.8066189970303554,False,0.8820239235972316,0.15539928865606328,0.7212121212121211
broad,TOP20,v1gate,10.0,1/rw,rw,1.1032737573433242,0.1418856372181816,0.9282367004427241,-0.2209007624722228,3,10,False,False,0.9301240819488711,True,0.8820239235972316,0.5762505378038233,0.5151515151515151
broad,TOP20,v1gate,25.0,1/rw,rw,0.9615874077794706,0.11884335853894568,0.797302408707538,-0.22329932405849817,3,10,False,False,0.8066189970303554,False,0.8820239235972316,0.15539928865606328,0.6727272727272726
broad,TOP20,vol60,10.0,1/rw,rw,1.0457920870150474,0.1468158335219909,0.9393392047827663,-0.2581427083916509,3,10,False,True,0.9301240819488711,True,0.8820239235972316,0.5762505378038233,0.4424242424242424
broad,TOP20,vol60,25.0,1/rw,rw,0.9041887015970882,0.12371107971843043,0.8114132559563257,-0.2604167494443004,3,10,False,True,0.8066189970303554,False,0.8820239235972316,0.15539928865606328,0.6484848484848483
broad,V1u,abs12,10.0,378/rw,rw,0.7995904573308404,0.056528468515534946,0.5517386703910676,-0.23309556067808246,8,10,False,False,0.5726795060813383,False,0.8820239235972316,0.5762505378038233,-0.1515151515151515
broad,V1u,abs12,25.0,378/rw,rw,0.3912806876248948,0.008152716743988764,0.12877885188126628,-0.28873198859615157,8,10,False,False,0.14599987578246443,False,0.8820239235972316,0.15539928865606328,-0.12727272727272726
broad,V1u,band3,10.0,0/rw,rw,0.714743531177852,0.061128162640717854,0.5902319040623647,-0.2119126361153264,2,10,False,True,0.5726795060813383,False,0.8820239235972316,0.5762505378038233,-0.2606060606060606
broad,V1u,band3,25.0,0/rw,rw,0.3054456315728414,0.01272947393026791,0.16941174931586253,-0.26721084947028584,2,10,False,True,0.14599987578246443,False,0.8820239235972316,0.15539928865606328,-0.17575757575757575
broad,V1u,g200,10.0,200/rw,rw,0.714743531177852,0.061128162640717854,0.5902319040623647,-0.2119126361153264,3,10,False,True,0.5726795060813383,False,0.8820239235972316,0.5762505378038233,-0.05454545454545454
broad,V1u,g200,25.0,200/rw,rw,0.3054456315728414,0.01272947393026791,0.16941174931586253,-0.26721084947028584,2,10,False,True,0.14599987578246443,False,0.8820239235972316,0.15539928865606328,0.17575757575757575
broad,V1u,v1gate,10.0,0.4/rw,rw,0.714743531177852,0.05887207012987483,0.5714446634856964,-0.21191263611532563,5,10,False,False,0.5726795060813383,False,0.8820239235972316,0.5762505378038233,0.903876907577734
broad,V1u,v1gate,25.0,0.4/rw,rw,0.3054456315728414,0.010626253000649788,0.15078579057919916,-0.26721084947028595,5,10,False,True,0.14599987578246443,False,0.8820239235972316,0.15539928865606328,0.903876907577734
broad,V1u,vol60,10.0,0.4/dg,dg,0.6997883642829793,0.05772269341013203,0.5681046964115786,-0.23464470864180564,9,10,False,False,0.5726795060813383,False,0.8820239235972316,0.5762505378038233,
broad,V1u,vol60,25.0,0.4/dg,dg,0.2853647584069271,0.009576039993145935,0.1418812907221268,-0.2889669180204921,9,10,False,False,0.14599987578246443,False,0.8820239235972316,0.15539928865606328,
small,EWall,abs12,10.0,504/rw,rw,0.7464296412421115,0.07501697982548317,0.5306194431148878,-0.3579688859961262,5,10,False,False,0.6366624355474834,False,0.8820107671822842,0.49230650885687877,0.006060606060606061
small,EWall,abs12,25.0,504/rw,rw,0.6870813558960412,0.06524594807237394,0.4737608473962994,-0.3670274925203473,5,10,False,False,0.6206770724346838,False,0.8820107671822842,0.16733509102091268,0.19999999999999998
small,EWall,band3,10.0,8/dg,dg,0.6290989946820849,0.043846256592233956,0.6274268325983576,-0.14896588430946422,2,10,False,False,0.6366624355474834,False,0.8820107671822842,0.49230650885687877,0.8424242424242423
small,EWall,band3,25.0,8/dg,dg,0.5904253856779931,0.04069734107527467,0.5858082607873561,-0.1527335223715668,1,10,True,False,0.6206770724346838,False,0.8820107671822842,0.16733509102091268,0.9636363636363635
small,EWall,g200,10.0,400/dg,dg,0.6687103556198917,0.03427769969997474,0.5264823252502815,-0.12101777506168065,6,10,False,False,0.6366624355474834,False,0.8820107671822842,0.49230650885687877,0.5272727272727272
small,EWall,g200,25.0,400/dg,dg,0.6060912779453667,0.02993496795236439,0.465018560500762,-0.12640554320565056,5,10,False,False,0.6206770724346838,False,0.8820107671822842,0.16733509102091268,0.7575757575757575
small,EWall,v1gate,10.0,0.4/rw,rw,0.6306620958146626,0.022514719284531415,0.24184724604767532,-0.3494081544734652,7,10,False,False,0.6366624355474834,False,0.8820107671822842,0.49230650885687877,-0.5757575757575757
small,EWall,v1gate,25.0,0.4/dg,dg,0.4406917526791971,-0.0058428779483938875,-0.17983918826559603,-0.10330042432341313,10,10,False,False,0.6206770724346838,False,0.8820107671822842,0.16733509102091268,-0.2606060606060606
small,EWall,vol60,10.0,0.4/rw,rw,0.7977966310831871,0.025526122862519207,0.26254693492468684,-0.30043574866825284,8,10,False,False,0.6366624355474834,False,0.8820107671822842,0.49230650885687877,-0.2606060606060606
small,EWall,vol60,25.0,1/rw,rw,0.6778410972499579,0.07252197759681311,0.5030689258624366,-0.36294982913299734,1,10,True,False,0.6206770724346838,False,0.8820107671822842,0.16733509102091268,0.6242424242424242
small,TOP20,abs12,10.0,126/rw,rw,0.689718123413847,0.1690492222603941,0.8023415504610363,-0.3093310323826397,2,10,False,False,0.8091056551333645,False,0.8820107671822842,0.49230650885687877,0.6969696969696969
small,TOP20,abs12,25.0,252/rw,rw,0.554490077176473,0.13885183557092273,0.6880220061586335,-0.3097889357986777,3,10,False,False,0.6962918593916119,False,0.8820107671822842,0.16733509102091268,0.7454545454545454
small,TOP20,band3,10.0,8/rw,rw,0.7065858918182537,0.16526802844200406,0.7877606561639938,-0.31376366094641983,8,10,False,False,0.8091056551333645,False,0.8820107671822842,0.49230650885687877,-0.24848484848484845
small,TOP20,band3,25.0,8/rw,rw,0.5721549299460231,0.1358968979849342,0.6752825235710064,-0.31512789712619005,8,10,False,False,0.6962918593916119,False,0.8820107671822842,0.16733509102091268,-0.13939393939393938
small,TOP20,g200,10.0,300/rw,rw,0.7096921639426083,0.1636558077537933,0.782977174686499,-0.30849894580592374,7,10,False,False,0.8091056551333645,False,0.8820107671822842,0.49230650885687877,0.5030303030303029
small,TOP20,g200,25.0,300/rw,rw,0.5735963887734363,0.13433212348666412,0.6702715048441362,-0.3097889357986777,5,10,False,False,0.6962918593916119,False,0.8820107671822842,0.16733509102091268,0.7575757575757575
small,TOP20,v1gate,10.0,1/rw,rw,0.6148537871728342,0.09861045885197295,0.5541089651910686,-0.33704003196101384,4,10,False,False,0.8091056551333645,False,0.8820107671822842,0.49230650885687877,0.5515151515151515
small,TOP20,v1gate,25.0,1/dg,dg,0.47379293915367565,0.07385317472531794,0.4850849312458309,-0.29988644443653967,1,10,True,False,0.6962918593916119,False,0.8820107671822842,0.16733509102091268,0.6
small,TOP20,vol60,10.0,1/dg,dg,0.6240723268649767,0.09930998447738193,0.6098789792335312,-0.2994558687150892,1,10,True,False,0.8091056551333645,False,0.8820107671822842,0.49230650885687877,0.4787878787878787
small,TOP20,vol60,25.0,1/dg,dg,0.48390695791286803,0.07204089065701669,0.4722966038403774,-0.3258006392786217,1,10,True,False,0.6962918593916119,False,0.8820107671822842,0.16733509102091268,0.6121212121212121
small,V1u,abs12,10.0,126/rw,rw,0.6027409072488797,0.07509776901570264,0.5542946533547315,-0.3254400061713736,5,10,False,True,0.5310569496765438,False,0.8820107671822842,0.49230650885687877,0.35757575757575755
small,V1u,abs12,25.0,126/rw,rw,0.2487049016662318,0.022707227835022437,0.22388766588226702,-0.4279178115632011,5,10,False,True,0.19789328807651987,False,0.8820107671822842,0.16733509102091268,0.23636363636363633
small,V1u,band3,10.0,0/rw,rw,0.6404312153221082,0.0885920617525009,0.630593571278528,-0.3283573771619782,3,10,False,True,0.5310569496765438,False,0.8820107671822842,0.49230650885687877,-0.05454545454545454
small,V1u,band3,25.0,0/rw,rw,0.2890989696405369,0.03544808975838709,0.3037331468895576,-0.430356064471878,3,10,False,True,0.19789328807651987,False,0.8820107671822842,0.16733509102091268,-0.2121212121212121
small,V1u,g200,10.0,200/rw,rw,0.6404312153221082,0.0885920617525009,0.630593571278528,-0.3283573771619782,1,10,True,True,0.5310569496765438,False,0.8820107671822842,0.49230650885687877,0.41818181818181815
small,V1u,g200,25.0,200/rw,rw,0.2890989696405369,0.03544808975838709,0.3037331468895576,-0.430356064471878,1,10,True,True,0.19789328807651987,False,0.8820107671822842,0.16733509102091268,0.34545454545454546
small,V1u,v1gate,10.0,0.4/rw,rw,0.6718069483066412,0.08393923606827625,0.6336503371508585,-0.32835737716197844,1,10,True,True,0.5310569496765438,False,0.8820107671822842,0.49230650885687877,0.8932821728530947
small,V1u,v1gate,25.0,0.4/rw,rw,0.3210855416540976,0.031127845566828016,0.28504842369912964,-0.43035606447187813,1,10,True,True,0.19789328807651987,False,0.8820107671822842,0.16733509102091268,0.9249588456493039
small,V1u,vol60,10.0,0.4/rw,rw,0.5630800705492363,0.06593280300513582,0.5129045453764365,-0.34024530376476425,7,10,False,False,0.5310569496765438,False,0.8820107671822842,0.49230650885687877,0.07784989441615231
small,V1u,vol60,25.0,0.4/rw,rw,0.20953033336341706,0.013617595035109176,0.16569633744685977,-0.44094575553758064,7,10,False,False,0.19789328807651987,False,0.8820107671822842,0.16733509102091268,0.07784989441615231
