universe,book,conv,sleeve,group,dSharpe,dCAGR,dMaxDD,Sharpe,CAGR,MaxDD,OOS_Sharpe,p4a,p4b,ref_dSharpe,retention
broad,ewall,g1.00,S4,A,0.15923056186881523,-0.03814169481163199,0.09134493733445315,1.1844601431420245,0.10445369746055455,-0.1395736277176416,1.2000849773099245,False,False,0.20147635325806834,0.7903188602230603
broad,ewall,g1.00,noDBC,A,0.20147635325806834,-0.03947557483753439,0.0995129352847186,1.2267059345312776,0.10311981743465215,-0.13140562976737613,1.1842576130574447,False,False,0.20147635325806834,1.0
broad,ewall,g1.00,noGLD,A,0.08668330537525515,-0.045672803519896554,0.0874405914555918,1.1119128866484644,0.09692258875228998,-0.14347797359650294,1.0829920373384037,False,False,0.20147635325806834,0.4302405913820749
broad,ewall,g1.00,GLDonly,B,0.01869428858202471,-0.014982998766778222,0.017730754538720306,1.043923869855234,0.12761239350540832,-0.21318781051337443,1.1696747832840848,False,False,0.20147635325806834,0.09278651454485802
broad,ewall,g1.00,GLD_UUP,B,0.1907646400215608,-0.0332129391816387,0.08719373345343917,1.21599422129477,0.10938245309054784,-0.14372483159865557,1.2526062126884865,False,True,0.20147635325806834,0.9468338935895516
broad,ewall,g1.00,UUPonly,B,0.033242293316641414,-0.04384470746145186,0.07943035765944706,1.0584718745898507,0.09875068481073468,-0.15148820739264768,1.050212652797641,False,False,0.20147635325806834,0.16499352295731604
broad,ewall,g1.00,TLTonly,B,-0.10669563672052673,-0.05109264091041288,-0.042981612789798174,0.9185339445526826,0.09150275136177366,-0.2739001778418929,0.7020809248913072,False,False,0.20147635325806834,-0.5295690287974477
broad,ewall,g1.00,SLVonly,B2,-0.3110736726190564,-0.018220977091375046,-0.06104530823670762,0.7141559086541529,0.12437441518081149,-0.29196387328880236,0.7042880268121662,False,False,0.20147635325806834,-1.5439711290615148
broad,ewall,g1.00,SLV_UUP,B2,0.03878064722925623,-0.036236719872137835,0.06910827957856192,1.0640102285024655,0.1063586724000487,-0.16181028547353282,1.0210625869334822,False,False,0.20147635325806834,0.19248237622994208
broad,ewall,g1.00,GDXonly,B2,-0.3085331221515638,-0.011758009869495822,-0.09355018825076067,0.7166964591216455,0.13083738240269072,-0.3244687533028554,0.7734753719275268,False,False,0.20147635325806834,-1.5313614583661235
broad,ewall,g1.00,sub_SLV,C,0.09429914223435931,-0.04307937365127068,0.08289511035095987,1.1195287235075686,0.09951601862091586,-0.14802345470113487,1.0027850256884472,False,False,0.20147635325806834,0.46804074378680466
broad,ewall,g1.00,sub_GDX,C,0.047266785234125086,-0.047399805163323094,0.07816862305650607,1.0724963665073344,0.09519558710886344,-0.15274994199558867,0.9929363226236534,False,False,0.20147635325806834,0.23460214794329584
broad,ewall,g1.00,sub_DBC,C,0.08668330537525515,-0.045672803519896554,0.0874405914555918,1.1119128866484644,0.09692258875228998,-0.14347797359650294,1.0829920373384037,False,False,0.20147635325806834,0.4302405913820749
broad,ewall,g1.00,sub_USO,C,0.0482551671614988,-0.04926113080414529,0.09151276235910855,1.073484748434708,0.09333426146804125,-0.1394058026929862,1.0590814302753258,False,False,0.20147635325806834,0.2395078448719459
broad,ewall,g1.00,sub_XLE,C,0.03497804249061032,-0.04603043228661163,0.09224341111183132,1.0602076237638196,0.0965649599855749,-0.13867515394026342,0.9696667054386616,False,False,0.20147635325806834,0.17360867379710518
broad,ewall,g1.00,sub_TIP,C,0.0820503734988467,-0.05525379591593915,0.09485874145186324,1.107279954772056,0.08734159635624739,-0.1360598236002315,0.9981947950743743,False,False,0.20147635325806834,0.40724567509790827
broad,ewall,natural,S4,A,0.16370575303941926,-0.039451180055534385,0.0744835116288719,1.188967225309679,0.06757522661522364,-0.10239579942339294,1.2317346943625984,False,False,0.22653361753417034,0.7226554487645785
broad,ewall,natural,noDBC,A,0.22653361753417034,-0.0389143683005464,0.07405696408632734,1.25179508980443,0.06811203837021162,-0.1028223469659375,1.2664904464342475,True,False,0.22653361753417034,1.0
broad,ewall,natural,noGLD,A,0.06758021362161348,-0.04750166583190607,0.07924326273954552,1.0928416858918732,0.05952474083885195,-0.09763604831271933,1.0900392672429255,False,False,0.22653361753417034,0.2983231114093681
broad,ewall,natural,GLDonly,B,0.023565713261966437,-0.013320566728705296,0.04073180122480058,1.0488271855322262,0.09370583994205273,-0.13614750982746426,1.1856393808275183,False,False,0.22653361753417034,0.10402744421989281
broad,ewall,natural,GLD_UUP,B,0.21249902695901857,-0.03545200806608073,0.07079520303772968,1.2377604992292783,0.07157439860467729,-0.10608410801453516,1.3337461191666127,False,False,0.22653361753417034,0.9380463229788188
broad,ewall,natural,UUPonly,B,0.01659657715821372,-0.04944541615065989,0.06837512266196555,1.0418580494284735,0.05758099052009813,-0.1085041883902993,1.078380921353197,False,False,0.22653361753417034,0.07326319748418926
broad,ewall,natural,TLTonly,B,-0.09241404314864554,-0.048337157657178054,0.054655609775595915,0.9328474291216142,0.05868924901357997,-0.12222370127666893,0.7808026008899471,False,False,0.22653361753417034,-0.4079484720836447
broad,ewall,natural,SLVonly,B2,-0.39952273809438266,-0.02438814139173484,-0.07596504312158003,0.6257387341758771,0.08263826527902318,-0.2528443541738449,0.6124391719448435,False,False,0.22653361753417034,-1.7636355364965584
broad,ewall,natural,SLV_UUP,B2,0.048864643810861974,-0.04226821552550142,0.056163481813592764,1.0741261160811217,0.0647581911452566,-0.12071582923867208,1.0853830191156093,False,False,0.22653361753417034,0.2157059263113177
broad,ewall,natural,GDXonly,B2,-0.48876630742694616,-0.03646793089985678,-0.11414772007830232,0.5364951648433136,0.07055847577090124,-0.29102703113056716,0.5791939641841712,False,False,0.22653361753417034,-2.157588408939881
broad,ewall,natural,sub_SLV,C,0.10460167808324972,-0.0444363268187935,0.06403868353738496,1.1298631503535095,0.06259007985196452,-0.11284062751487989,1.0719478041943118,True,False,0.22653361753417034,0.46174902966652
broad,ewall,natural,sub_GDX,C,0.04775030919800227,-0.04724023423453971,0.06120775440522186,1.073011781468262,0.05978617243621831,-0.11567155664704298,1.0514463780027896,False,False,0.22653361753417034,0.21078685679311865
broad,ewall,natural,sub_DBC,C,0.06758021362161348,-0.04750166583190607,0.07924326273954552,1.0928416858918732,0.05952474083885195,-0.09763604831271933,1.0900392672429255,False,False,0.22653361753417034,0.2983231114093681
broad,ewall,natural,sub_USO,C,0.028326675626875186,-0.049730090718246744,0.07812138193919571,1.053588147897135,0.05729631595251128,-0.09875792911306913,1.0706729986551518,False,False,0.22653361753417034,0.125044026291605
broad,ewall,natural,sub_XLE,C,0.03373838721230715,-0.04609503670344761,0.08070001032419605,1.058999859482567,0.06093136996731041,-0.0961793007280688,1.012279166397657,False,False,0.22653361753417034,0.14893324699243835
broad,ewall,natural,sub_TIP,C,0.1542803213680113,-0.045840658666163714,0.07193974785903123,1.179541793638271,0.06118574800459431,-0.10493956319323361,1.1046127156419585,True,False,0.22653361753417034,0.6810482393181208
broad,top20,g1.00,S4,A,0.1181289330553249,-0.05056616469598807,0.10583401791253033,1.0631058327844392,0.12174349486659075,-0.15615055258009802,1.0203746481932119,False,True,0.1275791976046604,0.9259262894988588
broad,top20,g1.00,noDBC,A,0.1275791976046604,-0.05279156155006026,0.11577489208635228,1.0725560973337747,0.11951809801251856,-0.14620967840627608,0.9854039674197342,False,True,0.1275791976046604,1.0
broad,top20,g1.00,noGLD,A,0.053340075845998536,-0.058138581157034075,0.10040112497415543,0.9983169755751128,0.11417107840554475,-0.16158344551847292,0.9282327558520986,False,True,0.1275791976046604,0.4180938338496812
