book,set,panel,epset,rung,conv,base_pass4b,base_halfmin,halfmin,binding_strip,binding_half,clause_pass,killed_by_clause,dd_minmargin,killed_by_dd_clause,all_legs_pass4b_everystrip
u56-band008-gross100,SHELF,U56,QUEUE2,10.0,DATE,True,0.2400871561133523,0.13460015090570376,BEAR2022,H2,True,False,0.011797467724038113,False,True
u56-band008-gross100,SHELF,U56,QUEUE2,25.0,COUNT,True,0.21695600857995567,0.1341238920535197,BEAR2022,H2,True,False,0.011599334455675181,False,False
u56-band008-gross100,SHELF,U56,QUEUE2,25.0,DATE,True,0.21695600857995567,0.11201444848762865,BEAR2022,H2,True,False,0.011599334455675181,False,False
u56-band008-gross100,SHELF,U56,REAL5,10.0,COUNT,True,0.2400871561133523,0.15660000441730126,BEAR2022,H2,True,False,0.011797467724038113,False,True
u56-band008-gross100,SHELF,U56,REAL5,10.0,DATE,True,0.2400871561133523,0.13460015090570376,BEAR2022,H2,True,False,0.011797467724038113,False,True
u56-band008-gross100,SHELF,U56,REAL5,25.0,COUNT,True,0.21695600857995567,0.1341238920535197,BEAR2022,H2,True,False,0.011599334455675181,False,False
u56-band008-gross100,SHELF,U56,REAL5,25.0,DATE,True,0.21695600857995567,0.11201444848762865,BEAR2022,H2,True,False,0.011599334455675181,False,False
u56-band008-gross100,SHELF,U56,PLACEBO3,10.0,COUNT,True,0.2400871561133523,0.24417675093354096,PLACEBO_2017,H2,True,False,0.01179746772403803,False,True
u56-band008-gross100,SHELF,U56,PLACEBO3,10.0,DATE,True,0.2400871561133523,0.2400871561133523,PLACEBO_2017,H2,True,False,0.01179746772403803,False,True
u56-band008-gross100,SHELF,U56,PLACEBO3,25.0,COUNT,True,0.21695600857995567,0.22100135608973248,PLACEBO_2017,H2,True,False,0.011599334455675098,False,True
u56-band008-gross100,SHELF,U56,PLACEBO3,25.0,DATE,True,0.21695600857995567,0.21695600857995567,PLACEBO_2017,H2,True,False,0.011599334455675098,False,True
u56-top20-band-m20,SHELF,U56,QUEUE2,10.0,COUNT,True,0.13696165003170668,0.11336726399926533,BEAR2022,H1,True,False,0.01686204753128953,False,True
u56-top20-band-m20,SHELF,U56,QUEUE2,10.0,DATE,True,0.13696165003170668,0.13696165003170668,COVID_TIGHT,H1,True,False,0.01686204753128953,False,True
u56-top20-band-m20,SHELF,U56,QUEUE2,25.0,COUNT,True,0.002051757231050666,-0.021671639121029762,BEAR2022,H1,False,True,0.0118846392841008,False,False
u56-top20-band-m20,SHELF,U56,QUEUE2,25.0,DATE,True,0.002051757231050666,0.002051757231050666,COVID_TIGHT,H1,True,False,0.0118846392841008,False,False
u56-top20-band-m20,SHELF,U56,REAL5,10.0,COUNT,True,0.13696165003170668,0.10668561921344022,COVID_DD,H1,True,False,0.016862047531289365,False,True
u56-top20-band-m20,SHELF,U56,REAL5,10.0,DATE,True,0.13696165003170668,0.13477925572719918,DD_2015,H1,True,False,0.016862047531289365,False,True
u56-top20-band-m20,SHELF,U56,REAL5,25.0,COUNT,True,0.002051757231050666,-0.02748232409618656,COVID_DD,H1,False,True,0.011884639284099968,False,False
u56-top20-band-m20,SHELF,U56,REAL5,25.0,DATE,True,0.002051757231050666,-0.0006272152238055995,DD_2015,H1,False,True,0.011884639284099968,False,False
u56-top20-band-m20,SHELF,U56,PLACEBO3,10.0,COUNT,True,0.13696165003170668,0.11750300345901354,PLACEBO_2019,H1,True,False,0.019220208375885756,False,True
u56-top20-band-m20,SHELF,U56,PLACEBO3,10.0,DATE,True,0.13696165003170668,0.13696165003170668,PLACEBO_2019,H1,True,False,0.019220208375885756,False,True
u56-top20-band-m20,SHELF,U56,PLACEBO3,25.0,COUNT,True,0.002051757231050666,-0.01729479504722531,PLACEBO_2019,H1,False,True,0.017896573997148973,False,False
u56-top20-band-m20,SHELF,U56,PLACEBO3,25.0,DATE,True,0.002051757231050666,0.002051757231050666,PLACEBO_2019,H1,True,False,0.017896573997148973,False,True
u56-marsrespread-gross075,SHELF,U56,QUEUE2,10.0,COUNT,True,0.19879184334955713,0.15559207803529196,COVID_TIGHT,H2,True,False,-0.0006325233397675711,True,False
u56-marsrespread-gross075,SHELF,U56,QUEUE2,10.0,DATE,True,0.19879184334955713,0.1502017929415771,COVID_TIGHT,H2,True,False,-0.0006325233397675711,True,False
u56-marsrespread-gross075,SHELF,U56,QUEUE2,25.0,COUNT,False,0.09243972306731352,0.04307615804650222,COVID_TIGHT,H2,False,False,-0.015123870829124447,False,False
u56-marsrespread-gross075,SHELF,U56,QUEUE2,25.0,DATE,False,0.09243972306731352,0.03756240183498605,COVID_TIGHT,H2,False,False,-0.015123870829124447,False,False
u56-marsrespread-gross075,SHELF,U56,REAL5,10.0,COUNT,True,0.19879184334955713,0.11331032367510319,COVID_DD,H2,True,False,-0.0006325233397678487,True,False
u56-marsrespread-gross075,SHELF,U56,REAL5,10.0,DATE,True,0.19879184334955713,0.10307742557082822,COVID_DD,H2,True,False,-0.0006325233397678487,True,False
u56-marsrespread-gross075,SHELF,U56,REAL5,25.0,COUNT,False,0.09243972306731352,0.00011984537633580317,COVID_DD,H2,False,False,-0.015123870829125946,False,False
u56-marsrespread-gross075,SHELF,U56,REAL5,25.0,DATE,False,0.09243972306731352,-0.010669361618301454,COVID_DD,H2,False,False,-0.015123870829125946,False,False
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,10.0,COUNT,True,0.19879184334955713,0.20600148181805744,PLACEBO_2017,H2,True,False,0.015830009898875647,False,True
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,10.0,DATE,True,0.19879184334955713,0.19879184334955713,PLACEBO_2017,H2,True,False,0.015830009898875647,False,True
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,25.0,COUNT,False,0.09243972306731352,0.09214132731562497,PLACEBO_2017,H1,False,False,0.013317264215762653,False,False
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,25.0,DATE,False,0.09243972306731352,0.09243972306731352,PLACEBO_2017,H2,False,False,0.013317264215762653,False,False
u56-quantile50-respread-M,SHELF,U56,QUEUE2,10.0,COUNT,True,0.3217539329246125,0.2786728035649737,COVID_TIGHT,H2,True,False,0.0036653734996765774,False,True
u56-quantile50-respread-M,SHELF,U56,QUEUE2,10.0,DATE,True,0.3217539329246125,0.2655613254494382,COVID_TIGHT,H2,True,False,0.0036653734996765774,False,True
u56-quantile50-respread-M,SHELF,U56,QUEUE2,25.0,COUNT,True,0.28467866583595447,0.23878981119239784,COVID_TIGHT,H2,True,False,0.002643551859553589,False,True
u56-quantile50-respread-M,SHELF,U56,QUEUE2,25.0,DATE,True,0.28467866583595447,0.22575239041799855,COVID_TIGHT,H2,True,False,0.002643551859553589,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,10.0,COUNT,True,0.3217539329246125,0.23153335315311452,COVID_WIDE,H2,True,False,0.003665373499675967,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,10.0,DATE,True,0.3217539329246125,0.22348398580151252,COVID_DD,H2,True,False,0.003665373499675967,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,25.0,COUNT,True,0.28467866583595447,0.19099974247490992,COVID_WIDE,H2,True,False,0.0026435518595529783,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,25.0,DATE,True,0.28467866583595447,0.18261334976197463,COVID_DD,H2,True,False,0.0026435518595529783,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,10.0,COUNT,True,0.3217539329246125,0.33223970424473037,PLACEBO_2017,H2,True,False,0.004776405682853674,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,10.0,DATE,True,0.3217539329246125,0.3217539329246125,PLACEBO_2017,H2,True,False,0.004776405682853674,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,25.0,COUNT,True,0.28467866583595447,0.2949757933236302,PLACEBO_2017,H2,True,False,0.004298740793952732,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,25.0,DATE,True,0.28467866583595447,0.28467866583595447,PLACEBO_2017,H2,True,False,0.004298740793952732,False,True
b136-r620-gross065-W,SHELF,B136,QUEUE2,10.0,COUNT,True,0.1299107497545311,0.0628974991703859,BEAR2022,H2,True,False,0.0028031023726300675,False,True
b136-r620-gross065-W,SHELF,B136,QUEUE2,10.0,DATE,True,0.1299107497545311,0.03956428678161572,BEAR2022,H2,True,False,0.0028031023726300675,False,True
b136-r620-gross065-W,SHELF,B136,QUEUE2,25.0,COUNT,True,0.007940613051195755,-0.06714763268095902,COVID_TIGHT,H2,False,True,-0.009708419388419792,True,False
b136-r620-gross065-W,SHELF,B136,QUEUE2,25.0,DATE,True,0.007940613051195755,-0.08149812685051527,BEAR2022,H2,False,True,-0.009708419388419792,True,False
b136-r620-gross065-W,SHELF,B136,REAL5,10.0,COUNT,True,0.1299107497545311,0.05473030600399298,COVID_WIDE,H2,True,False,0.002803102372629901,False,True
b136-r620-gross065-W,SHELF,B136,REAL5,10.0,DATE,True,0.1299107497545311,0.03956428678161572,BEAR2022,H2,True,False,0.002803102372629901,False,True
b136-r620-gross065-W,SHELF,B136,REAL5,25.0,COUNT,True,0.007940613051195755,-0.07806551250576133,COVID_WIDE,H2,False,True,-0.009708419388421569,True,False
b136-r620-gross065-W,SHELF,B136,REAL5,25.0,DATE,True,0.007940613051195755,-0.09207143808685636,COVID_WIDE,H2,False,True,-0.009708419388421569,True,False
b136-r620-gross065-W,SHELF,B136,PLACEBO3,10.0,COUNT,True,0.1299107497545311,0.14302049629777158,PLACEBO_2019,H2,True,False,0.007976412753024104,False,True
b136-r620-gross065-W,SHELF,B136,PLACEBO3,10.0,DATE,True,0.1299107497545311,0.1299107497545311,PLACEBO_2017,H2,True,False,0.007976412753024104,False,True
b136-r620-gross065-W,SHELF,B136,PLACEBO3,25.0,COUNT,True,0.007940613051195755,0.021555233853536415,PLACEBO_2019,H2,True,False,0.0070791738868065945,False,True
b136-r620-gross065-W,SHELF,B136,PLACEBO3,25.0,DATE,True,0.007940613051195755,0.007940613051195755,PLACEBO_2017,H2,True,False,0.0070791738868065945,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,10.0,COUNT,True,0.21025178615438345,0.15212234421822246,COVID_TIGHT,H2,True,False,-0.003680323113291334,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,10.0,DATE,True,0.21025178615438345,0.14024992215677523,BEAR2022,H2,True,False,-0.003680323113291334,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,25.0,COUNT,True,0.08695947659802816,0.02797430064949058,COVID_TIGHT,H2,True,False,-0.012273519560589946,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,25.0,DATE,True,0.08695947659802816,0.022413940764971274,COVID_TIGHT,H2,True,False,-0.012273519560589946,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,10.0,COUNT,True,0.21025178615438345,0.15212234421822246,COVID_TIGHT,H2,True,False,-0.0036803231132919445,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,10.0,DATE,True,0.21025178615438345,0.14024992215677523,BEAR2022,H2,True,False,-0.0036803231132919445,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,25.0,COUNT,True,0.08695947659802816,0.02797430064949058,COVID_TIGHT,H2,True,False,-0.012273519560590557,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,25.0,DATE,True,0.08695947659802816,0.022413940764971274,COVID_TIGHT,H2,True,False,-0.012273519560590557,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,10.0,COUNT,True,0.21025178615438345,0.21012968404156573,PLACEBO_2017,H2,True,False,0.029160021628160254,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,10.0,DATE,True,0.21025178615438345,0.204396897638209,PLACEBO_2019,H2,True,False,0.029160021628160254,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,25.0,COUNT,True,0.08695947659802816,0.0864075896211366,PLACEBO_2017,H2,True,False,0.025152556168786783,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,25.0,DATE,True,0.08695947659802816,0.08191691565903303,PLACEBO_2019,H2,True,False,0.025152556168786783,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,10.0,COUNT,True,0.18114729319639322,0.1555043013756341,BEAR2022,H1,True,False,-0.0009332925651235058,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,10.0,DATE,True,0.18114729319639322,0.18114729319639322,COVID_TIGHT,H1,True,False,-0.0009332925651235058,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,25.0,COUNT,True,0.06416112931142404,0.03724116316792858,BEAR2022,H1,True,False,-0.013567404292263857,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,25.0,DATE,True,0.06416112931142404,0.06416112931142404,COVID_TIGHT,H1,True,False,-0.013567404292263857,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,10.0,COUNT,True,0.18114729319639322,0.09184931187589007,DD_2015,H1,True,False,-0.0009332925651241164,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,10.0,DATE,True,0.18114729319639322,0.09848711428895274,DD_2015,H1,True,False,-0.0009332925651241164,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,25.0,COUNT,True,0.06416112931142404,-0.025850390985843408,DD_2015,H1,False,True,-0.013567404292264468,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,25.0,DATE,True,0.06416112931142404,-0.019471972554228056,DD_2015,H1,False,True,-0.013567404292264468,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,10.0,COUNT,True,0.18114729319639322,0.17209269450476639,PLACEBO_2019,H1,True,False,0.05439192835038412,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,10.0,DATE,True,0.18114729319639322,0.18114729319639322,PLACEBO_2019,H1,True,False,0.05439192835038412,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,25.0,COUNT,True,0.06416112931142404,0.05500305146387052,PLACEBO_2019,H1,True,False,0.041757816623243765,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,25.0,DATE,True,0.06416112931142404,0.06416112931142404,PLACEBO_2019,H1,True,False,0.041757816623243765,False,True
U56-band0.03-g0.50,GRID,U56,QUEUE2,10.0,COUNT,False,0.27465835854061205,0.243829329652264,BEAR2022,H1,False,False,0.0940782540841362,False,False
U56-band0.03-g0.50,GRID,U56,QUEUE2,10.0,DATE,False,0.27465835854061205,0.2282745413133025,BEAR2022,H2,False,False,0.0940782540841362,False,False
U56-band0.03-g0.50,GRID,U56,QUEUE2,25.0,COUNT,False,0.23633769542895144,0.20527363974639523,BEAR2022,H1,False,False,0.09221564822364417,False,False
U56-band0.03-g0.50,GRID,U56,QUEUE2,25.0,DATE,False,0.23633769542895144,0.19172215590357222,BEAR2022,H2,False,False,0.09221564822364417,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,10.0,COUNT,False,0.27465835854061205,0.243829329652264,BEAR2022,H1,False,False,0.09407825408413559,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,10.0,DATE,False,0.27465835854061205,0.2282745413133025,BEAR2022,H2,False,False,0.09407825408413559,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,25.0,COUNT,False,0.23633769542895144,0.20527363974639523,BEAR2022,H1,False,False,0.09221564822364356,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,25.0,DATE,False,0.23633769542895144,0.19172215590357222,BEAR2022,H2,False,False,0.09221564822364356,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,10.0,COUNT,False,0.27465835854061205,0.26434002935426004,PLACEBO_2019,H1,False,False,0.121127917315653,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,10.0,DATE,False,0.27465835854061205,0.2735433028061387,PLACEBO_2017,H1,False,False,0.121127917315653,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,25.0,COUNT,False,0.23633769542895144,0.22611405753555391,PLACEBO_2019,H1,False,False,0.12086407149576942,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,25.0,DATE,False,0.23633769542895144,0.23507912139862142,PLACEBO_2017,H1,False,False,0.12086407149576942,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,10.0,COUNT,False,0.2753229877251716,0.24449858067153052,BEAR2022,H1,False,False,0.06810654345490644,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,10.0,DATE,False,0.2753229877251716,0.22752077288647032,BEAR2022,H2,False,False,0.06810654345490644,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,25.0,COUNT,False,0.2374300062926541,0.20637341140187315,BEAR2022,H1,False,False,0.06513317121244513,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,25.0,DATE,False,0.2374300062926541,0.1913677373014786,BEAR2022,H2,False,False,0.06513317121244513,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,10.0,COUNT,False,0.2753229877251716,0.24449858067153052,BEAR2022,H1,False,False,0.06810654345490583,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,10.0,DATE,False,0.2753229877251716,0.22752077288647032,BEAR2022,H2,False,False,0.06810654345490583,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,25.0,COUNT,False,0.2374300062926541,0.20637341140187315,BEAR2022,H1,False,False,0.06513317121244452,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,25.0,DATE,False,0.2374300062926541,0.1913677373014786,BEAR2022,H2,False,False,0.06513317121244452,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,10.0,COUNT,False,0.2753229877251716,0.26499277953066314,PLACEBO_2019,H1,False,False,0.08175412673432511,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,10.0,DATE,False,0.2753229877251716,0.2741609641812133,PLACEBO_2017,H1,False,False,0.08175412673432511,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,25.0,COUNT,False,0.2374300062926541,0.22719578819107566,PLACEBO_2019,H1,False,False,0.08137723926827828,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,25.0,DATE,False,0.2374300062926541,0.23612613550478834,PLACEBO_2017,H1,False,False,0.08137723926827828,False,False
U56-band0.03-g1.00,GRID,U56,QUEUE2,10.0,COUNT,True,0.27585141166781046,0.24503349331688185,BEAR2022,H1,True,False,0.042459139201932145,False,True
U56-band0.03-g1.00,GRID,U56,QUEUE2,10.0,DATE,True,0.27585141166781046,0.22661166384614218,BEAR2022,H2,True,False,0.042459139201932145,False,True
U56-band0.03-g1.00,GRID,U56,QUEUE2,25.0,COUNT,True,0.2381884297452289,0.20714322829321574,BEAR2022,H1,True,False,0.03824953825408753,False,False
U56-band0.03-g1.00,GRID,U56,QUEUE2,25.0,DATE,True,0.2381884297452289,0.19066569870441819,BEAR2022,H2,True,False,0.03824953825408753,False,False
U56-band0.03-g1.00,GRID,U56,REAL5,10.0,COUNT,True,0.27585141166781046,0.24503349331688185,BEAR2022,H1,True,False,0.042459139201931534,False,True
U56-band0.03-g1.00,GRID,U56,REAL5,10.0,DATE,True,0.27585141166781046,0.22661166384614218,BEAR2022,H2,True,False,0.042459139201931534,False,True
U56-band0.03-g1.00,GRID,U56,REAL5,25.0,COUNT,True,0.2381884297452289,0.20714322829321574,BEAR2022,H1,True,False,0.03824953825408692,False,False
U56-band0.03-g1.00,GRID,U56,REAL5,25.0,DATE,True,0.2381884297452289,0.19066569870441819,BEAR2022,H2,True,False,0.03824953825408692,False,False
U56-band0.03-g1.00,GRID,U56,PLACEBO3,10.0,COUNT,True,0.27585141166781046,0.26550942891144247,PLACEBO_2019,H1,True,False,0.043193651845283426,False,True
U56-band0.03-g1.00,GRID,U56,PLACEBO3,10.0,DATE,True,0.27585141166781046,0.27464226505339706,PLACEBO_2017,H1,True,False,0.043193651845283426,False,True
U56-band0.03-g1.00,GRID,U56,PLACEBO3,25.0,COUNT,True,0.2381884297452289,0.22794353369586118,PLACEBO_2019,H1,True,False,0.042713850016535465,False,True
U56-band0.03-g1.00,GRID,U56,PLACEBO3,25.0,DATE,True,0.2381884297452289,0.23683873082306284,PLACEBO_2017,H1,True,False,0.042713850016535465,False,True
U56-band0.08-g0.50,GRID,U56,QUEUE2,10.0,COUNT,False,0.24193956227207425,0.15935812585250275,BEAR2022,H2,False,False,0.0867608298005558,False,False
U56-band0.08-g0.50,GRID,U56,QUEUE2,10.0,DATE,False,0.24193956227207425,0.13734618715439972,BEAR2022,H2,False,False,0.0867608298005558,False,False
U56-band0.08-g0.50,GRID,U56,QUEUE2,25.0,COUNT,False,0.2180738595158277,0.13613522593521665,BEAR2022,H2,False,False,0.08638735773915576,False,False
U56-band0.08-g0.50,GRID,U56,QUEUE2,25.0,DATE,False,0.2180738595158277,0.11400585952054154,BEAR2022,H2,False,False,0.08638735773915576,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,10.0,COUNT,False,0.24193956227207425,0.15935812585250275,BEAR2022,H2,False,False,0.08676082980055497,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,10.0,DATE,False,0.24193956227207425,0.13734618715439972,BEAR2022,H2,False,False,0.08676082980055497,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,25.0,COUNT,False,0.2180738595158277,0.13613522593521665,BEAR2022,H2,False,False,0.08638735773915437,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,25.0,DATE,False,0.2180738595158277,0.11400585952054154,BEAR2022,H2,False,False,0.08638735773915437,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,10.0,COUNT,False,0.24193956227207425,0.24604761844637302,PLACEBO_2017,H2,False,False,0.10466574313668928,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,10.0,DATE,False,0.24193956227207425,0.24193956227207425,PLACEBO_2017,H2,False,False,0.10466574313668928,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,25.0,COUNT,False,0.2180738595158277,0.22213519211136823,PLACEBO_2017,H2,False,False,0.10454194784033147,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,25.0,DATE,False,0.2180738595158277,0.2180738595158277,PLACEBO_2017,H2,False,False,0.10454194784033147,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,10.0,COUNT,False,0.24108789404425812,0.15806708601782837,BEAR2022,H2,False,False,0.05763432687161851,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,10.0,DATE,False,0.24108789404425812,0.13605827484198718,BEAR2022,H2,False,False,0.05763432687161851,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,25.0,COUNT,False,0.2176683789326076,0.13530107324362017,BEAR2022,H2,False,False,0.057161916140687025,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,25.0,DATE,False,0.2176683789326076,0.11317749492924123,BEAR2022,H2,False,False,0.057161916140687025,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,10.0,COUNT,False,0.24108789404425812,0.15806708601782837,BEAR2022,H2,False,False,0.05763432687161793,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,10.0,DATE,False,0.24108789404425812,0.13605827484198718,BEAR2022,H2,False,False,0.05763432687161793,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,25.0,COUNT,False,0.2176683789326076,0.13530107324362017,BEAR2022,H2,False,False,0.057161916140686636,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,25.0,DATE,False,0.2176683789326076,0.11317749492924123,BEAR2022,H2,False,False,0.057161916140686636,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,10.0,COUNT,False,0.24108789404425812,0.24518631015086056,PLACEBO_2017,H2,False,False,0.0576343268716181,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,10.0,DATE,False,0.24108789404425812,0.24108789404425812,PLACEBO_2017,H2,False,False,0.0576343268716181,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,25.0,COUNT,False,0.2176683789326076,0.22172136166102507,PLACEBO_2017,H2,False,False,0.0574684435295251,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,25.0,DATE,False,0.2176683789326076,0.2176683789326076,PLACEBO_2017,H2,False,False,0.0574684435295251,False,False
U56-band0.08-g1.00,GRID,U56,QUEUE2,10.0,COUNT,True,0.2400871561133523,0.15660000441730126,BEAR2022,H2,True,False,0.011797467724038113,False,True
U56-band0.08-g1.00,GRID,U56,QUEUE2,10.0,DATE,True,0.2400871561133523,0.13460015090570376,BEAR2022,H2,True,False,0.011797467724038113,False,True
U56-band0.08-g1.00,GRID,U56,QUEUE2,25.0,COUNT,True,0.21695600857995567,0.1341238920535197,BEAR2022,H2,True,False,0.011599334455675181,False,False
U56-band0.08-g1.00,GRID,U56,QUEUE2,25.0,DATE,True,0.21695600857995567,0.11201444848762865,BEAR2022,H2,True,False,0.011599334455675181,False,False
U56-band0.08-g1.00,GRID,U56,REAL5,10.0,COUNT,True,0.2400871561133523,0.15660000441730126,BEAR2022,H2,True,False,0.011797467724038113,False,True
U56-band0.08-g1.00,GRID,U56,REAL5,10.0,DATE,True,0.2400871561133523,0.13460015090570376,BEAR2022,H2,True,False,0.011797467724038113,False,True
