panel,book,gross,device,param,salt,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR
U56,CAP2,0.75,ROTA,1.0,0,0.0,0.12014999456189335,1.3078729412435246,-0.14765004422980466,0.8137484495086921,1.3431232040383605,1.284150948562567,1.2287390131430878,1.1884268750034246,0.13168913356431755,1.3693466954314062,-0.14765004422980466,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.05465349611530704,0.013534212471448648
U56,CAP2,0.75,ROTA,1.0,0,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,1.302764164743885,1.2457435666979828,1.187187051834311,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214643,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.05421273275296515,0.0096137519025839
U56,CAP2,0.75,ROTA,1.0,0,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.053551746473293776,0.003757673046564547
U56,CAP2,0.75,ROTA,1.0,0,50.0,0.10067860481310942,1.111339888951081,-0.14985301432639242,0.6718490466519611,1.1407447040222283,1.0915969990562207,1.02046536200971,0.7785733423801011,0.11207234887057682,1.181260845927782,-0.14985301432639275,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.05245052601871927,-0.0059371772773352816
U56,CAP2,0.75,ROTA,2.0,0,0.0,0.11997005409388706,1.287617573306649,-0.16089786495549607,0.7456286267507058,1.3358796869239329,1.2540890889844072,1.2262515098133027,1.1436995060698059,0.1307507821180096,1.3358431916030402,-0.16089786495549663,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04140567538961562,0.013354272003442358
U56,CAP2,0.75,ROTA,2.0,0,10.0,0.11627536761463886,1.2512229208328907,-0.16154641359525113,0.719764462898958,1.2978141671227688,1.2188861674593938,1.1872051131768482,1.0713276090723265,0.12704521858691176,1.3013288603265862,-0.16154641359525101,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04075712674986057,0.009659585524194159
U56,CAP2,0.75,ROTA,2.0,0,25.0,0.11075532618391981,1.1965526282742662,-0.16251862804171113,0.6814931157029824,1.2406320161944886,1.166007521644518,1.1285625981053085,0.9709082042793243,0.12150879032001116,1.2494768573135022,-0.16251862804171124,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.03978491230340056,0.0041395440934751115
U56,CAP2,0.75,ROTA,2.0,0,50.0,0.10161359400823433,1.1052670117144534,-0.1641373634470238,0.6190765580381133,1.1451526101306209,1.0777137043942688,1.0306810249165417,0.814959362588639,0.11233955942725071,1.1628762585179198,-0.164137363447024,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.038166176898087906,-0.005002188082210368
U56,CAP2,0.75,ROTA,2.0,1,0.0,0.12056326470473633,1.3000884962915127,-0.15596565593844458,0.7730116222017454,1.3405634476168944,1.2712390305533763,1.233064307416142,1.203875913815395,0.13093277644302215,1.35248093386687,-0.15596565593844436,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04633788440666711,0.013947482614291629
U56,CAP2,0.75,ROTA,2.0,1,10.0,0.11689257314493684,1.263765711300977,-0.1567123232644384,0.7459054317489174,1.3032573106164962,1.2355885416117247,1.1947025428025493,1.1481660626738273,0.12723786931850078,1.3176344265586326,-0.1567123232644383,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04559121708067329,0.01027679105449214
U56,CAP2,0.75,ROTA,2.0,1,25.0,0.11140826997147668,1.2092057367570928,-0.15783153933775906,0.7058682341877391,1.2472162906092006,1.182041436668158,1.137087107570328,1.0630154660499438,0.12171732307545313,1.2652873145912227,-0.15783153933775906,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04447200100735263,0.0047924878810319815
U56,CAP2,0.75,ROTA,2.0,1,50.0,0.10232542837098668,1.1181082265131235,-0.15969480735986996,0.6407561401818018,1.1536383303683904,1.0926409991851376,1.0409115072705613,0.901137322441544,0.11257429026707078,1.1778695992529695,-0.15969480735987052,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.04260873298524173,-0.004290353719458018
U56,CAP2,0.75,ROTA,2.0,2,0.0,0.12184774331980619,1.3056283120643242,-0.15385452954628487,0.7919672152593342,1.3284608513044822,1.2924283218152544,1.220601495437766,1.1817856667264317,0.13392206297060705,1.3715373825208153,-0.15385452954628498,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.048449010798826825,0.01523196122936149
U56,CAP2,0.75,ROTA,2.0,2,10.0,0.11818526244692307,1.269652511521991,-0.1546106694566528,0.7644056057855562,1.2910171378306237,1.2575301408542565,1.1821236825079628,1.1110065725489944,0.13026231034502733,1.3373780541828024,-0.15461066945665236,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.04769287088845889,0.011569480356478368
U56,CAP2,0.75,ROTA,2.0,2,25.0,0.1127131595225952,1.2156130212523324,-0.15574411250509457,0.7237073537460893,1.2347702444508684,1.2051111673190549,1.1243342586480194,1.0064459316746455,0.12479404041889564,1.2860622724058002,-0.155744112505095,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.046559427840017126,0.006097377432150497
U56,CAP2,0.75,ROTA,2.0,2,50.0,0.10365034532380801,1.1253816242666663,-0.15763114031392467,0.6575499302827276,1.1408510881588128,1.117587309760643,1.0278695292699387,0.827051295181347,0.11573692960039872,1.2003623519373876,-0.1576311403139249,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.044672400031187026,-0.0029654367666366865
U56,CAP2,0.75,ROTA,2.0,3,0.0,0.12100935308452021,1.3079664464973308,-0.14949421079824243,0.8094584562062713,1.327903349207998,1.2964589176093047,1.216479515926282,1.1697153409533623,0.13310228863916373,1.3788728925859006,-0.14949421079824232,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.05280932954686926,0.01439357099407551
U56,CAP2,0.75,ROTA,2.0,3,10.0,0.11725964260616561,1.2708349538164996,-0.15026641822283227,0.7803449632523987,1.2891047759628358,1.2606017102771512,1.1767024278591058,1.1149503664223241,0.12937324427701036,1.3436898556581034,-0.15026641822283227,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.05203712212227943,0.010643860515720915
U56,CAP2,0.75,ROTA,2.0,3,25.0,0.11165773611119145,1.2150480776513715,-0.15142392065120047,0.737385055353249,1.2308078508599567,1.2067333461947387,1.1169480733764328,1.007425758735526,0.12380187092673145,1.2908268247751649,-0.1514239206512008,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.05087961969391122,0.005041954020746753
U56,CAP2,0.75,ROTA,2.0,3,50.0,0.10238133710644615,1.1218721615856508,-0.15335093578273262,0.6676277297159756,1.1334318681712896,1.1167678022375236,1.0171732300701453,0.8070134128339809,0.11457512857427665,1.2025198926529754,-0.15335093578273218,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.04895260456237907,-0.004234444983998553
U56,CAP2,0.75,ROTA,4.0,0,0.0,0.12010704265079752,1.2699435368581133,-0.16885387124585038,0.7113076044073771,1.3111177508799987,1.2430494220831418,1.2044611209316953,1.066155486890486,0.13153911043407218,1.3212147182725422,-0.1688538712458505,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.03344966909926131,0.013491260560352825
U56,CAP2,0.75,ROTA,4.0,0,10.0,0.1168797385613487,1.2387137247783155,-0.16927220662836906,0.6904839305247192,1.2779047947373459,1.2132970892440376,1.1705394667463824,1.0097326737395853,0.1283310950338643,1.2918925543231796,-0.16927220662836895,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.033031333716742634,0.010263956470904001
U56,CAP2,0.75,ROTA,4.0,0,25.0,0.11205561279741882,1.1918135998588497,-0.16989945491251635,0.6595407434068453,1.2280193454857584,1.1686204447387059,1.1195978601487424,0.9300747413841413,0.12353554085262797,1.247857036258966,-0.16989945491251623,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.03240408543259535,0.005439830706974125
U56,CAP2,0.75,ROTA,4.0,0,50.0,0.10406008339947825,1.1135221368411679,-0.1709441894978062,0.608737177351171,1.1447298483665769,1.094050282689048,1.0345676326089337,0.8091151425201559,0.11558667418804647,1.1743440306431285,-0.17094418949780632,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.031359350847305484,-0.002555698690966446
U56,CAP2,0.75,ROTA,4.0,1,0.0,0.11900890731888158,1.2419619854473947,-0.1815514643022884,0.655510589111682,1.2946831693423602,1.2063526893835264,1.1889314115267464,1.1239212241946084,0.12987636871909225,1.2841461128690979,-0.18155146430228852,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.02075207604282328,0.012393125228436885
U56,CAP2,0.75,ROTA,4.0,1,10.0,0.11582172100682397,1.2115934118491294,-0.1819351162960804,0.636610036395262,1.262664513370861,1.1771512166305884,1.1560997513610891,1.081561287149976,0.12668339618103364,1.255491439992993,-0.1819351162960804,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.020368424049031303,0.009205938916379275
U56,CAP2,0.75,ROTA,4.0,1,25.0,0.11105737679925576,1.165985834457856,-0.18251036863098247,0.6084989999872421,1.214575229805968,1.133298763306339,1.1067960851904364,1.01893048171749,0.12191026408845929,1.2124559614530679,-0.18251036863098302,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.019793171714129226,0.0044415947088110586
U56,CAP2,0.75,ROTA,4.0,1,50.0,0.10316043654138207,1.0898484382662188,-0.18346852094766064,0.5622786732488642,1.1342878573704571,1.0600960150930665,1.0244996228517882,0.887695353727572,0.11399839088423525,1.1406056839524206,-0.1834685209476602,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.018835019397451053,-0.0034553455490626273
U56,CAP2,0.75,ROTA,4.0,2,0.0,0.11944839417129316,1.2523681427512,-0.17662372888268996,0.6762873534995315,1.2782992638253006,1.2397826606277056,1.172498870172623,1.0282536233959572,0.13274358025240796,1.3142253300364146,-0.17662372888269007,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.025679811462421737,0.01283261208084846
U56,CAP2,0.75,ROTA,4.0,2,10.0,0.11632434342566755,1.222412326509244,-0.17701218773246963,0.6571544305269891,1.2463966673757265,1.211222879565038,1.1397809428456243,0.976740846543406,0.12962461583314155,1.2861877830578055,-0.17701218773246952,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.025291352612642065,0.009708561335222854
U56,CAP2,0.75,ROTA,4.0,2,25.0,0.1116540303767466,1.1774263677503205,-0.1775946494512305,0.6287015443413347,1.1984858333144726,1.1683343691873869,1.0906524858653928,0.9035342232348315,0.12496170591976474,1.2440799364651984,-0.17759464945123027,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.024708890893881202,0.005038248286301894
U56,CAP2,0.75,ROTA,4.0,2,50.0,0.10391202837952718,1.1023316296121226,-0.17856481499541876,0.5819289112594389,1.1185092815215756,1.0967408569383659,1.0086622845685425,0.7884852090845627,0.11723144365443394,1.1737798375600155,-0.17856481499541876,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.02373872534969293,-0.0027037537109175225
U56,CAP2,0.75,ROTA,4.0,3,0.0,0.11991172957024454,1.2678030971453662,-0.16485877376306513,0.7273603147296338,1.2966162883104675,1.2500323452411086,1.189340675527867,1.105454284424549,0.13177222334901773,1.3286746658878863,-0.16485877376306501,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.03744476658204657,0.013295947479799841
U56,CAP2,0.75,ROTA,4.0,3,10.0,0.11671237919395328,1.2368663972086449,-0.1652766249460048,0.7061638585134633,1.2639451667431165,1.2204063703480679,1.1560120769625257,1.047750158683166,0.12858610871573295,1.2994615333200443,-0.1652766249460056,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,False,True,True,True,True,True,True,0.03702691539910688,0.010096597103508576
