panel,book,family,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,DD_ratio,CAGR_ratio,Calmar_ratio,n_fail,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,fails,sole
U56,TOPN50,TOPN,1.0,0.10415371282259644,1.1245064455736176,-0.1550918495543232,1.0999852515073612,1.149617922779346,1.2521081841824289,0.4599776624368346,0.6892431442421533,1.4984274249117524,1,True,True,True,True,False,CAGR,CAGR
U56,EWALL,EWALL,0.5,0.06927957798045559,1.0492463545315025,-0.10704780721365148,1.0801054142299913,1.024420556404729,1.10894291360205,0.31748670399263906,0.45846156478695455,1.4440339044799304,1,True,True,True,True,False,CAGR,CAGR
U56,EWALL,EWALL,0.75,0.10399909770337046,1.0494591387986694,-0.15844269477458928,1.0804527630260452,1.0245694195894237,1.1090118579135835,0.46991573433445394,0.6882199698584978,1.4645603872643893,1,True,True,True,True,False,CAGR,CAGR
U56,EWALL,EWALL,1.0,0.13866477270678512,1.0496021635649186,-0.2084118345655004,1.0807363989320709,1.024649649145946,1.1090010214839088,0.6181162244379135,0.9176220544229423,1.484546138968259,1,True,True,True,False,True,DD,DD
U56,SPYG,CONTROL,0.5,0.07650079622138639,0.8793433138082759,-0.18089758529904798,0.95312225012019,0.8184991655477409,0.8698391318935123,0.5365133542828687,0.5062483889985454,0.9435895396773917,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
U56,SPYG,CONTROL,0.75,0.11411830457838779,0.8814285702875648,-0.26197169067497583,0.9563263496400162,0.8198137952940442,0.8710189543919484,0.7769662058165964,0.7551843993997998,0.971965567802394,4,False,False,False,False,True,"H1,H2,OOS,DD",
U56,SPYG,CONTROL,1.0,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,1.0,1.0,1.0,4,False,False,False,False,True,"H1,H2,OOS,DD",
B136,BAND0.00,BAND,0.5,0.05140229913457928,1.095347604639815,-0.08461645095720682,1.2004771369701501,0.9914540457986833,1.1271183455068787,0.25096858506638364,0.33754381705126246,1.3449644184031193,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.00,BAND,0.75,0.07723795450652737,1.0952404238951354,-0.12550179788332527,1.2015036264401984,0.9903302180674028,1.125989170754508,0.3722326838547557,0.5071989857322634,1.3625858441011356,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.00,BAND,1.0,0.10311474312183222,1.0950022518263767,-0.16544187175973457,1.2024015393850582,0.9890792654183429,1.1247250730064051,0.49069314532315944,0.6771242643539498,1.379934223266989,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.03,BAND,0.5,0.05303658015332191,1.1077919342141802,-0.08139085248410471,1.2301562146595695,0.9870715408760254,1.1215753740723617,0.2414016051750133,0.34827566100548973,1.4427230537800027,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.03,BAND,0.75,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.35858185459869113,0.5235382808446718,1.4600244661866468,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.03,BAND,1.0,0.10647945073851983,1.10774133137637,-0.1596116830934956,1.232349897538129,0.9850447495599715,1.1195334121852174,0.47340106814804794,0.6992193120720422,1.477012535707616,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.08,BAND,0.5,0.05665508131886843,1.127590652221819,-0.09900482332068383,1.2730056044706386,0.9870865515026662,1.1151492349320844,0.2936438498951614,0.3720372964962523,1.2669677796047132,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.08,BAND,0.75,0.0852299853338796,1.127444632046363,-0.14665232994440458,1.2741222779060013,0.9859715932583791,1.1139264860055385,0.4349642099909055,0.559680307324376,1.2867272627696844,1,True,True,True,True,False,CAGR,CAGR
B136,BAND0.08,BAND,1.0,0.11391405136704957,1.1271392628819223,-0.19306018795241298,1.2750937986898498,0.9847052260615667,1.1125343732320905,0.5726078280873643,0.7480401530977592,1.3063743043757843,0,True,True,True,True,True,PASS,
B136,TOPN10,TOPN,0.5,0.09572687407916458,0.8965940024617184,-0.14624703088643387,1.1054257300092245,0.7234782973954255,0.7920489523128985,0.43376211122693004,0.6286102959416047,1.4492051741530199,3,True,False,False,True,False,"H2,OOS,CAGR",
B136,TOPN10,TOPN,0.75,0.14259007253501732,0.8998349663036451,-0.21444792932259615,1.107422901381055,0.7279336938563014,0.7965072966001814,0.6360429063578441,0.9363471706017119,1.4721446638930265,3,True,False,False,False,True,"H2,OOS,DD",
B136,TOPN10,TOPN,1.0,0.18835229523291153,0.9028136874829693,-0.27947425057208064,1.1091368152732317,0.7321884360052021,0.8007436346125821,0.8289080484365228,1.236854260484114,1.4921489335482445,3,True,False,False,False,True,"H2,OOS,DD",
B136,TOPN20,TOPN,0.5,0.08769351428836081,0.9570726864642931,-0.13639591734821976,1.122272638676014,0.8133564836962315,0.8934854818252194,0.40454415185796266,0.575857579172368,1.4234727569972494,2,True,False,True,True,False,"H2,CAGR",
B136,TOPN20,TOPN,0.75,0.13119952732030238,0.959217215384215,-0.20052048331108308,1.1248467075263795,0.8153075694537086,0.8954740980816518,0.594734728343316,0.8615488021473445,1.44862702830094,1,True,False,True,True,True,H2,H2
B136,TOPN20,TOPN,1.0,0.17418391897350638,0.9610969212283103,-0.2619845704926279,1.1271698970930502,0.8170133572328989,0.8971999728070945,0.7770344445078516,1.1438146905711633,1.4720257237703513,2,True,False,True,False,True,"H2,DD",
B136,TOPN50,TOPN,0.5,0.07644050834336413,1.0181634236537835,-0.1287099742814981,1.1136445065306124,0.9317111300030008,1.0320547600127232,0.38174799065603,0.5019623907484035,1.3149051286053564,1,True,True,True,True,False,CAGR,CAGR
B136,TOPN50,TOPN,0.75,0.11463905951574516,1.0185301944707714,-0.18978249682840453,1.1148618809408655,0.9314873395458921,1.0317392458582733,0.5628863437380259,0.7528010688938261,1.3373944443111039,0,True,True,True,True,True,PASS,
B136,TOPN50,TOPN,1.0,0.15263849944897756,1.0186341363291744,-0.24867516078716245,1.115826877027314,0.9310159213604496,1.0311518047821218,0.7375593343600776,1.00233224195073,1.358985230415903,1,True,True,True,False,True,DD,DD
B136,EWALL,EWALL,0.5,0.07154908614797462,1.027825555324536,-0.12036836931158135,1.1469536779350236,0.9161863635558191,1.0207785854403566,0.3570071657596814,0.46984185632798225,1.316057215065132,1,True,True,True,True,False,CAGR,CAGR
B136,EWALL,EWALL,0.75,0.1073464428202695,1.0278772028988117,-0.1768127133019104,1.1481702648507746,0.9153643662470853,1.019797709031681,0.5244185495509631,0.7049125946985801,1.344179368373156,0,True,True,True,True,True,PASS,
B136,EWALL,EWALL,1.0,0.1430371038232794,1.0278569677531426,-0.2308337010607876,1.149338894000864,0.9144771458671321,1.0187250173536015,0.6846423678317645,0.9392826939133495,1.3719318845078503,1,True,True,True,False,True,DD,DD
B136,SPYG,CONTROL,0.5,0.07704842674606427,0.8849230065266201,-0.18088992237075863,0.9502155996690476,0.8314912620481328,0.8797597547882785,0.5365113681394685,0.5059544125364925,0.9430450920193129,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
B136,SPYG,CONTROL,0.75,0.11496808735982733,0.8870070472982455,-0.2619610749422494,0.9534204069545354,0.8327907362798682,0.8809313311880382,0.7769647577629322,0.7549616982095863,0.9716807495661735,4,False,False,False,False,True,"H1,H2,OOS,DD",
B136,SPYG,CONTROL,1.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,1.0,1.0,1.0,4,False,False,False,False,True,"H1,H2,OOS,DD",
SMALL439,BAND0.00,BAND,0.5,0.024019570580997573,0.5387162728498067,-0.09727215282688761,0.522853711830393,0.5549366385351214,0.5498990411587618,0.288493673949245,0.16999162249825575,0.5892386483599725,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.00,BAND,0.75,0.03542615406679128,0.5387007930315123,-0.14309766072375685,0.524033053059221,0.5538846569317452,0.5491149557982722,0.4244048134640232,0.25071844595969967,0.5907530687819427,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.00,BAND,1.0,0.04640412777485792,0.5386473133217098,-0.18711284929663474,0.5251659664841724,0.5528019885929187,0.5482981497783128,0.5549468349154946,0.3284119066352125,0.5917898544014977,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.03,BAND,0.5,0.02567507335160335,0.5710331035622308,-0.09975333325057623,0.5671203410272906,0.5767772965365009,0.5672442013695111,0.29585245891861617,0.1817079685951453,0.6141844122550626,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.03,BAND,0.75,0.037929600874817115,0.5710228885802043,-0.14664882144700375,0.5682876218799747,0.5757346086839404,0.5664770405739926,0.4349369891593325,0.2684358728095812,0.6171833610390949,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.03,BAND,1.0,0.04976748525147823,0.5709743412136505,-0.19162824101383225,0.5694080752888712,0.5746611368750913,0.5656767463304032,0.5683387657811824,0.3522151046384543,0.6197273982434299,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.08,BAND,0.5,0.029082041208751797,0.6280231627585973,-0.10099389710108275,0.6525557123614854,0.6084822146765034,0.6282192827936817,0.2995317732197829,0.20581980656006935,0.6871384773228983,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.08,BAND,0.75,0.04306190557468903,0.6279709028180712,-0.14857331516672656,0.6537010380716187,0.6073701952938508,0.6274033375434618,0.44064473025028134,0.30475828748991957,0.6916190449317758,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,BAND0.08,BAND,1.0,0.05663497343874746,0.6278758412031901,-0.19426614923067542,0.6547959274364354,0.606223014375794,0.626549301370984,0.5761623803604994,0.40081778283808334,0.6956680902826308,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,TOPN10,TOPN,0.5,0.05565214616135017,0.4795224829014536,-0.20235144552268514,0.5402297529707439,0.4308920943296358,0.5493266335606765,0.6001420781924295,0.39386210463572263,0.6562814355927142,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN10,TOPN,0.75,0.07824062335005033,0.48215483801117814,-0.2914429964403318,0.5429408566365388,0.43344758747701273,0.5518955496684371,0.8643733930663773,0.553725574056353,0.6406092303373702,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN10,TOPN,1.0,0.09691919202382993,0.48464721175587283,-0.37310613314382923,0.545562642296851,0.4358281917572423,0.5542898038290642,1.1065732174677063,0.6859177872390841,0.6198575714752481,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN20,TOPN,0.5,0.047478543191463496,0.4710522729690379,-0.1825031022618745,0.6024481497870278,0.3636343461293566,0.49999375414070557,0.5412750612435232,0.3360157736273399,0.6207856184162237,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,TOPN20,TOPN,0.75,0.06728364197526449,0.47231794831498813,-0.27431689686219674,0.6044622021725835,0.3642730984045412,0.5010245055239899,0.8135801162226979,0.47618068059949187,0.585290460158135,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN20,TOPN,1.0,0.08415876970542557,0.47339114014688005,-0.3638837703008193,0.6063442517845742,0.3646776966381499,0.5018247396429446,1.0792211617996477,0.5956095576912759,0.5518883235184819,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN50,TOPN,0.5,0.03445711576821209,0.40548136637371435,-0.17654891977641307,0.4078062713387643,0.4063594939141537,0.4497384049991286,0.5236159066892693,0.24386035530054578,0.465723734105848,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,TOPN50,TOPN,0.75,0.04861833629922785,0.40544321409967404,-0.2588410846171433,0.40993468352597606,0.40451786100881476,0.4485022018678724,0.767681328109415,0.3440823324797482,0.44820984942687997,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,TOPN50,TOPN,1.0,0.060548570551865355,0.4052501238294509,-0.3368616252390305,0.4119502567045252,0.4024900027472409,0.447075349456473,0.99907779414191,0.42851514407191477,0.4289106880210052,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,EWALL,EWALL,0.5,0.0262430883780429,0.33543770194131994,-0.2834988468372598,0.43711935301541427,0.259113140311945,0.2911505944318864,0.8408123137771033,0.18572793205045526,0.2208910704650921,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,EWALL,EWALL,0.75,0.03666279912702519,0.3361134342060475,-0.3998069131118527,0.43943114617044426,0.2587618121504911,0.29095981782086194,1.1857634675693391,0.2594704467306845,0.21882142082060022,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,EWALL,EWALL,1.0,0.04516699753546094,0.3368414247600584,-0.5010612680614956,0.4417634100245931,0.25853403836190114,0.29085602548640144,1.4860677171809398,0.3196564721478399,0.21510222478570892,5,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",
SMALL439,SPYG,CONTROL,0.5,0.07162849469617139,0.8580242339594402,-0.18089758529904765,0.8857023689661281,0.8548358062196837,0.8797445597255606,0.5365133542828675,0.5069301297227513,0.9448602270121332,4,False,False,False,True,False,"H1,H2,OOS,CAGR",
SMALL439,SPYG,CONTROL,0.75,0.10677585447299709,0.8598035319160402,-0.2619716906749753,0.8881687849681762,0.8563048581130719,0.8809171187210106,0.7769662058165944,0.7556754890473389,0.9725976283011191,4,False,False,False,False,True,"H1,H2,OOS,DD",
SMALL439,SPYG,CONTROL,1.0,0.14129855476403863,0.8615350977995732,-0.3371725677562025,0.8906602211268831,0.8577064407447205,0.8820106885412021,1.0,1.0,1.0,4,False,False,False,False,True,"H1,H2,OOS,DD",
