panel,n,max_vol,key,channel,gross,spy,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,pass4a,pass4b,v2_H1,v2_H2,v2_MaxDD,spy_H1,spy_H2,spy_OOS_Sharpe,spy_MaxDD,spy_CAGR
U56,10,off,COMP,NORM,0.75,OUT,0.0,0.17253753824726137,1.1299926683907378,-0.2319696061736113,1.234243304053373,1.082176135981347,1.187389418903236,0.19123381125636163,1.1156694438673573,-0.23196960617361184,12.694726639176668,False,False,1.1921975686322153,1.2141222925626038,-0.12049431986990566,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,0.75,OUT,10.0,0.15776826780184816,1.0462551480175624,-0.23275339585232568,1.141242515000841,1.0030822619571336,1.0959059505941284,0.1750053862090044,1.0351006855576372,-0.23275339585232546,12.694726639176668,False,False,1.1667884062421758,1.1891754666704166,-0.12074456306203296,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,0.75,OUT,25.0,0.13595319949920914,0.9202846676977731,-0.23392805797063743,1.001218300391951,0.884150886996307,0.9581891917358791,0.15106626389241518,0.9139363506281408,-0.23392805797063754,12.694726639176668,False,False,1.1286066565178186,1.1517185163326265,-0.12111987030403859,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,0.75,IN,0.0,0.17253753824726137,1.1299926683907378,-0.2319696061736113,1.234243304053373,1.082176135981347,1.187389418903236,0.19123381125636163,1.1156694438673573,-0.23196960617361184,12.694726639176668,False,False,1.1921975686322153,1.2141222925626038,-0.12049431986990566,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,0.75,IN,10.0,0.15776826780184816,1.0462551480175624,-0.23275339585232568,1.141242515000841,1.0030822619571336,1.0959059505941284,0.1750053862090044,1.0351006855576372,-0.23275339585232546,12.694726639176668,False,False,1.1667884062421758,1.1891754666704166,-0.12074456306203296,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,0.75,IN,25.0,0.13595319949920914,0.9202846676977731,-0.23392805797063743,1.001218300391951,0.884150886996307,0.9581891917358791,0.15106626389241518,0.9139363506281408,-0.23392805797063754,12.694726639176668,False,False,1.1286066565178186,1.1517185163326265,-0.12111987030403859,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,OUT,0.0,0.2305922973771637,1.131338142446405,-0.30017011219907463,1.2356372649644047,1.0836014054937002,1.1883039699849232,0.25526647363849997,1.1173324931069961,-0.3001701121990743,16.916418400382355,False,False,1.1921975686322153,1.2141222925626038,-0.12049431986990566,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,OUT,10.0,0.2099864342536395,1.0477056557719753,-0.3011406331909454,1.142692956297711,1.0046428957891345,1.0968892499020746,0.23254312520302656,1.0368894729817515,-0.3011406331909452,16.916418400382355,False,False,1.1667884062421758,1.1891754666704166,-0.12074456306203296,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,OUT,25.0,0.17970574305137577,0.9218932635307308,-0.30259469576125175,1.002753932578271,0.8859150781045559,0.9592765172641075,0.19920843090735585,0.9159141309329749,-0.30259469576125175,16.916418400382355,False,False,1.1286066565178186,1.1517185163326265,-0.12111987030403859,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,IN,0.0,0.2305922973771637,1.131338142446405,-0.30017011219907463,1.2356372649644047,1.0836014054937002,1.1883039699849232,0.25526647363849997,1.1173324931069961,-0.3001701121990743,16.916418400382355,False,False,1.1921975686322153,1.2141222925626038,-0.12049431986990566,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,IN,10.0,0.2099864342536395,1.0477056557719753,-0.3011406331909454,1.142692956297711,1.0046428957891345,1.0968892499020746,0.23254312520302656,1.0368894729817515,-0.3011406331909452,16.916418400382355,False,False,1.1667884062421758,1.1891754666704166,-0.12074456306203296,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,NORM,1.0,IN,25.0,0.17970574305137577,0.9218932635307308,-0.30259469576125175,1.002753932578271,0.8859150781045559,0.9592765172641075,0.19920843090735585,0.9159141309329749,-0.30259469576125175,16.916418400382355,False,False,1.1286066565178186,1.1517185163326265,-0.12111987030403859,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,RAW,0.75,OUT,0.0,0.16929653086072904,1.120402346191229,-0.23196960617361162,1.237489152105551,1.0615675307282737,1.1904597715601684,0.18530079680924816,1.096930739790609,-0.23196960617361106,12.176139322138862,False,False,1.1921975686322153,1.2141222925626038,-0.12049431986990566,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,RAW,0.75,OUT,10.0,0.15516572964846898,1.0393460425878829,-0.23275339585232513,1.1462118555059477,0.9860275588722929,1.1004288306852648,0.17004271549607175,1.019947434212281,-0.23275339585232568,12.176139322138862,False,False,1.1667884062421758,1.1891754666704166,-0.12074456306203296,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
U56,10,off,COMP,RAW,0.75,OUT,25.0,0.13428050142141412,0.9174202717581268,-0.2339280579706372,1.0087904981983986,0.8724528227292131,0.9649097746949922,0.1475140363108558,0.904186525073638,-0.2339280579706372,12.176139322138862,False,False,1.1286066565178186,1.1517185163326265,-0.12111987030403859,0.9553519443171049,0.8340161745515712,0.8820109845896832,-0.3371728920067383,0.15216020207098135
