file,d_col,se_col,t_col,panel,window,d,se,t,n_window,abs_t,req_mult,req_n,extra_days,extra_years,resolved_now,reach_2050
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0376885038472267,0.0202656948685063,1.8597192986358475,4448,1.8597192986358475,1.1565520843604138,5144.34367123512,696.3436712351204,2.763268536647303,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0364234997895582,0.0206613271692923,1.7628828724851886,4448,1.7628828724851886,1.2871023244916722,5725.0311393389575,1277.0311393389575,5.067583886265704,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0354758987688894,0.0195079627586898,1.8185342676588132,4448,1.8185342676588132,1.2095310261144454,5379.9940041570535,931.9940041570535,3.698388905385133,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.04271296854391,0.0224558657079274,1.902085143341025,4448,1.902085143341025,1.1056052300742152,4917.732063370109,469.73206337010924,1.8640161244845606,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0683667963666141,0.0400614514813405,1.706548161353001,4448,1.706548161353001,1.3734817491030036,6109.24682001016,1661.2468200101603,6.592249285754604,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0892036616697538,0.0397258853772035,2.245479510972529,4448,2.245479510972529,0.7933079344301851,3528.6336923454633,-919.3663076545367,-3.648278998629114,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.0882828847333101,0.0469612770066461,1.8799080936580157,4448,1.8799080936580157,1.1318444769967542,5034.444233681563,586.4442336815628,2.327159657466519,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.08112550989753,0.0422540208268873,1.919947695153019,4448,1.919947695153019,1.0851285660178858,4826.651861647556,378.65186164755596,1.5025867525696666,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1073683258664568,0.0633245026349323,1.6955257664704992,4448,1.6955257664704992,1.391397450577744,6188.935860169805,1740.935860169805,6.908475635594464,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1055521111079083,0.0642993281398247,1.6415740904535672,4448,1.6415740904535672,1.4843592172456137,6602.42979830849,2154.42979830849,8.549324596462261,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1075050507819539,0.0637695904801683,1.68583567767127,4448,1.68583567767127,1.4074387695719952,6260.287647056235,1812.287647056235,7.1916176470485516,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1377921490488077,0.0663264825541623,2.077483137090625,4448,2.077483137090625,0.9267977626727758,4122.396448368507,-325.60355163149325,-1.292077585839259,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1208331538009268,0.0888440663097706,1.3600587953687375,4448,1.3600587953687375,2.1624427807722975,9618.54548887518,5170.545488875179,20.518037654266585,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1067289929678833,0.0823136651238236,1.2966132999585416,4448,1.2966132999585416,2.3792443531129326,10582.878882646324,6134.878882646324,24.344757470818745,False,False
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1103956982624723,0.0871242133143369,1.267106973628258,4448,1.267106973628258,2.491342456321692,11081.491245718886,6633.491245718886,26.323377959201927,False,False
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,U56,FULL,0.1198285242685605,0.0880598086933625,1.3607629410804356,4448,1.3607629410804356,2.1602053876154343,9608.593564113453,5160.593564113453,20.4785458893391,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0179822099512094,0.0187221797444134,0.9604763011943224,4448,0.9604763011943224,4.335974148622839,19286.413013074387,14838.413013074387,58.88259132172376,False,False
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0315782065209402,0.0207181586951829,1.5241801641514752,4448,1.5241801641514752,1.721818542903254,7658.648878833674,3210.6488788336737,12.74067015410188,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0508247960782606,0.0191970820779371,2.64752715396642,4448,2.64752715396642,0.5706622510222621,2538.305692547022,-1909.6943074529781,-7.578152013702295,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0427417402347742,0.0205003205289533,2.084930339230968,4448,2.084930339230968,0.920188694379046,4092.999312597997,-355.0006874020032,-1.408732886515886,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0504365745750238,0.0411083159344361,1.226919016956699,4448,1.226919016956699,2.657224177734362,11819.333142562442,7371.333142562442,29.251321994295406,False,False
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0762411855269605,0.036975821747458,2.061919976996912,4448,2.061919976996912,0.9408413115799478,4184.8621539076075,-263.13784609239246,-1.0441978019539384,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.1051982165381201,0.0387183315566849,2.7170131642709414,4448,2.7170131642709414,0.541846791482254,2410.134528513066,-2037.865471486934,-8.08676774399577,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0934836817386393,0.0392727801668968,2.380368319771695,4448,2.380368319771695,0.7059463028179075,3140.0491549340527,-1307.9508450659473,-5.190281131214077,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0521213007678779,0.0555496298929975,0.9382834929463352,4448,0.9382834929463352,4.543513674463753,20209.548824014775,15761.548824014775,62.5458286667253,False,False
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.1016422437658368,0.05102741722978,1.9919143331933644,4448,1.9919143331933644,1.0081349659670347,4484.18432862137,36.18432862136979,0.1435886056403563,False,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.1409167055685491,0.0627195823584939,2.2467736593508296,4448,2.2467736593508296,0.7923943021259546,3524.5698558562462,-923.4301441437538,-3.6644053339037845,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.1240905000612908,0.0616057743044013,2.014267355007101,4448,2.014267355007101,0.9858838737827949,4385.211470585871,-62.78852941412879,-0.24916083100844758,True,True
2026-09-19_beta-keyed-floor-and-cap_C.grid.csv,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,B136,FULL,0.0571899224797286,0.0866056295731219,0.6603487875051204,4448,0.6603487875051204,9.173038617125947,40801.67576897621,36353.67576897621,144.26061813085798,False,False
