file,keys,n,S1,IS_spread,OOS_pick,OOS_best,regret,OOS_MaxDD_pick,OOS_MaxDD_best,OOS_MaxDD_med,dd_regret_pp,dd_ratio,argmax_flip,beats_med_sh,beats_med_dd,verdict_flip,OOS_sh_spread
2026-09-04_52w-high-proximity_C.grid.csv,universe.json|CAND,12,0.014816712741585247,0.8481566431707676,1.169657001611733,1.240089462945948,0.0704324613342151,-0.1830832162946141,-0.1330069286695332,-0.1666632411360901,5.00762876250809,1.3764938272463956,True,True,False,True,0.9806172683108748
2026-09-04_52w-high-proximity_C.grid.csv,universe_broad.json|CAND,12,0.012568053943251112,1.0869606598771708,0.9043262348025412,0.9043262348025412,0.0,-0.2029660741673956,-0.1501994548805614,-0.20078563756986223,5.276661928683418,1.3513103248530043,True,True,False,True,0.6589148362361696
2026-09-04_crypto-sleeve_C.grid.csv,universe.json|CAND20,13,0.0039124705651572,0.2043872596470404,1.3145168662232118,1.34585602064565,0.031339154422438176,-0.3105750387265976,-0.1815860103366006,-0.2147288555796708,12.898902838999698,1.710346728533183,True,True,False,True,0.17619901903391733
2026-09-04_crypto-sleeve_C.grid.csv,universe.json|EWall,13,0.002910647210549344,0.22485192731821702,1.1849691642527382,1.307590867001525,0.12262170274878681,-0.2906467121908408,-0.1587469210684224,-0.1956847390377309,13.189979112241842,1.8308809407747038,True,False,False,False,0.19352542645031834
2026-09-04_crypto-sleeve_C.grid.csv,universe.json|v1,13,0.026166402267945754,0.26903481990578515,1.061419374065315,1.0873609433655196,0.025941569300204526,-0.2293369072350859,-0.1365092343614964,-0.1696819948414871,9.28276728735895,1.680010208157554,True,True,False,True,0.3362976934591563
2026-09-04_crypto-sleeve_C.grid.csv,universe_broad.json|CAND20,13,0.001527657396342974,0.17236464678975483,1.1689613253171387,1.1689613253171387,0.0,-0.3509191935519807,-0.1988673361396169,-0.2534106383735167,15.20518574123638,1.7645894009743972,True,True,False,True,0.27497656775100765
2026-09-04_crypto-sleeve_C.grid.csv,universe_broad.json|EWall,13,0.00304786044387928,0.2082943787233611,1.2263775080177546,1.2515379342563333,0.025160426238578726,-0.3035505428559348,-0.1768793110522651,-0.2106833475731125,12.667123180366971,1.716144986375712,True,True,False,True,0.23063234828193901
2026-09-04_crypto-sleeve_C.grid.csv,universe_broad.json|v1,13,0.01970288357445915,0.24954753692343667,0.994306062329961,1.006871437042704,0.012565374712743105,-0.2995338748236247,-0.2119126252012072,-0.2486260197494727,8.76212496224175,1.4134781943228851,True,True,False,True,0.4262460173774206
2026-09-04_drawdown-control_C.grid.csv,CAND20|5,80,0.0,0.7095750730254968,0.8922537286672942,1.209064599224608,0.31681087055731383,-0.2001760604149669,-0.0749417260825936,-0.1621915840096254,12.52343343323733,2.6710895368803222,True,True,False,True,0.7871765397737172
2026-09-04_drawdown-control_C.grid.csv,CAND20|10,80,0.0,0.8033709475356161,0.8427310823496226,1.169657001611733,0.32692591926211034,-0.2005204833110828,-0.0751659503055379,-0.1626158283015473,12.535453300554488,2.6677036942391896,True,True,False,True,0.7754732731027175
2026-09-04_drawdown-control_C.grid.csv,CAND20|25,78,0.0,0.743785728439479,0.5591651019936862,1.0511986264801187,0.49203352448643256,-0.2015531702965418,-0.0767091440582646,-0.1638878400582499,12.48440262382772,2.6274986218520655,True,False,False,False,0.740120246644669
2026-09-04_drawdown-control_C.grid.csv,EWall|5,82,0.0,0.8099088223475212,0.93903914308516,1.2286202780809452,0.2895811349957852,-0.1740498735342457,-0.074421861076189,-0.1582211737463836,9.96280124580567,2.338692838601053,True,False,False,False,0.8559934807480397
2026-09-04_drawdown-control_C.grid.csv,EWall|10,82,0.0,0.6759762100136619,0.9081337460603566,1.1648533053887078,0.2567195593283512,-0.1746726203042702,-0.0758683607196777,-0.1587469210684223,9.880425958459249,2.3023117759148577,True,False,False,False,0.8120066917785655
2026-09-04_drawdown-control_C.grid.csv,EWall|25,78,0.0,0.8508068055794527,0.551134037760472,1.096611357337651,0.545477319577179,-0.1765394712124244,-0.0809659080425238,-0.1603232575610138,9.55735631699006,2.1804173568918017,True,False,False,False,0.8030371233151908
2026-09-04_drawdown-control_C.grid.csv,V1|5,84,0.0,0.7924922595138891,0.6109020562020459,0.8667483737661267,0.2558463175640808,-0.1549638362344312,-0.0758711802989094,-0.13061253706630224,7.909265593552179,2.042459806528919,True,False,False,False,0.6010584117782767
2026-09-04_drawdown-control_C.grid.csv,V1|10,82,0.0,0.7748187745892812,0.4940459017509143,0.7510632499063633,0.257017348155449,-0.1594109867301294,-0.0617250922035931,-0.13405466730587495,9.76858945265363,2.582596170198185,True,False,False,False,0.6781746056592532
2026-09-04_drawdown-control_C.grid.csv,V1|25,76,0.003505430365511597,0.5532607923938514,0.117442324222217,0.4060140011457919,0.2885716769235749,-0.1872767911168246,-0.0363267747277253,-0.140232855296548,15.09500163890993,5.155337695693951,True,False,False,False,0.4648047445504097
