panel,gross,device,tier,cost_bps,CAGR,Sharpe,MaxDD,Calmar,turnover_yr,dTurn,dCAGR,dSharpe,dMaxDD,rate_pp_per_1pct,IS_Sharpe,IS_Calmar,IS_CAGR,IS_dCAGR,IS_dTurn,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_dCAGR,OOS_dSharpe,I_CAGR,I_Sharpe,I_MaxDD,I_OOS_Sharpe,I_OOS_CAGR,I_turnover,base_Sharpe,base_MaxDD,base_OOS_Sharpe,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,H1,H2,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,0.75,HOLD,STRONG,25.0,0.1157920143000144,1.215874536414444,-0.15212857888191544,0.7611457041868113,3.3232474175227598,-0.05222918534153653,0.005418559163005154,0.006108850847966085,-0.003376785010097527,0.103745810461568,1.1960078465420383,1.0692573284387485,0.10724820340224928,0.010673876725083353,-0.09963829785567446,0.12286032386069201,1.2330702423435846,-0.15212857888191555,0.0010206292536938388,-0.04239872144552037,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3055345681279658,1.1465018656065875,False,True,True,True,True,True,True
U56,0.75,HOLD,STRONG,50.0,0.10655532941795398,1.1262804105098327,-0.15334094492168004,0.6948915664526383,3.3232474175227598,-0.05222918534153653,0.005876724604844563,0.014940521558751696,-0.003487930595287625,0.1125180216083316,1.1053705133664014,0.9200408842228793,0.09850922472289048,0.011542125862918029,-0.09963829785567446,0.11320952980310062,1.144059854433085,-0.15334094492168016,0.0011371809325237958,-0.03720099149469691,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2166918522796681,1.0557214337725307,False,False,True,True,True,True,False
U56,0.75,DRIFT,MILD,0.0,0.12028314425285114,1.310019800911742,-0.14651792572432476,0.8209449025313484,3.2948757912213242,-0.06032060797564831,0.00013314969095779006,0.0021468596682174823,0.0011321185054798955,0.0022073665273987814,1.2268230101909219,1.1797436774840664,0.10601453116335202,-0.0002482219230748317,-0.05998240690954726,0.13214287702430583,1.3745400765547091,-0.14651792572432465,0.00045374345998827614,0.00519338112330292,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.342621536248434,1.2885312263432134,False,True,True,True,True,True,True
U56,0.75,DRIFT,MILD,10.0,0.11659809911666441,1.273126376803556,-0.14693833611281804,0.7935172140995347,3.2948757912213242,-0.06032060797564831,0.0003685651236358112,0.004451062132539763,0.0011524714793285096,0.0061101029317311,1.1877184766606355,1.0989875955261648,0.10236271320317081,-1.4883537496235277e-05,-0.05998240690954726,0.12843034819878518,1.3392360350750105,-0.1469383361128178,0.0006908836387218287,0.0073946535625433185,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.30477370661486,1.2522661822982495,False,True,True,True,True,True,True
U56,0.75,DRIFT,MILD,25.0,0.11109219382920799,1.2176783311773174,-0.14756881424751456,0.7528161989759911,3.2948757912213242,-0.06032060797564831,0.0007187386921987393,0.007912645610839375,0.0011829796243033597,0.011915309150877544,1.1289561280712188,0.9849559704276672,0.09690653039048702,0.00033220371332109977,-0.05998240690954726,0.12288331464392455,1.286171422778501,-0.14756881424751456,0.0010436200369263737,0.010702458989396035,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2478843797252037,1.1977676509054647,False,True,True,True,True,True,True
U56,0.75,DRIFT,MILD,50.0,0.10197316327887163,1.1250305946061645,-0.1486192446275506,0.6861370042246072,3.2948757912213242,-0.06032060797564831,0.0012945584657622078,0.013690705655083457,0.0012337696988418134,0.021461296714463264,1.0308012448869044,0.7928417002922976,0.08787005590330588,0.00090295704333343,-0.05998240690954726,0.11369599577937373,1.1974876341534433,-0.14861924462755072,0.0016236469087969052,0.01622678822566126,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.152815136147387,1.1067164553046493,False,False,True,True,True,True,False
U56,0.75,DRIFT,MID,0.0,0.12023753421896788,1.3010016715742982,-0.14838984211204875,0.8102814350875638,3.1626124633554404,-0.09804133901117607,8.753965707453126e-05,-0.006871269669226354,-0.0007397978822440976,0.0008928851641301261,1.216026753044054,1.1476984848158183,0.10582925393837961,-0.000433499148047245,-0.09821900593839694,0.13221473782309112,1.3668516127349413,-0.1483898421120491,0.000525604258773571,-0.002495082696464923,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3324058447025418,1.2802239794473673,False,True,True,True,True,True,True
U56,0.75,DRIFT,MID,10.0,0.11670029323942632,1.2658356396095074,-0.14878511079353718,0.7843546482373925,3.1626124633554404,-0.09804133901117607,0.0004707592463977228,-0.0028396750615087285,-0.0006943032013906336,0.004801640319743689,1.1787952134096729,1.075493265338127,0.10232625537403339,-5.134136663365041e-05,-0.09821900593839694,0.12864914312312847,1.3331729444454652,-0.1487851107935374,0.0009096785630651194,0.001331562932997965,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2963626266768185,1.2456358468593072,False,True,True,True,True,True,True
U56,0.75,DRIFT,MID,25.0,0.1114143600853923,1.212985126323284,-0.1493779127547965,0.7458556491432485,3.1626124633554404,-0.09804133901117607,0.001040904948383048,0.0032194407568060246,-0.000626118882978588,0.010617000531422687,1.122849157376926,0.9682622512252033,0.09709154908659556,0.0005172224094296407,-0.09821900593839694,0.12332079221911085,1.282552616378815,-0.1493779127547964,0.0014810976121126807,0.007083652589709999,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2421876673506749,1.1936584356670292,False,True,True,True,True,True,True
U56,0.75,DRIFT,MID,50.0,0.1026573599442826,1.1246783105833964,-0.15036564652763207,0.6827181760922877,3.1626124633554404,-0.09804133901117607,0.001978755131173182,0.013338421632315356,-0.0005126322012396489,0.02018286521920735,1.0293997286468728,0.8042524529701875,0.08841956361168402,0.0014524647517115685,-0.09821900593839694,0.11449339568934369,1.1979543940830715,-0.15036564652763218,0.00242104681876687,0.01669354815528945,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1516560620611358,1.1068194267549678,False,False,True,True,True,True,False
U56,0.75,DRIFT,STRONG,0.0,0.1224801596621441,1.3038914528579162,-0.14559227134065578,0.8412545428016978,3.074486397138032,-0.12317438000328473,0.0023301651002507473,-0.0039814883856084116,0.002057772889148879,0.01891761176462677,1.1932274044801252,1.0999946958982365,0.1063724430275168,0.00010968994108995211,-0.1193548170910782,0.13588846300586233,1.3896050298062521,-0.1455922713406561,0.004199329441544775,0.02025833437484592,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.308440591961585,1.3048004337101102,False,True,True,True,True,True,True
U56,0.75,DRIFT,STRONG,10.0,0.11903465032189775,1.270263135205338,-0.14602248341518043,0.8151802896232825,3.074486397138032,-0.12317438000328473,0.0028051163288691505,0.0015878205343218266,0.0020683241769661187,0.02277353723066717,1.1578100705416552,1.0300399199116441,0.1029498771092816,0.0005722803686145639,-0.1193548170910782,0.13242414808222924,1.3573037069350669,-0.1460224834151801,0.004684683522165889,0.02546232542259963,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.274209663282914,1.271568792153136,False,True,True,True,True,True,True
U56,0.75,DRIFT,STRONG,25.0,0.11388526177190883,1.2197251309504777,-0.1466676700150974,0.7764851092281341,3.074486397138032,-0.12317438000328473,0.0035118066348995836,0.009959445383999732,0.002084123856720521,0.02851085294527915,1.1045936175385216,0.93262560965381,0.09783491170805769,0.0012605850308917699,-0.1193548170910782,0.1272465432304224,1.3087538420212776,-0.1466676700150974,0.005406848623424221,0.03328487823217263,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.222762786109539,1.2216295327743631,False,True,True,True,True,True,True
U56,0.75,DRIFT,STRONG,50.0,0.10535304843093773,1.13528214244094,-0.14774263033874058,0.7130849653169632,3.074486397138032,-0.12317438000328473,0.004674443617828317,0.02394225348985901,0.0021103839876518427,0.03794980431566745,1.0157077430624368,0.7880464892695365,0.08936009010197554,0.002392991242003095,-0.1193548170910782,0.1186672828690627,1.2276129842587038,-0.14774263033874024,0.006594933998485875,0.04635213833092178,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1367962017599038,1.1381911585920608,False,False,True,True,True,True,False
U56,0.75,BANDW,MILD,0.0,0.11807835958063606,1.2500528983138495,-0.1555692575391049,0.7590083121079055,2.8443834270236428,-0.18879840735999998,-0.0020716349812572865,-0.05782004292967513,-0.007919213309300233,-0.010972735470734676,1.1931534660297607,1.2082530126859519,0.1046450386582154,-0.0016177144282114586,-0.2133802530120511,0.12923638882444033,1.2951231970214814,-0.1555692575391049,-0.0024527447398772217,-0.07422349840992482,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.310912784414031,1.2073854711884249,False,True,True,True,True,True,True
U56,0.75,BANDW,MILD,10.0,0.11490258290668742,1.219219379764349,-0.15595820117116732,0.7367524249691716,2.8443834270236428,-0.18879840735999998,-0.001326951086341177,-0.04945593490666722,-0.007867393579020776,-0.007028401907071984,1.1610034359856722,1.1579916231538643,0.10159215399054022,-0.0007854427501268191,-0.2133802530120511,0.12595776091052313,1.26515962286342,-0.15595820117116743,-0.0017817036495402228,-0.06668175864904713,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.279631939981626,1.1767152223261659,False,True,True,True,True,True,True
U56,0.75,BANDW,MILD,25.0,0.11015495702990719,1.1728875979875446,-0.15654147070016888,0.7036790732654612,2.8443834270236428,-0.18879840735999998,-0.00021849810710206086,-0.036878087578933405,-0.0077896768283509665,-0.0011573090586798733,1.112703576697165,1.085157890072961,0.09702787898553611,0.00045355230837018645,-0.2133802530120511,0.1210567040105317,1.2201280135534618,-0.15654147070016866,-0.0007829905964664707,-0.05534095023564323,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2326276433615206,1.1306298188517818,False,True,True,True,True,True,True
U56,0.75,BANDW,MILD,50.0,0.10228483529130439,1.0954852944384532,-0.15751319748802017,0.6493731123646561,2.8443834270236428,-0.18879840735999998,0.0016062304781949699,-0.01585459451262783,-0.007660183161627754,0.008507648452416321,1.0320410616025197,0.91711803252834,0.08946072483372869,0.0024936259737562416,-0.2133802530120511,0.11293310619325458,1.144878675864106,-0.1575131974880205,0.0008607573226777632,-0.036382170063675945,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1541003449798086,1.0536422549842197,False,False,True,True,True,True,False
U56,0.75,BANDW,MID,0.0,0.12010328427258066,1.240070999635795,-0.17138303006378441,0.7007886616771875,2.1952685644616707,-0.3739221868455108,-4.671028931269028e-05,-0.06780194160772957,-0.02373298583397976,-0.00012491981207841255,1.2250419668098513,1.1085296381937932,0.10982639951510942,0.0035636464286825653,-0.41867060282010515,0.12861722660085517,1.2550795263605738,-0.1713830300637843,-0.0030719069634623786,-0.11426716907083234,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3316220129319571,1.1742015176974874,False,True,True,True,True,True,True
U56,0.75,BANDW,MID,10.0,0.11764614064047585,1.2167686516562817,-0.17156536801185984,0.6857219612780086,2.1952685644616707,-0.3739221868455108,0.0014166066474472494,-0.051906663014734455,-0.023474560419713297,0.003788506532329767,1.2016569339956642,1.0773469801595228,0.10755831904039215,0.0051807222997251046,-0.41867060282010515,0.12600230846784966,1.23175847005781,-0.17156536801185984,-0.0017371560922136986,-0.10008291145465731,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3087288909539172,1.1503809534850822,False,True,True,True,True,True,True
U56,0.75,BANDW,MID,25.0,0.11396992478447254,1.1817664788230473,-0.17183883556494872,0.6632372967948571,2.1952685644616707,-0.3739221868455108,0.0035964696474632962,-0.027999206743430705,-0.023087041693130805,0.009618230139815716,1.1665340973698515,1.0315456898550759,0.10416439924283782,0.0075900725656719015,-0.41867060282010515,0.12209058632923342,1.196725907524702,-0.17183883556494872,0.0002508917222352469,-0.07874305626440292,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2743389273714658,1.114603641217098,False,True,True,True,True,True,True
U56,0.75,BANDW,MID,50.0,0.10786814776814047,1.1233172679687897,-0.17229450984181227,0.6260683980422638,2.1952685644616707,-0.3739221868455108,0.0071895429550310475,0.011977379017708678,-0.02244149551541985,0.019227377267135713,1.107891868998722,0.9577040462504675,0.09852966865111057,0.011562569791138122,-0.41867060282010515,0.11559936488458233,1.1382204474391526,-0.1722945098418125,0.003527016014005513,-0.043040398488629394,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.216904042397785,1.0548696819956502,False,True,True,True,True,True,True
U56,0.75,BANDW,STRONG,0.0,0.12248974061181084,1.2271572290352262,-0.16834592198839882,0.7276074119588828,1.744544387648833,-0.5024660978380311,0.0023397460499174905,-0.08071571220829843,-0.02069587775859416,0.0046565252063467625,1.2005038129966508,1.016128422284633,0.11598635370927735,0.009723600622850492,-0.5479082088491458,0.12786082050115932,1.2484538972360752,-0.16834592198839882,-0.0038283130631582285,-0.12089279819533094,0.12014999456189335,1.3078729412435246,-0.14765004422980466,1.3693466954314062,0.13168913356431755,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.299691394486935,1.1667204051287636,False,True,True,True,True,True,True
U56,0.75,BANDW,STRONG,10.0,0.12053200479393866,1.2091537638957222,-0.16845379054846576,0.7155196947572424,1.744544387648833,-0.5024660978380311,0.004302470800910063,-0.059521550775293974,-0.02036298295631922,0.008562708647254755,1.183712143901897,0.996538078378023,0.11421280036964476,0.01183520362897772,-0.5479082088491458,0.12575023306422395,1.2294998334573288,-0.16845379054846565,-0.0019892314958394053,-0.1023415480551384,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3318413815124672,0.12773946456006335,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2830473070934214,1.147481574295208,False,True,True,True,True,True,True
U56,0.75,BANDW,STRONG,25.0,0.11760141341842356,1.1821217814257463,-0.16861557767889557,0.6974528393952946,1.744544387648833,-0.5024660978380311,0.007227958281414315,-0.0276439041407317,-0.01986378380707765,0.014384967090345332,1.15849687212405,0.967494784935326,0.11155745127438621,0.014983124597220288,-0.5479082088491458,0.12259129622981679,1.2010432728375757,-0.16861557767889546,0.0007516016228186206,-0.07442569095152929,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.275468963789105,0.12183969460699817,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2580508513657902,1.118601215057877,False,True,True,True,True,True,True
U56,0.75,BANDW,STRONG,50.0,0.11273308568054263,1.1370051998510522,-0.1688851810059422,0.6675131885998697,1.744544387648833,-0.5024660978380311,0.012054480867433215,0.02566531089997115,-0.019032166679549767,0.023990635227531216,1.11640371463966,0.9199825768916094,0.10714512027399681,0.02017802141402436,-0.5479082088491458,0.11734486810071498,1.1535573744035468,-0.1688851810059423,0.005272519230138162,-0.027703471524235246,0.10067860481310942,1.111339888951081,-0.14985301432639242,1.181260845927782,0.11207234887057682,3.506382942083227,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2163153982963664,1.0704182081061646,False,True,True,True,True,True,True
