panel,book,cap,tickets_yr,turnover_yr,mean_ticket_bp,n_<=1bp,n_1-5bp,n_5-10bp,n_10-25bp,n_25-50bp,n_50-100bp,n_100-200bp,n_>200bp,t_<=1bp,t_1-5bp,t_5-10bp,t_10-25bp,t_25-50bp,t_50-100bp,t_100-200bp,t_>200bp
U56,CAP0.015,0.015,2061.869662921348,3.0004287848382387,14.551980849202167,0.2820744885085843,0.5015906971641709,0.11280236959025836,0.03469365366683122,0.005704569140475015,0.002578026438483901,0.052849541988919974,0.007706653502276343,0.00932639360817539,0.08455958041800765,0.05261835967261235,0.033083688412961186,0.01324160218535881,0.012952592325101719,0.5293728873744075,0.2648448960033755
U56,CAP2,0.020,2061.869662921348,3.506382942083226,17.005841858671257,0.15333772146344138,0.421370193626241,0.22766167516866875,0.12486972738741704,0.018018759256211946,0.002879710383412868,0.03595524107289781,0.015906971641709178,0.004367030789989996,0.06930743088318539,0.09429908175851708,0.10564825790724032,0.03436571169398108,0.010976312827029093,0.36228686716744857,0.31874930697260845
U56,CAP0.030,0.030,2061.869662921348,3.963810322834365,19.224349599374108,0.1339476715484614,0.3789424606439581,0.2271405847183369,0.15495584444078767,0.04346991388294663,0.0118479512917558,0.027782348746640338,0.02191322472711316,0.0033584691269406513,0.055609707673527284,0.0833580986750932,0.12038152334139134,0.0763071627873767,0.03937517612541696,0.23948805938184967,0.3821218028884043
U56,CAND,INF,2061.869662921348,4.394572810632718,21.31353348691446,0.12988865119850804,0.3635840052657561,0.2177883824255389,0.15265207613405737,0.05367231638418079,0.02493006417640283,0.035242169930338435,0.022242334485217487,0.0028416093588164563,0.04655149795390587,0.06984769729318742,0.10428427721037008,0.08411125100382512,0.07867954874020144,0.25755299576857443,0.3561311226711191
B136,CAP0.015,0.015,5005.383992805755,4.518014645463427,9.026309773550192,0.27643149399823674,0.4853177204602482,0.11075570224020616,0.05853697131360626,0.01260257250717725,0.04050907611275629,0.014829215362705428,0.0010172480050636345,0.014580854671931296,0.13038836093357284,0.08388987986157943,0.09631708117564665,0.04580771090140128,0.3270087505905347,0.21030674763005994,0.09170061423527384
B136,CAP2,0.020,5005.383992805755,4.6751254264368125,9.340193346117655,0.2732667224269277,0.47635463526007643,0.11067658295092343,0.06530732192508533,0.015869068878992698,0.04308610439225083,0.012794719352578159,0.00264484481316545,0.013887921202261351,0.12319111614636215,0.08112338486185888,0.10464524152470912,0.057437470691298564,0.3343361196366121,0.18215767448559841,0.10322107145129941
B136,CAP0.030,0.030,5005.383992805755,4.792014636346087,9.573720304443487,0.2721477496213577,0.4736080656464046,0.10918461921016344,0.06621154237403079,0.01771141804371906,0.04501887560187173,0.01272690281890725,0.0033908266835454485,0.013400448649900516,0.11863006332122177,0.07749535663271315,0.1036703236911897,0.0625908678651576,0.337929708526756,0.17094403203892958,0.11533919927413154
B136,CAND,INF,5005.383992805755,4.906022705624986,9.80149117965059,0.2719103917535095,0.4724325790627755,0.10854036214028981,0.06530732192508533,0.01776793182177815,0.04579876573908719,0.014173655537219974,0.004068992020254538,0.01251606351990016,0.11061456634838478,0.07203878715307148,0.09565388075640853,0.058789905826472276,0.32069821092019124,0.17791289419517226,0.15177569128039917
