panel,book,cost,arm,kind,family,sharpe_range,sharpe_at_1,cagr_mono,dd_mono,cagr_range,dd_range,mean_TO,mean_eps
u56,V1u,10.0,control,ctl,PURE,0.0029667557163768343,0.6628051083845784,True,True,0.07379552929956401,0.1828653743853741,16.27555589920094,0.0
u56,V1u,10.0,g200-dg,gate,PURE,0.0031286772801664142,0.6521603817962626,True,True,0.0720352082614961,0.1645105834666257,16.005597514219673,0.0
u56,V1u,10.0,band3-dg,gate,PURE,0.00295782479587936,0.656496494714766,True,True,0.0727681021317697,0.1701312044749606,15.961942531967441,0.0
u56,V1u,10.0,stop15,stop,PURE,0.003078332935513739,0.6616358516684776,True,True,0.07362761569595949,0.1887493943904016,16.286044760797537,0.0
u56,V1u,10.0,ddctl-abs-8/recover,dd,ABS,0.22847598646524903,0.5421870666245691,False,False,0.0364010686946874,0.1380881591138799,13.511052647647102,3.92
u56,V1u,10.0,ddctl-abs-8/high,dd,ABS,0.27907458610949853,0.516003002750825,False,True,0.032719183164926495,0.1380881591138799,12.464801704756804,2.92
u56,V1u,10.0,ebud-abs-0.10,bud,ABS,0.14294542268216692,0.547886254607742,False,False,0.021395703811014403,0.07659216548811609,8.755239242173696,0.0
u56,V1u,10.0,ebud-abs-0.20,bud,ABS,0.07711375584351954,0.5890534764965595,True,True,0.0459873478911441,0.1438222442846478,13.41328523601062,0.0
u56,V1u,10.0,ddctl-relM-8/recover,dd,REL-M,0.037832266172821094,0.5421870666245691,True,True,0.0474100170488673,0.151015498806313,12.793360761629806,6.48
u56,V1u,10.0,ddctl-relM-8/high,dd,REL-M,0.03553893429031524,0.516003002750825,False,True,0.0403833658987265,0.140763598977539,11.420593362151198,5.0
u56,V1u,10.0,ebud-relM-0.10,bud,REL-M,0.0015824079072324082,0.547886254607742,True,True,0.032509956468476105,0.1097059237643893,7.21773429829098,0.0
u56,V1u,10.0,ebud-relM-0.20,bud,REL-M,0.0022490514739648138,0.5890534764965595,True,True,0.054805392905308295,0.1625763779959848,12.803410284927898,0.0
u56,V1u,10.0,ddctl-relV-c0.40-L60/recover,dd,REL-V,0.0645878540055963,0.3653992648200544,True,True,0.0255922185818751,0.1425094710078528,9.967127043492765,18.84
u56,V1u,10.0,ddctl-relV-c0.40-L60/high,dd,REL-V,0.043777075413921174,0.352785412015635,True,True,0.0255380433661405,0.1425094710078519,9.256600865356091,12.76
u56,V1u,10.0,ddctl-relV-c0.40-L120/recover,dd,REL-V,0.040725742996786884,0.3442546000162518,True,True,0.0244981508670093,0.14250947100785138,9.604757746147223,22.28
u56,V1u,10.0,ddctl-relV-c0.40-L120/high,dd,REL-V,0.01034721754475676,0.3911236350846197,True,True,0.02596282002713,0.14250947100785138,9.15906396950845,15.0
u56,V1u,10.0,ddctl-relV-c0.70-L60/recover,dd,REL-V,0.024866835963644474,0.5094391069385318,True,True,0.0432988728970625,0.14931932241110613,11.829485627375798,8.0
u56,V1u,10.0,ddctl-relV-c0.70-L60/high,dd,REL-V,0.07416015809117033,0.5660320812861279,True,False,0.0492938768805054,0.1232617728622101,11.575105305837356,6.44
u56,V1u,10.0,ddctl-relV-c0.70-L120/recover,dd,REL-V,0.01631019162821329,0.4787807544193336,True,True,0.0423182596654361,0.1530873263952599,11.853726704973957,9.0
u56,V1u,10.0,ddctl-relV-c0.70-L120/high,dd,REL-V,0.07319449792318738,0.5382851283368013,False,True,0.041651095502353505,0.1390526795424114,11.419459213942163,7.84
u56,V1u,10.0,ddctl-relV-c1.00-L60/recover,dd,REL-V,0.03297706504228831,0.4973171216396788,True,True,0.0443412085133694,0.1504343986390972,12.547290289373091,6.0
u56,V1u,10.0,ddctl-relV-c1.00-L60/high,dd,REL-V,0.02388258827736589,0.5368363790496675,True,True,0.0427052811742719,0.1374702038559997,11.41830550810396,5.0
u56,V1u,10.0,ddctl-relV-c1.00-L120/recover,dd,REL-V,0.047556344636043524,0.4749488849520409,False,True,0.047528688470184405,0.1581335293362681,12.577427555568283,6.32
u56,V1u,10.0,ddctl-relV-c1.00-L120/high,dd,REL-V,0.02989954247413118,0.5308141263379496,True,True,0.0424507934323854,0.1389418355749063,11.406101619749823,5.0
u56,V1u,10.0,ddctl-relV-c1.30-L60/recover,dd,REL-V,0.01678701704807073,0.549279169577195,True,True,0.0508277754836175,0.1702075240067766,12.953973198309267,6.0
u56,V1u,10.0,ddctl-relV-c1.30-L60/high,dd,REL-V,0.017975825332684048,0.5460155102012996,True,True,0.0455012635081993,0.14137676634994328,11.771970101854905,5.0
u56,V1u,10.0,ddctl-relV-c1.30-L120/recover,dd,REL-V,0.010744512198688994,0.5567108850797434,True,True,0.0542748203743775,0.1615145295769868,13.525526686459603,4.0
u56,V1u,10.0,ddctl-relV-c1.30-L120/high,dd,REL-V,0.013883545511398587,0.5567575522856403,True,False,0.0485857826850975,0.1503638491724799,12.206423044075848,4.0
u56,V1u,10.0,ddctl-relV-c1.60-L60/recover,dd,REL-V,0.020484919936655577,0.5239207688025848,True,True,0.0494420824489783,0.1891255788155123,13.251435461375367,6.0
u56,V1u,10.0,ddctl-relV-c1.60-L60/high,dd,REL-V,0.011233270060138967,0.5322277625767182,True,True,0.0446165067585225,0.1515336296493554,11.671449365139376,5.0
u56,V1u,10.0,ddctl-relV-c1.60-L120/recover,dd,REL-V,0.0022253398485734266,0.6557104024109677,True,True,0.06960083360931099,0.161514529576987,15.11274985960666,1.0
u56,V1u,10.0,ddctl-relV-c1.60-L120/high,dd,REL-V,0.002253065112888031,0.6730114801747736,True,True,0.0692438596221716,0.161514529576987,14.291358421193245,1.0
u56,V1u,25.0,control,ctl,PURE,0.0015770230231431648,0.3126738813902359,True,True,0.0294312306119065,0.23121385438778821,16.27555589920094,0.0
u56,V1u,25.0,g200-dg,gate,PURE,0.001683127968503395,0.305959515159957,True,True,0.028474164618239796,0.2078929872716705,16.005597514219673,0.0
u56,V1u,25.0,band3-dg,gate,PURE,0.0015679900776014999,0.3120935543557641,True,True,0.029289923343065002,0.2094012478415907,15.961942531967441,0.0
u56,V1u,25.0,stop15,stop,PURE,0.0016622754030545805,0.3112322729679171,True,True,0.0292429825939693,0.23666559734834308,16.286044760797537,0.0
u56,V1u,25.0,ddctl-abs-8/recover,dd,ABS,0.23447708077186022,0.1829875832317479,False,True,0.0105819530212341,0.15168525129311952,11.56112728612775,4.04
u56,V1u,25.0,ddctl-abs-8/high,dd,ABS,0.12628523468950204,0.2677074922392922,False,False,0.013180891771856102,0.13125249059595492,11.160330976014002,2.04
u56,V1u,25.0,ebud-abs-0.10,bud,ABS,0.080647995107612,0.2499594375420068,False,False,0.0093924415908961,0.0897387191934324,8.755239242173696,0.0
u56,V1u,25.0,ebud-abs-0.20,bud,ABS,0.056481126700013984,0.2602980043009047,True,True,0.0187142071499891,0.17011862890213722,13.41328523601062,0.0
u56,V1u,25.0,ddctl-relM-8/recover,dd,REL-M,0.062273502837218206,0.1829875832317479,False,True,0.0103091512057148,0.1673000426619195,10.058964485128918,7.84
u56,V1u,25.0,ddctl-relM-8/high,dd,REL-M,0.02166807950491889,0.2677074922392922,True,True,0.018111872227863902,0.168523289017901,10.406099516055132,3.0
u56,V1u,25.0,ebud-relM-0.10,bud,REL-M,0.001429656636853488,0.2499594375420068,True,True,0.0134578403373888,0.1301984320105621,7.21773429829098,0.0
u56,V1u,25.0,ebud-relM-0.20,bud,REL-M,0.0010071778512630858,0.2602980043009047,True,True,0.0204255451990305,0.2005246219091804,12.803410284927898,0.0
u56,V1u,25.0,ddctl-relV-c0.40-L60/recover,dd,REL-V,0.0729434179093061,0.0691219042278513,False,True,0.0037724437308009,0.1446667307136962,8.903983338934188,12.4
u56,V1u,25.0,ddctl-relV-c0.40-L60/high,dd,REL-V,0.01975114048005469,0.152191579229471,False,True,0.007385231262388499,0.1412029818702916,8.78054556830248,8.64
u56,V1u,25.0,ddctl-relV-c0.40-L120/recover,dd,REL-V,0.02936279013399319,0.0765800262680958,False,True,0.0037911892044572995,0.141380864456287,8.848813760078023,12.76
u56,V1u,25.0,ddctl-relV-c0.40-L120/high,dd,REL-V,0.012299517677875321,0.1904216899560089,True,True,0.010063583017188,0.14138086445628412,8.691048444807835,9.36
u56,V1u,25.0,ddctl-relV-c0.70-L60/recover,dd,REL-V,0.035672327488268596,0.2350697265281559,False,True,0.017999856755744198,0.152244333462977,10.273116076109398,5.52
u56,V1u,25.0,ddctl-relV-c0.70-L60/high,dd,REL-V,0.0285556937006822,0.2462516365005627,True,True,0.0193975233794869,0.1522443334629739,10.040856498932452,4.88
u56,V1u,25.0,ddctl-relV-c0.70-L120/recover,dd,REL-V,0.05240763693619299,0.2007494578421555,False,True,0.0113166966126732,0.1589002452863566,9.905485143041695,7.8
u56,V1u,25.0,ddctl-relV-c0.70-L120/high,dd,REL-V,0.04997185506342461,0.2190817623820184,False,True,0.0130144631605789,0.1589002452863586,9.554650035448882,5.52
u56,V1u,25.0,ddctl-relV-c1.00-L60/recover,dd,REL-V,0.07272577744112599,0.2533839520223679,False,True,0.016317810565978197,0.1642881371654365,10.40700297760366,5.0
u56,V1u,25.0,ddctl-relV-c1.00-L60/high,dd,REL-V,0.005632999833656671,0.2686848966542167,True,True,0.0184661449087566,0.16428813716543558,10.687883816158513,3.0
u56,V1u,25.0,ddctl-relV-c1.00-L120/recover,dd,REL-V,0.021563696130919408,0.2160503950261084,True,True,0.013448488583109701,0.167300042661918,10.328851924494904,5.0
u56,V1u,25.0,ddctl-relV-c1.00-L120/high,dd,REL-V,0.0013062961579853316,0.2675264504109548,True,True,0.0188632426044166,0.1673000426619176,10.865286442504841,3.0
u56,V1u,25.0,ddctl-relV-c1.30-L60/recover,dd,REL-V,0.02782267319338519,0.2458783318205191,True,True,0.017523878232141903,0.1617443267038786,11.37797239012179,5.0
u56,V1u,25.0,ddctl-relV-c1.30-L60/high,dd,REL-V,0.05925829984951542,0.2749442986414155,False,True,0.019195284747411,0.1638450747894026,10.706028273195665,3.16
u56,V1u,25.0,ddctl-relV-c1.30-L120/recover,dd,REL-V,0.02213135441698419,0.2150516896710632,False,True,0.015242794309094001,0.1751572636629099,11.506562108249591,5.0
u56,V1u,25.0,ddctl-relV-c1.30-L120/high,dd,REL-V,0.003954646326291944,0.2609345328458922,True,True,0.0182848281342627,0.17515726366290998,10.912880156441314,3.0
u56,V1u,25.0,ddctl-relV-c1.60-L60/recover,dd,REL-V,0.011072628549579494,0.2161671973572962,True,True,0.015135699194578802,0.1913312975927373,11.884088303012234,5.0
u56,V1u,25.0,ddctl-relV-c1.60-L60/high,dd,REL-V,0.0049297477120398,0.2531831473518729,True,True,0.0171804525249905,0.18284190211487258,10.806493423916173,3.0
u56,V1u,25.0,ddctl-relV-c1.60-L120/recover,dd,REL-V,0.025946807242643893,0.2360369191460281,True,True,0.0193642874249058,0.1823594050094432,11.941829451007454,4.0
u56,V1u,25.0,ddctl-relV-c1.60-L120/high,dd,REL-V,0.018230009278985992,0.2627324999620025,True,True,0.0173537509072259,0.1823594050094438,10.488132157600146,3.0
u56,TOP20,10.0,control,ctl,PURE,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,g200-dg,gate,PURE,0.0015947005795688973,1.14495084263885,True,True,0.170095400552813,0.22864742481720451,6.2955897590795145,0.0
u56,TOP20,10.0,band3-dg,gate,PURE,0.0019414493783220799,1.1569898005898576,True,True,0.1729709268531095,0.2312735100308921,6.053751366247131,0.0
u56,TOP20,10.0,stop15,stop,PURE,0.002153161460059394,1.1348416239472066,True,True,0.173585466856574,0.26706371144508556,7.3525769198672695,0.0
u56,TOP20,10.0,ddctl-abs-8/recover,dd,ABS,0.25519105496311745,1.0422838505570549,False,False,0.1069926505576853,0.187561487939611,5.593289906150459,6.6
u56,TOP20,10.0,ddctl-abs-8/high,dd,ABS,0.2362045512159886,0.9972235897322764,False,False,0.098212249067233,0.187561487939611,5.230617424761357,5.08
u56,TOP20,10.0,ebud-abs-0.10,bud,ABS,0.013911825883210938,1.176748969096899,True,True,0.1728367836047646,0.22720117878588278,5.871886420282809,0.0
u56,TOP20,10.0,ebud-abs-0.20,bud,ABS,0.002758995896649852,1.170294277949223,True,True,0.18514412909323408,0.25334876705896525,6.345110521835364,0.0
u56,TOP20,10.0,ddctl-relM-8/recover,dd,REL-M,0.023863090072150372,1.0422838505570549,True,True,0.13761060235318892,0.1940585553483553,5.417951485041013,11.84
u56,TOP20,10.0,ddctl-relM-8/high,dd,REL-M,0.0181981448512335,0.9972235897322764,True,True,0.11751789536818831,0.1940585553483546,4.8637061771055725,9.0
u56,TOP20,10.0,ebud-relM-0.10,bud,REL-M,0.00046116411536356594,1.176748969096899,True,True,0.1826688680055038,0.2397213036833735,5.8118350001419365,0.0
u56,TOP20,10.0,ebud-relM-0.20,bud,REL-M,0.0020310067808748666,1.170294277949223,True,True,0.1863659362024013,0.2578098283637359,6.352130824529803,0.0
u56,TOP20,10.0,ddctl-relV-c0.40-L60/recover,dd,REL-V,0.013574343630629593,0.9487730971189168,True,True,0.10474463597801399,0.1940585553483552,4.87237592672172,22.48
u56,TOP20,10.0,ddctl-relV-c0.40-L60/high,dd,REL-V,0.02152592653688956,0.9742932633057017,True,True,0.1023149704676949,0.19405855534835512,4.474887344336803,16.4
u56,TOP20,10.0,ddctl-relV-c0.40-L120/recover,dd,REL-V,0.028355672903456863,0.9335876290572116,True,True,0.1028193188186821,0.1940585553483552,4.881504811214487,24.4
u56,TOP20,10.0,ddctl-relV-c0.40-L120/high,dd,REL-V,0.024204952329424545,1.0066262988123025,True,True,0.1014715764880383,0.1940585553483551,4.465071504345762,19.4
u56,TOP20,10.0,ddctl-relV-c0.70-L60/recover,dd,REL-V,0.07789525352001725,0.9973120545676708,True,False,0.1420145008384168,0.1700005220119395,5.475146778790394,7.6
u56,TOP20,10.0,ddctl-relV-c0.70-L60/high,dd,REL-V,0.03146798805069606,0.9810972324322136,True,False,0.12806737019723058,0.1700005220119403,5.253806570914407,6.68
u56,TOP20,10.0,ddctl-relV-c0.70-L120/recover,dd,REL-V,0.025992767599172906,1.0097478426427178,True,True,0.1368025062609859,0.1940585553483553,5.367593727775929,8.76
u56,TOP20,10.0,ddctl-relV-c0.70-L120/high,dd,REL-V,0.035227548625480276,0.982978046057772,True,True,0.12338820963626641,0.19405855534835492,5.093717719617478,7.92
u56,TOP20,10.0,ddctl-relV-c1.00-L60/recover,dd,REL-V,0.041818451554277214,1.1152063159115388,True,True,0.17699377781282882,0.2575102934340959,6.142197947063493,1.76
u56,TOP20,10.0,ddctl-relV-c1.00-L60/high,dd,REL-V,0.0406168048735247,1.0957527737777844,True,True,0.175453134661344,0.2575102934340958,6.093266823073718,1.76
u56,TOP20,10.0,ddctl-relV-c1.00-L120/recover,dd,REL-V,0.07063251195025799,1.1526221526737317,True,False,0.1662773262395274,0.174396623318749,5.958955644584607,4.04
u56,TOP20,10.0,ddctl-relV-c1.00-L120/high,dd,REL-V,0.015024277452445167,1.1099472565145754,True,True,0.1545940147186775,0.175989656318553,5.828988326514638,3.0
u56,TOP20,10.0,ddctl-relV-c1.30-L60/recover,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.30-L60/high,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.30-L120/recover,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.30-L120/high,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
