panel,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,RULESv2,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,0.09511816914319215,1.2875770624908123,-0.11896569629881149
U56,RULESv1,0.06401192474672501,0.6561609625069125,-0.13827812344296642,0.6268219327891709,0.6848689565631824,0.0772192421531297,0.7431725535408313,-0.13827812344296664
U56,CAND20,0.1944051963176383,1.123137451840678,-0.27768761117169827,1.2139612106571662,1.066672904470167,0.21288473247685702,1.13212629181481,-0.27768761117169827
U56,EWALL,0.13268876485138992,1.126054751498177,-0.22456686614528254,1.1980338491439562,1.0689041078797326,0.13794439941838776,1.1362200020994777,-0.2245668661452822
U56,SPY,0.1515424356997792,0.8855285842005364,-0.33717235283398295,0.9586939217909282,0.8256586922139754,0.15315660628921846,0.8757783801289708,-0.33717235283398284
B136,RULESv2,0.08034199584015167,1.1078049683658704,-0.12178128651163933,1.23124936086813,0.986083419602645,0.07983508528458483,1.1206044691812702,-0.12178128651163966
B136,RULESv1,0.061385826304355184,0.6110686813932528,-0.21532733487279698,0.7678888809603671,0.4776213742119768,0.05620419246930375,0.5463752849017296,-0.21532733487279476
B136,CAND20,0.19845204773174863,1.0006320585058823,-0.3102397258848344,1.1760834986849185,0.8674449475519921,0.19716497616842954,0.9442094085354639,-0.3102397258848344
B136,EWALL,0.14178077774478925,1.1237184720356244,-0.2536484248157903,1.233318891739456,1.02540523555152,0.13950449235670392,1.1038155359718695,-0.2536484248157903
B136,SPY,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.1545044425578177,0.8820239235972316,-0.3371595330739301
SMALL439,RULESv2,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686,0.03837588361212907,0.5664863714962136,-0.1470362580000889
SMALL439,RULESv1,0.08151457044948507,0.6027414977219839,-0.3283573771619783,0.6893969211991023,0.5262691942155566,0.07921670849894147,0.5806618551671672,-0.32835737716197855
SMALL439,CAND20,0.18264121195133032,0.7492644321022353,-0.3937412857675827,0.8610187294931312,0.696485872551446,0.2120018458868249,0.7879479155793649,-0.3937412857675827
SMALL439,EWALL,0.1018177783174512,0.6781352696586781,-0.3616637358208413,0.7970199840580421,0.6139801956312068,0.10089643214031607,0.6366624355474833,-0.36166373582084044
SMALL439,SPY,0.1412985547640384,0.8615351653832923,-0.33717235283398306,0.890660375635291,0.8577063708835784,0.15450723909089614,0.8820107009842559,-0.33717235283398284
