panel,arm,chooser,pick_sleeve,pick_F,pick_a,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,keep4a_oos,keep4b_oos
U56,ETF,C_SHARPE,LQD,1.0,,1.3445340058719273,0.10861083210010625,1.0729246076393069,-0.24313560108151477,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.8738401470547136,0.1525745335844091,-0.33717289200673783,False,False
U56,ETF,C_4B,LQD,1.0,,1.3445340058719273,0.10861083210010625,1.0729246076393069,-0.24313560108151477,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.8738401470547136,0.1525745335844091,-0.33717289200673783,False,False
U56,MATCH_IS,C_SHARPE,HYG,1.0,0.08784520756602099,1.6695686683287756,0.1369146807753907,1.7989479206129644,-0.11856500709504003,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.8738401470547136,0.1525745335844091,-0.33717289200673783,True,True
U56,MATCH_IS,C_4B,HYG,1.0,0.08784520756602099,1.6695686683287756,0.1369146807753907,1.7989479206129644,-0.11856500709504003,1.2768823974588255,0.0945517936976279,-0.12054956914840875,0.8738401470547136,0.1525745335844091,-0.33717289200673783,True,True
B136,ETF,C_SHARPE,LQD,1.0,,1.3216897250096247,0.09275538297414765,0.9309086155916493,-0.2524902478594738,1.1019125044197382,0.07847283605551292,-0.12241069123223425,0.8738511437360154,0.15257181383948715,-0.3371595330739301,False,False
B136,ETF,C_4B,LQD,1.0,,1.3216897250096247,0.09275538297414765,0.9309086155916493,-0.2524902478594738,1.1019125044197382,0.07847283605551292,-0.12241069123223425,0.8738511437360154,0.15257181383948715,-0.3371595330739301,False,False
B136,MATCH_IS,C_SHARPE,HYG,1.0,0.08784520756602099,1.6075190699147464,0.12100372408968108,1.6485720049376222,-0.12032917393107978,1.1019125044197382,0.07847283605551292,-0.12241069123223425,0.8738511437360154,0.15257181383948715,-0.3371595330739301,True,True
B136,MATCH_IS,C_4B,HYG,1.0,0.08784520756602099,1.6075190699147464,0.12100372408968108,1.6485720049376222,-0.12032917393107978,1.1019125044197382,0.07847283605551292,-0.12241069123223425,0.8738511437360154,0.15257181383948715,-0.3371595330739301,True,True
SMALL,ETF,C_SHARPE,IEF,1.0,,1.3396950742840659,0.04356690478555758,0.562329832338989,-0.24330581247880678,0.5458622639360948,0.03635375722473366,-0.14158634613008736,0.8738401470547136,0.1525745335844091,-0.33717289200673783,False,False
SMALL,ETF,C_4B,TLT,0.75,,1.295816498682655,0.03274610515411647,0.36743408619227547,-0.341685219383559,0.5458622639360948,0.03635375722473366,-0.14158634613008736,0.8738401470547136,0.1525745335844091,-0.33717289200673783,False,False
SMALL,MATCH_IS,C_SHARPE,TLT,1.0,0.07568380385063578,1.5138399531720168,0.08285893797012234,1.174629940530133,-0.0870837473711471,0.5458622639360948,0.03635375722473366,-0.14158634613008736,0.8738401470547136,0.1525745335844091,-0.33717289200673783,True,False
SMALL,MATCH_IS,C_4B,TLT,1.0,0.07568380385063578,1.5138399531720168,0.08285893797012234,1.174629940530133,-0.0870837473711471,0.5458622639360948,0.03635375722473366,-0.14158634613008736,0.8738401470547136,0.1525745335844091,-0.33717289200673783,True,False
