n_pass,n_runs,w_contig,f_lo,f_hi,is_empty,panel,book,sleeve,cost,lam,base_to,drag,best_m_min,bind,best_f,IS_n_pass,IS_w,IS_lo,IS_hi,n4a
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,0.15,7.61960256612558,0.00380980128306279,0.023977916948942204,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,0.25,9.260026158888342,0.004630013079444171,0.02194125400917342,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,0.35,10.406293135573312,0.005203146567786657,0.021522339983970712,DD,0.3,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,0.5,11.567010323542432,0.005783505161771216,0.021901605738987612,DD,0.3,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,0.7,12.473357314174498,0.006236678657087249,0.021154963134821375,DD,0.3,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,5.0,1.0,13.17849676626013,0.006589248383130065,0.018224565332470993,DD,0.3,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,10.0,0.06,5.244303188446646,0.005244303188446647,0.024417321369346115,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,10.0,0.1,6.482002141181511,0.0064820021411815115,0.021849822710057157,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,10.0,0.15,7.61960256612558,0.00761960256612558,0.019741483080431402,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,10.0,0.25,9.260026158888342,0.009260026158888343,0.020068149773866423,DD,0.3,11,0.5,0.0,0.5,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,10.0,0.35,10.406293135573312,0.010406293135573313,0.020388112414819706,CAGR,0.3,11,0.5,0.0,0.5,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,10.0,0.5,11.567010323542432,0.011567010323542432,0.018294267267887812,CAGR,0.3,11,0.5,0.0,0.5,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,10.0,0.7,12.473357314174498,0.012473357314174498,0.016330560558732457,CAGR,0.3,10,0.45,0.0,0.45,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,10.0,1.0,13.17849676626013,0.01317849676626013,0.014372784795842988,CAGR,0.3,10,0.45,0.0,0.45,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,15.0,0.06,5.244303188446646,0.007866454782669969,0.021152335866571906,CAGR,0.35,11,0.5,0.0,0.5,0
6,6,0.25,0.25,0.5,False,broad,TOP20,S4,15.0,0.1,6.482002141181511,0.009723003211772267,0.01808666817350897,CAGR,0.35,11,0.5,0.0,0.5,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,15.0,0.15,7.61960256612558,0.01142940384918837,0.017694979782190506,DD,0.3,11,0.5,0.0,0.5,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,15.0,0.25,9.260026158888342,0.013890039238332513,0.017383607632533063,CAGR,0.3,11,0.5,0.0,0.5,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,15.0,0.35,10.406293135573312,0.015609439703359968,0.014955749675554755,CAGR,0.3,10,0.45,0.0,0.45,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,15.0,0.5,11.567010323542432,0.017350515485313647,0.012355451640310114,CAGR,0.3,9,0.4,0.0,0.4,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,15.0,0.7,12.473357314174498,0.018710035971261745,0.009988120680773219,CAGR,0.3,9,0.4,0.0,0.4,0
3,3,0.1,0.25,0.35,False,broad,TOP20,S4,15.0,1.0,13.17849676626013,0.019767745149390194,0.007688826802860718,CAGR,0.3,8,0.35000000000000003,0.0,0.35,0
5,5,0.2,0.25,0.45,False,broad,TOP20,S4,25.0,0.06,5.244303188446646,0.013110757971116615,0.014649999430842178,CAGR,0.35,11,0.5,0.0,0.5,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,25.0,0.1,6.482002141181511,0.01620500535295378,0.015187912989401947,DD,0.3,10,0.45,0.0,0.45,0
4,4,0.15000000000000002,0.25,0.4,False,broad,TOP20,S4,25.0,0.15,7.61960256612558,0.01904900641531395,0.01254512186612007,CAGR,0.3,10,0.45,0.0,0.45,0
2,2,0.05,0.3,0.35,False,broad,TOP20,S4,25.0,0.25,9.260026158888342,0.023150065397220858,0.007574909191135418,CAGR,0.3,9,0.4,0.0,0.4,0
0,0,0.0,,,True,broad,TOP20,S4,25.0,0.35,10.406293135573312,0.02601573283893328,-0.0007646135916020008,CAGR,0.35,8,0.35000000000000003,0.0,0.35,0
0,0,0.0,,,True,broad,TOP20,S4,25.0,0.5,11.567010323542432,0.02891752580885608,-0.008199975932958181,H2,0.35,7,0.30000000000000004,0.0,0.3,0
0,0,0.0,,,True,broad,TOP20,S4,25.0,0.7,12.473357314174498,0.031183393285436244,-0.011855254324758577,CAGR,0.4,3,0.1,0.15,0.25,0
0,0,0.0,,,True,broad,TOP20,S4,25.0,1.0,13.17849676626013,0.03294624191565033,-0.019205907880864445,CAGR,0.45,0,0.0,,,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.06,5.244303188446646,0.02622151594223323,-0.03245501090190728,H2,0.5,8,0.35000000000000003,0.0,0.35,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.1,6.482002141181511,0.03241001070590756,-0.0744261543660405,H2,0.5,7,0.30000000000000004,0.0,0.3,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.15,7.61960256612558,0.0380980128306279,-0.10782285100217615,H2,0.5,4,0.15000000000000002,0.0,0.15,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.25,9.260026158888342,0.046300130794441716,-0.15204761009682577,H2,0.5,0,0.0,,,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.35,10.406293135573312,0.05203146567786656,-0.1826625077687145,H2,0.5,0,0.0,,,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.5,11.567010323542432,0.05783505161771216,-0.2161763020292511,H2,0.5,0,0.0,,,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,0.7,12.473357314174498,0.06236678657087249,-0.24597724480908478,H2,0.5,0,0.0,,,0
0,0,0.0,,,True,broad,TOP20,S4,50.0,1.0,13.17849676626013,0.06589248383130066,-0.2786592644444448,H2,0.45,0,0.0,,,0
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.06,0.8262809871703705,0.0,0.014730818458979472,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.1,0.827036871572013,0.0,0.014730818458978917,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.15,0.8275407333206498,0.0,0.014730818458978806,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.25,0.828041430559642,0.0,0.014730818458979139,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.35,0.8283089790553254,0.0,0.014730818458978806,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.5,0.8285346276416395,0.0,0.014730818458978695,DD,0.15,8,0.35000000000000003,0.0,0.35,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,0.7,0.8286612766944508,0.0,0.014730818458978695,DD,0.15,7,0.30000000000000004,0.0,0.3,1
6,6,0.25,0.1,0.35,False,u56,EWall,S3,0.0,1.0,0.8288095753693416,0.0,0.014730818458978473,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.06,0.8262809871703705,0.0004131404935851853,0.01458205209948768,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.1,0.827036871572013,0.0004135184357860065,0.014582052099486903,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.15,0.8275407333206498,0.0004137703666603249,0.014582052099486903,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.25,0.828041430559642,0.00041402071527982097,0.014582052099487125,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.35,0.8283089790553254,0.0004141544895276627,0.014582052099486903,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.5,0.8285346276416395,0.0004142673138208198,0.014582052099486903,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,0.7,0.8286612766944508,0.00041433063834722537,0.014582052099487125,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,5.0,1.0,0.8288095753693416,0.0004144047876846708,0.014582052099486903,DD,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.06,0.8262809871703705,0.0008262809871703706,0.014299126387521385,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.1,0.827036871572013,0.000827036871572013,0.014366359763654954,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.15,0.8275407333206498,0.0008275407333206498,0.014390580762152702,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.25,0.828041430559642,0.0008280414305596419,0.014388295008528104,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.35,0.8283089790553254,0.0008283089790553253,0.014373174121856888,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.5,0.8285346276416395,0.0008285346276416396,0.01435013845850229,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,0.7,0.8286612766944508,0.0008286612766944507,0.01432391113933161,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,10.0,1.0,0.8288095753693416,0.0008288095753693416,0.014285290088914757,CAGR,0.15,7,0.30000000000000004,0.0,0.3,1
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,15.0,0.06,0.8262809871703705,0.0012394214807555557,0.013384752868721414,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.1,0.827036871572013,0.0012405553073580196,0.01345154590728058,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.15,0.8275407333206498,0.0012413110999809748,0.013475495567409887,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.25,0.828041430559642,0.0012420621458394628,0.013472923753334629,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.35,0.8283089790553254,0.001242463468582988,0.013457667719143349,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.5,0.8285346276416395,0.0012428019414624594,0.013434525967891617,CAGR,0.15,6,0.25,0.0,0.25,1
5,5,0.2,0.1,0.3,False,u56,EWall,S3,15.0,0.7,0.8286612766944508,0.0012429919150416763,0.013408270108094408,CAGR,0.15,6,0.25,0.0,0.25,1
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,15.0,1.0,0.8288095753693416,0.0012432143630540125,0.013369590927471572,CAGR,0.15,6,0.25,0.0,0.25,1
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.06,0.8262809871703705,0.0020657024679259263,0.011558184513569478,CAGR,0.15,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.1,0.827036871572013,0.0020675921789300327,0.011624098864178908,CAGR,0.15,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.15,0.8275407333206498,0.0020688518333016243,0.01164750710896277,CAGR,0.15,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.25,0.828041430559642,0.002070103576399105,0.011644364564090445,CAGR,0.15,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.35,0.8283089790553254,0.0020707724476383134,0.011628838920298964,CAGR,0.15,5,0.2,0.0,0.2,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.5,0.8285346276416395,0.002071336569104099,0.011605485547565117,CAGR,0.15,5,0.2,0.0,0.2,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,0.7,0.8286612766944508,0.002071653191736127,0.011579172789833767,CAGR,0.15,5,0.2,0.0,0.2,0
4,4,0.15000000000000002,0.1,0.25,False,u56,EWall,S3,25.0,1.0,0.8288095753693416,0.002072023938423354,0.011540377698090895,CAGR,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.06,0.8262809871703705,0.004131404935851853,0.007004446429873953,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.1,0.827036871572013,0.0041351843578600654,0.007068175617232372,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.15,0.8275407333206498,0.004137703666603249,0.007090237659049134,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.25,0.828041430559642,0.00414020715279821,0.007085676370637492,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.35,0.8283089790553254,0.004141544895276627,0.007069480688517857,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.5,0.8285346276416395,0.004142673138208198,0.007045601485230243,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,0.7,0.8286612766944508,0.004143306383472254,0.007019147548504176,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
3,3,0.1,0.1,0.2,False,u56,EWall,S3,50.0,1.0,0.8288095753693416,0.004144047876846708,0.006980064709798159,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.06,0.8262809871703705,0.0,0.013409850243072383,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.1,0.827036871572013,0.0,0.013474971305339464,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.15,0.8275407333206498,0.0,0.013498096060971174,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.25,0.828041430559642,0.0,0.013495334092993291,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.35,0.8283089790553254,0.0,0.013480352827326389,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.5,0.8285346276416395,0.0,0.013457748150043067,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,0.7,0.8286612766944508,0.0,0.013431967152301313,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,0.0,1.0,0.8288095753693416,0.0,0.013394140679840114,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.06,0.8262809871703705,0.0004131404935851853,0.01232553185252859,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.1,0.827036871572013,0.0004135184357860065,0.012390209020015183,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.15,0.8275407333206498,0.0004137703666603249,0.012413057367236066,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.25,0.828041430559642,0.00041402071527982097,0.012410019596319252,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.35,0.8283089790553254,0.0004141544895276627,0.012394930964573433,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.5,0.8285346276416395,0.0004142673138208198,0.012372242980639422,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,0.7,0.8286612766944508,0.00041433063834722537,0.012346449801082557,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
5,5,0.2,0.15,0.35,False,u56,EWall,S4,5.0,1.0,0.8288095753693416,0.0004144047876846708,0.012308584482736848,CAGR,0.2,7,0.30000000000000004,0.0,0.3,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.06,0.8262809871703705,0.0008262809871703706,0.011242236114008972,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.1,0.827036871572013,0.000827036871572013,0.011306470172830693,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.15,0.8275407333206498,0.0008275407333206498,0.011329042618719573,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.25,0.828041430559642,0.0008280414305596419,0.011325729577821284,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.35,0.8283089790553254,0.0008283089790553253,0.011310533801968767,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.5,0.8285346276416395,0.0008285346276416396,0.011287762692063316,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,0.7,0.8286612766944508,0.0008286612766944507,0.011261957376964768,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,10.0,1.0,0.8288095753693416,0.0008288095753693416,0.011224053320003632,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.06,0.8262809871703705,0.0012394214807555557,0.010159962088708938,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.1,0.827036871572013,0.0012405553073580196,0.010223753823914036,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.15,0.8275407333206498,0.0012413110999809748,0.01024605087485296,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.25,0.828041430559642,0.0012420621458394628,0.010242463096179252,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.35,0.8283089790553254,0.001242463468582988,0.01022716039787673,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.5,0.8285346276416395,0.0012428019414624594,0.010204306342415967,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,0.7,0.8286612766944508,0.0012429919150416763,0.010178488937975003,CAGR,0.2,6,0.25,0.0,0.25,0
4,4,0.15000000000000002,0.15,0.3,False,u56,EWall,S4,15.0,1.0,0.8288095753693416,0.0012432143630540125,0.010140546249504764,CAGR,0.2,6,0.25,0.0,0.25,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.06,0.8262809871703705,0.0020657024679259263,0.008828399325629926,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.1,0.827036871572013,0.0020675921789300327,0.008828399325629371,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.15,0.8275407333206498,0.0020688518333016243,0.008828399325629482,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.25,0.828041430559642,0.002070103576399105,0.00882839932562915,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.35,0.8283089790553254,0.0020707724476383134,0.008828399325629371,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.5,0.8285346276416395,0.002071336569104099,0.008828399325629482,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,0.7,0.8286612766944508,0.002071653191736127,0.008828399325629482,DD,0.15,5,0.2,0.0,0.2,0
3,3,0.1,0.15,0.25,False,u56,EWall,S4,25.0,1.0,0.8288095753693416,0.002072023938423354,0.00882839932562915,DD,0.15,5,0.2,0.0,0.2,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.06,0.8262809871703705,0.004131404935851853,0.00796875254227268,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.1,0.827036871572013,0.0041351843578600654,0.008030757543952202,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.15,0.8275407333206498,0.004137703666603249,0.008051652458249445,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.25,0.828041430559642,0.00414020715279821,0.00804557756966083,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.35,0.8283089790553254,0.004141544895276627,0.00802840882544252,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.5,0.8285346276416395,0.004142673138208198,0.008003393434772951,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,0.7,0.8286612766944508,0.004143306383472254,0.007975657988267701,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
2,2,0.05,0.15,0.2,False,u56,EWall,S4,50.0,1.0,0.8288095753693416,0.004144047876846708,0.007935059340044667,CAGR,0.15,4,0.15000000000000002,0.0,0.15,0
8,8,0.35000000000000003,0.15,0.5,False,u56,TOP20,S3,0.0,0.06,3.779808189572176,0.0,0.03002328454847078,DD,0.25,11,0.5,0.0,0.5,0
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.1,4.572443593173042,0.0,0.03446649910041297,DD,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.15,5.30959125299541,0.0,0.03498549289917639,CAGR,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.25,6.3917180919844885,0.0,0.03487463716173987,CAGR,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.35,7.16027653629298,0.0,0.03459201416035683,CAGR,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.5,7.955704272033931,0.0,0.03424637684760733,CAGR,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,0.7,8.575313454641487,0.0,0.03382720295886198,CAGR,0.25,11,0.5,0.0,0.5,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,0.0,1.0,9.051262945754825,0.0,0.03236285957883864,DD,0.25,11,0.5,0.0,0.5,0
8,8,0.35000000000000003,0.15,0.5,False,u56,TOP20,S3,5.0,0.06,3.779808189572176,0.0018899040947860878,0.029810176488560075,DD,0.25,10,0.45,0.0,0.45,0
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.1,4.572443593173042,0.002286221796586521,0.03189338596976231,CAGR,0.25,10,0.45,0.0,0.45,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.15,5.30959125299541,0.002654795626497705,0.03182101133856417,CAGR,0.25,10,0.45,0.0,0.45,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.25,6.3917180919844885,0.003195859045992244,0.031201850257132277,CAGR,0.25,10,0.45,0.0,0.45,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.35,7.16027653629298,0.00358013826814649,0.030551084507157697,CAGR,0.25,10,0.45,0.0,0.45,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.5,7.955704272033931,0.0039778521360169655,0.029813672866680227,CAGR,0.25,10,0.45,0.0,0.45,1
9,9,0.4,0.1,0.5,False,u56,TOP20,S3,5.0,0.7,8.575313454641487,0.0042876567273207435,0.029068177878003296,CAGR,0.25,10,0.45,0.0,0.45,1
8,8,0.35000000000000003,0.1,0.45,False,u56,TOP20,S3,5.0,1.0,9.051262945754825,0.004525631472877413,0.02784700588927279,CAGR,0.25,10,0.45,0.0,0.45,0
7,7,0.30000000000000004,0.15,0.45,False,u56,TOP20,S3,10.0,0.06,3.779808189572176,0.0037798081895721756,0.029130819783775838,CAGR,0.25,10,0.45,0.0,0.45,0
8,8,0.35000000000000003,0.1,0.45,False,u56,TOP20,S3,10.0,0.1,4.572443593173042,0.004572443593173042,0.02907643479868803,CAGR,0.25,10,0.45,0.0,0.45,1
8,8,0.35000000000000003,0.1,0.45,False,u56,TOP20,S3,10.0,0.15,5.30959125299541,0.00530959125299541,0.028665112874293172,CAGR,0.25,10,0.45,0.0,0.45,1
8,8,0.35000000000000003,0.1,0.45,False,u56,TOP20,S3,10.0,0.25,6.3917180919844885,0.006391718091984488,0.02845268916847718,DD,0.2,9,0.4,0.0,0.4,1
8,8,0.35000000000000003,0.1,0.45,False,u56,TOP20,S3,10.0,0.35,7.16027653629298,0.00716027653629298,0.02843843832591339,DD,0.2,9,0.4,0.0,0.4,1
