panel,arm,seed,cadence,gross,cost,turnover_yr,keep4a,keep4b,fail4a,fail4b,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_h1,is_h2
U56,RANK,-1,D,0.5,0.0,2.7665825063377905,False,False,"H1,H2,DD",CAGR,0.10214000057758321,1.0902632079996504,-0.15746459559030335,0.09592391533615019,1.1771999208833763,-0.0877290083099167,0.10838852467309379,1.0389860621423705,-0.15746459559030346,0.0884644879941765,1.066058373181587,-0.0877290083099167,0.11351736350226993,1.1153680616323194,-0.15746459559030357,0.9010608070624025,1.2606799534022446
U56,RANK,-1,D,0.5,10.0,2.7665825063377905,False,False,"H1,H2,DD",CAGR,0.0990964698484822,1.0606178308868168,-0.15780424959015016,0.09309396260851899,1.1451081908798413,-0.08805931782360021,0.10512921743434744,1.0107892584064309,-0.15780424959014927,0.08563142924319589,1.0345349360283014,-0.08805931782360021,0.11029710690079386,1.0867427662693205,-0.15780424959014971,0.8691017728596799,1.2293739866584057
U56,RANK,-1,D,0.5,25.0,2.7665825063377905,False,False,"H1,H2,DD",CAGR,0.09454656687771656,1.0161142432360775,-0.1583134968619745,0.08886235574434953,1.096920495053846,-0.08887337951173724,0.1002578755343726,0.9684665361823549,-0.15831349686197504,0.0813953060320789,0.9872117264775762,-0.08887337951173724,0.10548381430022524,1.0437710967657683,-0.15831349686197493,0.8211063446964716,1.1824030704176987
U56,RANK,-1,D,0.5,50.0,2.7665825063377905,False,False,"H1,H2,DD",CAGR,0.08700426313862852,0.9418592053157937,-0.15916161939071194,0.08184505880673609,1.0164934769667477,-0.09267888908324529,0.09218573477332503,0.8978638386249581,-0.15916161939071183,0.0743708591935004,0.9082553488853766,-0.09267888908324529,0.09750702876223527,0.9720716065622691,-0.15916161939071172,0.7409802858926159,1.104102208022154
U56,RANK,-1,D,0.6,0.0,3.279015244406468,False,True,"H1,H2,DD",-,0.12260880814293773,1.0902632079996502,-0.18728762360622475,0.11531007419266381,1.1771999208833759,-0.10493254016119791,0.12995199189435236,1.0389860621423705,-0.18728762360622475,0.10616042830980232,1.0660583731815871,-0.10493254016119791,0.13632144388308642,1.115368061632319,-0.18728762360622475,0.9010608070624021,1.2606799534022446
U56,RANK,-1,D,0.6,10.0,3.279015244406468,False,True,"H1,H2,DD",-,0.11893581936175202,1.0609840179785677,-0.18765103118010495,0.11189625309950446,1.145490515782089,-0.1052949576130151,0.12601675870459128,1.0111481847705868,-0.18765103118010495,0.10274933269316078,1.034925999818709,-0.1052949576130151,0.13242780148212896,1.0870951161915132,-0.18765103118010518,0.8694936917902049,1.2297661186244606
U56,RANK,-1,D,0.6,25.0,3.279015244406468,False,True,"H1,H2,DD",-,0.11344833444280766,1.0170296908543732,-0.18819586595962512,0.10679455879866828,1.0978762640332151,-0.10637426639335223,0.12013909212693719,0.9693638423009989,-0.18819586595962534,0.09765188497749211,0.9881893048627166,-0.10637426639335223,0.12661181299949686,1.0446519801418173,-0.1881958659596249,0.822086365583437,1.1833829241866012
U56,RANK,-1,D,0.6,50.0,3.279015244406468,False,False,"H1,H2,DD",CAGR,0.10436088304211966,0.9436898698583953,-0.1891031868330768,0.09834225629542503,1.018404637014339,-0.11077095063377007,0.1104097617959443,0.8996582943575361,-0.1891031868330768,0.08920707780362802,0.9102100201654656,-0.11077095063377007,0.11698340875045332,0.9738332648970016,-0.1891031868330766,0.7429408483950276,1.106060129645097
U56,RANK,-1,D,0.75,0.0,4.045477460949427,False,False,"H1,H2,DD",DD,0.1532691323414852,1.09026320799965,-0.23092594192930493,0.1444718953542401,1.1771999208833759,-0.13049869997018115,0.16212998997009942,1.0389860621423705,-0.2309259419293047,0.1326591132194106,1.0660583731815867,-0.13049869997018115,0.17050251780407666,1.1153680616323192,-0.2309259419293046,0.9010608070624021,1.2606799534022444
U56,RANK,-1,D,0.75,10.0,4.045477460949427,False,False,"H1,H2,DD",DD,0.14861621213813447,1.0613661847646867,-0.231308678792147,0.1401493057749701,1.1458841995400395,-0.13089792113247656,0.15714214538512872,1.0115268742500345,-0.231308678792147,0.1283519433062823,1.0353326394637612,-0.13089792113247656,0.16555690152885516,1.0874638407963253,-0.23130867879214712,0.8699126715892314,1.2301607890711261
