panel,book,cadence,gross,turn_yr,turn_per_gross,rel
U56,TOP5,D,0.25,15.47183624413471,61.88734497653884,0.006672797883854331
U56,TOP5,D,0.5,30.815141332361968,61.630282664723936,0.002491367306031167
U56,TOP5,D,0.75,46.1132978244769,61.484397099302534,0.00011836147795252216
U56,TOP5,D,1.0,61.47712057645084,61.47712057645084,0.0
U56,TOP5,W,0.25,6.234545794364917,24.938183177459667,0.007569497630708133
U56,TOP5,W,0.5,12.41203701839728,24.82407403679456,0.0029591822473913343
U56,TOP5,W,0.75,18.568319442034227,24.757759256045635,0.0002798872141798192
U56,TOP5,W,1.0,24.75083181468039,24.75083181468039,0.0
U56,TOP5,M,0.25,2.6359626595975096,10.543850638390039,0.014433315364916321
U56,TOP5,M,0.5,5.2361373039734636,10.472274607946927,0.007546921356384351
U56,TOP5,M,0.75,7.816861737358066,10.422482316477423,0.002756360388921797
U56,TOP5,M,1.0,10.393833166448362,10.393833166448362,0.0
U56,TOP5,Q,0.25,1.3549605437172978,5.419842174869191,0.026275069689666752
U56,TOP5,Q,0.5,2.6820498825753085,5.364099765150617,0.015719956907258137
U56,TOP5,Q,0.75,3.9884509517359295,5.317934602314573,0.006978345218548787
U56,TOP5,Q,1.0,5.281081393225391,5.281081393225391,0.0
U56,TOP10,D,0.25,12.023687662376545,48.09475064950618,0.0070010720751056965
U56,TOP10,D,0.5,23.946370707792816,47.89274141558563,0.0027714313683779856
U56,TOP10,D,0.75,35.83083911015101,47.774452146868015,0.0002947074264723071
U56,TOP10,D,1.0,47.76037680913125,47.76037680913125,0.0
U56,TOP10,W,0.25,4.949337115691562,19.797348462766248,0.00835905200963527
U56,TOP10,W,0.5,9.852177095333086,19.704354190666173,0.0036224775015127886
U56,TOP10,W,0.75,14.734881395555067,19.646508527406755,0.0006761638435581752
U56,TOP10,W,1.0,19.633233244954372,19.633233244954372,0.0
U56,TOP10,M,0.25,2.133399388683455,8.53359755473382,0.015327382461976624
U56,TOP10,M,0.5,4.2355346863170675,8.471069372634135,0.007887779755828328
U56,TOP10,M,0.75,6.3209619031500655,8.427949204200088,0.0027573423914397654
U56,TOP10,M,1.0,8.404774363556966,8.404774363556966,0.0
U56,TOP10,Q,0.25,1.1554110520370708,4.621644208148283,0.030893567985327053
U56,TOP10,Q,0.5,2.2831043014348835,4.566208602869767,0.0185282264866804
U56,TOP10,Q,0.75,3.389208235865482,4.518944314487309,0.00798556056640587
U56,TOP10,Q,1.0,4.483143897366973,4.483143897366973,0.0
U56,TOP20,D,0.25,9.09628650036205,36.3851460014482,0.009033462025965555
U56,TOP20,D,0.5,18.105346432243582,36.210692864487164,0.004195524788003668
U56,TOP20,D,0.75,27.071593261346088,36.095457681794784,0.0009998208231314365
U56,TOP20,D,1.0,36.05940473806794,36.05940473806794,0.0
U56,TOP20,W,0.25,3.7038008976184864,14.815203590473946,0.011205522960419101
U56,TOP20,W,0.5,7.364828507111755,14.72965701422351,0.005366577187819965
U56,TOP20,W,0.75,11.004230847006149,14.672307796008198,0.0014522302912256535
U56,TOP20,W,1.0,14.651031124811059,14.651031124811059,0.0
U56,TOP20,M,0.25,1.6268230057536923,6.507292023014769,0.018809795108857053
U56,TOP20,M,0.5,3.226664447758025,6.45332889551605,0.010361094378052549
U56,TOP20,M,0.75,4.809513170432881,6.412684227243841,0.003997589250539946
U56,TOP20,M,1.0,6.387151020980793,6.387151020980793,0.0
U56,TOP20,Q,0.25,0.9234132099146302,3.6936528396585206,0.03273535671212646
U56,TOP20,Q,0.5,1.8223808077057078,3.6447616154114155,0.01906550247709915
U56,TOP20,Q,0.75,2.7038153561539717,3.605087141538629,0.007972626750541556
U56,TOP20,Q,1.0,3.5765724642350185,3.5765724642350185,0.0
U56,EWELIG,D,0.25,6.35919756267917,25.43679025071668,0.022835772136029497
U56,EWELIG,D,0.5,12.615445821659529,25.230891643319058,0.014556407522668069
U56,EWELIG,D,0.75,18.780594655613687,25.04079287415158,0.006912368340560748
U56,EWELIG,D,1.0,24.868889946619678,24.868889946619678,0.0
U56,EWELIG,W,0.25,2.782168621473269,11.128674485893075,0.025341875698361438
U56,EWELIG,W,0.5,5.51550437090756,11.03100874181512,0.01634342962544344
U56,EWELIG,W,0.75,8.204393987578808,10.93919198343841,0.007883880613217764
U56,EWELIG,W,1.0,10.853623313017742,10.853623313017742,0.0
U56,EWELIG,M,0.25,1.2371304329618193,4.948521731847277,0.02919706532008637
U56,EWELIG,M,0.5,2.4491138389445966,4.898227677889193,0.018736872247965053
U56,EWELIG,M,0.75,3.6384716270199933,4.851295502693325,0.008975885109156367
U56,EWELIG,M,1.0,4.808138206562276,4.808138206562276,0.0
U56,EWELIG,Q,0.25,0.6534494833819102,2.613797933527641,0.03733663955874311
U56,EWELIG,Q,0.5,1.2892152873145035,2.578430574629007,0.02330041404973371
U56,EWELIG,Q,0.75,1.9101787210936687,2.546904961458225,0.010788860188922555
U56,EWELIG,Q,1.0,2.5197200540795364,2.5197200540795364,0.0
U56,BAND03,D,0.25,0.8564325348928961,3.4257301395715842,0.052095158401337605
U56,BAND03,D,0.5,1.6725690219067553,3.3451380438135105,0.027344068765570162
U56,BAND03,D,0.75,2.4658309826324376,3.2877746435099167,0.009726873811505055
U56,BAND03,D,1.0,3.256102941084715,3.256102941084715,0.0
U56,BAND03,W,0.25,0.6066860005584371,2.4267440022337485,0.03110571718525912
U56,BAND03,W,0.5,1.1956327332460843,2.3912654664921686,0.016031147718174044
U56,BAND03,W,0.75,1.7747529264508732,2.366337235267831,0.005439325213999258
U56,BAND03,W,1.0,2.3535355897922297,2.3535355897922297,0.0
U56,BAND03,M,0.25,0.4183873240477676,1.6735492961910703,0.01936483150476609
U56,BAND03,M,0.5,0.82855054331155,1.6571010866231,0.009346168527243126
U56,BAND03,M,0.75,1.2346928785012803,1.6462571713350405,0.002741101138058255
U56,BAND03,M,1.0,1.6417569494923718,1.6417569494923718,0.0
U56,BAND03,Q,0.25,0.28291050397879375,1.131642015915175,0.016234536282404566
U56,BAND03,Q,0.5,0.5606169098443883,1.1212338196887766,0.0068877920674363935
U56,BAND03,Q,0.75,0.836468794806915,1.1152917264092201,0.0015516872537479909
U56,BAND03,Q,1.0,1.1135638236178773,1.1135638236178773,0.0
B136,TOP5,D,0.25,18.454878635165635,73.81951454066254,0.006641072477001186
B136,TOP5,D,0.5,36.759298901546494,73.51859780309299,0.002537616238929674
B136,TOP5,D,0.75,55.007904929119434,73.3438732388259,0.00015498173020489503
B136,TOP5,D,1.0,73.33250803984963,73.33250803984963,0.0
B136,TOP5,W,0.25,7.33626370403432,29.34505481613728,0.007879479454244498
B136,TOP5,W,0.5,14.605887304050112,29.211774608100225,0.003301863650164494
B136,TOP5,W,0.75,21.84817399471699,29.130898659622655,0.0005241142350531636
B136,TOP5,W,1.0,29.115638738896937,29.115638738896937,0.0
B136,TOP5,M,0.25,3.21304823539276,12.85219294157104,0.016424296823431384
B136,TOP5,M,0.5,6.379700264225609,12.759400528451218,0.009085746609888146
