universe,variant,book,cost_bps,f,d_OOS,d_IS_full,G_full,d_IS_ex2009,G_ex2009,d_IS_ex2010,G_ex2010,d_IS_ex2011,G_ex2011,d_IS_ex2012,G_ex2012,d_IS_ex2013,G_ex2013,d_IS_ex2014,G_ex2014,d_IS_ex2015,G_ex2015,d_IS_ex2016,G_ex2016,d_y_2009,dret_y_2009,d_y_2010,dret_y_2010,d_y_2011,dret_y_2011,d_y_2012,dret_y_2012,d_y_2013,dret_y_2013,d_y_2014,dret_y_2014,d_y_2015,dret_y_2015,d_y_2016,dret_y_2016,d_y_2017,dret_y_2017,d_y_2018,dret_y_2018,d_y_2019,dret_y_2019,d_y_2020,dret_y_2020,d_y_2021,dret_y_2021,d_y_2022,dret_y_2022,d_y_2023,dret_y_2023,d_y_2024,dret_y_2024,d_y_2025,dret_y_2025,d_y_2026,dret_y_2026
u56,S4,top20,10,0.25,0.05172207379613103,0.047726244410218444,-0.003995829385912586,0.0651032477303588,0.013381173934227775,0.03842947142410669,-0.013292602372024342,0.0030790825456785686,-0.04864299125045246,0.055928540327125464,0.004206466530994435,0.0695009304222658,0.017778856626134765,0.03621938098180122,-0.01550269281432981,0.06247728845550893,0.010755214659377899,0.04949175639249903,-0.0022303174036319984,-0.03659734532719283,-0.03173458377346239,0.08777597709509533,-0.006558972325980461,0.3243321763795062,0.04113746750229952,-0.03380604613239746,-0.020906233862460155,-0.19970601211973227,-0.08652186702242926,0.13695120609943112,-0.0012112803243455872,-0.043816416690271365,-0.03156416373888682,0.03536850369433253,-0.023022405296830195,-0.05423319742405752,-0.06493009311455955,-0.04200885001276061,-0.016312796182342826,0.26085270103768066,-0.038514491985555566,0.04340339843279861,-0.03977198615101574,0.0063230092155310835,-0.04214362228207924,0.1510586159811229,0.04719302074230847,-0.11333335176824733,-0.07734190562151921,0.14657461011145934,-0.0588692335948624,0.17240125910221238,-0.01123884534208952,0.10232438920948117,-0.02627040982836437
u56,S4,top20,10,0.5,0.1049792346016365,0.06532205181097894,-0.03965718279065755,0.11202931635414815,0.00705008175251165,0.04252431033721882,-0.06245492426441768,-0.052215298040841684,-0.15719453264247818,0.08851126553060595,-0.01646796907103054,0.13854328398844118,0.033564049386804684,0.030073947510555588,-0.07490528709108091,0.09784515476488909,-0.007134079836747409,0.06513862400128168,-0.03984061060035482,-0.14047922606015906,-0.07170307995729597,0.1810745653991277,-0.016662717605182786,0.854697792786812,0.08916937782804712,-0.1831002448104686,-0.04734348244182329,-0.5852495058378364,-0.19177931967793493,0.35086468103291846,-0.005902390761065801,-0.1477771391132524,-0.06967222197607481,0.06578910267189042,-0.04548711460853383,-0.21024749913056828,-0.13754777578775945,-0.10453616560324008,-0.03405331625202446,0.638788037152981,-0.07419082767692942,0.06352204272073769,-0.09164688016739819,-0.007067458072495869,-0.08839989431730566,0.3971119248289091,0.09437039698245242,-0.2872989124738783,-0.15338988140525966,0.36523355100086663,-0.12106030693983238,0.3749816282965117,-0.03064217444919093,0.2274032628897673,-0.050509871294839526
u56,S4,top20,10,0.75,0.0874756243382997,-0.07403978004438738,-0.16151540438268708,0.005562593524845116,-0.08191303081345458,-0.12109565055595761,-0.2085712748942573,-0.31216172523087893,-0.3996373495691786,-0.022063210985485915,-0.10953883532378561,0.11861309094487937,0.031137466606579678,-0.15155322129029858,-0.23902884562859827,-0.0229806910836462,-0.1104563154219459,-0.08606571977627298,-0.17354134411457267,-0.408797823533638,-0.12360172647881251,0.19676854459262239,-0.03128248911105369,1.4557315228477714,0.14686306868102728,-0.6873822314307709,-0.08127287252114535,-1.553563453704886,-0.3269499742888542,0.6801105830040323,-0.016778796842592314,-0.4588419679671004,-0.1176372904311429,-0.008793168165050602,-0.06559169865596459,-0.8205891264697445,-0.22031570167675718,-0.22662259851554192,-0.05340328526422833,0.8384119710877407,-0.10718204266455622,-0.010831247403563005,-0.15790223586961782,-0.08699476523349237,-0.13894924127904495,0.8475509133447678,0.14038893906534966,-0.6922709067806007,-0.22674101631174048,0.6568710880143156,-0.18648197000620437,0.48133278188602424,-0.06269570266513202,0.21717653545415527,-0.07258854340483833
u56,S4,top20,10,1.0,-0.4277985029990895,-0.7413173792527453,-0.3135188762536558,-0.6957908824925958,-0.2679923794935063,-0.856590751994368,-0.42879224899527846,-1.189330041026196,-0.7615315380271065,-0.6769119041488612,-0.24911340114977165,-0.2326688406552696,0.1951296623438199,-0.830116756228039,-0.40231825322894954,-0.6742110785343227,-0.2464125755352332,-0.8057114629620036,-0.3779129599629141,-0.9973953010523422,-0.19424856174242877,-0.032090009034177025,-0.05202646362485552,1.682902037928891,0.21829811256144627,-1.453783536607805,-0.12670466211349318,-4.952975941681852,-0.558633831157466,0.1679856980248403,-0.05287636923045791,-1.2984759902224876,-0.18237969246473063,-0.3245933767275607,-0.08062912892339313,-2.5950528938693456,-0.3183382461323746,-0.5356964677143117,-0.07500764203975951,0.031087578735210286,-0.13779684518984525,-0.6145199019060328,-0.24484086766098723,-0.5402165918683288,-0.19373571529374267,1.3552647896195582,0.1829500552086114,-1.8037936756295379,-0.29501958572092213,0.12322798446936623,-0.2554626463405436,-0.10153663609213393,-0.11860969359851459,-0.23150852308844083,-0.09268606340290675
u56,S4,top20,25,0.25,0.0363643758590928,0.02559578039445387,-0.01076859546463893,0.038756757247055074,0.0023923813879622724,0.015175523881583608,-0.021188851977509193,-0.020178715183701623,-0.056543091042794424,0.03612029707508824,-0.0002440787840045644,0.049755193410988996,0.013390817551896195,0.015014069191702895,-0.021350306667389907,0.0397878504013397,0.003423474542246896,0.028193944023775175,-0.008170431835317626,-0.040724032485493944,-0.02868704553087076,0.07349912665632052,-0.003765256632281222,0.30873163077177834,0.043185298014161155,-0.08442372693011557,-0.020650255575439314,-0.24087592998120977,-0.08877437547759581,0.10740121872393293,-0.0008643161037131808,-0.062233006324899476,-0.029879509372244373,0.004835045198820387,-0.02119365168633136,-0.08609892279398279,-0.0642172125342031,-0.056768771490120884,-0.014771265765747499,0.2389915931888209,-0.033183276210930535,0.0376512578613426,-0.03379995823520798,-0.00530420197049164,-0.03951127612360539,0.14203116772205726,0.05028912264374841,-0.1466866801141875,-0.0760475066047106,0.13138630063010637,-0.05285102448417467,0.15089537833220956,-0.00946770886087811,0.08336992994076553,-0.024063710554061535
u56,S4,top20,25,0.5,0.06241757950071647,0.007255320418963596,-0.055162259081752874,0.042092523046362795,-0.020325056454353674,-0.019249863387936217,-0.08166744288865269,-0.1149053447239109,-0.17732292422462737,0.03583193559489506,-0.02658564390582141,0.08892203234251772,0.02650445284180125,-0.02428801610606257,-0.08670559560677904,0.03894318469266089,-0.023474394808055576,0.008847082225280412,-0.05357049727543606,-0.15269684405577866,-0.06590021257357193,0.14817158297578215,-0.011219901357554019,0.82663263511241,0.09334600110055224,-0.31863166780731556,-0.04672392672647763,-0.7051082356525897,-0.197354615018694,0.25958156731357684,-0.005895027637233818,-0.19852594920782118,-0.06636529504360666,-0.00880478389574435,-0.04226597268606591,-0.3006821057751403,-0.13625488570763866,-0.14771739767155295,-0.03115390437547383,0.5857899671942193,-0.0641430630116302,0.047785848887999416,-0.0797147070996389,-0.03757453711436387,-0.0832591099914124,0.3722527881155152,0.10081242571310856,-0.38637076393625014,-0.15123290116672528,0.3200777398264989,-0.10980311186485969,0.3181335090544841,-0.027397014838688616,0.1817877138448476,-0.0463689172259254
u56,S4,top20,25,0.75,0.006054188219868362,-0.1742976388587646,-0.18035182707863295,-0.11681263983362089,-0.12286682805348925,-0.23009090307218605,-0.2361450912920544,-0.42917808209433994,-0.4352322703142083,-0.11467996937523672,-0.12073415759510508,0.043132025110951266,0.037077836891082905,-0.2416063417655463,-0.24766052998541466,-0.12262810504751687,-0.12868229326738523,-0.18615895557583928,-0.19221314379570764,-0.43011268397482905,-0.11514516699658772,0.15340004484272218,-0.0231534623829448,1.4534826263874596,0.15382343131637932,-0.9134959410542449,-0.079602599740489,-1.8414761242748985,-0.33662962264727136,0.4573906834338528,-0.01740438003060185,-0.557839894917314,-0.11221370251702423,-0.10508988685998055,-0.060505334851768344,-1.0034174019938134,-0.21791439237755883,-0.3248325695866683,-0.04902758477304503,0.7812197219223298,-0.0927935683805794,-0.04134875857581466,-0.13980698163563998,-0.14215902998330154,-0.13085555296558726,0.8132304720301914,0.15066477343792384,-0.9119227932178029,-0.22291286781152175,0.5567948946981134,-0.17030026498421802,0.3765618206668573,-0.057867940929653194,0.1607824025164526,-0.06628629843110234
u56,S4,top20,25,1.0,-0.4946793982559322,-0.8210359646850685,-0.32635656642913624,-0.7902692425418709,-0.2955898442859387,-0.9456709383532462,-0.450991540097314,-1.3003277909324715,-0.8056483926765393,-0.7520440351740801,-0.2573646369181479,-0.271310001823453,0.22336939643247922,-0.898654190046609,-0.40397479179067675,-0.7551035582491311,-0.2604241599931989,-0.8900746166200418,-0.3953952183641096,-1.0091875835184148,-0.1827284055833467,-0.04628440636709896,-0.04098429833281769,1.7477445685154827,0.22894680604643525,-1.5971291154253566,-0.12302652012153659,-5.370727364293096,-0.5688724923133225,-0.06521408362521519,-0.05266595009094477,-1.3634766165124932,-0.17299537464304715,-0.35661342370669824,-0.07291416609819379,-2.7623670076293427,-0.31397585214127854,-0.6774052380066564,-0.06872964788722258,0.07361124628775273,-0.11949147543938432,-0.6311574645818816,-0.22034132380017524,-0.5829758448807397,-0.18169905850339596,1.3918625486724872,0.19799069509309397,-2.0215108263817503,-0.2882272215351017,0.01778520456539434,-0.23471393773136096,-0.20541381500833122,-0.11189558757551876,-0.23959046611749457,-0.08397609076801316
u56,S4,ewall,10,0.25,0.06847763273460039,0.06530780018694005,-0.003169832547660345,0.08745812104029127,0.01898048830569088,0.05840918665772521,-0.010068446076875182,0.0114827797305741,-0.05699485300402629,0.07834253697922655,0.00986490424462616,0.0877076560456167,0.01923002331101631,0.04900949624909434,-0.01946813648550605,0.08357886771590617,0.015101234981305778,0.0650382643861438,-0.003439368348456595,-0.057903321662369445,-0.03594030069597287,0.10542649205176535,-0.007471403775626273,0.3773668583007176,0.04655497068016834,-0.04465796686488299,-0.02547840645353494,-0.20488927012624103,-0.06723812746289481,0.21064006825357895,0.0022789780215906053,-0.037912688991242116,-0.02120229714922206,0.06739705769700555,-0.009361666522357037,-0.12867023022550272,-0.05308538310941091,-0.023629087998567264,0.0018676168573092955,0.37201133331179737,-0.032754820192509415,0.05853358736060388,-0.0296553437182292,-0.003281127530725403,-0.04347247647702335,0.15579661567126502,0.047148862801924096,-0.12427493076706231,-0.06467161757772644,0.16181123781695472,-0.041997423297347236,0.2084215543236776,-0.0025054596982485577,0.1737178513947626,-0.014154209548796315
u56,S4,ewall,10,0.5,0.13254679922105717,0.08894021531479779,-0.04360658390625938,0.150608423319471,0.01806162409841383,0.07453823470474052,-0.05800856451631664,-0.05142603119600442,-0.18397283041706158,0.12393179555346223,-0.008615003667594934,0.16634355790347233,0.03379675868241516,0.04596740189566795,-0.08657939732538922,0.123115653239527,-0.009431145981530165,0.07882457211655924,-0.05372222710449792,-0.2130065144725708,-0.0807116925374296,0.17881778990619046,-0.018767754475764953,0.9905862735294259,0.10045188466372601,-0.243133088926076,-0.055940308943005945,-0.630189669892254,-0.15222907785630935,0.4980960593581276,0.00043870168736304116,-0.1335024609093195,-0.04791683638709232,0.17379332073910003,-0.016649062214791677,-0.518482140973958,-0.1125795532756082,-0.05194965194644728,0.004293489240667303,0.896395262048884,-0.06361702421810533,0.0925075464367544,-0.06778193729362458,-0.06826117714077462,-0.09271287575858334,0.4090404072212721,0.0944400096780762,-0.33287229875169877,-0.1288060974970784,0.36800626003289194,-0.08458157077261763,0.41320315949404773,-0.011939299093103983,0.34166169507144484,-0.026431143215901898
