panel,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep_4a,keep_4b,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,stripped_MaxDD,stripped_CAGR,stripped_Sharpe
U56,U56-MADG-g1.50,1.139913737307437,0.1914120086749962,1.2691901129307632,-0.22412201436810497,1.4365852007615063,1.0883969974742824,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489,-0.14655839524511427,0.17941817288726591,1.2780580914043522
B136,B136-TOP20-g1.50,1.248827918199143,0.31342928121310565,1.0135668479522528,-0.4736096560484395,1.064193352223869,0.961223125791295,False,False,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,-0.321138227574871,0.3187356549823377,1.1282326856635423
