panel,book,dial,pair,n_values,full_rerank,pair_rerank,rerank_agrees,max_level_residual,level_residual_at_10,interp_argmax10_ok,keep4a_recovered,keep4a_undetermined,keep4b_recovered,keep4b_undetermined,bar_recovered,bar_undetermined
U56,V1C,K,5-25,7,True,True,True,0.00010557096965613244,8.366967648132384e-05,True,7,0,7,0,4,3
U56,EWALL,G,0-30,7,False,False,True,0.0001730105050286035,0.00016317336150661887,True,7,0,5,2,4,3
U56,EWALL,G,0-10,7,False,False,True,2.6257368047843954e-05,0.0,True,7,0,7,0,7,0
U56,EWALL,G,10-30,7,False,False,True,6.280745391185061e-05,0.0,True,7,0,5,2,4,3
U56,EWALL,G,0-20,7,False,False,True,9.097629417409436e-05,9.097629417409436e-05,True,7,0,5,2,5,2
U56,EWALL,G,5-25,7,False,False,True,7.690197645260355e-05,6.119707281815323e-05,True,7,0,5,2,4,3
U56,EWALL,V,0-30,8,False,False,True,0.0002335323847764137,0.00019993284858066396,True,8,0,7,1,2,6
U56,EWALL,V,0-10,8,False,False,True,6.710890626482335e-05,0.0,True,8,0,8,0,6,2
U56,EWALL,V,10-30,8,False,False,True,0.00022647257283847644,0.0,True,8,0,7,1,2,6
U56,EWALL,V,0-20,8,False,False,True,0.00012651773527661003,0.00012651773527661003,True,8,0,7,1,5,3
U56,EWALL,V,5-25,8,False,False,True,9.215972363374458e-05,7.498405701245048e-05,True,8,0,7,1,3,5
U56,EWALL,K,0-30,7,False,False,True,0.00022370404540361655,0.0002050752541074008,True,7,0,6,1,3,4
U56,EWALL,K,0-10,7,False,False,True,2.9517228918196636e-05,0.0,True,7,0,7,0,7,0
U56,EWALL,K,10-30,7,False,False,True,9.007001051863917e-05,0.0,True,7,0,6,1,3,4
U56,EWALL,K,0-20,7,False,False,True,0.0001087714353211755,0.0001087714353211755,True,7,0,7,0,6,1
U56,EWALL,K,5-25,7,False,False,True,9.944050473764676e-05,7.691605578830085e-05,True,7,0,6,1,4,3
B136,TOPN,N,0-30,10,True,True,True,0.00023444360085167482,0.0002210464843143134,True,10,0,10,0,0,10
B136,TOPN,N,0-10,10,True,True,True,3.552429998576745e-05,0.0,True,10,0,10,0,2,8
B136,TOPN,N,10-30,10,True,False,False,8.51996691343393e-05,0.0,True,10,0,10,0,1,9
B136,TOPN,N,0-20,10,True,True,True,0.00012318502866859316,0.00012318502866859316,True,10,0,10,0,0,10
B136,TOPN,N,5-25,10,True,True,True,0.00010422118740760489,8.291150652073309e-05,True,10,0,10,0,1,9
B136,TOPN,G,0-30,7,False,False,True,0.00016295624304196732,0.0001539510608110639,True,7,0,7,0,0,7
B136,TOPN,G,0-10,7,False,False,True,2.4925581170620603e-05,0.0,True,7,0,7,0,0,7
B136,TOPN,G,10-30,7,False,False,True,5.890925504858924e-05,0.0,True,7,0,7,0,0,7
B136,TOPN,G,0-20,7,False,False,True,8.608083324757043e-05,8.608083324757043e-05,True,7,0,7,0,0,7
B136,TOPN,G,5-25,7,False,False,True,7.243558552216811e-05,5.7740176263032517e-05,True,7,0,7,0,0,7
B136,TOPN,V,0-30,8,False,False,True,0.00023044763232593635,0.00023044763232593635,True,8,0,8,0,0,8
B136,TOPN,V,0-10,8,False,False,True,8.88198134679774e-05,0.0,True,8,0,8,0,4,4
B136,TOPN,V,10-30,8,False,False,True,0.00018611316595551486,0.0,True,8,0,8,0,0,8
B136,TOPN,V,0-20,8,False,False,True,0.00017597180436623727,0.00017430398179651974,True,8,0,8,0,0,8
B136,TOPN,V,5-25,8,False,False,True,9.655490309656845e-05,8.642680650072787e-05,True,8,0,8,0,0,8
B136,TOPN,K,0-30,7,False,False,True,0.00017727703140812956,0.0001636228009394003,True,7,0,7,0,1,6
B136,TOPN,K,0-10,7,False,False,True,2.4504765020916253e-05,0.0,True,7,0,7,0,3,4
B136,TOPN,K,10-30,7,False,False,True,6.97156029586532e-05,0.0,True,7,0,7,0,2,5
B136,TOPN,K,0-20,7,False,False,True,8.785929922527913e-05,8.785929922527913e-05,True,7,0,7,0,2,5
B136,TOPN,K,5-25,7,False,False,True,7.880149382155643e-05,6.136770693587756e-05,True,7,0,7,0,2,5
B136,V1C,N,0-30,10,True,True,True,0.0012449417207544,0.0006276314958566509,True,10,0,10,0,0,10
B136,V1C,N,0-10,10,True,True,True,0.00013866354497427125,0.0,True,10,0,10,0,1,9
B136,V1C,N,10-30,10,True,False,False,0.0009311259728261301,0.0,True,10,0,10,0,4,6
B136,V1C,N,0-20,10,True,True,True,0.00032275936101544556,0.00032275936101544556,True,10,0,10,0,0,10
B136,V1C,N,5-25,10,True,True,True,0.0004713207645715145,0.000237128372041151,True,10,0,10,0,2,8
B136,V1C,G,0-30,7,False,False,True,0.0002891792217194489,0.0002891792217194489,True,7,0,7,0,0,7
B136,V1C,G,0-10,7,False,False,True,6.486497858559925e-05,0.0,True,7,0,7,0,0,7
B136,V1C,G,10-30,7,False,False,True,5.670245964228826e-05,0.0,True,7,0,7,0,0,7
B136,V1C,G,0-20,7,False,False,True,0.00019058802660942842,0.00019058802660942842,True,7,0,7,0,0,7
B136,V1C,G,5-25,7,False,False,True,0.00012161299536295189,0.00010846498671224225,True,7,0,7,0,0,7
B136,V1C,V,0-30,8,True,True,True,0.0002891792217194489,0.0002891792217194489,True,8,0,8,0,0,8
B136,V1C,V,0-10,8,True,True,True,8.971109120803344e-05,0.0,True,8,0,8,0,0,8
B136,V1C,V,10-30,8,True,True,True,0.00017301195236446576,0.0,True,8,0,8,0,0,8
B136,V1C,V,0-20,8,True,True,True,0.00019058802660942842,0.00019058802660942842,True,8,0,8,0,0,8
B136,V1C,V,5-25,8,True,True,True,0.00012161299536295189,0.00010846498671224225,True,8,0,8,0,0,8
B136,V1C,K,0-30,7,True,True,True,0.00038409439973852155,0.00036355242718622005,True,7,0,7,0,1,6
B136,V1C,K,0-10,7,True,True,True,6.55804842486507e-05,0.0,True,7,0,7,0,4,3
B136,V1C,K,10-30,7,True,False,False,0.0001374657170866156,0.0,True,7,0,7,0,2,5
B136,V1C,K,0-20,7,True,True,True,0.0002094192605417433,0.0002094192605417433,True,7,0,7,0,3,4
B136,V1C,K,5-25,7,True,False,False,0.00017075878020789137,0.00013637393111554097,True,7,0,7,0,4,3
B136,EWALL,G,0-30,7,False,False,True,0.00014247123085497915,0.00013447710949598957,True,7,0,7,0,4,3
B136,EWALL,G,0-10,7,False,False,True,2.170338916496206e-05,0.0,True,7,0,7,0,7,0
B136,EWALL,G,10-30,7,False,False,True,5.1562262463944464e-05,0.0,True,7,0,7,0,4,3
B136,EWALL,G,0-20,7,False,False,True,7.507670088990892e-05,7.507670088990892e-05,True,7,0,7,0,6,1
B136,EWALL,G,5-25,7,False,False,True,6.332587403423684e-05,5.043345912913999e-05,True,7,0,7,0,6,1
B136,EWALL,V,0-30,8,True,True,True,0.00035793075125345464,0.00031989334557547267,True,8,0,7,1,0,8
B136,EWALL,V,0-10,8,True,False,False,6.995993350811247e-05,0.0,True,8,0,7,1,6,2
B136,EWALL,V,10-30,8,True,True,True,0.00030954069326372124,0.0,True,8,0,8,0,0,8
B136,EWALL,V,0-20,8,True,True,True,0.00018708277333068235,0.00018708277333068235,True,8,0,7,1,3,5
B136,EWALL,V,5-25,8,True,True,True,0.0001464278009756237,0.00011999489030622978,True,8,0,8,0,3,5
B136,EWALL,K,0-30,7,False,False,True,0.00017708061831744892,0.00016265191184006156,True,7,0,7,0,3,4
B136,EWALL,K,0-10,7,False,False,True,2.360486993113753e-05,0.0,True,7,0,7,0,6,1
B136,EWALL,K,10-30,7,False,False,True,7.082374038258621e-05,0.0,True,7,0,7,0,4,3
B136,EWALL,K,0-20,7,False,False,True,8.657706368886409e-05,8.657706368886409e-05,True,7,0,7,0,5,2
B136,EWALL,K,5-25,7,False,False,True,7.871297117967302e-05,6.100267534558945e-05,True,7,0,7,0,6,1
SMALL439,TOPN,N,0-30,10,False,False,True,4.051407371741256e-05,4.051407371741256e-05,True,10,0,10,0,6,4
SMALL439,TOPN,N,0-10,10,False,False,True,1.527704599302293e-05,0.0,True,10,0,10,0,6,4
SMALL439,TOPN,N,10-30,10,False,False,True,3.5037981545277264e-05,0.0,True,10,0,10,0,10,0
SMALL439,TOPN,N,0-20,10,False,False,True,3.633741687791847e-05,3.633741687791847e-05,True,10,0,10,0,6,4
SMALL439,TOPN,N,5-25,10,False,False,True,1.5189479934007988e-05,1.5189479934007988e-05,True,10,0,10,0,8,2
SMALL439,TOPN,G,0-30,7,False,False,True,4.051407371741256e-05,4.051407371741256e-05,True,7,0,7,0,0,7
SMALL439,TOPN,G,0-10,7,False,False,True,1.4636537246426329e-05,0.0,True,7,0,7,0,0,7
SMALL439,TOPN,G,10-30,7,False,False,True,2.0438685178703064e-05,0.0,True,7,0,7,0,7,0
SMALL439,TOPN,G,0-20,7,False,False,True,3.5569592210682455e-05,3.5569592210682455e-05,True,7,0,7,0,0,7
SMALL439,TOPN,G,5-25,7,False,False,True,1.5189479934007988e-05,1.5189479934007988e-05,True,7,0,7,0,7,0
SMALL439,TOPN,V,0-30,8,False,False,True,0.0014414757466257588,0.0010133110044597549,True,8,0,8,0,3,5
SMALL439,TOPN,V,0-10,8,False,False,True,2.6575663684025308e-05,2.7755575615628914e-17,True,8,0,8,0,5,3
SMALL439,TOPN,V,10-30,8,False,False,True,0.0009348202443958953,0.0,True,8,0,8,0,6,2
SMALL439,TOPN,V,0-20,8,False,False,True,0.00030055066263700615,0.00029257313114686156,True,8,0,8,0,3,5
SMALL439,TOPN,V,5-25,8,False,False,True,0.0006159336818450326,0.00038126989716766313,True,8,0,8,0,4,4
SMALL439,TOPN,K,0-30,7,False,False,True,0.00012860435466788278,0.00011967157099390668,True,7,0,7,0,2,5
SMALL439,TOPN,K,0-10,7,False,False,True,1.8300815613270238e-05,0.0,True,7,0,7,0,4,3
SMALL439,TOPN,K,10-30,7,False,False,True,4.911443079824718e-05,0.0,True,7,0,7,0,5,2
SMALL439,TOPN,K,0-20,7,False,False,True,6.519646284630642e-05,6.519646284630642e-05,True,7,0,7,0,3,4
SMALL439,TOPN,K,5-25,7,False,False,True,5.716771051855751e-05,4.488494836418777e-05,True,7,0,7,0,4,3
SMALL439,V1C,N,0-30,10,True,True,True,0.000249318372504026,0.00011735077762442536,True,10,0,10,0,1,9
SMALL439,V1C,N,0-10,10,True,False,False,6.917827624153272e-05,0.0,True,10,0,10,0,2,8
SMALL439,V1C,N,10-30,10,True,True,True,0.00022974182822271816,0.0,True,10,0,10,0,9,1
SMALL439,V1C,N,0-20,10,True,True,True,0.0001398860272453506,0.0001398860272453506,True,10,0,10,0,1,9
SMALL439,V1C,N,5-25,10,True,True,True,9.376623615464652e-05,4.413088206833837e-05,True,10,0,10,0,5,5
SMALL439,V1C,G,0-30,7,False,False,True,0.0002479412898116484,0.00013779531052104943,True,7,0,7,0,0,7
SMALL439,V1C,G,0-10,7,False,False,True,2.4940382449711862e-05,0.0,True,7,0,7,0,0,7
SMALL439,V1C,G,10-30,7,False,False,True,0.00018136966381759878,0.0,True,7,0,7,0,7,0
SMALL439,V1C,G,0-20,7,False,False,True,3.109974740145294e-05,1.3824665615169707e-05,True,7,0,7,0,0,7
SMALL439,V1C,G,5-25,7,False,False,True,9.66443799376715e-05,5.179330265858706e-05,True,7,0,7,0,0,7
SMALL439,V1C,V,0-30,8,True,True,True,0.0013096145879189225,0.0009164250925955131,True,8,0,8,0,2,6
SMALL439,V1C,V,0-10,8,True,True,True,2.3783937796117982e-05,2.7755575615628914e-17,True,8,0,8,0,2,6
SMALL439,V1C,V,10-30,8,True,False,False,0.0008514020416211521,0.0,True,8,0,8,0,8,0
SMALL439,V1C,V,0-20,8,True,True,True,0.0002706627520585869,0.0002616177986360657,True,8,0,8,0,2,6
SMALL439,V1C,V,5-25,8,True,True,True,0.000558444628032867,0.00034476554884327326,True,8,0,8,0,2,6
SMALL439,V1C,K,0-30,7,True,True,True,0.00024004505262981146,0.00013375854154151767,True,7,0,7,0,2,5
SMALL439,V1C,K,0-10,7,True,True,True,3.489346743401622e-05,0.0,True,7,0,7,0,3,4
SMALL439,V1C,K,10-30,7,True,True,True,0.00018136966381759878,0.0,True,7,0,7,0,6,1
SMALL439,V1C,K,0-20,7,True,True,True,8.367406459108828e-05,8.367406459108828e-05,True,7,0,7,0,2,5
SMALL439,V1C,K,5-25,7,True,True,True,9.01682679937954e-05,5.016928210355154e-05,True,7,0,7,0,4,3
SMALL439,EWALL,G,0-30,7,False,False,True,0.000127371347400429,0.00010293196711841368,True,7,0,7,0,7,0
SMALL439,EWALL,G,0-10,7,False,False,True,6.424597980614344e-06,0.0,True,7,0,7,0,7,0
SMALL439,EWALL,G,10-30,7,False,False,True,7.201759474792513e-05,0.0,True,7,0,7,0,7,0
SMALL439,EWALL,G,0-20,7,False,False,True,4.119017796483382e-05,4.119017796483382e-05,True,7,0,7,0,7,0
SMALL439,EWALL,G,5-25,7,False,False,True,5.663748879658481e-05,3.8619747046608754e-05,True,7,0,7,0,7,0
SMALL439,EWALL,V,0-30,8,False,False,True,0.0019932705126593786,0.001482128342286615,True,8,0,8,0,7,1
SMALL439,EWALL,V,0-10,8,False,False,True,2.3726199402274162e-05,0.0,True,8,0,8,0,7,1
SMALL439,EWALL,V,10-30,8,False,False,True,0.0012522063415160989,0.0,True,8,0,8,0,8,0
SMALL439,EWALL,V,0-20,8,False,False,True,0.00048549308595691176,0.00048549308595691176,True,8,0,8,0,7,1
SMALL439,EWALL,V,5-25,8,False,False,True,0.0008722184697382354,0.0005577539868955594,True,8,0,8,0,8,0
SMALL439,EWALL,K,0-30,7,True,True,True,0.000127371347400429,0.00010293196711841368,True,7,0,7,0,7,0
SMALL439,EWALL,K,0-10,7,True,False,False,9.408118255338493e-06,0.0,True,7,0,7,0,7,0
SMALL439,EWALL,K,10-30,7,True,True,True,7.201759474792513e-05,0.0,True,7,0,7,0,7,0
SMALL439,EWALL,K,0-20,7,True,True,True,4.119017796483382e-05,4.119017796483382e-05,True,7,0,7,0,7,0
SMALL439,EWALL,K,5-25,7,True,True,True,5.663748879658481e-05,3.8619747046608754e-05,True,7,0,7,0,7,0
