panel,draw,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,failset,nfail,firstfail,pass4b,pass4a,nfail_is,ff_is,nfail_oos,ff_oos
U56,0,0.375,0.0625981754848457,1.0430447811205794,-0.12866718060219196,1.0125397486028413,1.072800996659314,0.06861014542268506,1.1307008540236292,-0.12866718060219218,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,0,0.5,0.08354102723382306,1.043529357251561,-0.16888245580882733,1.0141124181551036,1.07231111030183,0.09165519336919115,1.1301531651551269,-0.16888245580882755,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,0,0.625,0.10449170124289653,1.043952371255593,-0.20780264320599573,1.0156362269987211,1.0717507065324305,0.11475296558852843,1.1295322443487752,-0.20780264320599595,"DD,CAGR",2,DD,False,False,2,H2,1,DD
U56,0,0.75,0.12543014775894057,1.0443094409000375,-0.24545092226158305,1.017103879214612,1.0711182439287024,0.1378807280439014,1.128836324509211,-0.24545092226158272,DD,1,DD,False,False,1,H2,1,DD
U56,0,1.0,0.16718465767622503,1.0448124521601792,-0.3170383515788172,1.0198590728769998,1.069623327252276,0.1841275252408916,1.1272046049003475,-0.317038351578817,DD,1,DD,False,False,2,H2,1,DD
U56,1,0.375,0.059335940961904754,1.0187819002767797,-0.11332700620092406,1.0551252486845601,0.9866858484108714,0.06125260415734535,1.045613170513653,-0.11332700620092406,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,1,0.5,0.07916375609868376,1.0194345171590213,-0.14899832431114413,1.0561140606913002,0.9870783545130632,0.08175896112944314,1.0459659524758327,-0.14899832431114401,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,1,0.625,0.09898983668419015,1.0200357621111968,-0.1836483431746373,1.057057397681839,0.9874171523500432,0.10228233922332497,1.0462618059897506,-0.1836483431746373,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,1,0.75,0.11879676219057123,1.0205795756460008,-0.2172957145152825,1.0579490154272793,0.9876966276555894,0.12280456349251834,1.0464945548124864,-0.21729571451528218,DD,1,DD,False,False,0,-,1,DD
U56,1,1.0,0.15827669897385555,1.0214646684231978,-0.28165888864909105,1.059538479842715,0.9880557507636107,0.1637668244355186,1.0467492505826934,-0.2816588886490915,DD,1,DD,False,False,1,DD,1,DD
U56,2,0.375,0.06298985187644868,0.9546113134672394,-0.14264570358311235,0.9598422750971968,0.9543685864325931,0.0689835449295284,1.013301109049373,-0.14264570358311202,CAGR,1,CAGR,False,False,2,H1,1,CAGR
U56,2,0.5,0.08392897726742898,0.9555170632547607,-0.18671120676390807,0.9611678423292005,0.9549584234319898,0.09201697133163478,1.0138117867487233,-0.18671120676390818,CAGR,1,CAGR,False,False,2,H1,1,CAGR
U56,2,0.625,0.1047997249551178,0.9563462952382887,-0.2291091547045384,0.9624243309639936,0.955469055748427,0.11502569705339472,1.014238956356787,-0.2291091547045383,"DD,CAGR",2,DD,False,False,3,H1,1,DD
U56,2,0.75,0.1255762425168787,0.9570939043658622,-0.26988426638297525,0.963609148656326,0.9558934867982517,0.13798045331850606,1.0145760709354223,-0.2698842663829756,DD,1,DD,False,False,2,H1,1,DD
U56,2,1.0,0.16673335122907718,0.9583141709892666,-0.3467546077089153,0.9657102794698368,0.9564747572477255,0.1836037284736427,1.0149709903699915,-0.3467546077089152,DD,1,DD,False,False,2,H1,1,DD
U56,3,0.375,0.057733757575184175,1.073882184094222,-0.11059301812058553,1.2412009789661098,0.9216324756380373,0.05375398351007821,1.0008629117982075,-0.1105930181205852,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,3,0.5,0.0770787105843973,1.0741634035277354,-0.14544146571320016,1.2419396158750515,0.9216368100456679,0.07166656804042226,1.0007838967597704,-0.14544146571320016,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,3,0.625,0.09645188974575802,1.0743922667025878,-0.1793123918622367,1.2426372493502802,0.9215862874266583,0.08955291166553936,1.0006454634575837,-0.1793123918622368,CAGR,1,CAGR,False,False,0,-,1,CAGR
U56,3,0.75,0.11583922098281918,1.0745673031209,-0.21222316087810822,1.2432844398410252,0.9214869708330221,0.10739873111752574,1.000452927437252,-0.21222316087810844,DD,1,DD,False,False,0,-,1,DD
U56,3,1.0,0.15459386624352844,1.0747314325346649,-0.27523586100267705,1.2444172847899952,0.9211063336396167,0.14290292073195787,0.9998736411013742,-0.27523586100267694,DD,1,DD,False,False,1,DD,1,DD
U56,4,0.375,0.06467875882417062,1.008964472979631,-0.12410341595287588,1.0125003073375296,1.0094718634348927,0.07062310685363804,1.07172082025213,-0.12410341595287588,CAGR,1,CAGR,False,False,2,H1,1,CAGR
U56,4,0.5,0.08626293729107926,1.0096697636530412,-0.16306289114805606,1.0134336626704217,1.0100179211770173,0.0943171805937475,1.072227060456863,-0.1630628911480565,CAGR,1,CAGR,False,False,2,H1,1,CAGR
U56,4,0.625,0.10782271726221615,1.0103058854786324,-0.20085183295343334,1.0143097422333145,1.01048716001839,0.11804793318031037,1.0726529156766749,-0.20085183295343378,-,0,-,True,False,2,H1,0,-
U56,4,0.75,0.12933408433514249,1.010868055750634,-0.23749181761979465,1.0151217896564408,1.0108766544309258,0.1417893080947814,1.0729962166435265,-0.23749181761979465,DD,1,DD,False,False,2,H1,1,DD
U56,4,1.0,0.1721091382666502,1.011756140759929,-0.3074102872929829,1.016537626488427,1.0114041120396584,0.18919092007336924,1.0734221273062454,-0.30741028729298325,DD,1,DD,False,False,2,H1,1,DD
U56,5,0.375,0.08380826438909206,1.3121815515882118,-0.12138287823281657,1.4913538018314312,1.1806378434008773,0.08448574429218669,1.24714514428234,-0.12138287823281502,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,5,0.5,0.11236107973315645,1.3126438294420064,-0.1596918067794736,1.4918937827218415,1.181141028676627,0.11317635619658994,1.2475947103225513,-0.15969180677947403,-,0,-,True,False,0,-,0,-
U56,5,0.625,0.14119012904120587,1.3130352082179029,-0.19692098358297283,1.4923655743455861,1.181576650353973,0.14209189279055678,1.2479748866009732,-0.19692098358297194,-,0,-,True,False,0,-,0,-
U56,5,0.75,0.17027473454689135,1.313358714075607,-0.23306934970542903,1.4927691734209092,1.1819507894492047,0.17120740359878783,1.2482902983120119,-0.23306934970542736,DD,1,DD,False,False,0,-,1,DD
U56,5,1.0,0.22911896095503526,1.3137940929893928,-0.30213421808276786,1.4933751422038932,1.1824976999474233,0.22992597925195057,1.248710613540477,-0.30213421808276886,DD,1,DD,False,False,1,DD,1,DD
U56,6,0.375,0.06803292366649005,1.1044864685703668,-0.1255512122145136,1.162468541680547,1.0523323432383882,0.0685479635045041,1.111322215745624,-0.12555121221451315,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,6,0.5,0.09084835529146651,1.1045903016582252,-0.16494042484291893,1.1632153611878255,1.0518993579763136,0.09152332303106969,1.110891995669369,-0.16494042484291926,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,6,0.625,0.11369801384596934,1.1046214492214053,-0.2031310053124391,1.1639006600615605,1.0513879439270266,0.11452502371411288,1.110381021542681,-0.203131005312439,DD,1,DD,False,False,1,H2,1,DD
U56,6,0.75,0.13655912716938512,1.1045751528862697,-0.24014245742272156,1.1645193754236212,1.050793907563697,0.13752895148509903,1.1097849350814377,-0.24014245742272133,DD,1,DD,False,False,1,H2,1,DD
U56,6,1.0,0.18222148081051626,1.1042533074822358,-0.3107133716267738,1.165566866127712,1.049356160995948,0.1834416612004761,1.1083331358129307,-0.31071337162677404,DD,1,DD,False,False,2,H2,1,DD
U56,7,0.375,0.0793717973220951,1.174718804970534,-0.12247781355428522,1.2897057685627298,1.0954661583884473,0.08446138916025481,1.1748194950944753,-0.12247781355428577,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,7,0.5,0.10620231241378186,1.1753875158218563,-0.16115983958836688,1.2909576942593621,1.0957713261651134,0.11299554218875407,1.17504697043481,-0.16115983958836744,-,0,-,True,False,1,CAGR,0,-
U56,7,0.625,0.13317938341139657,1.1759876139300391,-0.19875760423492783,1.292145380227359,1.0960107527181713,0.1416699280797249,1.175204648855705,-0.1987576042349275,-,0,-,True,False,0,-,0,-
U56,7,0.75,0.1602756779231458,1.1765105368421764,-0.23526954370862496,1.2932606356901364,1.0961758304666467,0.17045058459899298,1.1752836527254125,-0.2352695437086253,DD,1,DD,False,False,1,DD,1,DD
U56,7,1.0,0.21470440735559992,1.1772878266860665,-0.3050468075679533,1.2952316207542054,1.096251017606918,0.2281813353685913,1.175173114483587,-0.3050468075679539,DD,1,DD,False,False,1,DD,1,DD
U56,8,0.375,0.06856999515037576,1.1774496733981885,-0.10253471074093379,1.2725912254081757,1.1276381544147556,0.07526516095982316,1.1840503117361105,-0.10253471074093445,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,8,0.5,0.09169940694185574,1.1778654605726557,-0.13543784169367246,1.2733040008296992,1.1279013098873718,0.10066799633186285,1.1842360228573032,-0.13543784169367246,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,8,0.625,0.11493920714984762,1.1782333090019983,-0.16767886572192936,1.2739735442231774,1.1281163689473381,0.12619387155748685,1.1843715123818792,-0.16767886572193036,-,0,-,True,False,1,CAGR,0,-
U56,8,0.75,0.13827262792828665,1.1785525023892376,-0.1992435571822233,1.2745954279882425,1.1282854844096932,0.15182106197674905,1.1844589020331617,-0.19924355718222497,-,0,-,True,False,0,-,0,-
U56,8,1.0,0.18514755661472249,1.1790315213390314,-0.2603133750989326,1.275690685501477,1.1284669441111248,0.2032836634795392,1.1844721059660162,-0.2603133750989314,DD,1,DD,False,False,1,DD,1,DD
U56,9,0.375,0.061791568437381095,0.987567118561908,-0.13101183106240677,0.9355651438869484,1.03788277516401,0.07047418441808806,1.0755190559086045,-0.13101183106240688,"H1,CAGR",2,H1,False,False,2,H1,1,CAGR
U56,9,0.5,0.08237785364540029,0.9882179700160495,-0.17186051730574003,0.9368479636487455,1.0380262884214448,0.09409318036852476,1.07562925591037,-0.17186051730574015,"H1,CAGR",2,H1,False,False,2,H1,1,CAGR
U56,9,0.625,0.10292391971833625,0.9888011710866527,-0.2113465092013569,0.9380712291136998,1.0380970681669117,0.11773493416813863,1.075664677893437,-0.21134650920135667,"H1,DD,CAGR",3,H1,False,False,2,H1,1,DD
U56,9,0.75,0.12340691203272547,0.9893109929524937,-0.24950003027864753,0.939227802459958,1.0380907181343302,0.14137241595921268,1.0756207054827123,-0.24950003027864742,"H1,DD",2,H1,False,False,3,H1,1,DD
U56,9,1.0,0.16408709182155623,0.9900958024790846,-0.3219382003679142,0.9413220333856651,1.0378359374584532,0.18851987382976154,1.0752857370921696,-0.3219382003679139,"H1,DD",2,H1,False,False,2,H1,1,DD
U56,10,0.375,0.056518891917045844,1.0500003003891827,-0.11080290705230289,1.0210273262301173,1.0820745913662864,0.06386547901826134,1.1307152429573757,-0.110802907052303,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,10,0.5,0.07541428487951074,1.0501985020358113,-0.14589452524845403,1.0221255885829084,1.081565229762375,0.08529966417300439,1.1301939770982654,-0.14589452524845392,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,10,0.625,0.09431428858101087,1.0503301807508765,-0.18008233150200514,1.0231771988817449,1.0809761490040029,0.10677808133742439,1.1295903420258022,-0.18008233150200537,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,10,0.75,0.11320403585757566,1.050394204736754,-0.2133773562279836,1.0241758025329457,1.080310790385892,0.12828283523223472,1.1289079649547424,-0.21337735622798348,DD,1,DD,False,False,2,H2,1,DD
U56,10,1.0,0.1508918708059821,1.0503244850234803,-0.27733751268072115,1.0260172120019533,1.078759340783424,0.17129628294203214,1.1273130446115678,-0.27733751268072104,DD,1,DD,False,False,2,H2,1,DD
U56,11,0.375,0.0429317334335062,0.8427752748281573,-0.11852555254394914,0.9083319750525787,0.7905323304758715,0.04474755919474527,0.8523909631494417,-0.11852555254394903,"H1,H2,OOS,CAGR",4,H1,False,False,2,H2,2,H2
U56,11,0.5,0.05706620680521035,0.8430613826581421,-0.1557528780806594,0.908817562751497,0.7907145702503486,0.0594857625333729,0.8525235050249718,-0.15575287808065996,"H1,H2,OOS,CAGR",4,H1,False,False,2,H2,2,H2
U56,11,0.625,0.07109314107995268,0.8432979509367883,-0.191873526643062,0.9092638084606697,0.7908420055954689,0.07411305696431425,0.8525994022153341,-0.191873526643062,"H1,H2,OOS,CAGR",4,H1,False,False,2,H2,2,H2
U56,11,0.75,0.08499966572555806,0.8434777621575468,-0.22690896964410456,0.909666033782046,0.79090548079115,0.08861459883876788,0.8526091399639361,-0.22690896964410434,"H1,H2,OOS,DD,CAGR",5,H1,False,False,2,H2,3,H2
U56,11,1.0,0.1123980992412128,0.8436522526908333,-0.29381653615958225,0.9103127046185103,0.7908357817835036,0.11718040920412731,0.8524243172161232,-0.2938165361595818,"H1,H2,OOS,DD",4,H1,False,False,2,H2,2,H2
U56,12,0.375,0.07196098966102538,1.048455502747782,-0.1491173642533219,1.0698891911915673,1.0341666143506345,0.07647018531424665,1.0842542304900353,-0.14911736425332167,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,12,0.5,0.09603341397734311,1.0489501559830536,-0.19507986814653355,1.0711293421931183,1.0340723164432786,0.10209305061436469,1.0841208128384447,-0.19507986814653377,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,12,0.625,0.12010320194136193,1.0493726728804331,-0.2392473342684438,1.0723130927778213,1.0338972272893643,0.12772998224366394,1.0839032576732353,-0.23924733426844358,DD,1,DD,False,False,1,H2,1,DD
U56,12,0.75,0.14413947491182322,1.0497114958482199,-0.2816650199856011,1.0734274210596924,1.0336314258364134,0.15334558542894583,1.0835919479026097,-0.28166501998560134,DD,1,DD,False,False,2,H2,1,DD
U56,12,1.0,0.19197667680876918,1.0500998346623298,-0.3614496880778869,1.0754105043706779,1.0327900517170063,0.2043570203187941,1.0826506765491362,-0.3614496880778869,DD,1,DD,False,False,2,H2,1,DD
U56,13,0.375,0.07173146043681933,1.2065295969985834,-0.1196932806053207,1.4303205888026698,1.0433541463945397,0.07270885863160648,1.1477319491370404,-0.1196932806053218,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,13,0.5,0.09600424594625356,1.2072137204953595,-0.15718592192209446,1.431391875178278,1.0438529046886846,0.0972090765901592,1.14813666461455,-0.15718592192209446,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,13,0.625,0.12043227868749629,1.2078411963089286,-0.1935039165391398,1.4324166365320896,1.0442954747152686,0.12180765257291015,1.1484797968327298,-0.193503916539138,-,0,-,True,False,0,-,0,-
U56,13,0.75,0.1449985632431634,1.2084100321558862,-0.22866315472850696,1.4333921454126073,1.0446808433943437,0.14648300360057576,1.1487616077102,-0.22866315472850673,DD,1,DD,False,False,0,-,1,DD
U56,13,1.0,0.1944712609869519,1.2093574493089925,-0.29558389796096696,1.435186520098205,1.045262288087883,0.19596850246454722,1.149123089687049,-0.2955838979609675,DD,1,DD,False,False,1,DD,1,DD
U56,14,0.375,0.053220431199236806,1.023008872876269,-0.12162376790894325,1.0757335633907366,0.9768783309315979,0.05475177538088216,1.0456773158789758,-0.12162376790894325,CAGR,1,CAGR,False,False,2,H2,2,H1
U56,14,0.5,0.0709941092120483,1.0232290657942928,-0.15973647093777343,1.076741425060944,0.9764646048911053,0.07304050505501469,1.0452043156639836,-0.15973647093777343,CAGR,1,CAGR,False,False,2,H2,2,H1
