panel,book,cost,dial,pts,sweep_pts,S_range,plateau_frac,ctl_Sharpe,ctl_pctile,mono_S,trend_S,mono_CAGR,trend_CAGR,mono_DD,trend_DD,n_mono_margins,c1_crossing,window_w,window_contig,window_interior,lo_bar,hi_bar,c2_crossing,adopted,adopted_pass4b,adopted_in_window,bind_bar,bind_margin,step_delta,thin_ratio,THIN,FLIP1,argmax_S,argmax_mmin,rho_IS_OOS,pass4b,pass4a_v2,pass4a_v1,PLATEAU
broad,TOP20,10.0,K,7,6,0.1898548667341614,0.7142857142857143,0.9760590036829483,0.42857142857142855,0.8,1,1.0,1,1.0,-1,3,True,0,False,False,,,False,200,False,False,DD,-0.03079745738475323,0.01209601712548325,2.5460824885797138,False,False,300,150,0.8285714285714287,0,0,2,True
broad,TOP20,10.0,band,6,5,0.019414732041620253,1.0,0.9760590036829483,0.0,0.5,1,0.5,1,0.5,1,0,False,0,False,False,,,False,3.0,False,False,DD,-0.014435205749682462,0.0048559460871258064,2.9726865765568125,False,False,8.0,3.0,0.39999999999999997,0,0,0,True
broad,TOP20,10.0,f,13,13,0.7322053849787808,0.3076923076923077,0.9760590036829483,0.07692307692307693,0.8333333333333334,1,1.0,-1,0.9166666666666666,1,5,True,4,True,True,DD,CAGR,True,0.25,True,True,DD,0.013314142323570116,0.014219557203724531,0.9363260847590065,True,True,0.6,0.25,0.967032967032967,4,0,8,False
broad,TOP20,10.0,gross,19,19,0.0079247621994456,1.0,0.9760590036829483,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,1,True,True,CAGR,DD,True,0.75,True,True,DD,0.0024758640890451267,0.012834143087986583,0.19291230213590674,True,True,1.0,0.75,1.0,1,0,14,True
broad,TOP20,10.0,n,6,5,0.190927003533773,0.16666666666666666,1.1219549467170122,0.8333333333333334,0.75,1,1.0,-1,1.0,1,2,True,0,False,False,,,False,20,False,False,DD,-0.057400909331934286,0.019293955185360034,2.9750721809227194,False,False,40,40,-0.7999999999999999,0,0,0,False
broad,TOP20,10.0,vol,8,8,0.33785286846982565,0.5,0.9760590036829483,0.75,0.7142857142857143,1,1.0,1,0.7142857142857143,-1,2,False,1,True,True,H2,DD,True,0.6,False,False,H2,-0.03603734727974939,0.04053907251127309,0.8889534231383349,True,True,0.8,0.8,0.6190476190476191,1,0,4,False
broad,TOP20,25.0,K,7,6,0.23653045771448622,0.7142857142857143,0.8460226666711287,0.42857142857142855,0.8,1,1.0,1,0.8,-1,3,True,0,False,False,,,False,200,False,False,H2,-0.11734831760300457,0.01878662209865245,6.246376649659753,False,False,300,200,0.8285714285714287,0,0,7,True
broad,TOP20,25.0,band,6,5,0.019652492280543554,1.0,0.8460226666711287,0.0,0.5,1,0.75,1,0.5,1,0,False,0,False,False,,,False,3.0,False,False,H2,-0.1168510308383609,0.005025347536225022,23.25232832078673,False,False,8.0,8.0,0.3,0,0,6,True
broad,TOP20,25.0,f,13,13,0.7156757755502196,0.5384615384615384,0.8460226666711287,0.07692307692307693,0.8333333333333334,1,1.0,-1,0.9166666666666666,1,3,True,0,False,False,,,False,0.25,False,False,H2,-0.07410194874479958,0.006281505537797827,11.796845246558245,False,False,0.6,0.6,0.9945054945054945,0,0,12,False
broad,TOP20,25.0,gross,19,19,0.010238898455682377,1.0,0.8460226666711287,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.75,False,False,H2,-0.10444741961511894,0.0005742623774362965,181.88100721730703,False,False,1.0,1.0,1.0,0,0,19,True
broad,TOP20,25.0,n,6,5,0.3003115745653808,0.16666666666666666,1.1115111687130292,0.8333333333333334,0.5,1,1.0,-1,0.75,1,1,False,0,False,False,,,False,20,False,False,H2,-0.10196062376361392,0.07586009991659232,1.3440612901343256,False,False,40,40,-0.7999999999999999,0,0,4,False
broad,TOP20,25.0,vol,8,8,0.4288893107728295,0.5,0.8460226666711287,0.75,0.8571428571428571,1,1.0,1,0.7142857142857143,-1,4,False,0,False,False,,,False,0.6,False,False,H2,-0.18363941549602492,0.033339572273550666,5.508151514040624,False,False,0.8,0.8,0.7857142857142858,0,0,7,False
small,EWall,10.0,K,7,6,0.2786870880055147,0.14285714285714285,0.6781352696586781,0.8571428571428571,0.8,1,0.8,1,0.6,1,3,False,0,False,False,,,False,200,False,False,H1,-0.3666664029802996,0.04129926263710493,8.878279648772027,False,False,250,250,-0.028571428571428574,0,0,0,False
small,EWall,10.0,band,6,5,0.13861575091069844,0.16666666666666666,0.6781352696586781,0.8333333333333334,1.0,1,1.0,1,0.75,-1,3,False,0,False,False,,,False,3.0,False,False,H1,-0.3224150893386414,0.032601785114081905,9.889491885503487,False,False,8.0,8.0,0.9999999999999999,0,1,0,False
small,EWall,10.0,gross,19,19,0.002074436203239882,1.0,0.6781352696586781,0.0,1.0,-1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.75,False,False,OOS,-0.24429706869706647,0.00018284195129320002,1336.110596989412,False,False,0.1,0.1,-1.0,0,6,16,True
small,EWall,10.0,vol,8,8,0.40050657129838146,0.125,0.6781352696586781,0.875,1.0,1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.6,False,False,H2,-0.6066044680921409,0.10160016160236762,5.970506921693763,False,False,none,none,0.6904761904761906,0,0,0,False
small,EWall,25.0,K,7,6,0.4033138212284779,0.14285714285714285,0.6620350100338488,0.8571428571428571,0.8,1,0.8,1,0.8,1,4,False,0,False,False,,,False,200,False,False,H1,-0.45308757102514535,0.028263015855139573,16.031111943163427,False,False,250,250,0.4285714285714286,0,0,6,False
small,EWall,25.0,band,6,5,0.20300842626608667,0.16666666666666666,0.6620350100338488,0.8333333333333334,1.0,1,1.0,1,0.75,-1,4,False,0,False,False,,,False,3.0,False,False,H1,-0.3842931483446117,0.04577736515962885,8.3948289073553,False,False,8.0,8.0,0.9999999999999999,0,1,6,False
small,EWall,25.0,gross,19,19,0.0006683776783958928,1.0,0.6620350100338488,0.0,0.6111111111111112,-1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.75,False,False,OOS,-0.26052976368562664,9.003000920920767e-05,2893.810252537233,False,False,0.45,0.1,-1.0,0,6,19,True
small,EWall,25.0,vol,8,8,0.5700119952858356,0.125,0.6620350100338488,0.875,1.0,1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.6,False,False,H2,-0.6673164552415148,0.11867976958786347,5.622832413299162,False,False,none,none,0.9285714285714287,0,0,4,False
small,TOP20,10.0,K,7,6,0.02292443289205537,1.0,0.7674534724329153,0.8571428571428571,0.6,1,0.6,1,1.0,-1,2,False,0,False,False,,,False,200,False,False,H2,-0.15505841006756638,0.008393615554499467,18.473375276813343,False,False,100,100,-0.7714285714285715,0,0,7,True
small,TOP20,10.0,band,6,5,0.015277104656671425,1.0,0.7674534724329153,0.8333333333333334,0.75,1,0.75,1,1.0,-1,1,False,0,False,False,,,False,3.0,False,False,H2,-0.1491211618618301,0.004357726872158907,34.219942239737584,False,False,5.0,5.0,-0.09999999999999999,0,0,6,True
small,TOP20,10.0,gross,19,19,0.003838321340812856,1.0,0.7674534724329153,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.75,False,False,H2,-0.13725513669070777,0.0002596582697632077,528.5991346082525,False,False,1.0,1.0,1.0,0,7,19,True
small,TOP20,10.0,n,6,5,0.2405206129146259,0.16666666666666666,0.6781352696586781,0.3333333333333333,0.75,1,0.75,-1,0.75,1,0,False,0,False,False,,,False,20,False,False,H2,-0.1361403936707526,0.1322284271715846,1.0295849128878443,False,False,20,20,0.49999999999999994,0,0,2,False
small,TOP20,10.0,vol,8,8,0.52854956674934,0.125,0.7674534724329153,0.875,1.0,1,1.0,1,1.0,-1,4,True,0,False,False,,,False,0.6,False,False,H2,-0.5492351912999547,0.11378179579236036,4.827091956803444,False,False,none,none,0.8333333333333335,0,0,2,False
small,TOP20,25.0,K,7,6,0.04948001690900472,1.0,0.6491016368132165,0.8571428571428571,0.8,1,0.6,1,1.0,-1,1,False,0,False,False,,,False,200,False,False,H2,-0.265340743396147,0.0077979572996820234,34.02695516259967,False,False,300,100,0.028571428571428574,0,0,7,True
small,TOP20,25.0,band,6,5,0.015486909873815513,1.0,0.6491016368132165,0.8333333333333334,0.75,1,0.75,1,1.0,-1,1,False,0,False,False,,,False,3.0,False,False,H2,-0.2588893156058595,0.004773626054866087,54.233262645689585,False,False,5.0,5.0,-0.09999999999999999,0,0,6,True
small,TOP20,25.0,gross,19,19,0.005287551302255,1.0,0.6491016368132165,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,0,False,False,,,False,0.75,False,False,H2,-0.2458289590338606,0.00033831271586326483,726.6323360225597,False,False,1.0,1.0,1.0,0,8,19,True
small,TOP20,25.0,n,6,5,0.226226209625908,0.3333333333333333,0.6620350100338488,0.8333333333333334,0.75,1,0.75,-1,0.75,1,0,False,0,False,False,,,False,20,False,False,H2,-0.24448718811149306,0.12440840225223407,1.9651983602827974,False,False,20,20,0.3,0,0,4,False
small,TOP20,25.0,vol,8,8,0.6409399262744397,0.125,0.6491016368132165,0.875,1.0,1,1.0,1,0.7142857142857143,-1,4,False,0,False,False,,,False,0.6,False,False,H2,-0.7256137319201085,0.13789165939770276,5.262201753822661,False,False,none,none,0.8333333333333335,0,0,4,False
u56,EWall,10.0,K,7,6,0.22936404225871077,0.42857142857142855,1.124034844549441,0.42857142857142855,0.8,1,0.8,1,0.6,-1,3,False,0,False,False,,,False,200,False,False,CAGR,-0.024571290763315448,0.0024298823455943808,10.11213189307937,False,False,250,250,0.6571428571428573,0,0,6,False
u56,EWall,10.0,band,6,5,0.08159329615986377,0.5,1.124034844549441,0.0,0.75,1,0.75,1,0.75,-1,0,False,0,False,False,,,False,3.0,False,False,CAGR,-0.019995714608122564,0.0026060061650260424,7.6729344989568515,False,False,3.0,3.0,-0.19999999999999998,0,0,4,False
u56,EWall,10.0,f,13,13,0.9777977897185994,0.15384615384615385,1.124034844549441,0.07692307692307693,0.8333333333333334,1,1.0,-1,0.9166666666666666,1,4,True,5,True,True,DD,CAGR,True,0.25,True,True,CAGR,0.0055985836269008965,0.004435892373197192,1.262109888131864,False,False,0.6,0.15,0.967032967032967,5,2,3,False
u56,EWall,10.0,gross,19,19,0.002478569920332463,1.0,1.124034844549441,0.9473684210526315,1.0,1,1.0,1,1.0,-1,4,True,1,True,True,CAGR,DD,True,0.75,False,False,CAGR,-0.007351306880624478,0.006650057214534488,1.1054501703470048,False,False,1.0,0.85,0.6438596491228071,1,0,10,True
u56,EWall,10.0,vol,8,8,0.03489903219720447,1.0,1.124034844549441,0.5,0.7142857142857143,1,1.0,1,0.8571428571428571,-1,2,True,3,True,True,CAGR,DD,True,0.6,True,True,CAGR,0.009275745353689677,0.006342738744095078,1.4624195837050913,False,False,0.5,0.8,-0.7619047619047621,3,0,2,True
u56,EWall,25.0,K,7,6,0.32906638959254153,0.5714285714285714,1.1133658809928635,0.7142857142857143,0.8,1,0.8,1,0.6,-1,3,False,0,False,False,,,False,200,False,False,CAGR,-0.02964758569473326,0.0029775244096765796,9.957125993117751,False,False,250,250,0.6571428571428573,0,0,6,False
u56,EWall,25.0,band,6,5,0.0647302443840394,0.6666666666666666,1.1133658809928635,0.16666666666666666,0.75,1,0.75,1,0.75,-1,0,False,0,False,False,,,False,3.0,False,False,CAGR,-0.022883638494314643,0.00258558987724955,8.850451765636308,False,False,3.0,3.0,-0.09999999999999999,0,0,5,False
u56,EWall,25.0,f,13,13,1.055176789107894,0.38461538461538464,1.1133658809928635,0.15384615384615385,0.75,1,1.0,-1,0.9166666666666666,1,3,True,4,True,True,DD,CAGR,True,0.25,True,True,CAGR,0.0017788240715544829,0.0049849862801307765,0.35683630236747954,True,True,0.5,0.15,0.9945054945054945,4,1,5,False
u56,EWall,25.0,gross,19,19,0.004384498184465846,1.0,1.1133658809928635,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,1,True,True,CAGR,DD,True,0.75,False,False,CAGR,-0.008406191175860514,0.006581484783021563,1.2772484405868714,False,False,1.0,0.85,1.0,1,0,12,True
u56,EWall,25.0,vol,8,8,0.062334421015340924,0.875,1.1133658809928635,0.875,0.8571428571428571,1,1.0,1,0.8571428571428571,-1,2,True,2,True,True,CAGR,DD,True,0.6,True,True,CAGR,0.006953561833565089,0.006555413377983488,1.060735827418419,False,True,none,0.8,-0.5952380952380953,2,0,2,True
u56,TOP20,10.0,K,7,6,0.2176578742118781,0.7142857142857143,1.1709874716520696,0.8571428571428571,0.6,1,1.0,1,1.0,-1,4,True,4,True,True,CAGR,DD,True,200,True,True,DD,0.007166642868110085,0.01760957603334845,0.406974185780403,True,False,200,100,0.4285714285714286,4,0,0,True
u56,TOP20,10.0,band,6,5,0.026602680812207735,1.0,1.1709874716520696,0.6666666666666666,0.75,1,0.75,1,1.0,-1,1,False,5,True,False,,,False,3.0,True,True,DD,0.004742645144209079,0.0012119988619505029,3.913077225647399,False,False,8.0,0.0,-0.3,5,0,0,True
u56,TOP20,10.0,f,13,13,0.885606053461991,0.38461538461538464,1.1709874716520696,0.07692307692307693,0.75,1,1.0,-1,0.9166666666666666,1,2,True,7,True,True,DD,CAGR,True,0.25,True,True,CAGR,0.02246736420022742,0.005535166419755488,4.059022348459019,False,False,0.5,0.25,0.9560439560439561,7,1,3,False
u56,TOP20,10.0,gross,19,19,0.002267582036104221,1.0,1.1709874716520696,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,5,True,True,CAGR,DD,True,0.75,True,True,CAGR,0.009159476727972446,0.007768795623468661,1.179008584072246,False,False,1.0,0.8,1.0,5,0,11,True
u56,TOP20,10.0,n,6,5,0.09373521318445754,0.6666666666666666,1.124034844549441,0.3333333333333333,0.5,1,1.0,-1,1.0,1,2,True,0,False,False,,,False,20,False,False,DD,-0.0198004222007635,0.03121885224363463,0.6342456809827373,True,False,20,40,-0.3,0,0,0,False
u56,TOP20,10.0,vol,8,8,0.2219414521319698,0.5,1.1709874716520696,0.875,0.8571428571428571,1,1.0,1,0.7142857142857143,-1,1,False,5,True,True,H2,DD,True,0.6,True,True,CAGR,0.02091888905346849,0.008514382942833798,2.456888443228296,False,False,none,0.6,0.3571428571428572,5,0,2,False
u56,TOP20,25.0,K,7,6,0.28835793150917055,0.7142857142857143,1.066869782314063,0.8571428571428571,0.6,1,1.0,1,1.0,-1,4,True,2,True,True,CAGR,DD,True,200,True,True,DD,0.005787493353587747,0.017492960378753475,0.33084699377797117,True,True,200,150,0.4285714285714286,2,0,1,True
u56,TOP20,25.0,band,6,5,0.039135713517401305,1.0,1.066869782314063,0.6666666666666666,0.75,1,0.75,1,1.0,-1,1,False,4,True,False,,,False,3.0,True,True,DD,0.0031910552857188357,0.0012982190339344557,2.4580253426479537,False,False,8.0,0.0,0.09999999999999999,4,0,0,True
u56,TOP20,25.0,f,13,13,0.9084941411707549,0.8461538461538461,1.066869782314063,0.23076923076923078,0.5833333333333334,1,1.0,-1,0.9166666666666666,1,2,True,4,True,True,DD,CAGR,True,0.25,True,True,CAGR,0.007521005375312403,0.005402226175169167,1.3922048302757128,False,False,0.4,0.2,0.9835164835164836,4,0,5,True
u56,TOP20,25.0,gross,19,19,0.004603678777620468,1.0,1.066869782314063,0.9473684210526315,1.0,1,1.0,1,1.0,-1,5,True,2,True,True,CAGR,DD,True,0.75,False,False,CAGR,-0.002171826402116564,0.006982220000143369,0.3110509840812763,True,True,1.0,0.85,1.0,2,0,12,True
u56,TOP20,25.0,n,6,5,0.15952278707191225,0.5,1.1133658809928635,0.8333333333333334,0.75,1,1.0,-1,1.0,1,2,True,0,False,False,,,False,20,False,False,DD,-0.021099036351504452,0.03065520097981672,0.6882693858505767,True,False,40,40,-0.3,0,0,0,False
u56,TOP20,25.0,vol,8,8,0.30374450402251507,0.375,1.066869782314063,0.875,0.8571428571428571,1,1.0,1,0.7142857142857143,-1,2,False,4,True,True,CAGR,DD,True,0.6,True,True,CAGR,0.005191948636669261,0.008527234354624769,0.6088666525100712,True,False,none,0.8,0.7142857142857144,4,0,3,False
