split,famset,rung,matching,scope,leg,ABS,QEXP,QROLL,adv,order,n_ABS,n_QEXP,n_QROLL,headline
2012-12-31,FULL,10.0,FULLMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9583333333333334,0.26388888888888895,QROLL > ABS > QEXP,36,36,144,False
2012-12-31,FULL,10.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9166666666666666,0.25,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,POOLED,PRE,0.2777777777777778,0.0,0.18981481481481483,-0.08796296296296297,ABS > QROLL > QEXP,108,108,432,False
2012-12-31,FULL,10.0,WINMATCH,U56,PRE,0.2777777777777778,0.0,0.20833333333333334,-0.06944444444444445,ABS > QROLL > QEXP,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,B136,PRE,0.0,0.0,0.3611111111111111,0.3611111111111111,TIED,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,POOLED,POST,0.75,0.6666666666666666,0.9583333333333334,0.20833333333333337,QROLL > ABS > QEXP,108,108,432,False
2012-12-31,FULL,10.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9583333333333334,0.26388888888888895,QROLL > ABS > QEXP,36,36,144,False
2012-12-31,FULL,10.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9166666666666666,0.25,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,POOLED,PRE,0.2222222222222222,0.8333333333333334,0.75,-0.08333333333333337,QEXP > QROLL > ABS,108,108,432,False
2012-12-31,FULL,25.0,FULLMATCH,U56,PRE,0.16666666666666666,1.0,0.6944444444444444,-0.3055555555555556,QEXP > QROLL > ABS,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,0.8472222222222222,0.18055555555555558,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.7083333333333334,-0.125,QEXP > QROLL > ABS,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.9074074074074074,0.2777777777777778,QROLL > QEXP > ABS,108,108,432,False
2012-12-31,FULL,25.0,FULLMATCH,U56,POST,0.8888888888888888,0.6666666666666666,0.9861111111111112,0.09722222222222232,QROLL > ABS > QEXP,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.8472222222222222,0.29166666666666663,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,25.0,FULLMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.8888888888888888,0.2222222222222222,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,POOLED,PRE,0.24074074074074073,0.0,0.18055555555555555,-0.060185185185185175,ABS > QROLL > QEXP,108,108,432,False
2012-12-31,FULL,25.0,WINMATCH,U56,PRE,0.16666666666666666,0.0,0.19444444444444445,0.02777777777777779,QROLL > ABS > QEXP,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,B136,PRE,0.0,0.0,0.3472222222222222,0.3472222222222222,TIED,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.9074074074074074,0.2777777777777778,QROLL > QEXP > ABS,108,108,432,False
2012-12-31,FULL,25.0,WINMATCH,U56,POST,0.8888888888888888,0.6666666666666666,0.9861111111111112,0.09722222222222232,QROLL > ABS > QEXP,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.8472222222222222,0.29166666666666663,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,FULL,25.0,WINMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.8888888888888888,0.2222222222222222,QROLL > QEXP > ABS,36,36,144,False
2012-12-31,SHORT,0.0,FULLMATCH,POOLED,PRE,0.2777777777777778,0.2777777777777778,0.5370370370370371,0.2592592592592593,TIED,108,108,216,False
2012-12-31,SHORT,0.0,FULLMATCH,U56,PRE,0.3333333333333333,0.0,0.4722222222222222,0.1388888888888889,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,0.0,FULLMATCH,B136,PRE,0.0,0.0,0.7222222222222222,0.7222222222222222,TIED,36,36,72,False
2012-12-31,SHORT,0.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.4166666666666667,-0.4166666666666667,QEXP > ABS > QROLL,36,36,72,False
2012-12-31,SHORT,0.0,FULLMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9722222222222222,0.19444444444444442,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,0.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,SHORT,0.0,FULLMATCH,B136,POST,0.7777777777777778,0.6666666666666666,0.9722222222222222,0.19444444444444442,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,0.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9444444444444444,0.2777777777777778,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,POOLED,PRE,0.2962962962962963,0.0,0.39814814814814814,0.10185185185185186,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,0.0,WINMATCH,U56,PRE,0.3333333333333333,0.0,0.4722222222222222,0.1388888888888889,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,B136,PRE,0.0,0.0,0.7222222222222222,0.7222222222222222,TIED,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9722222222222222,0.19444444444444442,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,0.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,B136,POST,0.7777777777777778,0.6666666666666666,0.9722222222222222,0.19444444444444442,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,0.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9444444444444444,0.2777777777777778,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,POOLED,PRE,0.25925925925925924,0.5,0.5185185185185185,0.01851851851851849,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,SHORT,10.0,FULLMATCH,U56,PRE,0.2777777777777778,0.0,0.4166666666666667,0.1388888888888889,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,0.7222222222222222,0.05555555555555558,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.4166666666666667,-0.4166666666666667,QEXP > ABS > QROLL,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,POOLED,POST,0.75,0.6666666666666666,0.9351851851851852,0.18518518518518523,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,10.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9444444444444444,0.25,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,10.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.8611111111111112,0.19444444444444453,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,POOLED,PRE,0.2777777777777778,0.0,0.37962962962962965,0.10185185185185186,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,10.0,WINMATCH,U56,PRE,0.2777777777777778,0.0,0.4166666666666667,0.1388888888888889,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,B136,PRE,0.0,0.0,0.7222222222222222,0.7222222222222222,TIED,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,POOLED,POST,0.75,0.6666666666666666,0.9351851851851852,0.18518518518518523,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,10.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9444444444444444,0.25,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,10.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.8611111111111112,0.19444444444444453,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,POOLED,PRE,0.2222222222222222,0.8333333333333334,0.5,-0.33333333333333337,QEXP > QROLL > ABS,108,108,216,False
2012-12-31,SHORT,25.0,FULLMATCH,U56,PRE,0.16666666666666666,1.0,0.3888888888888889,-0.6111111111111112,QEXP > QROLL > ABS,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,0.6944444444444444,0.02777777777777779,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.4166666666666667,-0.4166666666666667,QEXP > ABS > QROLL,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.8703703703703703,0.2407407407407407,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,SHORT,25.0,FULLMATCH,U56,POST,0.8888888888888888,0.6666666666666666,1.0,0.11111111111111116,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.7777777777777778,0.2222222222222222,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,25.0,FULLMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.8333333333333334,0.16666666666666674,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,POOLED,PRE,0.24074074074074073,0.0,0.3611111111111111,0.12037037037037038,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,SHORT,25.0,WINMATCH,U56,PRE,0.16666666666666666,0.0,0.3888888888888889,0.22222222222222224,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,B136,PRE,0.0,0.0,0.6944444444444444,0.6944444444444444,TIED,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.8703703703703703,0.2407407407407407,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,SHORT,25.0,WINMATCH,U56,POST,0.8888888888888888,0.6666666666666666,1.0,0.11111111111111116,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.7777777777777778,0.2222222222222222,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,SHORT,25.0,WINMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.8333333333333334,0.16666666666666674,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,POOLED,PRE,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.055555555555555525,TIED,108,108,216,False
2012-12-31,LONG,0.0,FULLMATCH,U56,PRE,0.3333333333333333,0.0,0.0,-0.3333333333333333,TIED,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,B136,PRE,0.0,0.0,0.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,1.0,0.16666666666666663,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9907407407407407,0.2129629629629629,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,LONG,0.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,B136,POST,0.7777777777777778,0.6666666666666666,1.0,0.2222222222222222,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,0.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9722222222222222,0.3055555555555556,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,POOLED,PRE,0.2962962962962963,0.0,0.0,-0.2962962962962963,TIED,108,108,216,False
2012-12-31,LONG,0.0,WINMATCH,U56,PRE,0.3333333333333333,0.0,0.0,-0.3333333333333333,TIED,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,B136,PRE,0.0,0.0,0.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9907407407407407,0.2129629629629629,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,LONG,0.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,B136,POST,0.7777777777777778,0.6666666666666666,1.0,0.2222222222222222,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,0.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9722222222222222,0.3055555555555556,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,POOLED,PRE,0.25925925925925924,0.5,0.6666666666666666,0.16666666666666663,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,LONG,10.0,FULLMATCH,U56,PRE,0.2777777777777778,0.0,0.0,-0.2777777777777778,TIED,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,1.0,0.33333333333333337,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,1.0,0.16666666666666663,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,POOLED,POST,0.75,0.6666666666666666,0.9814814814814815,0.2314814814814815,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,LONG,10.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9722222222222222,0.2777777777777778,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,10.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9722222222222222,0.3055555555555556,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,POOLED,PRE,0.2777777777777778,0.0,0.0,-0.2777777777777778,TIED,108,108,216,False
2012-12-31,LONG,10.0,WINMATCH,U56,PRE,0.2777777777777778,0.0,0.0,-0.2777777777777778,TIED,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,B136,PRE,0.0,0.0,0.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,POOLED,POST,0.75,0.6666666666666666,0.9814814814814815,0.2314814814814815,QROLL > ABS > QEXP,108,108,216,False
2012-12-31,LONG,10.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9722222222222222,0.2777777777777778,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,10.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.9722222222222222,0.3055555555555556,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,POOLED,PRE,0.2222222222222222,0.8333333333333334,1.0,0.16666666666666663,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,LONG,25.0,FULLMATCH,U56,PRE,0.16666666666666666,1.0,1.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,1.0,0.33333333333333337,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,1.0,0.16666666666666663,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.9444444444444444,0.31481481481481477,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,LONG,25.0,FULLMATCH,U56,POST,0.8888888888888888,0.6666666666666666,0.9722222222222222,0.08333333333333337,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.9166666666666666,0.36111111111111105,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,FULLMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.9444444444444444,0.2777777777777778,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,POOLED,PRE,0.24074074074074073,0.0,0.0,-0.24074074074074073,TIED,108,108,216,False
2012-12-31,LONG,25.0,WINMATCH,U56,PRE,0.16666666666666666,0.0,0.0,-0.16666666666666666,TIED,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,B136,PRE,0.0,0.0,0.0,0.0,TIED,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,POOLED,POST,0.5277777777777778,0.6296296296296297,0.9444444444444444,0.31481481481481477,QROLL > QEXP > ABS,108,108,216,False
2012-12-31,LONG,25.0,WINMATCH,U56,POST,0.8888888888888888,0.6666666666666666,0.9722222222222222,0.08333333333333337,QROLL > ABS > QEXP,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,B136,POST,0.3888888888888889,0.5555555555555556,0.9166666666666666,0.36111111111111105,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,LONG,25.0,WINMATCH,SMALL663,POST,0.3055555555555556,0.6666666666666666,0.9444444444444444,0.2777777777777778,QROLL > QEXP > ABS,36,36,72,False
2012-12-31,BAL,0.0,FULLMATCH,POOLED,PRE,0.2777777777777778,0.2777777777777778,0.7407407407407407,0.4629629629629629,TIED,108,108,108,False
2012-12-31,BAL,0.0,FULLMATCH,U56,PRE,0.3333333333333333,0.0,0.5555555555555556,0.22222222222222227,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,0.0,FULLMATCH,B136,PRE,0.0,0.0,0.8333333333333334,0.8333333333333334,TIED,36,36,36,False
2012-12-31,BAL,0.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.8333333333333334,0.0,TIED,36,36,36,False
2012-12-31,BAL,0.0,FULLMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9444444444444444,0.16666666666666663,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,0.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,36,False
2012-12-31,BAL,0.0,FULLMATCH,B136,POST,0.7777777777777778,0.6666666666666666,0.9444444444444444,0.16666666666666663,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,0.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.2222222222222222,QROLL > QEXP > ABS,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,POOLED,PRE,0.2962962962962963,0.0,0.46296296296296297,0.16666666666666669,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,0.0,WINMATCH,U56,PRE,0.3333333333333333,0.0,0.5555555555555556,0.22222222222222227,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,B136,PRE,0.0,0.0,0.8333333333333334,0.8333333333333334,TIED,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,POOLED,POST,0.7777777777777778,0.6666666666666666,0.9444444444444444,0.16666666666666663,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,0.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,B136,POST,0.7777777777777778,0.6666666666666666,0.9444444444444444,0.16666666666666663,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,0.0,WINMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.2222222222222222,QROLL > QEXP > ABS,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,POOLED,PRE,0.25925925925925924,0.5,0.7037037037037037,0.20370370370370372,QROLL > QEXP > ABS,108,108,108,False
2012-12-31,BAL,10.0,FULLMATCH,U56,PRE,0.2777777777777778,0.0,0.4444444444444444,0.16666666666666663,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,B136,PRE,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666674,QROLL > QEXP > ABS,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,SMALL663,PRE,0.5,0.8333333333333334,0.8333333333333334,0.0,TIED,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,POOLED,POST,0.75,0.6666666666666666,0.8888888888888888,0.13888888888888884,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,10.0,FULLMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,B136,POST,0.6944444444444444,0.6666666666666666,0.9444444444444444,0.25,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,10.0,FULLMATCH,SMALL663,POST,0.5555555555555556,0.6666666666666666,0.7222222222222222,0.05555555555555558,QROLL > QEXP > ABS,36,36,36,False
2012-12-31,BAL,10.0,WINMATCH,POOLED,PRE,0.2777777777777778,0.0,0.42592592592592593,0.14814814814814814,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,10.0,WINMATCH,U56,PRE,0.2777777777777778,0.0,0.4444444444444444,0.16666666666666663,QROLL > ABS > QEXP,36,36,36,False
2012-12-31,BAL,10.0,WINMATCH,B136,PRE,0.0,0.0,0.8333333333333334,0.8333333333333334,TIED,36,36,36,False
2012-12-31,BAL,10.0,WINMATCH,SMALL663,PRE,0.5555555555555556,0.0,0.0,-0.5555555555555556,TIED,36,36,36,False
2012-12-31,BAL,10.0,WINMATCH,POOLED,POST,0.75,0.6666666666666666,0.8888888888888888,0.13888888888888884,QROLL > ABS > QEXP,108,108,108,False
2012-12-31,BAL,10.0,WINMATCH,U56,POST,1.0,0.6666666666666666,1.0,0.0,TIED,36,36,36,False
