panel,N,H,freq,L,null_median,observed,N_IID,phi
U56,10,63,M,1008,27.635183891688325,27.635183891688325,27.49936990280692,1.0
U56,10,63,M,4446,27.635183891688325,27.635183891688325,27.49936990280692,1.0
U56,10,126,W,1,25.46310505500707,20.77105444573783,25.473525902795757,0.0022160363723306604
U56,10,126,W,5,24.88719945942939,20.77105444573783,25.473525902795757,0.12468474263386571
U56,10,126,W,21,23.44227659084692,20.77105444573783,25.473525902795757,0.4319535653746797
U56,10,126,W,63,22.573074634685184,20.77105444573783,25.473525902795757,0.6167929554909455
U56,10,126,W,126,21.310570707479897,20.77105444573783,25.473525902795757,0.8852696360480168
U56,10,126,W,252,20.771054445737917,20.77105444573783,25.473525902795757,0.9999999999999811
U56,10,126,W,504,20.771054445737903,20.77105444573783,25.473525902795757,0.9999999999999841
U56,10,126,W,1008,20.771054445737903,20.77105444573783,25.473525902795757,0.9999999999999841
U56,10,126,W,4446,20.771054445737903,20.77105444573783,25.473525902795757,0.9999999999999841
U56,10,126,M,1,26.025836729730543,24.802819358493462,25.923977539629085,-0.09085175652759722
U56,10,126,M,5,25.463715983584734,24.802819358493462,25.923977539629085,0.4105232997347004
U56,10,126,M,21,24.86865051630722,24.802819358493462,25.923977539629085,0.9412828993076808
U56,10,126,M,63,24.802819358493473,24.802819358493462,25.923977539629085,0.9999999999999905
U56,10,126,M,126,24.802819358493462,24.802819358493462,25.923977539629085,1.0
U56,10,126,M,252,24.802819358493462,24.802819358493462,25.923977539629085,1.0
U56,10,126,M,504,24.802819358493462,24.802819358493462,25.923977539629085,1.0
U56,10,126,M,1008,24.802819358493462,24.802819358493462,25.923977539629085,1.0
U56,10,126,M,4446,24.802819358493462,24.802819358493462,25.923977539629085,1.0
U56,10,252,W,1,26.44360213808302,23.298952459620786,26.50510665718914,0.01918326921168238
U56,10,252,W,5,25.669076071025806,23.298952459620786,26.50510665718914,0.26075807171015164
U56,10,252,W,21,24.43621345786001,23.298952459620786,26.50510665718914,0.6452881152435656
U56,10,252,W,63,22.79963880553038,23.298952459620786,26.50510665718914,1.1557360074787115
U56,10,252,W,126,23.298952459620804,23.298952459620786,26.50510665718914,0.9999999999999944
U56,10,252,W,252,23.298952459620804,23.298952459620786,26.50510665718914,0.9999999999999944
U56,10,252,W,504,23.298952459620804,23.298952459620786,26.50510665718914,0.9999999999999944
U56,10,252,W,1008,23.298952459620804,23.298952459620786,26.50510665718914,0.9999999999999944
U56,10,252,W,4446,23.298952459620804,23.298952459620786,26.50510665718914,0.9999999999999944
U56,10,252,M,1,26.792945538693665,22.856746329128264,26.29709502233564,-0.14412798253183834
U56,10,252,M,5,25.43464317693148,22.856746329128264,26.29709502233564,0.2506873350096704
U56,10,252,M,21,24.50558027915392,22.856746329128264,26.29709502233564,0.5207363854480462
U56,10,252,M,63,23.717966213892208,22.856746329128264,26.29709502233564,0.7496707567856896
U56,10,252,M,126,22.856746329128264,22.856746329128264,26.29709502233564,1.0
U56,10,252,M,252,22.85674632912824,22.856746329128264,26.29709502233564,1.0000000000000073
U56,10,252,M,504,22.856746329128224,22.856746329128264,26.29709502233564,1.0000000000000113
U56,10,252,M,1008,22.85674632912823,22.856746329128264,26.29709502233564,1.0000000000000093
U56,10,252,M,4446,22.85674632912823,22.856746329128264,26.29709502233564,1.0000000000000093
U56,20,63,W,1,23.16918541510077,25.692124189442,22.73700900325047,0.14624689212445777
U56,20,63,W,5,22.750345986825455,25.692124189442,22.73700900325047,0.004513185691476293
U56,20,63,W,21,23.6452025364068,25.692124189442,22.73700900325047,0.30732931744930825
U56,20,63,W,63,25.69212418944196,25.692124189442,22.73700900325047,0.9999999999999856
U56,20,63,W,126,25.692124189441966,25.692124189442,22.73700900325047,0.999999999999988
U56,20,63,W,252,25.692124189441966,25.692124189442,22.73700900325047,0.999999999999988
U56,20,63,W,504,25.692124189441966,25.692124189442,22.73700900325047,0.999999999999988
U56,20,63,W,1008,25.692124189441966,25.692124189442,22.73700900325047,0.999999999999988
U56,20,63,W,4446,25.692124189441966,25.692124189442,22.73700900325047,0.999999999999988
U56,20,63,M,1,22.248352232207843,23.940605544821,22.27978870864993,-0.018928322351647115
U56,20,63,M,5,21.80181326246594,23.940605544821,22.27978870864993,-0.2877954002958802
U56,20,63,M,21,22.492506622811334,23.940605544821,22.27978870864993,0.12808029731431
U56,20,63,M,63,23.940605544821,23.940605544821,22.27978870864993,1.0
U56,20,63,M,126,23.940605544821,23.940605544821,22.27978870864993,1.0
U56,20,63,M,252,23.940605544821,23.940605544821,22.27978870864993,1.0
U56,20,63,M,504,23.940605544821,23.940605544821,22.27978870864993,1.0
U56,20,63,M,1008,23.940605544821,23.940605544821,22.27978870864993,1.0
U56,20,63,M,4446,23.940605544821008,23.940605544821,22.27978870864993,1.0000000000000042
U56,20,126,W,1,22.56190421406535,19.12756183046503,22.367857381953222,-0.059885534831230915
U56,20,126,W,5,21.999552974567802,19.12756183046503,22.367857381953222,0.11366383144163077
U56,20,126,W,21,21.050326568606597,19.12756183046503,22.367857381953222,0.4066082221239091
U56,20,126,W,63,20.48793256569936,19.12756183046503,22.367857381953222,0.5801707857761482
U56,20,126,W,126,19.25127639365273,19.12756183046503,22.367857381953222,0.9618199756096689
U56,20,126,W,252,19.127561830465023,19.12756183046503,22.367857381953222,1.0000000000000022
U56,20,126,W,504,19.12756183046502,19.12756183046503,22.367857381953222,1.0000000000000033
U56,20,126,W,1008,19.12756183046502,19.12756183046503,22.367857381953222,1.0000000000000033
U56,20,126,W,4446,19.127561830465023,19.12756183046503,22.367857381953222,1.0000000000000022
U56,20,126,M,1,23.196812773915298,23.0773578548196,23.689112052238848,0.8047337973329289
U56,20,126,M,5,23.00038113214702,23.0773578548196,23.689112052238848,1.1258294965483104
U56,20,126,M,21,22.791793122281465,23.0773578548196,23.689112052238848,1.4667965234122136
U56,20,126,M,63,23.0773578548196,23.0773578548196,23.689112052238848,1.0
U56,20,126,M,126,23.0773578548196,23.0773578548196,23.689112052238848,1.0
U56,20,126,M,252,23.0773578548196,23.0773578548196,23.689112052238848,1.0
U56,20,126,M,504,23.0773578548196,23.0773578548196,23.689112052238848,1.0
U56,20,126,M,1008,23.07735785481959,23.0773578548196,23.689112052238848,1.0000000000000173
U56,20,126,M,4446,23.0773578548196,23.0773578548196,23.689112052238848,1.0
U56,20,252,W,1,22.23402872804261,21.84353096668994,21.795230595922245,9.084777717976618
U56,20,252,W,5,21.7786890710523,21.84353096668994,21.795230595922245,-0.34247200605363287
U56,20,252,W,21,20.962264339343893,21.84353096668994,21.795230595922245,-17.24554580718601
U56,20,252,W,63,19.993425204133167,21.84353096668994,21.795230595922245,-37.304173097449365
U56,20,252,W,126,21.84353096668987,21.84353096668994,21.795230595922245,0.999999999998529
U56,20,252,W,252,21.843530966689872,21.84353096668994,21.795230595922245,0.9999999999986025
U56,20,252,W,504,21.84353096668987,21.84353096668994,21.795230595922245,0.999999999998529
U56,20,252,W,1008,21.843530966689872,21.84353096668994,21.795230595922245,0.9999999999986025
U56,20,252,W,4446,21.843530966689904,21.84353096668994,21.795230595922245,0.9999999999992645
U56,20,252,M,1,23.366584943298278,18.915655002855345,23.419185115084503,0.01167976464582543
U56,20,252,M,5,23.13917751196489,18.915655002855345,23.419185115084503,0.06217513731267492
U56,20,252,M,21,22.087674757907145,18.915655002855345,23.419185115084503,0.29565925485025496
U56,20,252,M,63,20.53098596655844,18.915655002855345,23.419185115084503,0.6413189379334386
U56,20,252,M,126,19.57842005897659,18.915655002855345,23.419185115084503,0.8528343233852189
U56,20,252,M,252,18.915655002855452,18.915655002855345,23.419185115084503,0.9999999999999764
U56,20,252,M,504,18.915655002855416,18.915655002855345,23.419185115084503,0.9999999999999842
U56,20,252,M,1008,18.915655002855413,18.915655002855345,23.419185115084503,0.999999999999985
U56,20,252,M,4446,18.915655002855424,18.915655002855345,23.419185115084503,0.9999999999999827
U56,40,63,W,1,19.830051385511332,22.146829339436348,19.760618582804042,0.029097514758202436
U56,40,63,W,5,19.567840557246242,22.146829339436348,19.760618582804042,-0.0807883482303426
U56,40,63,W,21,20.19166742232781,22.146829339436348,19.760618582804042,0.1806415624963966
U56,40,63,W,63,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,W,126,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,W,252,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,W,504,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,W,1008,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,W,4446,22.146829339436348,22.146829339436348,19.760618582804042,1.0
U56,40,63,M,1,19.862649778222945,23.302744711937173,19.78986898639405,0.020718293932143386
U56,40,63,M,5,19.54552051069341,23.302744711937173,19.78986898639405,-0.06955796184986356
U56,40,63,M,21,20.689258898082493,23.302744711937173,19.78986898639405,0.25602668069033035
U56,40,63,M,63,23.302744711937155,23.302744711937173,19.78986898639405,0.9999999999999949
U56,40,63,M,126,23.302744711937155,23.302744711937173,19.78986898639405,0.9999999999999949
U56,40,63,M,252,23.30274471193716,23.302744711937173,19.78986898639405,0.999999999999996
U56,40,63,M,504,23.30274471193716,23.302744711937173,19.78986898639405,0.999999999999996
U56,40,63,M,1008,23.30274471193716,23.302744711937173,19.78986898639405,0.999999999999996
U56,40,63,M,4446,23.302744711937173,23.302744711937173,19.78986898639405,1.0
U56,40,126,W,1,20.193526937181232,22.98419773383521,19.69807458489058,0.15077108490281974
U56,40,126,W,5,19.853412684796957,22.98419773383521,19.69807458489058,0.04727093077940956
U56,40,126,W,21,20.97628835544247,22.98419773383521,19.69807458489058,0.38897317982815127
U56,40,126,W,63,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,W,126,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,W,252,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,W,504,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,W,1008,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,W,4446,22.98419773383519,22.98419773383521,19.69807458489058,0.9999999999999946
U56,40,126,M,1,20.531865045891493,24.40937720651406,20.446789150324406,0.0214697804466948
U56,40,126,M,5,20.528341774708466,24.40937720651406,20.446789150324406,0.020580646594508447
U56,40,126,M,21,21.79436486614793,24.40937720651406,20.446789150324406,0.3400746423082208
U56,40,126,M,63,24.409377206514048,24.40937720651406,20.446789150324406,0.9999999999999973
U56,40,126,M,126,24.40937720651406,24.40937720651406,20.446789150324406,1.0
U56,40,126,M,252,24.40937720651406,24.40937720651406,20.446789150324406,1.0
U56,40,126,M,504,24.40937720651406,24.40937720651406,20.446789150324406,1.0
U56,40,126,M,1008,24.40937720651406,24.40937720651406,20.446789150324406,1.0
U56,40,126,M,4446,24.40937720651406,24.40937720651406,20.446789150324406,1.0
U56,40,252,W,1,20.455846728012638,20.657924635318402,20.31033370670136,0.4186329657400137
U56,40,252,W,5,20.308031649513637,20.657924635318402,20.31033370670136,-0.006622892021038742
U56,40,252,W,21,19.9594213092646,20.657924635318402,20.31033370670136,-1.009555683265198
U56,40,252,W,63,20.657924635318405,20.657924635318402,20.31033370670136,1.0000000000000102
U56,40,252,W,126,20.657924635318402,20.657924635318402,20.31033370670136,1.0
U56,40,252,W,252,20.657924635318402,20.657924635318402,20.31033370670136,1.0
U56,40,252,W,504,20.657924635318402,20.657924635318402,20.31033370670136,1.0
U56,40,252,W,1008,20.657924635318402,20.657924635318402,20.31033370670136,1.0
U56,40,252,W,4446,20.657924635318402,20.657924635318402,20.31033370670136,1.0
U56,40,252,M,1,20.696840404836475,23.916823466019945,20.92578749453002,-0.07654441199498493
U56,40,252,M,5,20.76905248543691,23.916823466019945,20.92578749453002,-0.05240157944842001
U56,40,252,M,21,21.740239877583633,23.916823466019945,20.92578749453002,0.27229775596711053
U56,40,252,M,63,23.916823466019945,23.916823466019945,20.92578749453002,1.0
U56,40,252,M,126,23.91682346601996,23.916823466019945,20.92578749453002,1.0000000000000047
U56,40,252,M,252,23.916823466019945,23.916823466019945,20.92578749453002,1.0
U56,40,252,M,504,23.916823466019945,23.916823466019945,20.92578749453002,1.0
U56,40,252,M,1008,23.916823466019945,23.916823466019945,20.92578749453002,1.0
U56,40,252,M,4446,23.916823466019963,23.916823466019945,20.92578749453002,1.000000000000006
B136,5,63,W,1,34.855157687770216,28.62353517468697,33.66636671098619,-0.23573878449575272
B136,5,63,W,5,31.94620096505742,28.62353517468697,33.66636671098619,0.34111108680643043
B136,5,63,W,21,29.891382078614654,28.62353517468697,33.66636671098619,0.7485843231522824
B136,5,63,W,63,29.071263556817343,28.62353517468697,33.66636671098619,0.9112148841563433
B136,5,63,W,126,28.62353517468697,28.62353517468697,33.66636671098619,1.0
B136,5,63,W,252,28.62353517468697,28.62353517468697,33.66636671098619,1.0
B136,5,63,W,504,28.623535174686964,28.62353517468697,33.66636671098619,1.0000000000000013
B136,5,63,W,1008,28.62353517468697,28.62353517468697,33.66636671098619,1.0
B136,5,63,W,4443,28.62353517468697,28.62353517468697,33.66636671098619,1.0
B136,5,63,M,1,36.42576753247971,28.344803654081996,35.43719851375126,-0.13938437414841667
B136,5,63,M,5,33.31556108763947,28.344803654081996,35.43719851375126,0.2991425982465288
B136,5,63,M,21,30.61167516590101,28.344803654081996,35.43719851375126,0.6803799623862564
B136,5,63,M,63,29.653452379503957,28.344803654081996,35.43719851375126,0.8154856361898912
B136,5,63,M,126,28.496223533860395,28.344803654081996,35.43719851375126,0.9786503878063186
B136,5,63,M,252,28.34480365408203,28.344803654081996,35.43719851375126,0.9999999999999954
B136,5,63,M,504,28.34480365408203,28.344803654081996,35.43719851375126,0.9999999999999954
B136,5,63,M,1008,28.34480365408203,28.344803654081996,35.43719851375126,0.9999999999999954
B136,5,63,M,4443,28.34480365408203,28.344803654081996,35.43719851375126,0.9999999999999954
B136,5,126,W,1,33.98048775689544,28.123881008744522,34.112761145023406,0.022086497828983035
B136,5,126,W,5,33.11839027725402,28.123881008744522,34.112761145023406,0.16603619460435945
B136,5,126,W,21,33.244438397510876,28.123881008744522,34.112761145023406,0.14498916788340513
B136,5,126,W,63,32.717877311865,28.123881008744522,34.112761145023406,0.2329122976946232
B136,5,126,W,126,31.51727262934336,28.123881008744522,34.112761145023406,0.4333846155907072
B136,5,126,W,252,30.50692661824348,28.123881008744522,34.112761145023406,0.6020882777293931
B136,5,126,W,504,30.50692661824347,28.123881008744522,34.112761145023406,0.6020882777293949
B136,5,126,W,1008,30.50692661824347,28.123881008744522,34.112761145023406,0.6020882777293949
B136,5,126,W,4443,30.50692661824347,28.123881008744522,34.112761145023406,0.6020882777293949
B136,5,126,M,1,33.86730724983563,28.34480365408203,33.5457197652613,-0.06183285361651644
B136,5,126,M,5,31.87402645425223,28.34480365408203,33.5457197652613,0.3214228561417858
B136,5,126,M,21,30.857003970546792,28.34480365408203,33.5457197652613,0.51696965250702
B136,5,126,M,63,30.676691969088782,28.34480365408203,33.5457197652613,0.5516389295350481
B136,5,126,M,126,29.88651246990233,28.34480365408203,33.5457197652613,0.7035697590840919
B136,5,126,M,252,28.344803654082046,28.34480365408203,33.5457197652613,0.9999999999999966
B136,5,126,M,504,28.34480365408203,28.34480365408203,33.5457197652613,1.0
B136,5,126,M,1008,28.34480365408203,28.34480365408203,33.5457197652613,1.0
B136,5,126,M,4443,28.34480365408203,28.34480365408203,33.5457197652613,1.0
B136,5,252,W,1,30.941252152977697,26.122084031553523,31.343789819521174,0.07708930431719123
B136,5,252,W,5,29.4144098788263,26.122084031553523,31.343789819521174,0.3694922730309188
B136,5,252,W,21,27.735364777326875,26.122084031553523,31.343789819521174,0.6910433465074141
B136,5,252,W,63,26.479921220131565,26.122084031553523,31.343789819521174,0.9314712082395366
B136,5,252,W,126,26.122084031553545,26.122084031553523,31.343789819521174,0.9999999999999959
B136,5,252,W,252,26.122084031553538,26.122084031553523,31.343789819521174,0.9999999999999972
B136,5,252,W,504,26.122084031553538,26.122084031553523,31.343789819521174,0.9999999999999972
B136,5,252,W,1008,26.122084031553534,26.122084031553523,31.343789819521174,0.999999999999998
B136,5,252,W,4443,26.122084031553538,26.122084031553523,31.343789819521174,0.9999999999999972
B136,5,252,M,1,30.648193725781532,26.178485973312878,30.753441628037407,0.023005228946249297
B136,5,252,M,5,30.11691209411947,26.178485973312878,30.753441628037407,0.13913348717612084
B136,5,252,M,21,29.289999812954747,26.178485973312878,30.753441628037407,0.3198810929612777
B136,5,252,M,63,27.31065912449347,26.178485973312878,30.753441628037407,0.7525280600236195
B136,5,252,M,126,26.17848597331292,26.178485973312878,30.753441628037407,0.9999999999999907
B136,5,252,M,252,26.17848597331292,26.178485973312878,30.753441628037407,0.9999999999999907
B136,5,252,M,504,26.17848597331292,26.178485973312878,30.753441628037407,0.9999999999999907
B136,5,252,M,1008,26.17848597331289,26.178485973312878,30.753441628037407,0.9999999999999977
B136,5,252,M,4443,26.17848597331288,26.178485973312878,30.753441628037407,0.9999999999999992
B136,10,63,W,1,28.67245964806395,28.15890183683046,28.468543354848844,-0.658556044163941
B136,10,63,W,5,26.470937965594217,28.15890183683046,28.468543354848844,6.4513486500089465
B136,10,63,W,21,26.246262143149192,28.15890183683046,28.468543354848844,7.176948446453832
B136,10,63,W,63,28.158901836830402,28.15890183683046,28.468543354848844,1.0000000000001836
B136,10,63,W,126,28.158901836830402,28.15890183683046,28.468543354848844,1.0000000000001836
B136,10,63,W,252,28.158901836830402,28.15890183683046,28.468543354848844,1.0000000000001836
B136,10,63,W,504,28.158901836830402,28.15890183683046,28.468543354848844,1.0000000000001836
B136,10,63,W,1008,28.15890183683041,28.15890183683046,28.468543354848844,1.0000000000001605
B136,10,63,W,4443,28.15890183683041,28.15890183683046,28.468543354848844,1.0000000000001605
B136,10,63,M,1,32.51697485619081,28.45034306480202,32.7040646161035,0.04398260620878024
B136,10,63,M,5,29.76935611887631,28.45034306480202,32.7040646161035,0.6899155155864114
B136,10,63,M,21,28.33517578562978,28.45034306480202,32.7040646161035,1.0270744753231447
B136,10,63,M,63,28.450343064802,28.45034306480202,32.7040646161035,1.000000000000005
B136,10,63,M,126,28.450343064802,28.45034306480202,32.7040646161035,1.000000000000005
B136,10,63,M,252,28.450343064801984,28.45034306480202,32.7040646161035,1.0000000000000084
B136,10,63,M,504,28.450343064801984,28.45034306480202,32.7040646161035,1.0000000000000084
B136,10,63,M,1008,28.450343064801984,28.45034306480202,32.7040646161035,1.0000000000000084
B136,10,63,M,4443,28.450343064802,28.45034306480202,32.7040646161035,1.000000000000005
B136,10,126,W,1,29.304913476772935,20.203288162979305,29.049059380505803,-0.028923888033662668
B136,10,126,W,5,28.289020897009394,20.203288162979305,29.049059380505803,0.08592111018997561
B136,10,126,W,21,26.223484583537402,20.203288162979305,29.049059380505803,0.3194266195094409
B136,10,126,W,63,24.786064658502298,20.203288162979305,29.049059380505803,0.48192459619089567
B136,10,126,W,126,23.25128429866702,20.203288162979305,29.049059380505803,0.6554290111360113
B136,10,126,W,252,21.022529279803937,20.203288162979305,29.049059380505803,0.9073861287299139
B136,10,126,W,504,20.203288162979305,20.203288162979305,29.049059380505803,1.0
B136,10,126,W,1008,20.203288162979298,20.203288162979305,29.049059380505803,1.0000000000000009
B136,10,126,W,4443,20.20328816297927,20.203288162979305,29.049059380505803,1.000000000000004
B136,10,126,M,1,29.49252306211293,28.45034306480202,29.184474912186793,-0.4196087542360526
B136,10,126,M,5,28.116841658764976,28.45034306480202,29.184474912186793,1.4542799869329863
B136,10,126,M,21,27.70096665741268,28.45034306480202,29.184474912186793,2.0207654252555236
B136,10,126,M,63,28.450343064802,28.45034306480202,29.184474912186793,1.000000000000029
B136,10,126,M,126,28.450343064801984,28.45034306480202,29.184474912186793,1.0000000000000484
B136,10,126,M,252,28.450343064801984,28.45034306480202,29.184474912186793,1.0000000000000484
B136,10,126,M,504,28.45034306480197,28.45034306480202,29.184474912186793,1.0000000000000677
B136,10,126,M,1008,28.45034306480197,28.45034306480202,29.184474912186793,1.0000000000000677
B136,10,126,M,4443,28.450343064801984,28.45034306480202,29.184474912186793,1.0000000000000484
B136,10,252,W,1,29.45598709976501,25.91829634412996,29.323013323736646,-0.039055750250267814
B136,10,252,W,5,27.19543289854751,25.91829634412996,29.323013323736646,0.6248920065699312
B136,10,252,W,21,26.06914842673852,25.91829634412996,29.323013323736646,0.9556932092998858
B136,10,252,W,63,25.918296344129978,25.91829634412996,29.323013323736646,0.9999999999999948
B136,10,252,W,126,25.918296344129978,25.91829634412996,29.323013323736646,0.9999999999999948
B136,10,252,W,252,25.91829634412997,25.91829634412996,29.323013323736646,0.9999999999999969
B136,10,252,W,504,25.91829634412996,25.91829634412996,29.323013323736646,1.0
B136,10,252,W,1008,25.91829634412997,25.91829634412996,29.323013323736646,0.9999999999999969
B136,10,252,W,4443,25.91829634412996,25.91829634412996,29.323013323736646,1.0
B136,10,252,M,1,31.422086918288315,26.80308333632067,31.48372676150405,0.013169096129838569
B136,10,252,M,5,30.282421173123026,26.80308333632067,31.48372676150405,0.2566539424724412
B136,10,252,M,21,29.049492785918176,26.80308333632067,31.48372676150405,0.520063964387654
B136,10,252,M,63,28.045123524116093,26.80308333632067,31.48372676150405,0.7346432797865263
B136,10,252,M,126,27.077585356261572,26.80308333632067,31.48372676150405,0.9413537851518468
B136,10,252,M,252,26.80308333632069,26.80308333632067,31.48372676150405,0.9999999999999962
B136,10,252,M,504,26.803083336320675,26.80308333632067,31.48372676150405,0.9999999999999992
