panel,book,cost,family,budget,reachable,max_bought,level,paid_pp,bought_pp,xrate
SMALL439,CAND20,10,phi,4.0,True,4.236204932416765,2.0,0.3563643811985706,4.185684336062656,0.08513885725405455
SMALL439,CAND20,10,phi,6.0,False,4.236204932416765,,,,
SMALL439,CAND20,10,phi,8.0,False,4.236204932416765,,,,
SMALL439,CAND20,10,phi,10.0,False,4.236204932416765,,,,
SMALL439,CAND20,10,phib,2.0,True,4.236204932416787,1.5,0.39715817542413934,2.6273620980293955,0.1511623295936333
SMALL439,CAND20,10,phib,4.0,True,4.236204932416787,3.0,0.5612070565220284,4.211781815896476,0.1332469441802212
SMALL439,CAND20,10,phib,6.0,False,4.236204932416787,,,,
SMALL439,CAND20,10,phib,8.0,False,4.236204932416787,,,,
SMALL439,CAND20,10,phib,10.0,False,4.236204932416787,,,,
SMALL439,CAND20,10,stop,2.0,True,3.9852076548355764,0.3,0.2292795253644897,2.81876660595326,0.08134037237430347
SMALL439,CAND20,10,stop,4.0,False,3.9852076548355764,,,,
SMALL439,CAND20,10,stop,6.0,False,3.9852076548355764,,,,
SMALL439,CAND20,10,stop,8.0,False,3.9852076548355764,,,,
SMALL439,CAND20,10,stop,10.0,False,3.9852076548355764,,,,
SMALL439,CAND20,25,200d,2.0,False,1.2066140647134849,,,,
SMALL439,CAND20,25,200d,4.0,False,1.2066140647134849,,,,
SMALL439,CAND20,25,200d,6.0,False,1.2066140647134849,,,,
SMALL439,CAND20,25,200d,8.0,False,1.2066140647134849,,,,
SMALL439,CAND20,25,200d,10.0,False,1.2066140647134849,,,,
SMALL439,CAND20,25,abs,2.0,False,1.604543174858375,,,,
SMALL439,CAND20,25,abs,4.0,False,1.604543174858375,,,,
SMALL439,CAND20,25,abs,6.0,False,1.604543174858375,,,,
SMALL439,CAND20,25,abs,8.0,False,1.604543174858375,,,,
SMALL439,CAND20,25,abs,10.0,False,1.604543174858375,,,,
SMALL439,CAND20,25,band,2.0,False,0.42298153974567043,,,,
SMALL439,CAND20,25,band,4.0,False,0.42298153974567043,,,,
SMALL439,CAND20,25,band,6.0,False,0.42298153974567043,,,,
SMALL439,CAND20,25,band,8.0,False,0.42298153974567043,,,,
SMALL439,CAND20,25,band,10.0,False,0.42298153974567043,,,,
SMALL439,CAND20,25,ddctl,2.0,True,6.534592570251164,0.2,1.7074193179295039,3.5239244749713405,0.4845221088182913
SMALL439,CAND20,25,ddctl,4.0,True,6.534592570251164,0.08,4.691900330344212,6.534592570251164,0.71800962032494
SMALL439,CAND20,25,ddctl,6.0,True,6.534592570251164,0.08,4.691900330344212,6.534592570251164,0.71800962032494
SMALL439,CAND20,25,ddctl,8.0,False,6.534592570251164,,,,
SMALL439,CAND20,25,ddctl,10.0,False,6.534592570251164,,,,
SMALL439,CAND20,25,dg,2.0,True,17.55431160405164,0.9,1.0376907495931231,2.7210191848142884,0.3813610559544608
SMALL439,CAND20,25,dg,4.0,True,17.55431160405164,0.8,2.1129492064539512,5.522036113681327,0.382639512483255
SMALL439,CAND20,25,dg,6.0,True,17.55431160405164,0.7,3.224427296138077,8.404464880694329,0.38365646616536203
SMALL439,CAND20,25,dg,8.0,True,17.55431160405164,0.7,3.224427296138077,8.404464880694329,0.38365646616536203
SMALL439,CAND20,25,dg,10.0,True,17.55431160405164,0.6,4.370748788454826,11.369716531535168,0.3844202075163501
SMALL439,CAND20,25,dgg,2.0,True,8.098582919324738,200.0,0.4290388115994137,2.7142454079562173,0.15806927787066719
SMALL439,CAND20,25,dgg,4.0,True,8.098582919324738,150.0,0.5492821110138824,4.0395917246245805,0.13597465993049826
SMALL439,CAND20,25,dgg,6.0,True,8.098582919324738,100.0,0.7809354457163797,6.423311929239173,0.12157831572238152
SMALL439,CAND20,25,dgg,8.0,True,8.098582919324738,75.0,1.0790452168831566,8.098582919324738,0.13323876876142768
SMALL439,CAND20,25,dgg,10.0,False,8.098582919324738,,,,
SMALL439,CAND20,25,phi,2.0,True,4.026954513577996,1.0,0.24348564896867764,2.763638915465061,0.08810327847323146
SMALL439,CAND20,25,phi,4.0,True,4.026954513577996,3.0,0.4195160091120087,4.003548680177649,0.10478603924291326
SMALL439,CAND20,25,phi,6.0,False,4.026954513577996,,,,
SMALL439,CAND20,25,phi,8.0,False,4.026954513577996,,,,
SMALL439,CAND20,25,phi,10.0,False,4.026954513577996,,,,
SMALL439,CAND20,25,phib,2.0,True,4.026954513578018,1.5,0.3888142270609407,2.6210551880702537,0.14834263270404632
SMALL439,CAND20,25,phib,4.0,True,4.026954513578018,3.0,0.5537605063768547,4.003548680177726,0.13831741552653534
SMALL439,CAND20,25,phib,6.0,False,4.026954513578018,,,,
SMALL439,CAND20,25,phib,8.0,False,4.026954513578018,,,,
SMALL439,CAND20,25,phib,10.0,False,4.026954513578018,,,,
SMALL439,CAND20,25,stop,2.0,True,2.7516014081752083,0.3,0.3452830630989334,2.7516014081752083,0.12548440412665596
SMALL439,CAND20,25,stop,4.0,False,2.7516014081752083,,,,
SMALL439,CAND20,25,stop,6.0,False,2.7516014081752083,,,,
SMALL439,CAND20,25,stop,8.0,False,2.7516014081752083,,,,
SMALL439,CAND20,25,stop,10.0,False,2.7516014081752083,,,,
SMALL439,EWALL0,10,200d,2.0,False,-0.23988632146615396,,,,
SMALL439,EWALL0,10,200d,4.0,False,-0.23988632146615396,,,,
SMALL439,EWALL0,10,200d,6.0,False,-0.23988632146615396,,,,
SMALL439,EWALL0,10,200d,8.0,False,-0.23988632146615396,,,,
SMALL439,EWALL0,10,200d,10.0,False,-0.23988632146615396,,,,
SMALL439,EWALL0,10,abs,2.0,True,3.415230431328531,189.0,1.8998427842167542,3.415230431328531,0.5562853875946847
SMALL439,EWALL0,10,abs,4.0,False,3.415230431328531,,,,
SMALL439,EWALL0,10,abs,6.0,False,3.415230431328531,,,,
SMALL439,EWALL0,10,abs,8.0,False,3.415230431328531,,,,
SMALL439,EWALL0,10,abs,10.0,False,3.415230431328531,,,,
SMALL439,EWALL0,10,band,2.0,False,-1.040122684860123,,,,
SMALL439,EWALL0,10,band,4.0,False,-1.040122684860123,,,,
SMALL439,EWALL0,10,band,6.0,False,-1.040122684860123,,,,
SMALL439,EWALL0,10,band,8.0,False,-1.040122684860123,,,,
SMALL439,EWALL0,10,band,10.0,False,-1.040122684860123,,,,
SMALL439,EWALL0,10,ddctl,2.0,True,13.276963360324634,0.25,1.6600330219655124,3.65449923808131,0.45424363608215307
SMALL439,EWALL0,10,ddctl,4.0,True,13.276963360324634,0.2,3.2336366418826534,6.192108287958453,0.5222190070821239
SMALL439,EWALL0,10,ddctl,6.0,True,13.276963360324634,0.2,3.2336366418826534,6.192108287958453,0.5222190070821239
SMALL439,EWALL0,10,ddctl,8.0,True,13.276963360324634,0.12,3.6045911132820185,9.773944959533921,0.36879592919806115
SMALL439,EWALL0,10,ddctl,10.0,True,13.276963360324634,0.08,3.9108644895159195,10.56145332513907,0.3702960538780227
SMALL439,EWALL0,10,dg,2.0,True,20.313753018239687,0.9,0.9324873009461276,3.1123502858960372,0.2996087250113838
SMALL439,EWALL0,10,dg,4.0,True,20.313753018239687,0.8,1.8859713030583425,6.333077456187553,0.2977969740786461
SMALL439,EWALL0,10,dg,6.0,True,20.313753018239687,0.8,1.8859713030583425,6.333077456187553,0.2977969740786461
SMALL439,EWALL0,10,dg,8.0,True,20.313753018239687,0.7,2.859729492539098,9.663730518333836,0.2959239692284131
SMALL439,EWALL0,10,dg,10.0,True,20.313753018239687,0.6,3.85303251264979,13.105770329135524,0.2939951193928745
SMALL439,EWALL0,10,dgg,2.0,True,22.81739522918864,250.0,6.584012204284373,22.81739522918864,0.28855231450178515
SMALL439,EWALL0,10,dgg,4.0,True,22.81739522918864,250.0,6.584012204284373,22.81739522918864,0.28855231450178515
SMALL439,EWALL0,10,dgg,6.0,True,22.81739522918864,250.0,6.584012204284373,22.81739522918864,0.28855231450178515
SMALL439,EWALL0,10,dgg,8.0,True,22.81739522918864,250.0,6.584012204284373,22.81739522918864,0.28855231450178515
SMALL439,EWALL0,10,dgg,10.0,True,22.81739522918864,250.0,6.584012204284373,22.81739522918864,0.28855231450178515
SMALL439,EWALL0,10,phi,2.0,True,31.51441774004646,0.5,3.5937633499782518,15.530595914297486,0.2313989347098928
SMALL439,EWALL0,10,phi,4.0,True,31.51441774004646,0.5,3.5937633499782518,15.530595914297486,0.2313989347098928
SMALL439,EWALL0,10,phi,6.0,True,31.51441774004646,0.5,3.5937633499782518,15.530595914297486,0.2313989347098928
SMALL439,EWALL0,10,phi,8.0,True,31.51441774004646,0.5,3.5937633499782518,15.530595914297486,0.2313989347098928
SMALL439,EWALL0,10,phi,10.0,True,31.51441774004646,0.5,3.5937633499782518,15.530595914297486,0.2313989347098928
SMALL439,EWALL0,10,phib,2.0,True,32.0607916115659,0.5,3.60087460438403,15.007806806747348,0.23993343269618286
SMALL439,EWALL0,10,phib,4.0,True,32.0607916115659,0.5,3.60087460438403,15.007806806747348,0.23993343269618286
SMALL439,EWALL0,10,phib,6.0,True,32.0607916115659,0.5,3.60087460438403,15.007806806747348,0.23993343269618286
SMALL439,EWALL0,10,phib,8.0,True,32.0607916115659,0.5,3.60087460438403,15.007806806747348,0.23993343269618286
SMALL439,EWALL0,10,phib,10.0,True,32.0607916115659,0.5,3.60087460438403,15.007806806747348,0.23993343269618286
SMALL439,EWALL0,10,stop,2.0,True,4.8762121991908325,0.2,2.086663081803608,2.3978868529859976,0.8702091506966501
SMALL439,EWALL0,10,stop,4.0,True,4.8762121991908325,0.1,4.072550103400774,4.656861770873788,0.8745267314723457
SMALL439,EWALL0,10,stop,6.0,False,4.8762121991908325,,,,
SMALL439,EWALL0,10,stop,8.0,False,4.8762121991908325,,,,
SMALL439,EWALL0,10,stop,10.0,False,4.8762121991908325,,,,
SMALL439,EWALL0,25,200d,2.0,False,-1.6056414931117535,,,,
SMALL439,EWALL0,25,200d,4.0,False,-1.6056414931117535,,,,
SMALL439,EWALL0,25,200d,6.0,False,-1.6056414931117535,,,,
SMALL439,EWALL0,25,200d,8.0,False,-1.6056414931117535,,,,
SMALL439,EWALL0,25,200d,10.0,False,-1.6056414931117535,,,,
SMALL439,EWALL0,25,abs,2.0,True,2.0868681472745565,189.0,3.059253223082181,2.0628039096343476,1.4830557615262927
SMALL439,EWALL0,25,abs,4.0,False,2.0868681472745565,,,,
SMALL439,EWALL0,25,abs,6.0,False,2.0868681472745565,,,,
SMALL439,EWALL0,25,abs,8.0,False,2.0868681472745565,,,,
SMALL439,EWALL0,25,abs,10.0,False,2.0868681472745565,,,,
SMALL439,EWALL0,25,band,2.0,False,-1.9208138578289513,,,,
SMALL439,EWALL0,25,band,4.0,False,-1.9208138578289513,,,,
SMALL439,EWALL0,25,band,6.0,False,-1.9208138578289513,,,,
SMALL439,EWALL0,25,band,8.0,False,-1.9208138578289513,,,,
SMALL439,EWALL0,25,band,10.0,False,-1.9208138578289513,,,,
SMALL439,EWALL0,25,ddctl,2.0,True,13.050750399757916,0.25,1.7695320458407382,3.61019929136267,0.4901480231504971
SMALL439,EWALL0,25,ddctl,4.0,True,13.050750399757916,0.2,3.5098317769736376,4.186169881656154,0.8384351032560245
SMALL439,EWALL0,25,ddctl,6.0,True,13.050750399757916,0.12,3.939304514098829,9.304202508908821,0.42338980802781595
SMALL439,EWALL0,25,ddctl,8.0,True,13.050750399757916,0.12,3.939304514098829,9.304202508908821,0.42338980802781595
SMALL439,EWALL0,25,ddctl,10.0,True,13.050750399757916,0.08,4.263655531944055,10.089663462886577,0.4225765851980414
SMALL439,EWALL0,25,dg,2.0,True,20.452440654343484,0.9,0.9015791649851002,3.1270334371564457,0.2883177244836075
SMALL439,EWALL0,25,dg,4.0,True,20.452440654343484,0.8,1.824592950442061,6.364605005522595,0.2866781126022517
SMALL439,EWALL0,25,dg,6.0,True,20.452440654343484,0.8,1.824592950442061,6.364605005522595,0.2866781126022517
SMALL439,EWALL0,25,dg,8.0,True,20.452440654343484,0.7,2.768336412665473,9.71438903777403,0.2849727761468995
SMALL439,EWALL0,25,dg,10.0,True,20.452440654343484,0.6,3.7320970408825316,13.177974344449517,0.283207186729307
SMALL439,EWALL0,25,dgg,2.0,True,22.39831861194357,250.0,6.820428403497214,22.39831861194357,0.3045062677097701
SMALL439,EWALL0,25,dgg,4.0,True,22.39831861194357,250.0,6.820428403497214,22.39831861194357,0.3045062677097701
SMALL439,EWALL0,25,dgg,6.0,True,22.39831861194357,250.0,6.820428403497214,22.39831861194357,0.3045062677097701
SMALL439,EWALL0,25,dgg,8.0,True,22.39831861194357,250.0,6.820428403497214,22.39831861194357,0.3045062677097701
SMALL439,EWALL0,25,dgg,10.0,True,22.39831861194357,250.0,6.820428403497214,22.39831861194357,0.3045062677097701
SMALL439,EWALL0,25,phi,2.0,True,31.3316657479067,0.5,3.5601516559571555,15.495904270339588,0.22974791234168718
SMALL439,EWALL0,25,phi,4.0,True,31.3316657479067,0.5,3.5601516559571555,15.495904270339588,0.22974791234168718
SMALL439,EWALL0,25,phi,6.0,True,31.3316657479067,0.5,3.5601516559571555,15.495904270339588,0.22974791234168718
SMALL439,EWALL0,25,phi,8.0,True,31.3316657479067,0.5,3.5601516559571555,15.495904270339588,0.22974791234168718
SMALL439,EWALL0,25,phi,10.0,True,31.3316657479067,0.5,3.5601516559571555,15.495904270339588,0.22974791234168718
SMALL439,EWALL0,25,phib,2.0,True,32.00743359567723,0.5,3.5415482071260884,15.005889373940096,0.23601055018281691
SMALL439,EWALL0,25,phib,4.0,True,32.00743359567723,0.5,3.5415482071260884,15.005889373940096,0.23601055018281691
SMALL439,EWALL0,25,phib,6.0,True,32.00743359567723,0.5,3.5415482071260884,15.005889373940096,0.23601055018281691
SMALL439,EWALL0,25,phib,8.0,True,32.00743359567723,0.5,3.5415482071260884,15.005889373940096,0.23601055018281691
SMALL439,EWALL0,25,phib,10.0,True,32.00743359567723,0.5,3.5415482071260884,15.005889373940096,0.23601055018281691
SMALL439,EWALL0,25,stop,2.0,True,2.287714475087488,0.1,6.14234074079727,2.287714475087488,2.6849245426758825
SMALL439,EWALL0,25,stop,4.0,False,2.287714475087488,,,,
SMALL439,EWALL0,25,stop,6.0,False,2.287714475087488,,,,
SMALL439,EWALL0,25,stop,8.0,False,2.287714475087488,,,,
SMALL439,EWALL0,25,stop,10.0,False,2.287714475087488,,,,
broad136,CAND20,10,200d,2.0,True,4.067192007129982,100.0,1.042514855661092,3.0841317191191875,0.33802539923905356
broad136,CAND20,10,200d,4.0,True,4.067192007129982,75.0,1.4955046643834402,4.067192007129982,0.3676995484259777
broad136,CAND20,10,200d,6.0,False,4.067192007129982,,,,
broad136,CAND20,10,200d,8.0,False,4.067192007129982,,,,
broad136,CAND20,10,200d,10.0,False,4.067192007129982,,,,
broad136,CAND20,10,abs,2.0,True,2.6003505828176565,63.0,0.6363199770839323,2.031821393573796,0.3131771223083251
broad136,CAND20,10,abs,4.0,False,2.6003505828176565,,,,
broad136,CAND20,10,abs,6.0,False,2.6003505828176565,,,,
broad136,CAND20,10,abs,8.0,False,2.6003505828176565,,,,
broad136,CAND20,10,abs,10.0,False,2.6003505828176565,,,,
broad136,CAND20,10,band,2.0,False,1.0971133764323682,,,,
broad136,CAND20,10,band,4.0,False,1.0971133764323682,,,,
broad136,CAND20,10,band,6.0,False,1.0971133764323682,,,,
broad136,CAND20,10,band,8.0,False,1.0971133764323682,,,,
broad136,CAND20,10,band,10.0,False,1.0971133764323682,,,,
broad136,CAND20,10,ddctl,2.0,True,9.421563192787286,0.16,0.6647094011129395,2.472075439322019,0.2688871830283788
broad136,CAND20,10,ddctl,4.0,True,9.421563192787286,0.12,1.5936111402615305,5.43640767812712,0.2931367981605347
broad136,CAND20,10,ddctl,6.0,True,9.421563192787286,0.08,4.684177822895741,6.866510185398211,0.6821773646905455
broad136,CAND20,10,ddctl,8.0,True,9.421563192787286,0.05,5.294119541740927,9.421563192787286,0.5619151974476869
broad136,CAND20,10,ddctl,10.0,False,9.421563192787286,,,,
broad136,CAND20,10,dg,2.0,True,14.857702225913705,0.9,1.4534477615922636,2.359985542208898,0.6158714685310599
broad136,CAND20,10,dg,4.0,True,14.857702225913705,0.8,2.914762762854073,4.766593382489348,0.6114980928647707
broad136,CAND20,10,dg,6.0,True,14.857702225913705,0.7,4.383132747731144,7.219775350398406,0.6071009879122169
broad136,CAND20,10,dg,8.0,True,14.857702225913705,0.6,5.857753497667595,9.719444871800476,0.6026839572559329
broad136,CAND20,10,dg,10.0,True,14.857702225913705,0.5,7.337829400534046,12.26547596099038,0.5982506854093211
broad136,CAND20,10,dgg,2.0,True,7.341665395864105,150.0,0.6085837675129602,3.8228278770982227,0.15919727151694707
broad136,CAND20,10,dgg,4.0,True,7.341665395864105,100.0,1.880248878205526,7.341665395864105,0.2561065884676188
broad136,CAND20,10,dgg,6.0,True,7.341665395864105,100.0,1.880248878205526,7.341665395864105,0.2561065884676188
broad136,CAND20,10,dgg,8.0,False,7.341665395864105,,,,
broad136,CAND20,10,dgg,10.0,False,7.341665395864105,,,,
broad136,CAND20,10,phi,2.0,True,4.744019695777702,1.5,0.47710602650872236,2.421499764936186,0.1970291442589901
broad136,CAND20,10,phi,4.0,True,4.744019695777702,4.0,0.5941024022234842,4.744019695777702,0.1252318582809111
broad136,CAND20,10,phi,6.0,False,4.744019695777702,,,,
broad136,CAND20,10,phi,8.0,False,4.744019695777702,,,,
broad136,CAND20,10,phi,10.0,False,4.744019695777702,,,,
broad136,CAND20,10,phib,2.0,True,4.744019695777679,1.0,0.2166701332883214,3.044096897419435,0.07117714730828663
broad136,CAND20,10,phib,4.0,True,4.744019695777679,1.5,0.25812111216800826,4.16496433757676,0.06197438711280469
broad136,CAND20,10,phib,6.0,False,4.744019695777679,,,,
broad136,CAND20,10,phib,8.0,False,4.744019695777679,,,,
broad136,CAND20,10,phib,10.0,False,4.744019695777679,,,,
broad136,CAND20,10,stop,2.0,False,1.8472350844963015,,,,
broad136,CAND20,10,stop,4.0,False,1.8472350844963015,,,,
broad136,CAND20,10,stop,6.0,False,1.8472350844963015,,,,
broad136,CAND20,10,stop,8.0,False,1.8472350844963015,,,,
broad136,CAND20,10,stop,10.0,False,1.8472350844963015,,,,
broad136,CAND20,25,200d,2.0,True,2.996803405465698,100.0,1.377610796132367,2.996803405465698,0.4596934165317023
broad136,CAND20,25,200d,4.0,False,2.996803405465698,,,,
broad136,CAND20,25,200d,6.0,False,2.996803405465698,,,,
broad136,CAND20,25,200d,8.0,False,2.996803405465698,,,,
broad136,CAND20,25,200d,10.0,False,2.996803405465698,,,,
broad136,CAND20,25,abs,2.0,True,2.0421133791177826,63.0,0.8904525326386192,2.0421133791177826,0.43604461032585046
broad136,CAND20,25,abs,4.0,False,2.0421133791177826,,,,
broad136,CAND20,25,abs,6.0,False,2.0421133791177826,,,,
broad136,CAND20,25,abs,8.0,False,2.0421133791177826,,,,
broad136,CAND20,25,abs,10.0,False,2.0421133791177826,,,,
broad136,CAND20,25,band,2.0,False,1.1228808824149006,,,,
broad136,CAND20,25,band,4.0,False,1.1228808824149006,,,,
broad136,CAND20,25,band,6.0,False,1.1228808824149006,,,,
broad136,CAND20,25,band,8.0,False,1.1228808824149006,,,,
broad136,CAND20,25,band,10.0,False,1.1228808824149006,,,,
broad136,CAND20,25,ddctl,2.0,True,7.157523571037938,0.16,0.6783331297616657,2.4779944500082918,0.27374279621949754
broad136,CAND20,25,ddctl,4.0,True,7.157523571037938,0.12,1.6603272910360678,5.434293464949147,0.30552771979376436
broad136,CAND20,25,ddctl,6.0,True,7.157523571037938,0.05,5.285468064851218,7.157523571037938,0.7384492712309367
broad136,CAND20,25,ddctl,8.0,False,7.157523571037938,,,,
broad136,CAND20,25,ddctl,10.0,False,7.157523571037938,,,,
broad136,CAND20,25,dg,2.0,True,14.953553411499465,0.9,1.206003530598898,2.373499925716094,0.5081118889165511
broad136,CAND20,25,dg,4.0,True,14.953553411499465,0.8,2.4249501551248054,4.794572348002124,0.5057698537253841
broad136,CAND20,25,dg,6.0,True,14.953553411499465,0.7,3.6560987000492817,7.263194810312434,0.5033733495428592
broad136,CAND20,25,dg,8.0,True,14.953553411499465,0.6,4.898709912380439,9.779306308611735,0.5009261145718071
broad136,CAND20,25,dg,10.0,True,14.953553411499465,0.5,6.15204707149537,12.342806247992366,0.4984317948356387
broad136,CAND20,25,dgg,2.0,True,6.019277257774691,200.0,0.2594199170740774,2.021219722143197,0.12834820194560634
broad136,CAND20,25,dgg,4.0,True,6.019277257774691,100.0,1.8807880990666215,6.019277257774691,0.312460785327231
broad136,CAND20,25,dgg,6.0,True,6.019277257774691,100.0,1.8807880990666215,6.019277257774691,0.312460785327231
broad136,CAND20,25,dgg,8.0,False,6.019277257774691,,,,
broad136,CAND20,25,dgg,10.0,False,6.019277257774691,,,,
broad136,CAND20,25,phi,2.0,True,4.740897361886864,1.5,0.4662502082174891,2.404983957259066,0.19386832365770515
broad136,CAND20,25,phi,4.0,True,4.740897361886864,4.0,0.5894594962697619,4.740897361886864,0.12433500480490442
broad136,CAND20,25,phi,6.0,False,4.740897361886864,,,,
broad136,CAND20,25,phi,8.0,False,4.740897361886864,,,,
broad136,CAND20,25,phi,10.0,False,4.740897361886864,,,,
broad136,CAND20,25,phib,2.0,True,4.837989972546419,1.0,0.2034721051442867,3.039389917881319,0.06694504839514698
broad136,CAND20,25,phib,4.0,True,4.837989972546419,1.5,0.24317799789721484,4.157711580656464,0.058488424023587345
broad136,CAND20,25,phib,6.0,False,4.837989972546419,,,,
broad136,CAND20,25,phib,8.0,False,4.837989972546419,,,,
broad136,CAND20,25,phib,10.0,False,4.837989972546419,,,,
broad136,CAND20,25,stop,2.0,False,1.519008520087639,,,,
broad136,CAND20,25,stop,4.0,False,1.519008520087639,,,,
broad136,CAND20,25,stop,6.0,False,1.519008520087639,,,,
broad136,CAND20,25,stop,8.0,False,1.519008520087639,,,,
broad136,CAND20,25,stop,10.0,False,1.519008520087639,,,,
broad136,EWALL0,10,200d,2.0,True,7.0177930383906295,200.0,2.5183429870993868,5.248137634643168,0.47985460032063626
broad136,EWALL0,10,200d,4.0,True,7.0177930383906295,200.0,2.5183429870993868,5.248137634643168,0.47985460032063626
broad136,EWALL0,10,200d,6.0,True,7.0177930383906295,100.0,3.225329141203015,7.0177930383906295,0.4595930834037064
broad136,EWALL0,10,200d,8.0,False,7.0177930383906295,,,,
broad136,EWALL0,10,200d,10.0,False,7.0177930383906295,,,,
broad136,EWALL0,10,abs,2.0,True,5.051362865865794,378.0,1.7303905348268867,3.351037249082023,0.516374604699159
broad136,EWALL0,10,abs,4.0,True,5.051362865865794,126.0,2.2026450558625843,4.1841387592056805,0.526427344460425
broad136,EWALL0,10,abs,6.0,False,5.051362865865794,,,,
broad136,EWALL0,10,abs,8.0,False,5.051362865865794,,,,
broad136,EWALL0,10,abs,10.0,False,5.051362865865794,,,,
broad136,EWALL0,10,band,2.0,True,6.869856328677826,0.12,0.5157447480591104,3.639972148258064,0.1416892017445584
broad136,EWALL0,10,band,4.0,True,6.869856328677826,0.08,1.5594242568061967,4.685606416440724,0.33281161886208216
broad136,EWALL0,10,band,6.0,True,6.869856328677826,0.02,2.3163756072021924,6.452168120124179,0.35900732344178454
broad136,EWALL0,10,band,8.0,False,6.869856328677826,,,,
broad136,EWALL0,10,band,10.0,False,6.869856328677826,,,,
broad136,EWALL0,10,ddctl,2.0,True,8.56635116156147,0.16,0.9187339045115817,2.9993180834104294,0.3063142617627666
broad136,EWALL0,10,ddctl,4.0,True,8.56635116156147,0.12,2.765662553869297,4.359909954011276,0.6343393746755679
broad136,EWALL0,10,ddctl,6.0,True,8.56635116156147,0.08,3.2576110312771966,6.45127733838784,0.5049559738957474
broad136,EWALL0,10,ddctl,8.0,True,8.56635116156147,0.05,4.089374760000286,8.56635116156147,0.47737650288607564
broad136,EWALL0,10,ddctl,10.0,False,8.56635116156147,,,,
broad136,EWALL0,10,dg,2.0,True,14.649787275634596,0.9,1.4240898346066233,2.3234459751109715,0.6129214321579423
broad136,EWALL0,10,dg,4.0,True,14.649787275634596,0.8,2.8479592695155986,4.694016815024316,0.6067211477385485
broad136,EWALL0,10,dg,6.0,True,14.649787275634596,0.7,4.2711540612885734,7.111846436316127,0.6005689379734405
broad136,EWALL0,10,dg,8.0,True,14.649787275634596,0.6,5.693227476500073,9.577039783932795,0.59446630743369
broad136,EWALL0,10,dg,10.0,True,14.649787275634596,0.5,7.1137404143091,12.089671946642266,0.5884146770653144
broad136,EWALL0,10,dgg,2.0,True,15.399593766771947,300.0,6.22527243301807,12.288418561354097,0.5065967115244558
