panel,cadence,half,chooser,book,gross,turn_per_yr,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_CAGR,spy_MaxDD,v2_Sharpe,v2_MaxDD,pass4b,fail4b,pass4a,DD_binds,only_DD
U56,D,D/W,C_CAGR,TOP05,EXT,56.303008831086075,0.2006824123547839,0.86904962555947,-0.2825605888016123,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L1_H1,L3_OOS,L4_DD",False,True,False
U56,D,D/W,C_SHARPE,BAND03,EXT,3.256239033639683,0.12463383707262965,1.2880110581467585,-0.14765297991447024,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,True,-,False,False,False
U56,D,D/W,C_ISLEGS,BAND03,EXT,3.256239033639683,0.12463383707262965,1.2880110581467585,-0.14765297991447024,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,True,-,False,False,False
U56,W,D/W,C_CAGR,TOP05,EXT,23.559581373975767,0.24463000974126747,0.998716288404809,-0.2797828105518291,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L1_H1,L4_DD",False,True,False
U56,W,D/W,C_SHARPE,BAND03,EXT,2.354065000825081,0.12681530813545194,1.2767446949042809,-0.15910995440549058,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,True,-,False,False,False
U56,W,D/W,C_ISLEGS,BAND03,EXT,2.354065000825081,0.12681530813545194,1.2767446949042809,-0.15910995440549058,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,True,-,False,False,False
U56,M,M/Q,C_CAGR,TOP05,EXT,10.259007821561731,0.20498107672398524,0.8324747011611743,-0.3460671181330458,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L2_H2,L3_OOS,L4_DD",False,True,False
U56,M,M/Q,C_SHARPE,TOP05,EXT,10.259007821561731,0.20498107672398524,0.8324747011611743,-0.3460671181330458,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L2_H2,L3_OOS,L4_DD",False,True,False
U56,M,M/Q,C_ISLEGS,TOP10,CORE,6.101370735082856,0.1723647981507921,1.0967592112115276,-0.2321515876720519,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,L4_DD,False,True,True
U56,Q,M/Q,C_CAGR,TOP05,EXT,5.226374494432827,0.11941320724848814,0.5497773065784797,-0.3847878056245675,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L2_H2,L3_OOS,L4_DD",False,True,False
U56,Q,M/Q,C_SHARPE,TOP05,EXT,5.226374494432827,0.11941320724848814,0.5497773065784797,-0.3847878056245675,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,"L2_H2,L3_OOS,L4_DD",False,True,False
U56,Q,M/Q,C_ISLEGS,EWELIG,CORE,1.9106086024082305,0.11530400897488247,1.0336893397646634,-0.2220595950998624,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.15130245537273979,-0.33717267708462395,1.2013927882713364,-0.12054947951644912,False,L4_DD,False,True,True
B136,D,D/W,C_CAGR,TOP20,EXT,42.853285066812916,0.11437455859719936,0.6767623009524348,-0.2554435128369221,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,"L1_H1,L2_H2,L3_OOS,L4_DD",False,True,False
B136,D,D/W,C_SHARPE,BAND03,EXT,3.6044596396988413,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L5_CAGR,False,False,False
B136,D,D/W,C_ISLEGS,BAND03,EXT,3.6044596396988413,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L5_CAGR,False,False,False
B136,W,D/W,C_CAGR,TOP05,EXT,28.402539269429457,0.20173547230438293,0.7964859930453104,-0.3010259159920581,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,"L2_H2,L3_OOS,L4_DD",False,True,False
B136,W,D/W,C_SHARPE,BAND03,EXT,2.666067752269463,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L5_CAGR,False,False,False
