file,row,char,level,gap,sd_pair,prem_B,prem_S,has_window,gap_IS,gap_OOS,rebuildable,claimset
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.origin.csv,0,cvol,0.32,0.2536950526602787,0.0773185406125374,-0.047305758968048,-0.3010008116283267,False,,,True,STRICT
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.origin.csv,1,cvol,0.39,0.1996661226297222,0.0688022195444754,-0.006708816466059,-0.2063749390957813,False,,,True,STRICT
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.origin.csv,2,breadth,0.58,0.1348119244269469,0.0594977619816062,0.00681789622828,-0.1279940281986669,False,,,False,WIDE
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,0,cvol,0.378049,0.134952276803615,0.0765549785371847,-0.0705574177007765,-0.2055096945043915,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,1,mrho,0.163402,0.034319101719913,0.0622254842504849,-0.0931035714372238,-0.1274226731571369,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,2,mrho,0.194679,0.0161627173562655,0.0786476275365115,-0.0753083398352071,-0.0914710571914727,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,3,mrho,0.226987,0.1898347210294173,0.0574598938271324,-0.0412194109657006,-0.2310541319951179,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,4,beta,0.602108,0.0558605717611146,0.0949258774937256,-0.1438684236608987,-0.1997289954220134,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,5,beta,0.905449,0.1554179617658213,0.0725480065084034,-0.0464522468768104,-0.2018702086426317,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,6,beta,1.06798,0.048295619602633,0.0610234538511034,-0.0910827666557792,-0.1393783862584123,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,7,beta,1.245793,0.0761381276046735,0.0607335534845796,-0.1116771873587355,-0.187815314963409,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,8,tpers,0.960691,0.1308065474365312,0.0824296455143638,-0.1279989181111025,-0.2588054655476338,False,,,True,STRICT
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.origin.csv,9,tpers,0.965932,0.1384253840697071,0.08413767008827,-0.0839451401815764,-0.2223705242512835,False,,,True,STRICT
