corpus,panel,window,step,rung,n_is_win,n_oos_win,is_ABS,is_QEXP,is_QROLL,oos_ABS,oos_QEXP,oos_QROLL,pick_family,oos_best_family,selector_right,pick_arm,pick_IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,twin_OOS_CAGR,twin_OOS_Sharpe,twin_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,hind_arm,hind_OOS_Sharpe,hind_OOS_CAGR,hind_OOS_MaxDD,beats_base,beats_spy,beats_twin
ASOF,U56,504,21,10.0,144,184,0.10841049382716049,0.0023148148148148147,0.2490354938271605,0.5772946859903382,0.45561594202898553,0.7334692028985507,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,504,63,10.0,48,62,0.1284722222222222,0.006944444444444444,0.24971064814814814,0.5654121863799284,0.4551971326164875,0.7316308243727598,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,504,126,10.0,24,32,0.10185185185185185,0.013888888888888888,0.20775462962962962,0.5729166666666667,0.45486111111111105,0.7434895833333334,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,756,21,10.0,120,160,0.23333333333333334,0.0027777777777777775,0.3125,0.6819444444444445,0.5583333333333333,0.875,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,756,63,10.0,40,54,0.23055555555555554,0.008333333333333333,0.3173611111111111,0.6625514403292182,0.552469135802469,0.8595679012345679,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,756,126,10.0,20,28,0.22222222222222224,0.016666666666666666,0.29027777777777775,0.6626984126984128,0.5515873015873015,0.8640873015873016,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,1008,21,10.0,96,136,0.25578703703703703,0.009259259259259259,0.31293402777777773,0.8725490196078431,0.6384803921568628,0.9530228758169935,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,1008,63,10.0,32,46,0.2569444444444444,0.013888888888888888,0.3177083333333333,0.8599033816425121,0.6340579710144929,0.946557971014493,QROLL,QROLL,True,QROLL L0.17 w504 d1.00 D g1.00,1.0625684889371985,0.13465218025896886,1.2324511962473652,-0.1786371379772691,0.12416128599374088,1.1066893238244515,-0.17410388350493533,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,U56,1008,126,10.0,16,24,0.2847222222222222,0.027777777777777776,0.2803819444444444,0.8564814814814815,0.625,0.9375,ABS,QROLL,False,ABS L0.30 w0 d1.00 W g1.00,1.0006701959304665,0.148707235054528,1.17233316610377,-0.20880282084818402,0.1393673538256588,1.1066838043104477,-0.19420930045146245,0.09482008006700471,1.2788388858984756,-0.12054943679771168,0.15315654426696446,0.8757784743170866,-0.33717235283398306,QROLL L0.17 w504 d1.00 D g1.00,1.2324511962473652,0.13465218025896886,-0.1786371379772691,False,True,True
ASOF,B136,504,21,10.0,144,184,0.08333333333333333,0.0,0.18528163580246912,0.4722222222222222,0.297403381642512,0.717391304347826,QROLL,QROLL,True,QROLL L0.17 w504 d0.50 W g1.00,1.0961843013982446,0.13011576454227947,1.119047176782461,-0.17204437772258907,0.1276542132979397,1.0193402941153147,-0.21043550095774244,0.07983563828811135,1.1185194523434903,-0.12240985403190019,0.1545044425578177,0.8820244198368288,-0.3371595330739301,QROLL L0.17 w504 d0.50 W g1.00,1.119047176782461,0.13011576454227947,-0.17204437772258907,True,True,True
ASOF,B136,504,63,10.0,48,62,0.0949074074074074,0.0,0.19444444444444442,0.460573476702509,0.293010752688172,0.7155017921146952,QROLL,QROLL,True,QROLL L0.17 w504 d0.50 W g1.00,1.0961843013982446,0.13011576454227947,1.119047176782461,-0.17204437772258907,0.1276542132979397,1.0193402941153147,-0.21043550095774244,0.07983563828811135,1.1185194523434903,-0.12240985403190019,0.1545044425578177,0.8820244198368288,-0.3371595330739301,QROLL L0.17 w504 d0.50 W g1.00,1.119047176782461,0.13011576454227947,-0.17204437772258907,True,True,True
ASOF,B136,504,126,10.0,24,32,0.08333333333333333,0.0,0.16666666666666666,0.4791666666666667,0.29861111111111116,0.7322048611111112,QROLL,QROLL,True,QROLL L0.17 w504 d0.50 W g1.00,1.0961843013982446,0.13011576454227947,1.119047176782461,-0.17204437772258907,0.1276542132979397,1.0193402941153147,-0.21043550095774244,0.07983563828811135,1.1185194523434903,-0.12240985403190019,0.1545044425578177,0.8820244198368288,-0.3371595330739301,QROLL L0.17 w504 d0.50 W g1.00,1.119047176782461,0.13011576454227947,-0.17204437772258907,True,True,True
ASOF,B136,756,21,10.0,120,160,0.1324074074074074,0.0,0.2791666666666667,0.6159722222222221,0.41909722222222223,0.8657986111111111,QROLL,QROLL,True,QROLL L0.17 w504 d0.50 W g1.00,1.0961843013982446,0.13011576454227947,1.119047176782461,-0.17204437772258907,0.1276542132979397,1.0193402941153147,-0.21043550095774244,0.07983563828811135,1.1185194523434903,-0.12240985403190019,0.1545044425578177,0.8820244198368288,-0.3371595330739301,QROLL L0.17 w504 d0.50 W g1.00,1.119047176782461,0.13011576454227947,-0.17204437772258907,True,True,True
ASOF,B136,756,63,10.0,40,54,0.13055555555555554,0.0,0.29826388888888894,0.6059670781893006,0.4146090534979423,0.8564814814814812,QROLL,QROLL,True,QROLL L0.17 w504 d0.50 W g1.00,1.0961843013982446,0.13011576454227947,1.119047176782461,-0.17204437772258907,0.1276542132979397,1.0193402941153147,-0.21043550095774244,0.07983563828811135,1.1185194523434903,-0.12240985403190019,0.1545044425578177,0.8820244198368288,-0.3371595330739301,QROLL L0.17 w504 d0.50 W g1.00,1.119047176782461,0.13011576454227947,-0.17204437772258907,True,True,True
