y,held,moved,bin,n,span,rho
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.5255842999087543,0.6
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",3,0.2532698377092881,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",7,0.38569318123244967,-0.6785714285714287
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",4,1.1914886607821904,-0.19999999999999998
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.5255842999087543,0.6
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",3,0.2532698377092881,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",7,0.38569318123244967,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",4,1.1914886607821904,0.19999999999999998
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.5255842999087543,0.6571428571428573
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",3,0.2532698377092881,-1.0
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",7,0.38569318123244967,-0.7857142857142859
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",4,1.1914886607821904,0.39999999999999997
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.5255842999087543,0.7714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",3,0.2532698377092881,-1.0
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",7,0.38569318123244967,-0.7857142857142859
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",4,1.1914886607821904,0.7999999999999999
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.5255842999087543,0.8285714285714287
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",3,0.2532698377092881,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",7,0.38569318123244967,-0.5357142857142858
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.44399721120302993,0.2571428571428572
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,-0.6
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",4,0.08361626985202686,0.39999999999999997
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.44399721120302993,0.3714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,-0.6
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",6,0.2501322631871272,-0.3714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,-0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.44399721120302993,0.3714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,0.09999999999999999
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",6,0.2501322631871272,0.14285714285714288
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",5,0.44399721120302993,0.6
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,-0.09999999999999999
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",6,0.2501322631871272,-0.7714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.44399721120302993,0.8857142857142858
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,-0.09999999999999999
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",6,0.2501322631871272,-0.7714285714285715
conv_per_pp,corr_bin,own_Sharpe,"(-0.259, 0.193]",3,1.1914886607821904,0.5
conv_per_pp,corr_bin,own_Sharpe,"(0.193, 0.391]",6,0.44399721120302993,0.7142857142857143
conv_per_pp,corr_bin,own_Sharpe,"(0.391, 0.636]",5,0.2532698377092881,0.19999999999999998
conv_per_pp,corr_bin,own_Sharpe,"(0.636, 0.863]",6,0.2501322631871272,-0.7714285714285715
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,-0.3
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,0.028571428571428574
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,-0.7
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,0.028571428571428574
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,0.09999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-1.0
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,0.028571428571428574
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,-0.3
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,-0.14285714285714288
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,0.39999999999999997
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-0.6000000000000001
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,-0.14285714285714288
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,-0.8999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5081833132208656,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.4286677237756074,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5845876622975501,-0.14285714285714288
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8675838428521037,-0.9999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,0.09999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.19999999999999998
conv_per_pp,own_bin,corr,"(0.697, 0.913]",5,0.4817705016464628,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,0.39999999999999997
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,-0.09999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.19999999999999998
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5643257736680982,0.2
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,0.3
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,-0.3
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5643257736680982,0.2
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,0.09999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,-0.3
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5643257736680982,-0.08571428571428573
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,-0.09999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5643257736680982,-0.08571428571428573
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,-0.49999999999999994
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.485209193235813,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.39232448570875633,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.5643257736680982,-0.08571428571428573
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8590844994688295,-0.7
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,-0.2
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,-0.09999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,0.14285714285714288
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,0.7
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,0.8999999999999998
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,0.4285714285714286
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,0.8999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,0.0
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,-0.3714285714285715
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,0.19999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,0.0
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,-0.3714285714285715
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,0.7
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.26590875290185334,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",4,0.28960099979986276,-0.6000000000000001
conv_per_pp,own_bin,corr,"(0.697, 0.913]",6,0.33745884391130915,-0.2571428571428572
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.6807383619223755,0.3
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.7
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.7142857142857143
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.8999999999999998
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.6571428571428573
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.7714285714285715
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.8857142857142858
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,0.39999999999999997
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.8999999999999998
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.7714285714285715
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,-0.7999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.4973940153295985,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5238966955382418,-0.7714285714285715
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.22401622624538642,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.8776293091785555,-0.9999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.7
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.7714285714285715
conv_per_pp,own_bin,corr,"(0.697, 0.913]",3,0.24433988357814362,0.5
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,0.3
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.8999999999999998
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.8285714285714287
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.28743860546485644,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,0.09999999999999999
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.7999999999999999
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.7142857142857143
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.28743860546485644,0.7999999999999999
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,0.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.942857142857143
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.28743860546485644,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,-0.49999999999999994
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.7714285714285715
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.28743860546485644,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,-0.49999999999999994
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.5183315558630295,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.5234361880733196,-0.5428571428571429
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.28743860546485644,0.19999999999999998
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.9149745032595986,-0.8999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.2670781431920007,0.6
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.39968066913612965,-0.8285714285714287
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.3102196591581642,0.39999999999999997
conv_per_pp,own_bin,corr,"(0.913, 1.083]",3,0.747350900116409,1.0
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.2670781431920007,0.6
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.39968066913612965,-0.8857142857142858
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.3102196591581642,0.39999999999999997
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.747350900116409,0.8999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.2670781431920007,0.49999999999999994
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.39968066913612965,-0.6
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.3102196591581642,0.39999999999999997
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.747350900116409,0.8999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",4,0.2670781431920007,-0.39999999999999997
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.39968066913612965,-0.8285714285714287
conv_per_pp,own_bin,corr,"(0.697, 0.913]",4,0.3102196591581642,-0.6000000000000001
conv_per_pp,own_bin,corr,"(0.913, 1.083]",5,0.747350900116409,0.19999999999999998
conv_per_pp,own_bin,corr,"(-0.262, 0.331]",5,0.2670781431920007,-0.3
conv_per_pp,own_bin,corr,"(0.331, 0.697]",6,0.39968066913612965,-0.942857142857143
