cadence,SET,window,chooser,F_now,gap,half_width,b_fit,F_star,tape_years,separates_now,attainable
MONTH,NG,L1260,H_RUNNERUP,191,-0.014952576487167508,0.02596086136993031,0.6492566881494026,inf,inf,False,False
MONTH,NG,L1260,H_NARROWEST,191,-0.005384500857729617,0.04271336842335187,0.4945556189285231,inf,inf,False,False
MONTH,NG,L1260,H_ANY,191,-0.009867937049041674,0.04971346007232084,0.46539344710991076,inf,inf,False,False
MONTH,NG,L1260,CH_RAW,191,-0.06176235538042329,0.1405678680787759,0.4878763518440198,inf,inf,False,False
MONTH,NG,L1260,CH_ANCHOR,191,,,,inf,inf,False,False
MONTH,NG,L2520,H_RUNNERUP,191,-0.0031912075567134485,0.024088632017770412,0.6800159428478546,inf,inf,False,False
MONTH,NG,L2520,H_NARROWEST,191,-0.006594713516573025,0.03947331982473405,0.4906946453844122,inf,inf,False,False
MONTH,NG,L2520,H_ANY,191,0.004239121326727395,0.050395662889857154,0.46805378336518844,37846.75196249869,3153.895996874891,False,False
MONTH,NG,L2520,CH_RAW,191,-0.09492997542909185,0.13394156834106097,0.4848414715959659,inf,inf,False,False
MONTH,NG,L2520,CH_ANCHOR,191,,,,inf,inf,False,False
MONTH,NG,EXPAND,H_RUNNERUP,191,-0.0027956887111713472,0.02576610779248901,0.6693501212018265,inf,inf,False,False
MONTH,NG,EXPAND,H_NARROWEST,191,-0.005366316011637994,0.03376302660601185,0.5013841495739678,inf,inf,False,False
MONTH,NG,EXPAND,H_ANY,191,0.0018604729633979657,0.04617953115920563,0.5295454986152561,82231.76714999971,6852.647262499976,False,False
MONTH,NG,EXPAND,CH_RAW,191,-0.10683034732685191,0.12554284903336232,0.44386621535536247,inf,inf,False,False
MONTH,NG,EXPAND,CH_ANCHOR,191,,,,inf,inf,False,False
QUARTER,ALL4,L252,H_RUNNERUP,64,0.009663566129301426,0.026066441908561437,0.6557314566809634,292.16784735015926,73.04196183753982,False,False
QUARTER,ALL4,L252,H_NARROWEST,64,-0.06887673015981718,0.13256080575319518,0.4932098327714673,inf,inf,False,False
QUARTER,ALL4,L252,H_ANY,64,-0.06930285781649859,0.12832152528008092,0.48182931165580567,inf,inf,False,False
QUARTER,ALL4,L252,CH_RAW,64,-0.03621215689201473,0.13772922712727,0.4894781519290821,inf,inf,False,False
QUARTER,ALL4,L252,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,ALL4,L504,H_RUNNERUP,64,0.010725928616633611,0.024243036163770035,0.9348223170826768,153.91479031715028,38.47869757928757,False,True
QUARTER,ALL4,L504,H_NARROWEST,64,-0.03702077465623422,0.12529446707174047,0.5084890260798155,inf,inf,False,False
QUARTER,ALL4,L504,H_ANY,64,-0.036493245938566767,0.12185906696250791,0.44112845793482947,inf,inf,False,False
QUARTER,ALL4,L504,CH_RAW,64,-0.007089909512865453,0.13090853848646378,0.4931827771876846,inf,inf,False,False
QUARTER,ALL4,L504,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,ALL4,L756,H_RUNNERUP,64,-0.013713500833608217,0.04827321080358376,0.6606758272408499,inf,inf,False,False
QUARTER,ALL4,L756,H_NARROWEST,64,-0.0032773694596225367,0.12361450465492424,0.506366737328587,inf,inf,False,False
QUARTER,ALL4,L756,H_ANY,64,-0.0025307202991843303,0.12332213704192124,0.496335266739148,inf,inf,False,False
QUARTER,ALL4,L756,CH_RAW,64,-0.0046389611341564295,0.13158959232597747,0.48943846749508846,inf,inf,False,False
QUARTER,ALL4,L756,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,ALL4,L1260,H_RUNNERUP,64,0.0003259483772920178,0.015415638455678806,0.9471160617614258,3773.6788948620297,943.4197237155074,False,False
QUARTER,ALL4,L1260,H_NARROWEST,64,-0.04099310859668309,0.11954795775344026,0.4838950275528859,inf,inf,False,False
QUARTER,ALL4,L1260,H_ANY,64,-0.0421017237111832,0.11817683086815825,0.5004164290415889,inf,inf,False,False
QUARTER,ALL4,L1260,CH_RAW,64,-0.05529318377874775,0.12228726300057588,0.45015162970610734,inf,inf,False,False
QUARTER,ALL4,L1260,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,ALL4,L2520,H_RUNNERUP,64,-0.007523923357669773,0.019598221352951438,1.0208917328155223,inf,inf,False,False
QUARTER,ALL4,L2520,H_NARROWEST,64,-0.09542051729953831,0.11381725254324186,0.4867366838538247,inf,inf,False,False
QUARTER,ALL4,L2520,H_ANY,64,-0.09530402568565761,0.11621374955726992,0.4877344628928273,inf,inf,False,False
QUARTER,ALL4,L2520,CH_RAW,64,-0.10981955874233446,0.11744519870689005,0.45146378268669957,inf,inf,False,False
QUARTER,ALL4,L2520,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,ALL4,EXPAND,H_RUNNERUP,64,-0.014239251372311107,0.025672070697992995,1.0103823642174494,inf,inf,False,False
QUARTER,ALL4,EXPAND,H_NARROWEST,64,-0.11456910034072094,0.11499045739873776,0.4819587334041749,inf,inf,False,False
QUARTER,ALL4,EXPAND,H_ANY,64,-0.11469560601241575,0.11868919409252301,0.5042192539578048,inf,inf,False,False
QUARTER,ALL4,EXPAND,CH_RAW,64,-0.0908571399484082,0.10767436143502643,0.3731619740134918,inf,inf,False,False
QUARTER,ALL4,EXPAND,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,L252,H_RUNNERUP,64,0.009829190113530093,0.025736187035346986,0.6557314566809634,279.2109805734812,69.8027451433703,False,False
QUARTER,NG,L252,H_NARROWEST,64,-0.04262141524030216,0.05342613339269708,0.4932098327714673,inf,inf,False,False
QUARTER,NG,L252,H_ANY,64,-0.026476078288134485,0.0635516213317301,0.48182931165580567,inf,inf,False,False
QUARTER,NG,L252,CH_RAW,64,-0.0369963240230976,0.14281423103858318,0.4894781519290821,inf,inf,False,False
QUARTER,NG,L252,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,L504,H_RUNNERUP,64,0.010598017418943945,0.024028959523605356,0.9348223170826768,154.4305731811006,38.60764329527515,False,True
QUARTER,NG,L504,H_NARROWEST,64,0.031125121807672317,0.055918335464313275,0.5084890260798155,203.62295981024755,50.90573995256189,False,False
QUARTER,NG,L504,H_ANY,64,0.04117753407839534,0.06294277908333382,0.44112845793482947,168.34316862315353,42.08579215578838,False,True
QUARTER,NG,L504,CH_RAW,64,-0.00783041964456492,0.1334310884320527,0.4931827771876846,inf,inf,False,False
QUARTER,NG,L504,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,L756,H_RUNNERUP,64,-0.014348670085709399,0.047385099637735836,0.6606758272408499,inf,inf,False,False
QUARTER,NG,L756,H_NARROWEST,64,0.014492749168026769,0.047373950388675624,0.506366737328587,667.2345103258508,166.8086275814627,False,False
QUARTER,NG,L756,H_ANY,64,0.0020234255986178867,0.05827283659856142,0.496335266739148,56071.83732106282,14017.959330265705,False,False
QUARTER,NG,L756,CH_RAW,64,-0.004029857521851185,0.1339325804633767,0.48943846749508846,inf,inf,False,False
QUARTER,NG,L756,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,L1260,H_RUNNERUP,64,0.0004328266359141362,0.015522516714300924,0.9471160617614258,2817.6743779980916,704.4185944995229,False,False
QUARTER,NG,L1260,H_NARROWEST,64,-0.004971828715421664,0.03185848150960782,0.4838950275528859,inf,inf,False,False
QUARTER,NG,L1260,H_ANY,64,-0.00520903194562006,0.03758463039784439,0.5004164290415889,inf,inf,False,False
QUARTER,NG,L1260,CH_RAW,64,-0.05621336057628516,0.12151025542806704,0.45015162970610734,inf,inf,False,False
QUARTER,NG,L1260,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,L2520,H_RUNNERUP,64,-0.007566612994292137,0.01888873291690002,1.0208917328155223,inf,inf,False,False
QUARTER,NG,L2520,H_NARROWEST,64,-0.008873398858962597,0.029699801819869063,0.4867366838538247,inf,inf,False,False
QUARTER,NG,L2520,H_ANY,64,-0.008622555027755895,0.0351796306269598,0.4877344628928273,inf,inf,False,False
QUARTER,NG,L2520,CH_RAW,64,-0.11041676291959696,0.11701919070483616,0.45146378268669957,inf,inf,False,False
QUARTER,NG,L2520,CH_ANCHOR,64,,,,inf,inf,False,False
QUARTER,NG,EXPAND,H_RUNNERUP,64,-0.014359790933316383,0.02587418868868938,1.0103823642174494,inf,inf,False,False
QUARTER,NG,EXPAND,H_NARROWEST,64,-0.016326807221685443,0.039663886102004504,0.4819587334041749,inf,inf,False,False
QUARTER,NG,EXPAND,H_ANY,64,-0.008419145539858713,0.038393790849885916,0.5042192539578048,inf,inf,False,False
QUARTER,NG,EXPAND,CH_RAW,64,-0.09101492086800261,0.10871036851922573,0.3731619740134918,inf,inf,False,False
QUARTER,NG,EXPAND,CH_ANCHOR,64,,,,inf,inf,False,False
YEAR,ALL4,L252,H_RUNNERUP,15,,,,inf,inf,False,False
YEAR,ALL4,L252,H_NARROWEST,15,-0.08475826710106313,0.1415387492090891,0.48451368790374005,inf,inf,False,False
YEAR,ALL4,L252,H_ANY,15,-0.08471738593005838,0.14271972960299723,0.4453653483095673,inf,inf,False,False
YEAR,ALL4,L252,CH_RAW,15,-0.10542588241498223,0.16130495214776405,0.394742480095833,inf,inf,False,False
YEAR,ALL4,L252,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,ALL4,L504,H_RUNNERUP,15,-0.002913662516698242,0.021405206446954983,0.4748035931886151,inf,inf,False,False
YEAR,ALL4,L504,H_NARROWEST,15,-0.05624610525204337,0.13819833949125948,0.35970955137508753,inf,inf,False,False
YEAR,ALL4,L504,H_ANY,15,-0.05721567709266251,0.14011549026616715,0.4438357641180694,inf,inf,False,False
YEAR,ALL4,L504,CH_RAW,15,-0.0025124509015832797,0.14484305295807104,0.2932747874768538,inf,inf,False,False
YEAR,ALL4,L504,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,ALL4,L756,H_RUNNERUP,15,-0.04647087234063974,0.1050795076329705,0.5843217503439778,inf,inf,False,False
YEAR,ALL4,L756,H_NARROWEST,15,-0.0359761244535646,0.14435992386423135,0.41856839929582834,inf,inf,False,False
YEAR,ALL4,L756,H_ANY,15,-0.034235831295726965,0.14667584214781546,0.3945452592078943,inf,inf,False,False
YEAR,ALL4,L756,CH_RAW,15,-0.010669775765545828,0.1486658224822747,0.39859768120580485,inf,inf,False,False
YEAR,ALL4,L756,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,ALL4,L1260,H_RUNNERUP,15,,,,inf,inf,False,False
YEAR,ALL4,L1260,H_NARROWEST,15,-0.05486192864019172,0.14306268244279025,0.46660517900696225,inf,inf,False,False
YEAR,ALL4,L1260,H_ANY,15,-0.05499473973402734,0.14147927123444032,0.36365901701599596,inf,inf,False,False
YEAR,ALL4,L1260,CH_RAW,15,-0.0347201341630643,0.14959631161975354,0.5263592560362674,inf,inf,False,False
YEAR,ALL4,L1260,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,ALL4,L2520,H_RUNNERUP,15,-0.017759562164548073,0.0427859819041718,0.8833163057334269,inf,inf,False,False
YEAR,ALL4,L2520,H_NARROWEST,15,-0.115165550380462,0.1320769248401908,0.42362200405292944,inf,inf,False,False
YEAR,ALL4,L2520,H_ANY,15,-0.11545528073621336,0.13022003341151672,0.32803032217552536,inf,inf,False,False
YEAR,ALL4,L2520,CH_RAW,15,-0.1066181318649822,0.13666883952564118,0.44771021751228623,inf,inf,False,False
YEAR,ALL4,L2520,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,ALL4,EXPAND,H_RUNNERUP,15,-0.018856330287055443,0.047473497476087555,0.5360108491473771,inf,inf,False,False
YEAR,ALL4,EXPAND,H_NARROWEST,15,-0.13660690021639882,0.1317698291315888,0.26380688361488136,inf,inf,False,False
YEAR,ALL4,EXPAND,H_ANY,15,-0.13708542492506948,0.13168494640772233,0.3387434818812975,inf,inf,False,False
YEAR,ALL4,EXPAND,CH_RAW,15,-0.09229850083925542,0.12282426346376997,0.3874476297257028,inf,inf,False,False
YEAR,ALL4,EXPAND,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,L252,H_RUNNERUP,15,,,,inf,inf,False,False
YEAR,NG,L252,H_NARROWEST,15,-0.029370488523919817,0.05527320661994858,0.48451368790374005,inf,inf,False,False
YEAR,NG,L252,H_ANY,15,-0.029340588402794437,0.05530310674107396,0.4453653483095673,inf,inf,False,False
YEAR,NG,L252,CH_RAW,15,-0.10742475939503338,0.16130652357499026,0.394742480095833,inf,inf,False,False
YEAR,NG,L252,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,L504,H_RUNNERUP,15,-0.0028875603894198266,0.0214313085742334,0.4748035931886151,inf,inf,False,False
YEAR,NG,L504,H_NARROWEST,15,-0.005079867798649937,0.04193376573908308,0.35970955137508753,inf,inf,False,False
YEAR,NG,L504,H_ANY,15,-0.010345809357550539,0.04703938549683819,0.4438357641180694,inf,inf,False,False
YEAR,NG,L504,CH_RAW,15,-0.004937797031477856,0.14687335271880061,0.2932747874768538,inf,inf,False,False
YEAR,NG,L504,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,L756,H_RUNNERUP,15,-0.04655092012426472,0.10499945984934553,0.5843217503439778,inf,inf,False,False
YEAR,NG,L756,H_NARROWEST,15,-0.007159374515047237,0.027724143680793893,0.41856839929582834,inf,inf,False,False
YEAR,NG,L756,H_ANY,15,-0.03800341707086788,0.06653272142607325,0.3945452592078943,inf,inf,False,False
YEAR,NG,L756,CH_RAW,15,-0.008733205523852261,0.1511248649703578,0.39859768120580485,inf,inf,False,False
YEAR,NG,L756,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,L1260,H_RUNNERUP,15,,,,inf,inf,False,False
YEAR,NG,L1260,H_NARROWEST,15,0.014570421513705134,0.03871762627547148,0.46660517900696225,124.52697691643615,124.52697691643615,True,False
YEAR,NG,L1260,H_ANY,15,0.016307867114018867,0.0331787884470454,0.36365901701599596,108.10803507941345,108.10803507941345,False,False
YEAR,NG,L1260,CH_RAW,15,-0.035566570047915726,0.14757745070638714,0.5263592560362674,inf,inf,False,False
YEAR,NG,L1260,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,L2520,H_RUNNERUP,15,-0.017794945682656,0.042750598386063876,0.8833163057334269,inf,inf,False,False
YEAR,NG,L2520,H_NARROWEST,15,-0.0030482403046380446,0.02127062865901518,0.42362200405292944,inf,inf,False,False
YEAR,NG,L2520,H_ANY,15,-0.008213564857449845,0.039399736839397605,0.32803032217552536,inf,inf,False,False
YEAR,NG,L2520,CH_RAW,15,-0.10554071156942846,0.13710162817966057,0.44771021751228623,inf,inf,False,False
YEAR,NG,L2520,CH_ANCHOR,15,,,,inf,inf,False,False
YEAR,NG,EXPAND,H_RUNNERUP,15,-0.017761393500294768,0.04543889719895668,0.5360108491473771,inf,inf,False,False
YEAR,NG,EXPAND,H_NARROWEST,15,0.0030956809739758058,0.03762865122037427,0.26380688361488136,198423.52782337516,198423.52782337516,False,False
YEAR,NG,EXPAND,H_ANY,15,-0.0014375803269510283,0.04875955102293936,0.3387434818812975,inf,inf,False,False
YEAR,NG,EXPAND,CH_RAW,15,-0.09300712744567957,0.12401425082216382,0.3874476297257028,inf,inf,False,False
YEAR,NG,EXPAND,CH_ANCHOR,15,,,,inf,inf,False,False
