panel,cadence,cost_bps,chooser,arm,cap,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,live_OOS_Sharpe,spy_OOS_Sharpe,ewbh_OOS_Sharpe,beats_live,beats_spy,beats_ewbh,pass4b_spy,pass4b_ewbh,spy_OOS_CAGR,ewbh_OOS_CAGR
U56,W,10.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.11025256458394228,1.146649550736201,-0.2018228446749174,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,10.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17551688892519435,1.162629203134567,-0.2845506610829449,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,10.0,C_ISCALMAR,CAND,INF,0.75,0.13852464950781207,1.2397071765466101,-0.17392304314971785,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,W,10.0,C_ISCALMAR,BLEND_BH,INF,0.75,0.23153526907228827,1.1370766170497362,-0.3580825381055287,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,10.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.1310642058640925,1.127905197522472,-0.21482858785901793,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,10.0,C_ISCALMAR,BLEND_CONST,0.015,0.75,0.17551688892519435,1.162629203134567,-0.2845506610829449,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISSHARPE,CAND,0.020,0.75,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2471042446353333,0.8831406547160487,1.1216505977478437,True,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISSHARPE,BLEND_BH,0.020,0.75,0.19820761947964938,1.1212635599488583,-0.3051577137617857,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISSHARPE,BLEND_RB,INF,0.75,0.1293921952787711,1.11499327763822,-0.21515838798522124,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17431249490616962,1.155724728525196,-0.28551064394608217,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISCALMAR,CAND,INF,0.75,0.13104300062203,1.1786655678511138,-0.1756836938565105,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISCALMAR,BLEND_BH,INF,1.0,0.3035355215537636,1.1216505977478415,-0.4419291991207712,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.1293921952787711,1.11499327763822,-0.21515838798522124,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,25.0,C_ISCALMAR,BLEND_CONST,0.015,0.75,0.17431249490616962,1.155724728525196,-0.28551064394608217,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISSHARPE,CAND,0.020,0.75,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISSHARPE,BLEND_BH,INF,0.75,0.22929749484608042,1.128003294252527,-0.3596683806528286,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISSHARPE,BLEND_RB,INF,0.75,0.12661087687564443,1.0934690112046281,-0.2157078298367172,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.1723078225038046,1.144213863119004,-0.2871078406864813,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISCALMAR,CAND,INF,0.75,0.11867736655768191,1.0767540132346374,-0.17861367175230713,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISCALMAR,BLEND_BH,INF,1.0,0.3035355215537636,1.121650597747841,-0.44192919912077133,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISCALMAR,BLEND_RB,INF,1.0,0.1638249233984339,1.0622250792270855,-0.28747807902328126,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,W,50.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.3035355215537636,1.1216505977478415,-0.44192919912077133,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISSHARPE,CAND,0.020,0.75,0.13139469881981514,1.2908715346839947,-0.17879512552700583,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISSHARPE,BLEND_BH,INF,0.75,0.23164733445608077,1.139172456813327,-0.36048390037307765,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISSHARPE,BLEND_RB,0.030,0.75,0.1263342427463956,1.1654468975830103,-0.2120197266422057,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17602266959998958,1.1690292048970323,-0.2829067517064855,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISCALMAR,CAND,0.020,0.75,0.13139469881981514,1.2908715346839947,-0.17879512552700583,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISCALMAR,BLEND_BH,INF,0.75,0.23164733445608077,1.139172456813327,-0.36048390037307765,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.13155790739901008,1.1436666679186571,-0.21201972664220547,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,0.0,C_ISCALMAR,BLEND_CONST,0.015,0.75,0.17602266959998958,1.1690292048970323,-0.2829067517064855,1.3084634507178121,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISSHARPE,CAND,0.020,0.75,0.12870257802245533,1.267061164743373,-0.1791182452379544,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISSHARPE,BLEND_BH,INF,0.75,0.23139517187933878,1.1381611926840136,-0.3606264150081626,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISSHARPE,BLEND_RB,0.030,0.75,0.12518800112296224,1.1559156152006482,-0.2120457924519169,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.1756367543838122,1.1668436572116037,-0.28323283156262313,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISCALMAR,CAND,0.020,0.75,0.12870257802245533,1.267061164743373,-0.1791182452379544,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISCALMAR,BLEND_BH,INF,0.75,0.23139517187933878,1.1381611926840136,-0.3606264150081626,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.13103202535179603,1.1395993140457974,-0.21204579245191713,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,10.0,C_ISCALMAR,BLEND_CONST,0.015,0.75,0.1756367543838122,1.1668436572116037,-0.28323283156262313,1.2839355379722956,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISSHARPE,CAND,0.020,0.75,0.12467481760904597,1.2311643692779357,-0.17960292480437656,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISSHARPE,BLEND_BH,INF,0.75,0.2310170128333926,1.1366439888544728,-0.36084013494170686,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISSHARPE,BLEND_RB,INF,0.75,0.13024361833289566,1.1334948506320908,-0.2120848911664841,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17505808735537953,1.1635636868135515,-0.28372171276740743,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISCALMAR,CAND,0.020,0.75,0.12467481760904597,1.2311643692779357,-0.17960292480437656,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISCALMAR,BLEND_BH,INF,0.75,0.2310170128333926,1.1366439888544728,-0.36084013494170686,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.13024361833289566,1.1334948506320908,-0.2120848911664841,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,25.0,C_ISCALMAR,BLEND_CONST,0.015,0.75,0.17505808735537953,1.1635636868135515,-0.28372171276740743,1.2471042446353333,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISSHARPE,CAND,0.020,0.75,0.11798958969654194,1.1708972516522735,-0.18041072408174652,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISSHARPE,BLEND_BH,INF,0.75,0.2303869738825759,1.1341144985379181,-0.36119619615234855,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISSHARPE,BLEND_RB,INF,0.75,0.12893071540360168,1.1233117395814327,-0.21215005569076273,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17409419087337907,1.1580927062583102,-0.2845358789142236,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISCALMAR,CAND,0.020,0.75,0.11798958969654194,1.1708972516522735,-0.18041072408174652,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,True,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISCALMAR,BLEND_BH,INF,0.75,0.2303869738825759,1.1341144985379181,-0.36119619615234855,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISCALMAR,BLEND_RB,INF,0.75,0.12893071540360168,1.1233117395814327,-0.21215005569076273,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,True,False,False,0.15454794790057602,0.3035355215537636
U56,M,50.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.3035355215537636,1.121650597747842,-0.4419291991207712,1.1856242391281901,0.8831406547160487,1.1216505977478437,False,True,False,False,False,0.15454794790057602,0.3035355215537636
B136,W,0.0,C_ISSHARPE,CAND,0.015,0.75,0.12041840957916072,1.1502675890058949,-0.16605233181474677,1.1313567037098642,0.8736721309012504,1.0854678628517918,True,True,True,True,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISSHARPE,BLEND_BH,0.020,0.75,0.16887298242290694,1.0471371738582118,-0.2739993325295649,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.11900614362030915,1.0250704257317917,-0.23932881038197962,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.1804097743521338,1.114010506539305,-0.25602952275771773,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISCALMAR,CAND,0.020,0.75,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.8736721309012504,1.0854678628517918,True,True,True,True,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.18166341689265608,1.0954315286508027,-0.26077769008939056,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.1300794492866466,1.0776409962524514,-0.24356260294951715,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,0.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615755,1.0854678628517938,-0.3300481510974498,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISSHARPE,CAND,0.015,0.75,0.11524960870490153,1.1053250447515872,-0.16663605360180467,1.1016867720596069,0.8736721309012504,1.0854678628517918,True,True,True,True,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISSHARPE,BLEND_BH,0.020,0.75,0.16771763955184782,1.0410180073932933,-0.27588639350952726,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.1172180948094308,1.0112658124949303,-0.2398671458097934,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17986699410654539,1.1111389649984995,-0.2564263231655701,1.1016867720596069,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISCALMAR,CAND,0.020,0.75,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,True,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.1808844468402342,1.0914704816741552,-0.26151710042175447,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12862345620002436,1.0669184438257961,-0.24377402197428932,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,10.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615755,1.0854678628517938,-0.3300481510974498,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISSHARPE,CAND,0.015,0.75,0.10753921313561854,1.0378098417311061,-0.1675113773008159,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,True,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISSHARPE,BLEND_BH,0.030,0.75,0.17971675253294062,1.085521488716949,-0.2626250877877263,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.11454084899121764,0.990528885211366,-0.24067434995346526,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.1790532754346965,1.106831181074851,-0.25702114110992136,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISCALMAR,CAND,0.020,0.75,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,True,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.17971675253294062,1.085521488716949,-0.2626250877877263,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12644275016375395,1.0508202661873172,-0.2440910688980824,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,25.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615755,1.0854678628517938,-0.3300481510974498,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISSHARPE,CAND,0.015,0.75,0.09480189651354931,0.9251000370711348,-0.17917740298592133,0.9827932668211912,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISSHARPE,BLEND_BH,0.030,0.75,0.17777262244801517,1.0755870296557586,-0.26446872858537074,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISSHARPE,BLEND_RB,0.030,0.75,0.12281697963351257,1.0239536388629715,-0.24461926285252678,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17769828131231824,1.0996503017650074,-0.25801148474687563,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISCALMAR,CAND,0.020,0.75,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9827932668211912,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.17777262244801517,1.0755870296557586,-0.26446872858537074,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12281697963351257,1.0239536388629715,-0.24461926285252678,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,W,50.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615755,1.0854678628517933,-0.3300481510974498,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISSHARPE,CAND,0.030,0.75,0.13040491779657093,1.1231284875893615,-0.2198339307014502,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISSHARPE,BLEND_BH,0.020,0.75,0.18085255839180459,1.0966926914942257,-0.25762817153591633,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.12808820580818914,1.0733488661785733,-0.24182614309130823,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.1791342958127975,1.1143721315110524,-0.2554495805897147,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISCALMAR,CAND,0.030,0.75,0.13040491779657093,1.1231284875893615,-0.2198339307014502,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.1828561130169899,1.09951708276804,-0.2670641752360603,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.1301729795043598,1.0790010173006976,-0.24182614309130823,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,0.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615732,1.0854678628517938,-0.3300481510974499,1.1313567037098642,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISSHARPE,CAND,0.020,0.75,0.1213258408360649,1.0647581902329766,-0.22025734185985302,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISSHARPE,BLEND_BH,0.020,0.75,0.1800922763311128,1.0927307875564665,-0.25772052089475384,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.1270302035688029,1.0654179919845574,-0.24185074732172962,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17887572547021735,1.1130062152694058,-0.2556532012219521,1.1016867720596069,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISCALMAR,CAND,0.030,0.75,0.12681638954077235,1.0954449270751883,-0.2202573418598528,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.18249443127682086,1.0976434151197372,-0.26719709692375415,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12947142556083469,1.0738068161072045,-0.2418507473217295,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,10.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615732,1.0854678628517938,-0.3300481510974499,1.1016867720596069,0.8736721309012504,1.0854678628517918,False,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISSHARPE,CAND,0.020,0.75,0.11600430555605556,1.0227108684212232,-0.22089245859745732,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISSHARPE,BLEND_BH,0.030,0.75,0.18195197061847868,1.0948281983797639,-0.26739643960279225,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISSHARPE,BLEND_RB,0.020,0.75,0.1254443907679721,1.0534791697822148,-0.2418876536673622,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17848796278418688,1.110956792296445,-0.2559585425915132,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISCALMAR,CAND,0.030,0.75,0.1214520012927578,1.053721693000784,-0.22089245859745754,1.057138821217919,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
