panel,book,kid,key,T1,m,cost_bps,gross,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,T2_SYN,T2_SYN+,T2_OP1,T2_OP3,pass4a,pass4b
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,-0.25,10,0.7502123712373264,1.3292918707816999,0.12625309339849733,1.0857288051382346,-0.22382343429534246,1.1508894562930723,1.032003212174347,1.071979955831467,0.13018832625824106,1.096824589369758,-0.22382343429534246,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,-0.25,25,0.7502123712373264,1.3292918707816999,0.12400991719113241,1.0684487593225047,-0.2240723583364601,1.1327788817368352,1.0153907533920588,1.0542505264647526,0.1279376250341855,1.0798950322932739,-0.22407235833645966,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.0,0,0.7502295218137323,0.8288095753693416,0.133296627022071,1.1287962426192406,-0.22511399325077008,1.2008399256563156,1.0715938713951347,1.1170678419463032,0.1385260190864599,1.138690049774078,-0.22511399325077008,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.0,5,0.7502295218137323,0.8288095753693416,0.1328270825809792,1.1252381271502077,-0.22518643287069406,1.197238390023955,1.0680544208680833,1.113519497521708,0.13803804063608216,1.1351212562698194,-0.22518643287069406,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.0,10,0.7502295218137323,0.8288095753693416,0.13235772839718862,1.1216798503721153,-0.22525886731411915,1.1936367528161018,1.064514766752984,1.1099710805536909,0.137550266742815,1.1315522372463844,-0.22525886731411915,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.0,25,0.7502295218137323,0.8288095753693416,0.1309508066360825,1.1110040764979634,-0.22547613958803303,1.1828312568617119,1.0538946066128927,1.0993254183521421,0.13608817156745534,1.1208438515837233,-0.22547613958803303,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.25,0,0.7502461943799557,1.3393116603828445,0.13730865365385703,1.1455558826097225,-0.22656144646364484,1.2373955632054416,1.0740235033306353,1.149963529932204,0.14231528133760518,1.1438443069484647,-0.22656144646364473,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.25,5,0.7502461943799557,1.3393116603828445,0.1365475700408747,1.1398979519764507,-0.22664235544220945,1.2314226095532097,1.0686007311990207,1.1441107458780435,0.1415412306786319,1.1383256121126142,-0.22664235544220934,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.25,10,0.7502461943799557,1.3393116603828445,0.13578698519504306,1.1342394735977546,-0.22672325785015346,1.2254489960941237,1.0631774888028231,1.1382573886205223,0.14076769366481612,1.1328063872739873,-0.22672325785015335,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.25,25,0.7502461943799557,1.3393116603828445,0.13350822006170304,1.1172608430615873,-0.22696592565413587,1.2075243042889696,1.046905019872764,1.1206939784512142,0.13845016115871922,1.1162456172417166,-0.22696592565413554,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.5,0,0.7502624922280541,2.131171587217869,0.1419459975053059,1.1606297823821343,-0.22799984485458225,1.2648787909263708,1.0814893730167807,1.1746637248782006,0.1474680588561499,1.1528155468412309,-0.2279998448545819,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.5,5,0.7502624922280541,2.131171587217869,0.14073039815680577,1.1518003163762287,-0.2280997922488922,1.255348712174553,1.073185341034733,1.1653293018627788,0.14624132687539726,1.1443408422735375,-0.2280997922488921,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.5,10,0.7502624922280541,2.131171587217869,0.13951606590858034,1.1429693411888726,-0.22819972951955403,1.2458166580664032,1.0648801018639817,1.1559931396115424,0.14501587912809355,1.1358647760772866,-0.2281997295195538,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,0.5,25,0.7502624922280541,2.131171587217869,0.1358806588434902,1.1164677088034456,-0.22849948059717573,1.2172090838871645,1.0399574293586367,1.127974629947205,0.14134722813314493,1.1104287151705583,-0.22849948059717584,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,1.0,0,0.7502939056573029,3.81599194656124,0.15094368350583132,1.1752210986136862,-0.23084962404168918,1.3009006860144732,1.0839182954138993,1.2074187677187105,0.1574611185816286,1.1569659124020282,-0.23084962404168952,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,1.0,5,0.7502939056573029,3.81599194656124,0.14875116686934908,1.1601512297394003,-0.23100125696200202,1.2842355866582453,1.0700084410235797,1.1910325511692788,0.15525820269004464,1.1427769340329457,-0.23100125696200213,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,1.0,10,0.7502939056573029,3.81599194656124,0.1465627390864226,1.145076479330737,-0.23115286637115362,1.2675636904367125,1.0560948539546093,1.1746402796465898,0.15305939137215385,1.128583761159369,-0.23115286637115295,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K00,px.shift(21) / px.shift(252) - 1,PASS,1.0,25,0.7502939056573029,3.81599194656124,0.1400219143023147,1.0998246980028274,-0.23160755355854568,1.2175096128484841,1.0143330728696098,1.1254294019942799,0.1464875100824321,1.0859805416401285,-0.2316075535585459,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-1.0,0,0.7501603451948188,4.202674070350507,0.09935970408803296,1.1153985870456675,-0.18516223474000493,1.21889788760966,1.0302329707769196,1.1224194913473233,0.101545021665012,1.1106096493742592,-0.1851622347400047,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-1.0,5,0.7501603451948188,4.202674070350507,0.09705190507149797,1.091529825309682,-0.18543670872959428,1.1929784685974187,1.008044861334432,1.0975438176742303,0.0992470921964348,1.0875083277864783,-0.18543670872959417,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-1.0,10,0.7501603451948188,4.202674070350507,0.0947488501183622,1.0676559031344033,-0.18571111102998272,1.1670511796192753,0.9858534213921547,1.0726624229647845,0.09695385735944484,1.0644022503961441,-0.1857111110299825,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-1.0,25,0.7501603451948188,4.202674070350507,0.08786805426953892,0.9960100092210937,-0.18653388793106718,1.0892308787490286,0.9192645899370346,0.9979916999242519,0.09010222683571945,0.9950616482360818,-0.18653388793106718,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.5,0,0.7501960668591212,2.2371478988787192,0.11649966750969654,1.128722471361579,-0.20551364629875624,1.2149311397463571,1.0588423445617308,1.1251520260546064,0.12011830822723923,1.1322112391526342,-0.20551364629875657,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.5,5,0.7501960668591212,2.2371478988787192,0.11525153597410842,1.117745719871254,-0.20566092943299963,1.2030684049866929,1.0485840469653915,1.1137363468821375,0.11886980213731602,1.121567162325499,-0.20566092943299985,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.5,10,0.7501960668591212,2.2371478988787192,0.1140047710187162,1.106767596649022,-0.2058081913492119,1.1912040266441326,1.0383245731329538,1.1023194458224155,0.11762265914432257,1.1109216174652898,-0.20580819134921247,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.5,25,0.7501960668591212,2.2371478988787192,0.11027266099187982,1.0738256545872746,-0.20624984981172,1.1556018630037823,1.0075396298724135,1.0680621551597995,0.11388939418274635,1.0789767721557229,-0.20624984981172,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.25,0,0.7502132590035264,1.3567329926341956,0.1249334820448944,1.1296156472362202,-0.2154054010613502,1.2089922489599514,1.0658502861883743,1.1223709547372271,0.12927194431858635,1.135994713145317,-0.21540540106135053,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.25,5,0.7502132590035264,1.3567329926341956,0.12417069052877316,1.1234028541016834,-0.21550258404363565,1.2023708856429542,1.0599613249827247,1.1159589889438348,0.12850254439102105,1.1299312997587196,-0.21550258404363554,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.25,10,0.7502132590035264,1.3567329926341956,0.1234084056277629,1.1171895861900585,-0.21559975770415218,1.1957490529409387,1.0540718898743715,1.1095466717106885,0.12773365793399893,1.123867327997116,-0.21559975770415207,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,-0.25,25,0.7502132590035264,1.3567329926341956,0.12112458732198994,1.0985470527393821,-0.21589122276151362,1.17588088237689,1.0364008424380227,1.0903077421876515,0.125430076031958,1.1056721729281502,-0.21589122276151373,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.0,0,0.7502295218137323,0.8288095753693416,0.133296627022071,1.1287962426192406,-0.22511399325077008,1.2008399256563156,1.0715938713951347,1.1170678419463032,0.1385260190864599,1.138690049774078,-0.22511399325077008,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.0,5,0.7502295218137323,0.8288095753693416,0.1328270825809792,1.1252381271502077,-0.22518643287069406,1.197238390023955,1.0680544208680833,1.113519497521708,0.13803804063608216,1.1351212562698194,-0.22518643287069406,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.0,10,0.7502295218137323,0.8288095753693416,0.13235772839718862,1.1216798503721153,-0.22525886731411915,1.1936367528161018,1.064514766752984,1.1099710805536909,0.137550266742815,1.1315522372463844,-0.22525886731411915,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.0,25,0.7502295218137323,0.8288095753693416,0.1309508066360825,1.1110040764979634,-0.22547613958803303,1.1828312568617119,1.0538946066128927,1.0993254183521421,0.13608817156745534,1.1208438515837233,-0.22547613958803303,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.25,0,0.7502463567329928,1.4652037631601245,0.14153009524246873,1.1258120854703855,-0.2346438548818507,1.19414831609719,1.0719956549608896,1.1132193723812522,0.1473130519969208,1.136413281745125,-0.23464385488185124,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.25,5,0.7502463567329928,1.4652037631601245,0.1406941259051271,1.1199041183140235,-0.23474717726536243,1.1878830563910354,1.066366414557018,1.1071515658992692,0.14646385470924494,1.130623353011551,-0.23474717726536243,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.25,10,0.7502463567329928,1.4652037631601245,0.13985875614748466,1.1139957600151893,-0.2348504888698676,1.181617435241821,1.0607367663538156,1.101083503503887,0.14561527306456412,1.1248329409206919,-0.2348504888698678,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.25,25,0.7502463567329928,1.4652037631601245,0.1373562401440398,1.0962684409677121,-0.2351603590174528,1.1628185258845143,1.0438454634784553,1.0828778925129317,0.14307321761995828,1.107458900792886,-0.2351603590174528,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.5,0,0.7502622818119442,2.38340282077006,0.14969350121743363,1.1224193386486394,-0.2439992865112931,1.1862474536641507,1.0726839431546522,1.1078395010730142,0.15620056732735677,1.1345937688203904,-0.24399928651129232,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.5,5,0.7502622818119442,2.38340282077006,0.14832427807140425,1.1133640234114033,-0.24415154515188586,1.176499373513994,1.064180236350186,1.0984478760010352,0.15481896438880094,1.1257888993144989,-0.24415154515188597,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.5,10,0.7502622818119442,2.38340282077006,0.14695665201477248,1.1043077691417054,-0.24430378010605347,1.1667503313311893,1.0556756167803687,1.0890555558855315,0.15343897858393807,1.1169829299324527,-0.24430378010605358,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,0.5,25,0.7502622818119442,2.38340282077006,0.14286333815299646,1.0771337418777898,-0.2447603428766142,1.1374978958642128,1.0301565862682118,1.060874840432564,0.14930870544815056,1.0905587604727847,-0.2447603428766144,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,1.0,0,0.7502929311612413,4.305520836332191,0.16575221450743394,1.1144611340794144,-0.2622034321141681,1.1707560628044216,1.0715618063344547,1.0967868090456456,0.17370987322355158,1.12909027986668,-0.2622034321141683,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,1.0,5,0.7502929311612413,4.305520836332191,0.16324549937655974,1.0998081013110235,-0.26246139536029733,1.1548443058027529,1.0579142285690526,1.081488965545133,0.17118670749796094,1.1149163444403658,-0.2624613953602971,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,1.0,10,0.7502929311612413,4.305520836332191,0.16074406284911347,1.0851525282965715,-0.2627192891220633,1.138929929834764,1.04426419884302,1.0661892046142731,0.16866885420976163,1.100739470024991,-0.26271928912206366,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K01,px.pct_change().rolling(20).std() * np.sqrt(252),PASS,1.0,25,0.7502929311612413,4.305520836332191,0.15327131618174294,1.0411721470716093,-0.2634925536360653,1.091173117745161,1.0033006688597825,1.020280225526989,0.16114705957158604,1.058192634165517,-0.2634925536360655,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-1.0,0,0.7502783247551037,0.9538855548106983,0.1608966731989554,1.2481990369267084,-0.23884185078106024,1.3497850433209513,1.144852396197139,1.2798183890373112,0.15044716076713227,1.2218107997858458,-0.23884185078106024,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-1.0,5,0.7502783247551037,0.9538855548106983,0.1603431309512544,1.2443924805651663,-0.2389189086804432,1.3461746307352336,1.1408459532311936,1.2762742762292085,0.14988635717663357,1.217761652999726,-0.23891890868044308,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-1.0,10,0.7502783247551037,0.9538855548106983,0.1597898468928236,1.2405857242135345,-0.2389959606119394,1.342564066894257,1.1368392588606884,1.2727300462249649,0.1493258210299273,1.2137122168545753,-0.2389959606119395,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-1.0,25,0.7502783247551037,0.9538855548106983,0.15813154267576124,1.2291642845925648,-0.23922708060240727,1.3317314929572632,1.1248177013276242,1.2620966767786448,0.14764581600549054,1.2015622075067172,-0.2392270806024075,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.5,0,0.7502535400220423,0.8791094044006246,0.14663777866043493,1.1923903771445037,-0.23193113579826719,1.2839492460493909,1.106994900077783,1.2072605866145465,0.14384114318657515,1.1797560202891773,-0.23193113579826685,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.5,5,0.7502535400220423,0.8791094044006246,0.14613386919694493,1.188737856553326,-0.23200579358810047,1.2803773411460806,1.1032622644947925,1.2037482028278195,0.14332479689252864,1.1759865936340415,-0.23200579358810014,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.5,10,0.7502535400220423,0.8791094044006246,0.14563017634951447,1.1850851657702213,-0.23208044582528364,1.2768053164005093,1.0995294146846986,1.2002357300313258,0.1428086786067706,1.1722169241116707,-0.23208044582528342,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.5,25,0.7502535400220423,0.8791094044006246,0.14412039659322984,1.1741260982805928,-0.23230436922387143,1.2660885473692816,1.0883296075020477,1.189697800611327,0.14126169081484719,1.1609064869327408,-0.23230436922387132,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.25,0,0.7502411437755947,0.8477384168127904,0.1396201539620563,1.16000443480678,-0.22851097749160754,1.2450034822289484,1.0857054325370095,1.164835292059747,0.14055793099937186,1.1560194430596176,-0.22851097749160765,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.25,5,0.7502411437755947,0.8477384168127904,0.13913719148247194,1.156419360864252,-0.22858443330845624,1.2414418835821148,1.0820890750832115,1.1613302079077383,0.14005947884018188,1.1523699161656273,-0.22858443330845601,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.25,10,0.7502411437755947,0.8477384168127904,0.13865442919245585,1.1528341282679349,-0.2286578837753125,1.2378801800277999,1.078472516547887,1.1578250483778427,0.1395612397505881,1.1487201632598825,-0.2286578837753127,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,-0.25,25,0.7502411437755947,0.8477384168127904,0.13720734264863488,1.1420775032714756,-0.22887820307870355,1.2271944640403338,1.0676216596737296,1.147309140462973,0.13806780000899654,1.1377695745647523,-0.22887820307870332,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.0,0,0.7502295218137323,0.8288095753693416,0.133296627022071,1.1287962426192406,-0.22511399325077008,1.2008399256563156,1.0715938713951347,1.1170678419463032,0.1385260190864599,1.138690049774078,-0.22511399325077008,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.0,5,0.7502295218137323,0.8288095753693416,0.1328270825809792,1.1252381271502077,-0.22518643287069406,1.197238390023955,1.0680544208680833,1.113519497521708,0.13803804063608216,1.1351212562698194,-0.22518643287069406,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.0,10,0.7502295218137323,0.8288095753693416,0.13235772839718862,1.1216798503721153,-0.22525886731411915,1.1936367528161018,1.064514766752984,1.1099710805536909,0.137550266742815,1.1315522372463844,-0.22525886731411915,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.0,25,0.7502295218137323,0.8288095753693416,0.1309508066360825,1.1110040764979634,-0.22547613958803303,1.1828312568617119,1.0538946066128927,1.0993254183521421,0.13608817156745534,1.1208438515837233,-0.22547613958803303,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.25,0,0.7502163516428678,0.8099464380053443,0.12580460399741167,1.0861525476069809,-0.22173996690946185,1.1526598384822113,1.0391417478941685,1.0654185037778785,0.13403228841055248,1.1039292043847138,-0.22173996690946163,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.25,5,0.7502163516428678,0.8099464380053443,0.12534876189822475,1.082624120586432,-0.22181139228289248,1.149032526112454,1.0356657089970505,1.061846536500916,0.13355410055835626,1.100424541238894,-0.22181139228289248,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.25,10,0.7502163516428678,0.8099464380053443,0.12489310030310019,1.0790955475568844,-0.22188281264916931,1.1454051321403695,1.0321894832253267,1.0582745159374753,0.13307610991428587,1.0969196716212832,-0.22188281264916943,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.25,25,0.7502163516428678,0.8099464380053443,0.12352719784345934,1.0685089761508877,-0.22209704370757055,1.1345224862625913,1.0217597071339095,1.047558158968393,0.1316433204358154,1.086403847169588,-0.22209704370757077,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.5,0,0.7502039588236223,0.8049511988482562,0.11900510192462099,1.0447999729870532,-0.218388684581184,1.0982486400717324,1.0141989546234995,1.0074821911930438,0.13079028898981293,1.0759460516890247,-0.21838868458118366,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.5,5,0.7502039588236223,0.8049511988482562,0.11855481100336251,1.0412517906750465,-0.21845935405116623,1.0945325889244144,1.0107405335533968,1.00382299744539,0.13031382242006173,1.072460225293774,-0.21845935405116568,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.5,10,0.7502039588236223,0.8049511988482562,0.11810469728640749,1.037703464087854,-0.21853001864009802,1.0908164659526338,1.007281927202735,1.0001637601562008,0.1298375522087296,1.0689741959327346,-0.2185300186400987,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,0.5,25,0.7502039588236223,0.8049511988482562,0.11675541867972883,1.027057642828063,-0.21874198312298487,1.07966769370786,0.9969050185451599,0.9891858133489441,0.1284099189341994,1.0585149128827234,-0.21874198312298487,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,1.0,0,0.7501791869201627,0.8117109200589323,0.10561871221223917,0.9539701028600044,-0.21175350770626178,0.9705194330501354,0.9618580646167711,0.8729440271144607,0.12434890755604866,1.017091471135511,-0.21175350770626233,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,1.0,5,0.7501791869201627,0.8117109200589323,0.1051700825492965,0.9503304217139169,-0.2118237405806379,0.9665625607996963,0.9583696940700588,0.8690464398331416,0.12386518167182858,1.0135800224387745,-0.2118237405806377,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,1.0,10,0.7501791869201627,0.8117109200589323,0.10472163090114006,0.9466905951163076,-0.21189396867572996,0.9626056491651599,0.954881130016642,0.8651488411995637,0.12338165933032141,1.0100683658767382,-0.21189396867572963,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K02,px.rolling(200).mean(),FAIL,1.0,25,0.7501791869201627,0.8117109200589323,0.10337734335501736,0.9357702688236904,-0.2121046242876089,0.9507347114579323,0.9444142994496059,0.8534560091113318,0.12193231272486149,0.9995321723768336,-0.212104624287609,PASS,PASS,PASS,PASS,False,False
U56,EWALL,K03,px / px.shift(126) - 1,PASS,-1.0,0,0.7501726620413679,5.5139032618483705,0.11557588853179657,0.94181290999372,-0.2339157778862172,0.9795856933599237,0.9112362738604199,0.9097791573149191,0.12081654268216768,0.9674264552487521,-0.2339157778862172,PASS,PASS,PASS,PASS,False,False
