panel,anchor,ladder,rung,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4a,KEEP_4b,KEEP_4b_OOS
B136,A,H,126,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,False,False,False
B136,A,H,252,0.16386492526981544,1.0722128865297926,-0.23490998276411412,1.2432722358441652,0.9432775162188197,0.1558941772395317,1.1154846768253135,-0.1689671215654136,0.17047323820552207,1.0475859407578672,-0.23490998276411423,False,False,False
B136,A,N,5,0.18905908768145907,0.9776027635417431,-0.281238810087446,1.3071352694307312,0.72568322978275,0.23791409235330785,1.2857293644485364,-0.2679179203071377,0.150259915145035,0.7686882215621813,-0.2812388100874458,False,False,False
B136,A,N,8,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.21911842781946667,1.2950986667099715,-0.21002331052310796,0.1455591690419591,0.7866466863657643,-0.24535256443898168,False,False,False
B136,A,N,10,0.18094572346347726,1.0436862417648118,-0.20203288162979294,1.3777327159485238,0.7961860610058239,0.20680632078852312,1.2856106856479177,-0.19218182755549684,0.1600562902440652,0.8854758558934781,-0.20203288162979294,False,False,True
B136,A,N,12,0.17598257111489235,1.0538758774646646,-0.2117059535427822,1.3258353583713147,0.8524044357148496,0.18940738775400634,1.227681435250053,-0.17871118424814003,0.16503590074535568,0.9403870313183638,-0.2117059535427821,False,False,False
B136,A,N,15,0.1677976415961746,1.068178680791749,-0.19659728035297697,1.2377522144202826,0.9426949821751242,0.1592409493784368,1.10809276879891,-0.16310309434878967,0.17489486262089549,1.0457884279636374,-0.19659728035297697,False,True,True
B136,A,N,20,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,False,False,False
B136,A,N,25,0.16366123249678388,1.0968282186007665,-0.216146994859019,1.2780130121206887,0.9570656729830784,0.15929717640987096,1.1513256102955831,-0.13583116427242126,0.16726908215706393,1.0622507626045483,-0.21614699485901911,False,False,False
B136,A,N,30,0.1601345108161336,1.0981338933042264,-0.24354358049436975,1.2732684511921244,0.9689318299894406,0.1529253327475546,1.1473205557687152,-0.1318403191007732,0.1661079493963833,1.0695530808226905,-0.24354358049436964,False,False,False
B136,A,N,40,0.15311485642590061,1.088431221467345,-0.25383188323645245,1.265363577767309,0.9565255058773399,0.14825103577374144,1.1451120445195189,-0.1326386429377,0.15713759320155107,1.053516002793691,-0.25383188323645256,False,False,False
B136,B,CADENCE,D,0.1324804370459658,1.0303496379173966,-0.21234654687645227,1.4307695869528718,0.7497824398141523,0.14999924495461592,1.3272558889726096,-0.1136945585880137,0.11824753479797034,0.8553036847224679,-0.21234654687645216,False,False,False
B136,B,CADENCE,W,0.13929845291572907,1.0946636340848142,-0.22510063335843744,1.394371349777076,0.8802817570714657,0.14490081093457974,1.2816205848327007,-0.10188685332889069,0.13470332041268884,0.9827497974681609,-0.22510063335843766,False,False,False
B136,B,CADENCE,M,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,False
B136,B,CADENCE,Q,0.13444006336723513,1.0279944759378752,-0.20835197079147239,1.3851929935479292,0.7921795586417687,0.14502860534938855,1.2858265356468124,-0.11119698452232407,0.12578986139032833,0.8837934207333558,-0.20835197079147172,False,False,False
B136,B,GROSS,0.3,0.062476204791565015,0.9397929665982648,-0.11827898831233874,1.3689140908380255,0.6225602538445385,0.07621801438972642,1.2814460257464955,-0.0580793114614917,0.05128637591655982,0.7222123047471682,-0.11827898831233863,False,False,False
B136,B,GROSS,0.35,0.07297570392432595,0.9414341745564643,-0.13706671457051756,1.3699994955428751,0.6249461532407726,0.08921102461246977,1.2824741533231259,-0.0675911768646732,0.05978154197424845,0.7244300618306555,-0.13706671457051722,False,False,False
B136,B,GROSS,0.4,0.08349676269152972,0.9430638960897726,-0.15560098061294847,1.3710767525108314,0.6273307820242251,0.10228550324583918,1.2834967090398146,-0.07705584170151647,0.06825774346745028,0.72664086317955,-0.15560098061294836,False,False,False
B136,B,GROSS,0.45,0.09403817310796914,0.944682893500521,-0.17388561594364738,1.372145319756278,0.6297162422593927,0.11544081410467699,1.2845131103137903,-0.08647360220008593,0.07671361720377701,0.7288466007749874,-0.17388561594364793,False,False,False
B136,B,GROSS,0.5,0.1045986814819253,0.9462915137067847,-0.19192443079806853,1.3732045652357963,0.6321039757279822,0.12867623209649315,1.2855224270625203,-0.09584475211439913,0.08514779289408692,0.7310486981293927,-0.1919244307980683,False,False,False
B136,B,GROSS,0.55,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,False
B136,B,GROSS,0.6,0.12577196586024075,0.9494794235073329,-0.22727945671025174,1.3752995554358591,0.6368875176096536,0.15538524580045432,1.2875244014565541,-0.11444838299038818,0.10194497339009523,0.7354429697879447,-0.22727945671025163,False,False,False
B136,B,GROSS,0.65,0.13638221090133662,0.9510595830191605,-0.24460291068145912,1.37633680091785,0.6392845479742512,0.16885780695053487,1.28851903269518,-0.12368143932020825,0.11030489483630124,0.7376358622942055,-0.24460291068145934,False,False,False
B136,B,GROSS,0.7,0.147006285515473,0.9526300375458975,-0.2616952391442857,1.377367169996207,0.6416848679682073,0.18240814510106773,1.289509205684879,-0.13286903585201681,0.11863678852303683,0.7398256790368994,-0.26169523914428583,False,False,False
B136,B,GROSS,0.75,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,False
B136,B,H,21,0.12792376748321965,1.0591319642854804,-0.1999799365482282,1.3589239908927622,0.8176336008250017,0.1422498868740545,1.2583804644069623,-0.11055619778672088,0.11625569787580625,0.9222087470354212,-0.1999799365482281,False,False,True
B136,B,H,63,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,False
B136,B,H,126,0.13761029294618732,1.087056787715528,-0.21782352969897723,1.2907954899811114,0.9626410971278097,0.12083168329787419,1.13238276247058,-0.14211992959435826,0.1516226006553032,1.0756821478954963,-0.21782352969897734,False,False,False
B136,B,H,252,0.10523052089077489,0.9118120888234755,-0.18377557309208026,1.1111440732161806,0.7695765573178786,0.1029680299830984,0.9972566228932844,-0.14298226948795778,0.1070980547664313,0.8621796750126686,-0.18377557309208015,False,False,False
B136,B,N,5,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,False
B136,B,N,8,0.11680925587999114,0.8987927279905177,-0.20558925256401706,1.3635324151167951,0.5593423220730858,0.14927168945142988,1.2713622738668346,-0.12969376574657354,0.0907538161556456,0.668148137615374,-0.20558925256401717,False,False,False
B136,B,N,10,0.10790413206689387,0.8662344180287427,-0.21438531179437492,1.3551012028012506,0.5117037385618162,0.14079600413061,1.2500843674843278,-0.11847600366972633,0.08151854894572863,0.6281259943074021,-0.21438531179437492,False,False,False
B136,B,N,12,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,False
B136,B,N,15,0.11908306530566248,0.993709723008849,-0.21128984429148423,1.3344882901243018,0.7355125001607032,0.1373933659708999,1.2480921668671248,-0.10272746703746549,0.1042190445028306,0.8270801079841694,-0.21128984429148434,False,False,False
B136,B,N,20,0.11511816983269063,1.0161016088001547,-0.2054111283616532,1.3284456526847317,0.7746949104976827,0.12823396465840942,1.224142308764562,-0.09868848749765824,0.1044268137501414,0.8769669732540215,-0.20541112836165287,False,False,False
B136,B,N,25,0.11080515566238902,1.0213530762806675,-0.2104768789866599,1.3042873276053433,0.8068837027048842,0.11851782628991447,1.1894947922081405,-0.10399101726786852,0.10449072531612735,0.9106713948540086,-0.21047687898666023,False,False,False
B136,B,N,30,0.10602894500938231,1.0141671457448074,-0.21537821210350838,1.2199113374966217,0.8568025573989766,0.1037309479190498,1.0793835397566058,-0.10831207119548125,0.10792583992968274,0.9730491109571785,-0.21537821210350827,False,False,False
B136,B,N,40,0.10231699970763874,1.0312848531649141,-0.20835465989141078,1.1941633073471924,0.9091220703990586,0.09459575502563022,1.0411492524005854,-0.0974877459469119,0.10871937392615583,1.0291080931081615,-0.208354659891411,False,False,False
SMALL,A,CADENCE,D,0.06971269552937387,0.4543550056283079,-0.3830845902276777,0.6779668743129087,0.28398309597338495,0.09658786977628542,0.6293952576619933,-0.21673822273224752,0.053471176631334716,0.36332906666222164,-0.3830845902276765,False,False,False
SMALL,A,CADENCE,W,0.07837619925720207,0.5053940736549353,-0.3581405418032816,0.6592276614314713,0.3940851174727154,0.09067730681014208,0.6062408098723578,-0.252824765057578,0.070860770065448,0.4533371799039724,-0.3581405418032816,False,False,False
SMALL,A,CADENCE,M,0.05383712958413378,0.3810795634902937,-0.38523856599538087,0.6037033043614497,0.23044040489322198,0.09404938574126431,0.6666549078842303,-0.2313886278820455,0.029782993979285077,0.24821238986401328,-0.3852385659953811,False,False,False
SMALL,A,CADENCE,Q,0.061164932659792504,0.4221219096901256,-0.34852766785858247,0.47453080343057324,0.38647327619696464,0.05298925740476235,0.4071059727478341,-0.27968299325967616,0.06623753272715227,0.4323169846438673,-0.3485276678585818,False,False,False
SMALL,A,GROSS,0.3,0.03455795374968185,0.5032760862499587,-0.15665461197088593,0.6566782966443439,0.39210048576010115,0.03854128781918864,0.603899525119947,-0.10771415329336254,0.03210950949710423,0.45128964370922336,-0.15665461197088537,False,False,False
SMALL,A,GROSS,0.35,0.03992507951377888,0.503525253334919,-0.1809676143303225,0.6569846576263455,0.39232183117294384,0.04469159567269876,0.6041794210026425,-0.12479250945083098,0.036996964200484816,0.4515255269971128,-0.1809676143303226,False,False,False
SMALL,A,GROSS,0.4,0.045173389769412875,0.5037711968611942,-0.20478431313923784,0.6572857256838269,0.3925429354324759,0.0507578233896302,0.6044545504659614,-0.1416268036037326,0.041744915914491365,0.4517595517268532,-0.20478431313923773,False,False,False
SMALL,A,GROSS,0.45,0.05030034743025369,0.5040134210227216,-0.22811096489778482,0.6575808267835082,0.39276345037513016,0.05673766211055198,0.604724369642526,-0.158219606462761,0.04635075735338501,0.45199125398479256,-0.2281109648977846,False,False,False
SMALL,A,GROSS,0.5,0.055303508562195125,0.5042522289460502,-0.2509545067422456,0.6578704953149743,0.3929835636808683,0.06262894400647268,0.6049897130303302,-0.174573288655398,0.05081194822592927,0.45222067515060516,-0.2509545067422456,False,False,False
SMALL,A,GROSS,0.55,0.06018044127689359,0.5044878855523655,-0.27332084801074585,0.6581544576183211,0.3932039769954317,0.06842943895240672,0.6052506412272316,-0.19068982632565212,0.05512600881869556,0.45244820124556373,-0.27332084801074585,False,False,False
SMALL,A,GROSS,0.6,0.06492866381748597,0.5047201430414956,-0.29521655889763043,0.658432251444008,0.3934246746645101,0.07413678116505351,0.6055062292179941,-0.20657104403538695,0.05929046482005251,0.4526739718340334,-0.2952165588976302,False,False,False
SMALL,A,GROSS,0.65,0.06954566905738613,0.504948626540944,-0.3166477046397893,0.6587039215314269,0.3936449671992975,0.0797487598374671,0.6057567620295946,-0.2222190958783229,0.06330270992775588,0.45289726526782365,-0.31664770463978953,False,False,False
SMALL,A,GROSS,0.7,0.07402901344573598,0.5051734005797582,-0.33762007441598796,0.6589689361170618,0.39386540671793824,0.08526300977654033,0.6060015392700132,-0.23763632317523242,0.0671603371524252,0.45311856285665525,-0.3376200744159876,False,False,False
SMALL,A,GROSS,0.75,0.07837619925720207,0.5053940736549353,-0.3581405418032816,0.6592276614314713,0.3940851174727154,0.09067730681014208,0.6062408098723578,-0.252824765057578,0.070860770065448,0.4533371799039724,-0.3581405418032816,False,False,False
SMALL,A,H,21,0.08067912779753139,0.5283111180359439,-0.3829466789220972,0.8389525287816589,0.2946271115268622,0.10545754481475678,0.720045335614815,-0.20597588307227532,0.06567873751405018,0.43303780535895436,-0.3829466789220973,False,False,False
SMALL,A,H,63,0.09078097953926334,0.5735462311272402,-0.3658947706721396,0.8570894452943327,0.36396536176377403,0.12165115510304148,0.7934584213920286,-0.24692928798852398,0.07217183938825045,0.4615529999466303,-0.36589477067213816,False,False,False
SMALL,A,H,126,0.07837619925720207,0.5053940736549353,-0.3581405418032816,0.6592276614314713,0.3940851174727154,0.09067730681014208,0.6062408098723578,-0.252824765057578,0.070860770065448,0.4533371799039724,-0.3581405418032816,False,False,False
SMALL,A,H,252,0.13356082787910206,0.7843890486901454,-0.37411836270629684,0.9552303423552178,0.6417316062485261,0.17011783897963473,0.9832856884938772,-0.30978044126058035,0.11159184725299265,0.6676058493481922,-0.37411836270629684,False,False,False
SMALL,A,N,5,0.037697701421296026,0.2732394273530588,-0.5069846791498913,0.3398484955147066,0.2227874110801282,0.07154954650803402,0.41303348205424534,-0.3622835445842786,0.017360335262571303,0.19721885492764335,-0.5069846791498911,False,False,False
SMALL,A,N,8,0.06544326194491723,0.3994715569587979,-0.4398599894390911,0.5015530048747446,0.32275508045492024,0.08743449438424444,0.5140092748370534,-0.33024935697947577,0.052106028949809424,0.33724326481126615,-0.4398599894390902,False,False,False
SMALL,A,N,10,0.08738597229771328,0.5076444246836327,-0.4343984789946609,0.6659380283455368,0.3895570803714937,0.10069123529781288,0.5978275053143761,-0.3307160371512059,0.07926243405057654,0.4601297919217568,-0.43439847899466055,False,False,False
SMALL,A,N,12,0.09044262203914455,0.5317840284124805,-0.4124306128087871,0.7194713210071031,0.3936681971271545,0.09435034920724927,0.584490457211652,-0.3440499130229169,0.08804013525720511,0.5054536127468342,-0.41243061280878723,False,False,False
SMALL,A,N,15,0.08418218895957041,0.5188679330855263,-0.39206257008104295,0.752229188922904,0.3421045220026543,0.09945481566586789,0.6263263928249363,-0.30002946765490424,0.0748712448385711,0.4617342934967322,-0.3920625700810425,False,False,False
SMALL,A,N,20,0.07837619925720207,0.5053940736549353,-0.3581405418032816,0.6592276614314713,0.3940851174727154,0.09067730681014208,0.6062408098723578,-0.252824765057578,0.070860770065448,0.4533371799039724,-0.3581405418032816,False,False,False
SMALL,A,N,25,0.07969487370209194,0.5242176127038546,-0.35446339711720243,0.7806075099586145,0.3346419892924596,0.11216096811483767,0.7439195982435189,-0.22641009734959505,0.060150899982083894,0.408729734960205,-0.3544633971172023,False,False,False
SMALL,A,N,30,0.07622744581955465,0.5117138571708376,-0.37388029340529416,0.7565374821593783,0.33204142438578593,0.0960607342592541,0.6627215426661238,-0.22197997228945232,0.06417782365833724,0.4332277087744886,-0.3738802934052946,False,False,False
SMALL,A,N,40,0.07337933258862828,0.5108184942383895,-0.3611659367125414,0.7127799063159106,0.36737973100399196,0.09257292059011846,0.6681499269418701,-0.20519092937781624,0.06171328607596949,0.4302522765090713,-0.3611659367125417,False,False,False
SMALL,B,CADENCE,D,0.0384015660966146,0.3237660042491329,-0.3932237992849277,0.6274208579249456,0.09984251327899661,0.0668083215955062,0.5536264101393147,-0.19005630020666453,0.021264673700874814,0.2106663779187091,-0.3932237992849269,False,False,False
SMALL,B,CADENCE,W,0.0825498867806318,0.6125086104129164,-0.28813298465202,0.7775528343813458,0.49353726858744035,0.09405945628577461,0.7457848661083553,-0.22151589612256806,0.07551368989323048,0.5454191937781478,-0.2881329846520223,False,False,False
SMALL,B,CADENCE,M,0.06109952461667678,0.4865572131778994,-0.2587045376515251,0.7375402516897639,0.3060553849399336,0.08709859275523435,0.7361510077669872,-0.17585940777035713,0.04537974574087511,0.366030306684292,-0.2587045376515251,False,False,False
SMALL,B,CADENCE,Q,0.04934222926725007,0.40205340435053366,-0.3675632850341334,0.43896685251131656,0.381045974137453,0.05503501577698011,0.4878570820097834,-0.18329461556062165,0.045847464451840514,0.36302990333596724,-0.3675632850341337,False,False,False
SMALL,B,GROSS,0.3,0.03505622420622423,0.4835323322725577,-0.14486241988479043,0.7325362089332644,0.30281945927202947,0.04818378947225588,0.7313978676911871,-0.09986638873341169,0.027044041071804914,0.36284711212811505,-0.14486241988478998,False,False,False
SMALL,B,GROSS,0.35,0.04050472038468178,0.4841081226905274,-0.16811525495466562,0.7335455895000563,0.30337414314765915,0.056065727457912384,0.7323549961594007,-0.11556856895053502,0.031024533414111932,0.36341678905188307,-0.16811525495466584,False,False,False
SMALL,B,GROSS,0.4,0.04583517182625774,0.48469659959074124,-0.19112263959050957,0.7345501715134508,0.3039711787806619,0.06390009169727984,0.7333084388802994,-0.13101450935444237,0.03484982832319172,0.36401676595688026,-0.19112263959050946,False,False,False
SMALL,B,GROSS,0.45,0.05104571932755464,0.48529999230734383,-0.2138878472955087,0.735549710963705,0.30461551703024625,0.07168488042013355,0.734257703537749,-0.14620868109408547,0.03851851910322335,0.3646511095176755,-0.2138878472955088,False,False,False
SMALL,B,GROSS,0.5,0.05613450641085671,0.48592004342372036,-0.23641409366308985,0.7365465788915858,0.3053094754606221,0.07941839639518578,0.7352054783625349,-0.161155527557711,0.04202902690110433,0.3653217118582066,-0.23641409366308985,False,False,False
SMALL,B,GROSS,0.55,0.06109952461667678,0.4865572131778994,-0.2587045376515251,0.7375402516897639,0.3060553849399336,0.08709859275523435,0.7361510077669872,-0.17585940777035713,0.04537974574087511,0.366030306684292,-0.2587045376515251,False,False,False
SMALL,B,GROSS,0.6,0.06593876117498576,0.4872122205559879,-0.2807622828250159,0.7385295508459082,0.306856562955968,0.09472329505470123,0.7370930617892449,-0.19032458379882988,0.04856914412772517,0.36677926167308794,-0.2807622828250158,False,False,False
SMALL,B,GROSS,0.65,0.07065047685330295,0.4878874762395697,-0.3025903785622923,0.7395167225181594,0.30771689348356385,0.10229094411526685,0.7380348099715219,-0.20455538568664078,0.051595767945032955,0.36757138939001044,-0.3025903785622921,False,False,False
SMALL,B,GROSS,0.7,0.075232563310486,0.4885832391028671,-0.3241918212337054,0.7405007033414377,0.3086390476227877,0.10979923444293549,0.7389743481523576,-0.21855576939553423,0.05445802340627304,0.368408858687122,-0.3241918212337054,False,False,False
SMALL,B,GROSS,0.75,0.07968306296086203,0.48930090107292495,-0.3455695553477719,0.7414833096542869,0.3096257253134941,0.11724651090975668,0.7399140188024361,-0.23232970231516759,0.057154180872817095,0.3692935494367379,-0.3455695553477719,False,False,False
SMALL,B,H,21,0.08748174821684551,0.6628011743022654,-0.24427839336448787,0.8809553864852828,0.4949133112466085,0.11847138391148437,0.9511084024690668,-0.1631301455257803,0.0688034736933385,0.5173831530342402,-0.24427839336448787,False,False,False
SMALL,B,H,63,0.06109952461667678,0.4865572131778994,-0.2587045376515251,0.7375402516897639,0.3060553849399336,0.08709859275523435,0.7361510077669872,-0.17585940777035713,0.04537974574087511,0.366030306684292,-0.2587045376515251,False,False,False
SMALL,B,H,126,0.05997953498883635,0.4719174522880731,-0.2564288605279308,0.6021089764497549,0.3878525451987038,0.08649357076974629,0.7315487537960874,-0.17489784522828866,0.04395487133224729,0.35114849881215665,-0.2564288605279309,False,False,False
SMALL,B,H,252,0.08889603436935833,0.6640726719350623,-0.257351321120462,0.6063805073887454,0.7170461150756765,0.07602753730871936,0.6028784370609538,-0.2502060388257281,0.09690713392445982,0.6996404400084618,-0.2573513211204621,False,False,False
SMALL,B,N,5,0.06262758222529863,0.4297239304743084,-0.3396082510684494,0.6883386283143333,0.23265602913109726,0.12280223975953342,0.8232833455375809,-0.22702735858022483,0.027143291555645765,0.23571294893387357,-0.33960825106845016,False,False,False
SMALL,B,N,8,0.0682256768541647,0.4968160738310402,-0.26844419513528517,0.8261399818587736,0.25553399792576875,0.11150267013177584,0.8450423942792491,-0.19307745467204618,0.04238576546309769,0.3291755092791256,-0.26844419513528517,False,False,False
SMALL,B,N,10,0.06283698043583175,0.48178341066498226,-0.2632130105838686,0.761102626735411,0.2788779057780131,0.09296233491959649,0.7518871918908312,-0.1877560425311917,0.04467745205296936,0.35190663455916765,-0.2632130105838685,False,False,False
SMALL,B,N,12,0.06109952461667678,0.4865572131778994,-0.2587045376515251,0.7375402516897639,0.3060553849399336,0.08709859275523435,0.7361510077669872,-0.17585940777035713,0.04537974574087511,0.366030306684292,-0.2587045376515251,False,False,False
SMALL,B,N,15,0.05563437417574946,0.4671940504221585,-0.2999778965054666,0.7707338530151706,0.24658207095365486,0.08834799715412789,0.7785174123793412,-0.1478194251281889,0.03595562315247247,0.31559150407417697,-0.2999778965054679,False,False,False
SMALL,B,N,20,0.03950771520823082,0.36638846675180925,-0.3299293040604091,0.6731602956443106,0.14488413731360653,0.06421039701746745,0.6146774154651157,-0.1519107593626362,0.02456305095685396,0.24529516875068474,-0.3299293040604089,False,False,False
SMALL,B,N,25,0.04252305857151084,0.3996414365663771,-0.3223887141801244,0.6971838861963717,0.18990367360144136,0.06514333371715053,0.6487349029170826,-0.15174321756828713,0.02881581428345159,0.28047101739210983,-0.3223887141801237,False,False,False
SMALL,B,N,30,0.04352704008388186,0.4168678499486502,-0.283939393338708,0.6589978106892628,0.2479300127642216,0.06115522332541956,0.6281455483705588,-0.1418299074440853,0.0328040337587816,0.3157493558661789,-0.28393939333870877,False,False,False
SMALL,B,N,40,0.051607933182548305,0.4962360613553149,-0.23636947835486044,0.6989467039618362,0.3609030271534726,0.06387340383875761,0.6793708120756714,-0.13546877653793443,0.04411581328271574,0.4108636562240606,-0.23636947835486044,False,False,False
U56,A,CADENCE,D,0.15448165249381085,1.0996085361182695,-0.231308678792147,1.2043656497157642,1.035610711756636,0.13291311515938564,1.075630471064446,-0.13089792113247656,0.17253010026723592,1.1251231734682374,-0.2313086787921469,False,False,False
U56,A,CADENCE,W,0.15618726699090724,1.1423044406701397,-0.19127563591226426,1.2049096419872931,1.1009159382357854,0.1391140719342452,1.1118991984993762,-0.13952247957155728,0.17042230856703666,1.1687759914997473,-0.19127563591226404,False,True,True
U56,A,CADENCE,M,0.14706139918308914,1.0830344098738454,-0.2307735555021282,1.2252592845234385,0.9918964750815695,0.13180119912450938,1.1040548049212584,-0.13834828308111535,0.15976764176456326,1.079270299245277,-0.2307735555021283,False,False,False
U56,A,CADENCE,Q,0.1541986326012712,1.1404931295532583,-0.19944641914072458,1.2220388249070273,1.09363930235868,0.13143137432336238,1.102317318155216,-0.17336905694641735,0.1732686275411892,1.1753945338448217,-0.19944641914072436,False,True,True
U56,A,GROSS,0.3,0.06191553867891364,1.140499404891281,-0.07990333123577376,1.2032872488449897,1.0987852799176288,0.05531819186025255,1.110504743102845,-0.056833405210360066,0.06737302975501991,1.1666332574796348,-0.07990333123577409,False,False,False
U56,A,GROSS,0.35,0.07232237467147096,1.1407391224204493,-0.09276262093657028,1.2035090204791121,1.0990574125945578,0.06459301768157433,1.110700392838095,-0.06617688958777745,0.07872213329434019,1.1669089491979086,-0.0927626209365704,False,False,False
U56,A,GROSS,0.4,0.08275012704023954,1.1409696800637492,-0.10549267883333235,1.203721242385475,1.09932114625837,0.07388012108281994,1.1108864159844791,-0.07548243690992151,0.09010095944296825,1.1671759199580676,-0.1054926788333328,False,False,False
