panel,s1,s2,sdd,scagr,soos,i_s1,i_s2,i_sdd,i_scagr,i_soos
u56,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.15228044986566602,0.8820107671822842,0.8377514375290722,1.0603129944685672,-0.22061944945147505,0.149587948062176,0.8986374811215905
broad,0.9566383979356751,0.8340326918358352,-0.3371595330739301,0.15228333786002324,0.8820239235972316,0.8377678632222817,1.0603661062807335,-0.22058362096015105,0.14959762001990007,0.8986643995365173
small,0.890660472468106,0.8577064741129479,-0.3371723528339826,0.1412985547640384,0.8820107671822842,0.9337104209414052,0.7151729006451616,-0.1860545633455396,0.12023117374399339,0.8315578832896264
